GEO_ID,B25125_001E,B25125_001M,B25125_002E,B25125_002M,B25125_003E,B25125_003M,B25125_004E,B25125_004M,B25125_005E,B25125_005M,B25125_006E,B25125_006M,B25125_007E,B25125_007M,B25125_008E,B25125_008M,B25125_009E,B25125_009M,B25125_010E,B25125_010M,B25125_011E,B25125_011M,B25125_012E,B25125_012M,B25125_013E,B25125_013M,B25125_014E,B25125_014M,B25125_015E,B25125_015M,B25125_016E,B25125_016M,B25125_017E,B25125_017M,B25125_018E,B25125_018M,B25125_019E,B25125_019M,B25125_020E,B25125_020M,B25125_021E,B25125_021M,B25125_022E,B25125_022M,B25125_023E,B25125_023M,B25125_024E,B25125_024M,B25125_025E,B25125_025M,B25125_026E,B25125_026M,B25125_027E,B25125_027M,B25125_028E,B25125_028M,B25125_029E,B25125_029M,B25125_030E,B25125_030M,B25125_031E,B25125_031M,B25125_032E,B25125_032M,B25125_033E,B25125_033M,B25125_034E,B25125_034M,B25125_035E,B25125_035M,B25125_036E,B25125_036M,B25125_037E,B25125_037M,B25125_038E,B25125_038M,B25125_039E,B25125_039M,B25125_040E,B25125_040M,B25125_041E,B25125_041M,B25125_042E,B25125_042M,B25125_043E,B25125_043M,B25125_044E,B25125_044M,B25125_045E,B25125_045M,NAME,B25125_001MA,B25125_001EA,B25125_002MA,B25125_002EA,B25125_003MA,B25125_003EA,B25125_004EA,B25125_004MA,B25125_005MA,B25125_005EA,B25125_006MA,B25125_006EA,B25125_007EA,B25125_007MA,B25125_008MA,B25125_008EA,B25125_009MA,B25125_009EA,B25125_010EA,B25125_010MA,B25125_011MA,B25125_011EA,B25125_012MA,B25125_012EA,B25125_013EA,B25125_013MA,B25125_014MA,B25125_014EA,B25125_015EA,B25125_015MA,B25125_016EA,B25125_016MA,B25125_017MA,B25125_017EA,B25125_018MA,B25125_018EA,B25125_019MA,B25125_019EA,B25125_020EA,B25125_020MA,B25125_021MA,B25125_021EA,B25125_022MA,B25125_022EA,B25125_023MA,B25125_023EA,B25125_024EA,B25125_024MA,B25125_025MA,B25125_025EA,B25125_026EA,B25125_026MA,B25125_027EA,B25125_027MA,B25125_028MA,B25125_028EA,B25125_029MA,B25125_029EA,B25125_030EA,B25125_030MA,B25125_031MA,B25125_031EA,B25125_032EA,B25125_032MA,B25125_033MA,B25125_033EA,B25125_034EA,B25125_034MA,B25125_035EA,B25125_035MA,B25125_036MA,B25125_036EA,B25125_037EA,B25125_037MA,B25125_038MA,B25125_038EA,B25125_039MA,B25125_039EA,B25125_040EA,B25125_040MA,B25125_041MA,B25125_041EA,B25125_042EA,B25125_042MA,B25125_043EA,B25125_043MA,B25125_044MA,B25125_044EA,B25125_045EA,B25125_045MA,state
0400000US13,3546965,15286,2222377,19196,220373,6749,188615,5776,1666,642,3402,1052,977,391,3594,807,22119,2598,1420915,14724,1276346,15588,5349,1240,8352,1629,2773,792,6515,1322,121580,5683,581089,7902,524850,7672,4078,1077,3096,776,1116,427,2702,599,45247,3452,1324588,15205,490478,9303,167268,6972,63689,3427,150394,7132,32762,3480,37803,3632,38562,3327,692768,13056,321042,9242,83443,5519,157044,8527,31516,3862,34392,2916,65331,3568,141342,5496,53199,3149,20385,2417,22764,2731,9139,1458,25345,2184,10510,2040,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,252999,3913,14677,1772,10056,1513,235,230,1641,546,749,465,1996,774,0,185,148922,3360,122224,3461,4044,996,7144,1393,3388,757,11838,1694,284,220,89400,2983,73197,2833,2296,574,3134,746,2278,608,8417,1294,78,109,197121,5311,69144,2896,32365,2464,8233,1645,14048,1899,4672,1134,9770,1502,56,97,98206,4090,49626,3204,9826,1554,16273,1698,6803,1297,15678,2128,0,185,29771,2024,8452,1066,2590,760,6390,1202,3273,893,9044,1127,22,35,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,408174,6844,47896,3502,44116,3413,592,351,425,513,0,193,0,193,2763,867,244915,4881,223048,4659,1413,723,569,434,139,214,133,110,19613,2316,115363,3008,102547,3288,788,365,477,260,332,265,0,193,11219,1323,180315,6715,77684,4405,34610,3203,18744,2154,12427,1876,4490,1205,1668,615,5745,1309,80233,5308,44892,4581,13220,1918,7920,1962,3367,1081,1607,752,9227,1534,22398,2516,7132,1445,2748,790,3328,862,1984,731,4779,1212,2427,756,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,3154027,17254,325684,8085,260489,7223,15116,2011,17668,2369,9028,1465,13005,2375,10378,1508,1963573,12166,1717787,11392,83765,4660,48207,3469,22748,2153,41927,3778,49139,2985,864770,7653,735182,8307,45243,2615,19283,2007,14314,1776,24069,1914,26679,2270,1629394,15616,601727,9647,138300,5309,150458,5268,178640,5692,47969,3383,76216,5240,10144,1686,809434,12705,263517,7690,212968,7625,193151,7041,52286,4004,72587,4425,14925,1795,218233,6765,45261,2481,41410,2605,33256,2941,21028,2366,74989,4695,2289,616,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,1712020,11961,202659,6309,186562,5411,1160,582,1915,664,281,410,107,102,12634,2259,1038671,9408,981124,9066,5767,1016,2538,975,741,370,462,323,48039,2791,470690,6153,435551,5974,7597,1388,1856,540,709,293,894,435,24083,2448,786375,11440,303515,7640,118207,4981,50096,3744,94775,4717,19062,2566,9447,1638,11928,1891,377059,9054,185417,7188,60009,3927,81653,4622,16824,2332,16009,2266,17147,2141,105801,4319,34024,2519,16811,1749,18635,2398,11594,1467,21683,2300,3054,768,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,875362,8231,115632,3972,107866,4035,352,179,1182,548,373,368,0,157,5859,1592,514241,5868,490921,5449,2712,713,2411,790,158,142,564,422,17475,2020,245489,3034,226735,3154,3525,680,2916,757,1950,634,1959,650,8404,1029,360847,6767,154055,4742,58474,3681,24664,2218,45938,3510,17619,2241,4672,1051,2688,778,148149,4870,74556,3489,25144,2031,26665,2564,11307,1657,5663,1139,4814,1234,58643,3049,16217,1567,9915,1156,9306,1050,11823,1574,10819,1471,563,260,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,735737,7229,90309,4008,84622,3744,330,245,293,204,49,83,0,170,5015,969,443857,5522,418593,5908,1273,463,400,321,114,136,87,101,23390,2147,201571,3065,188422,2914,1771,474,1092,496,274,253,557,265,9455,1225,377992,7275,165490,6122,75968,4329,22706,2666,44037,3170,11992,1846,5179,1132,5608,1184,159515,4838,87653,3794,21812,2153,28699,2670,8494,1546,5703,1047,7154,1260,52987,2770,15852,1608,10337,1431,7366,1234,6285,1295,11866,1348,1281,532,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,1149308,10177,127549,5001,105536,4427,1209,514,2221,887,73,90,186,180,18324,2364,693141,7843,598984,8346,4694,1064,4208,1150,456,279,586,308,84213,3650,328618,3860,293455,4115,3168,780,2873,767,508,286,1068,371,27546,1999,556315,9575,200046,6911,72809,4563,41715,3055,55322,3860,9064,1646,4388,1111,16748,2153,284515,7368,129477,5201,54223,3988,54392,3522,8652,1300,7125,1213,30646,2640,71754,3251,26515,2430,10879,1618,13591,1603,5164,1164,10760,1760,4845,1145,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,1140052,11811,139525,5883,105881,4681,1458,614,1521,935,292,257,278,207,30095,3081,684203,8753,571813,8590,5967,1074,1983,693,682,445,900,381,102858,5133,316324,4850,278122,4780,3510,812,1150,393,380,224,1152,414,32010,2398,588097,11088,233602,6473,82197,5053,56143,3534,45863,3783,16718,2338,10719,1442,21962,2669,288413,8343,135916,6238,58353,4035,40192,3704,12172,1893,11005,1689,30775,2825,66082,3100,27850,2186,11323,1608,6857,1342,4466,807,10477,1516,5109,1041,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,384237,5646,31071,2308,26674,1954,934,477,463,449,95,106,0,165,2905,787,238644,4409,207736,4399,6006,1298,1039,479,136,137,85,119,23642,1833,114522,2459,97764,2386,3715,805,793,385,202,173,388,266,11660,1343,163449,5445,53013,3195,16256,1813,19985,2579,10220,1722,1232,569,653,430,4667,909,78346,3916,24924,2632,25348,2380,13904,2011,4553,1212,2208,669,7409,1217,32090,2290,7054,1140,7256,1419,6690,1212,5029,1010,5138,998,923,303,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,1436907,10973,137512,5015,125167,4517,758,328,6654,1417,785,369,2106,533,2042,703,925112,8354,874891,8754,5946,1134,19877,2295,3669,957,6885,1166,13844,1956,374283,4959,334071,4900,3254,893,13991,1604,6434,1004,9876,1325,6657,1301,724773,10402,241329,6720,85453,4467,20984,2605,96551,4662,10455,1614,25779,2553,2107,819,383155,9222,157235,5896,38119,3435,129788,5101,15075,2237,38891,3035,4047,1280,100289,3780,23246,1867,8043,1403,20877,2391,6643,1194,40850,2963,630,311,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,1560809,13055,119280,5960,84734,4835,18745,1825,8155,1512,3575,808,3278,921,793,707,1007735,9762,867009,9901,90566,4298,22492,2504,10594,1473,10892,1661,6182,1253,433794,5662,351169,5305,45007,2972,11256,1797,7553,1360,10281,1398,8528,1288,975512,13094,318229,7895,41026,3356,131324,5757,78133,3810,34871,3112,32305,2620,570,381,484872,10480,90528,4554,206562,7463,104104,4965,35367,2899,45410,3466,2901,870,172411,5245,20972,1989,45349,3394,30271,2579,20369,2179,54535,3167,915,467,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,2703957,13324,280510,7047,255369,6949,2447,681,2341,690,590,462,657,346,19106,2176,1647155,9918,1532313,10306,12692,1373,10440,1609,1773,612,1834,607,88103,3768,776292,6132,710813,6038,13314,1393,7871,1228,1621,496,2166,624,40507,2636,1128509,11560,394930,8627,151665,6410,55739,3927,123631,5652,28965,2544,20842,2420,14088,1833,568121,9270,276072,7772,74550,4656,134560,6043,24807,2588,35287,2724,22845,2121,165458,5632,39034,2581,16018,1408,32995,2560,16431,2005,56616,3420,4364,807,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,1516900,9427,198900,5467,185573,5042,1356,421,1803,612,1110,546,1703,695,7355,1119,946413,6728,890000,6444,8472,1452,5624,1101,4066,818,7175,1320,31076,1936,371587,3738,334442,3704,5478,840,4185,971,4638,959,9982,1154,12862,977,603054,9033,240492,6078,68140,3824,37178,2888,51290,3135,39152,3045,41923,3137,2809,697,258917,6930,92998,3913,34988,3490,46922,3199,36896,2860,42497,3126,4616,740,103645,3575,16750,1685,5856,954,13939,1586,23531,2347,42404,2210,1165,335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,733101,8509,73830,3760,57017,3129,434,309,173,237,0,208,0,208,16206,2269,437976,5735,363278,6574,525,299,843,690,0,208,63,79,73267,3972,221295,4683,198135,4565,744,338,166,173,84,129,52,69,22114,2142,357901,8808,127903,6337,53924,4111,20965,2629,33652,3066,3907,1191,2926,1147,12529,2056,186066,6663,91507,5119,30437,3222,33235,3060,3611,960,4290,1089,22986,3041,43932,3184,20245,2245,5685,1050,6736,1474,2782,830,4344,980,4140,1100,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
