GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001MA,B24041_001EA,B24041_002EA,B24041_002MA,B24041_003EA,B24041_003MA,B24041_004MA,B24041_004EA,B24041_005EA,B24041_005MA,B24041_006MA,B24041_006EA,B24041_007MA,B24041_007EA,B24041_008EA,B24041_008MA,B24041_009MA,B24041_009EA,B24041_010EA,B24041_010MA,B24041_011MA,B24041_011EA,B24041_012EA,B24041_012MA,B24041_013MA,B24041_013EA,B24041_014MA,B24041_014EA,B24041_015MA,B24041_015EA,B24041_016EA,B24041_016MA,B24041_017EA,B24041_017MA,B24041_018MA,B24041_018EA,B24041_019EA,B24041_019MA,B24041_020EA,B24041_020MA,B24041_021MA,B24041_021EA,B24041_022EA,B24041_022MA,B24041_023MA,B24041_023EA,B24041_024EA,B24041_024MA,B24041_025EA,B24041_025MA,B24041_026MA,B24041_026EA,B24041_027EA,B24041_027MA,state
0400000US13,40328,264,28894,3425,26855,2063,45441,4830,35094,2055,40584,550,44679,3047,31119,504,45999,1410,43894,2943,57823,7244,61269,2292,50037,1954,51649,1089,42370,2486,51553,825,69472,3494,70227,22926,30235,1130,40833,470,43333,1159,37190,899,23402,1699,32529,4610,21840,766,31289,911,43159,2334,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,43104,1356,29208,5134,28623,5263,-666666666,-222222222,52302,2821,51668,4323,41317,2735,32434,2705,41983,1666,40530,1851,62253,15571,64583,8926,50555,1651,51132,2170,49500,5618,45407,4200,62067,3531,106250,41299,31535,1546,46112,1775,46428,1858,45680,3812,33858,2211,39959,5151,32644,2061,33465,4269,54959,3351,Hawaii,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36992,600,32801,2659,31087,2129,75749,5607,36223,1929,38328,2421,43550,4787,30786,903,50038,5057,45792,3674,70378,5261,35551,10388,39382,3867,40413,2541,35845,7762,44205,4379,52199,6113,71315,134138,30947,3679,36438,1619,40230,3457,32396,4482,26033,3978,33484,8537,23980,4776,31352,2194,46189,1729,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46672,317,44515,3833,41123,1398,57369,6290,51142,636,46694,654,49777,1290,35495,701,50594,597,48033,1584,72458,3877,55321,3170,57328,2250,60906,1072,48493,2538,56683,1354,70709,1008,73882,12770,31942,704,45046,864,50196,706,41037,517,27337,909,37696,3182,25317,801,36089,592,62758,1770,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40671,201,41759,2114,37369,5444,58965,10006,42952,3405,42269,358,45755,1231,31089,620,48639,2209,46122,1298,68611,4676,45896,1579,42267,832,44655,2201,37248,2706,45251,2224,57927,3174,80034,53890,32110,1379,40026,772,44204,1322,36473,618,23905,1277,32804,2406,21671,844,33899,2444,43037,1639,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41000,258,41442,1099,41136,1213,50781,12375,41687,812,41849,495,42941,3218,31184,658,51154,774,49649,2558,61737,1741,45796,3217,45086,1741,45380,1527,42202,4080,41913,1188,52063,2724,160781,122174,31353,1026,40727,532,46106,1016,36514,670,25317,1565,31851,1862,22008,916,33032,2295,53622,2656,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,40958,271,41148,854,40348,1266,50068,3608,40120,1535,45062,2196,46038,2880,33914,2309,50699,1182,47584,5323,55690,4936,56962,6242,45050,3303,46753,2408,36715,2450,48846,3003,61159,2366,71334,42900,27217,1238,39741,906,41093,562,37473,1180,24772,1732,35123,5515,22203,1099,31671,1279,43918,1862,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39130,614,40100,2543,27633,2643,59222,9476,39853,1925,42453,1397,40949,1356,29504,1270,46894,1698,46037,1701,51316,2302,40173,4071,41692,1034,43298,2602,36974,3073,41010,1076,52209,1934,39666,6124,30471,1639,40012,1089,43182,1183,36315,872,22241,1057,34437,4031,20040,1006,32428,1821,41418,1035,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40718,301,60770,1918,28123,5181,67461,5139,41217,916,51090,993,46298,2313,28074,1755,50724,819,50633,1213,51075,2068,44935,5934,40037,2218,40300,2701,39280,2537,46376,1370,55227,2262,65771,8098,32421,3057,39928,1459,41180,618,37036,1160,24075,1520,30673,2561,22001,1105,31438,907,45096,2115,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,40090,629,31219,1777,30508,2229,110683,67703,38747,2343,46436,1554,37358,4632,31711,1078,50759,1486,50279,2337,56415,16011,47250,8566,50148,4834,50945,2496,41622,7931,46456,2932,54701,4482,-666666666,-222222222,33795,4967,39135,1540,42779,2104,36101,1136,25614,1960,37346,9795,23695,2758,30096,2229,45221,4155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,53412,825,37761,5331,35738,4660,45672,2801,45258,2388,57215,2764,50703,2168,36032,716,52500,1601,50516,1371,70445,4339,65851,2813,56911,1768,60537,1801,52075,1994,70382,1063,82849,2659,80633,16134,40631,808,50540,550,54725,1690,47178,1411,30776,803,39838,2277,27164,1823,41990,1327,78732,2347,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,54713,846,44467,6644,43491,8325,47757,17321,52040,762,57217,1868,51745,726,41880,748,55088,1675,51591,885,76181,4849,70922,2988,68660,2831,71121,1192,60528,3798,70709,997,80796,891,69955,7741,40040,2320,52009,456,58363,1910,49260,1862,31146,791,40886,3886,29558,1685,37573,3120,66132,1315,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42520,483,32011,1406,30299,1547,70491,11056,41941,516,50326,617,47420,1716,31594,395,50608,683,46356,1129,67022,3771,50340,2086,45976,1113,49258,2227,37691,2129,50133,982,62126,1067,70786,27895,31420,768,43569,1007,51766,628,40319,627,23307,1072,31454,1294,21383,461,33364,1809,55757,984,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,46797,271,45650,2092,41516,1171,70596,9630,47392,1861,47937,1111,50117,1289,37327,1023,51253,653,49283,2480,71350,2541,51562,1200,53838,2396,56630,1410,44259,2993,59776,2584,70018,3273,85052,24499,37706,2290,45213,594,49024,1417,42062,492,30206,1019,36993,2888,27070,956,36734,1034,55635,1313,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35234,421,37228,5383,29746,4447,60400,12348,37402,2718,36345,907,39421,2607,28800,1842,45391,4143,43123,4998,50263,6399,40071,5647,35741,1873,35860,1621,33571,8177,38280,5015,47195,3156,200068,216698,28022,1963,35577,694,36441,758,33422,3491,23611,1123,30578,1206,20871,1503,30890,2101,36662,1377,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40006,401,36138,1802,34437,3845,54597,9336,41687,781,41215,627,42243,1732,31365,631,50574,792,47384,2147,70052,9326,51612,1069,44081,2850,47118,1904,37388,3164,47255,1962,57494,3407,54724,21251,31888,853,37851,962,40757,613,35971,627,23290,1242,36949,3023,20845,897,30944,841,42349,1060,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,38221,1666,37849,4077,31673,1307,65583,9091,40954,1287,39767,2800,42173,3356,30097,1774,49050,2768,48031,3748,58316,10366,40637,4582,39103,4022,41039,3763,31125,9754,50656,2912,58526,5871,-666666666,-222222222,35377,6189,37259,2226,41142,1316,33362,2777,21985,1480,34069,7666,20652,1539,26544,4383,45337,3093,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,40198,304,36526,1245,36159,1256,65392,17735,39756,2975,39582,1381,45896,2091,30477,1036,53278,2193,51866,1556,64644,8244,41118,1986,42265,1866,43713,2830,38660,4143,49817,2288,58570,4145,62213,47338,33591,3770,39609,1316,44105,2054,35998,981,23814,1393,32144,3893,22398,1095,32346,1776,46049,1658,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,40010,769,65784,4212,30668,5388,75100,4479,43905,4507,43124,4648,45424,4529,31729,860,40804,1446,36635,1272,71510,6846,47351,4283,43503,3955,45161,4725,41802,4816,42032,1991,61079,2080,183049,238489,31481,1928,45472,1511,48852,2785,42121,1945,32283,475,33986,1713,31874,539,28946,2057,59934,3261,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,48768,1330,34256,8253,30983,6522,42068,91042,50186,4324,52467,2720,51811,2860,36741,1402,52966,3718,51552,2283,60793,3653,66829,10776,52992,2996,55816,6667,47316,6995,60296,5418,72339,4873,66882,25995,36962,2259,44654,1775,47048,2370,42306,1572,32236,2299,40623,2095,30424,2063,40934,4613,55240,3412,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,54487,770,54905,10506,41920,15471,82557,16133,51751,474,60123,2165,54691,3045,40147,1122,52457,1336,50746,621,82142,3994,76298,2720,75815,1960,84674,4134,51189,983,66456,1169,80792,913,70616,6807,40165,1916,51813,573,56549,937,48115,1778,31042,667,43030,2685,27295,1193,36241,1675,70700,1665,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,39901,1183,45015,4588,30881,2781,61929,2730,34840,4014,46507,2346,41156,1603,26271,1783,51208,3178,50247,3882,56044,5517,37495,6180,37217,2247,38755,3384,32290,5404,56842,4703,69244,5846,-666666666,-222222222,29940,2827,40524,860,42088,1160,36303,2800,21458,1107,27990,2547,19447,1294,31706,2116,43984,2778,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,48648,547,31385,1533,30394,1648,50066,11533,46038,1137,45979,905,50483,761,35474,566,51432,432,50167,876,71776,1985,70299,2562,66282,1231,76761,1614,46901,1166,60691,626,72289,1270,77599,14017,36336,1069,47872,821,56552,652,42094,409,29414,1006,41973,1212,25693,601,32320,877,62890,1673,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,39314,511,31100,1062,30182,2409,60604,16668,33623,2387,40941,503,45269,1493,30522,502,45801,1326,42186,1566,54184,4131,47229,3039,50014,1791,53544,3146,39925,2618,49415,2165,66863,1951,71406,11390,29986,1075,40281,331,40808,546,39773,1076,23194,811,31532,1016,21439,554,31753,614,42630,1201,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41586,457,60433,5159,50375,2854,71602,9766,45273,4915,41108,1499,50753,1585,33414,3142,51945,3727,46311,6072,75865,2943,50111,3475,40700,2718,40607,2755,50854,24811,42574,6734,52045,4777,106513,189904,33016,4762,37105,1201,43430,2971,35020,3526,26304,1596,45203,12398,22001,3026,36150,4483,49438,2953,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,41947,194,40930,1680,31987,3063,64886,7986,43827,2265,45939,524,45019,2161,31607,427,47295,1209,44680,2389,62337,4616,47065,1878,48272,1995,50724,806,38367,2987,49659,1757,60977,843,62851,7604,31997,683,41898,410,48148,1122,39729,966,23689,752,31720,948,22064,498,32248,736,51969,1001,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,37020,237,51951,1385,31732,1179,60635,1152,36657,894,41203,570,45403,3394,28443,1218,51853,1421,50908,1576,56969,4556,42096,4507,37621,1932,39353,2200,35806,1612,41185,943,54060,3772,60811,15927,28602,1629,35587,434,36247,481,34448,2015,21929,601,27194,1229,20389,857,30708,863,45257,1581,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42055,352,30031,2562,29558,2887,48859,55581,45927,2037,47268,1686,44493,4558,32447,1286,52219,2206,48951,2047,76004,6890,53028,3341,46445,1857,50544,2620,40322,3646,50451,1631,64736,3651,70727,71118,30913,1477,43986,2327,48494,2307,41512,925,24797,1493,35225,3894,22123,1196,33017,2718,57604,2310,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,44446,497,41088,1396,31359,1236,55689,2866,45199,964,47671,875,47317,1571,32745,898,51397,457,48580,1571,65220,3426,52188,2197,50840,796,52417,1458,41751,851,52074,600,65938,1460,71158,12879,33332,1435,43255,1105,51184,417,40160,475,26443,581,35556,1342,24915,937,35231,884,52577,948,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,47732,1849,9814,41422,9222,11956,143359,119383,42399,1671,46914,3072,54217,8319,38836,2549,53913,4462,53610,5123,54472,24609,52032,7338,53101,5801,56092,9133,49812,4522,56766,3430,71904,3521,38889,23775,30724,6027,50251,2565,56910,6370,45452,2954,30886,1461,35123,5397,30373,1905,35412,4061,68208,5954,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,37243,356,28527,5176,26182,3169,45475,20738,35156,1652,41381,669,42432,2947,28914,1532,45934,2218,43872,3512,50405,2580,41299,1620,41764,811,42319,2078,40448,3062,41404,815,60729,2429,48661,1475,30116,1619,38818,1420,40702,706,36404,1059,22050,620,28371,4175,21345,672,31874,1130,41200,722,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,36397,486,40303,3409,39662,4670,60067,21220,37190,1655,35586,1382,43872,7410,31405,998,48393,4084,45752,4171,63538,5347,40540,2468,34731,1545,34367,1725,36509,7670,41153,3340,52310,9296,80343,106084,26927,1305,35469,861,34361,2539,35955,1241,24267,2427,28972,5053,23203,2745,35749,3045,45473,1484,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,37755,618,35276,6801,28166,3590,57651,10939,36249,1038,37838,1182,41654,1144,29651,964,47969,1844,45743,1881,54438,5640,44670,4842,42259,1407,45337,1554,37169,2699,41267,826,56379,2880,56357,12414,29536,1784,40582,428,41723,544,38972,1601,22281,832,32023,2724,20969,729,31771,1033,40998,643,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,41209,135,60172,1266,30480,829,67466,2236,35312,594,50265,499,48927,2359,30564,327,48074,1521,46633,903,55004,3465,54555,3339,45982,682,47231,959,41530,815,49999,982,68731,2072,81408,16768,28357,1358,41855,277,44551,638,39518,1097,22218,295,31773,931,21213,320,30297,385,47574,887,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
