GEO_ID,B17006_001E,B17006_001M,B17006_002E,B17006_002M,B17006_003E,B17006_003M,B17006_004E,B17006_004M,B17006_005E,B17006_005M,B17006_006E,B17006_006M,B17006_007E,B17006_007M,B17006_008E,B17006_008M,B17006_009E,B17006_009M,B17006_010E,B17006_010M,B17006_011E,B17006_011M,B17006_012E,B17006_012M,B17006_013E,B17006_013M,B17006_014E,B17006_014M,B17006_015E,B17006_015M,B17006_016E,B17006_016M,B17006_017E,B17006_017M,B17006_018E,B17006_018M,B17006_019E,B17006_019M,B17006_020E,B17006_020M,B17006_021E,B17006_021M,B17006_022E,B17006_022M,B17006_023E,B17006_023M,B17006_024E,B17006_024M,B17006_025E,B17006_025M,B17006_026E,B17006_026M,B17006_027E,B17006_027M,B17006_028E,B17006_028M,B17006_029E,B17006_029M,NAME,B17006_001MA,B17006_001EA,B17006_002EA,B17006_002MA,B17006_003EA,B17006_003MA,B17006_004MA,B17006_004EA,B17006_005EA,B17006_005MA,B17006_006EA,B17006_006MA,B17006_007EA,B17006_007MA,B17006_008MA,B17006_008EA,B17006_009MA,B17006_009EA,B17006_010MA,B17006_010EA,B17006_011EA,B17006_011MA,B17006_012EA,B17006_012MA,B17006_013EA,B17006_013MA,B17006_014EA,B17006_014MA,B17006_015MA,B17006_015EA,B17006_016EA,B17006_016MA,B17006_017EA,B17006_017MA,B17006_018EA,B17006_018MA,B17006_019MA,B17006_019EA,B17006_020MA,B17006_020EA,B17006_021EA,B17006_021MA,B17006_022MA,B17006_022EA,B17006_023EA,B17006_023MA,B17006_024EA,B17006_024MA,B17006_025MA,B17006_025EA,B17006_026EA,B17006_026MA,B17006_027MA,B17006_027EA,B17006_028EA,B17006_028MA,B17006_029EA,B17006_029MA,state
0400000US13,2447221,6013,642195,20081,198733,12999,60109,5130,12648,2102,125976,9513,443462,17065,56140,7574,20273,3719,3347,1290,32520,5178,387322,16681,117377,5866,26058,3573,243887,13190,1805026,20054,1311426,21026,342131,9117,70504,5588,898791,15932,493600,16997,129251,10681,34461,4586,8288,1933,86502,7998,364349,13616,73797,5030,18663,2513,271889,11694,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,299959,1858,38026,4886,13064,2830,3275,963,682,699,9107,2326,24962,4263,4628,2107,1441,896,375,407,2812,1560,20334,3741,6664,1449,1724,680,11946,2868,261933,4837,203099,6355,61721,2802,12604,1455,128774,5133,58834,5307,20024,3533,6608,1708,1100,606,12316,2398,38810,5031,9775,2055,1780,652,27255,3789,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,419758,1807,78895,7986,34926,5162,9807,1611,2978,1120,22141,3837,43969,7141,11068,5590,1612,687,985,644,8471,5496,32901,4497,9341,1925,2374,840,21186,3963,340863,8001,279109,8503,77492,3271,15555,2028,186062,7143,61754,5629,22857,3649,5609,1590,1603,840,15645,2641,38897,4619,6821,1666,2341,916,29735,3564,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2963544,4854,605355,19714,196331,11690,54278,4820,12392,1806,129661,8560,409024,14724,60313,5890,19367,2496,4640,1262,36306,4465,348711,14814,101496,5957,18482,2447,228733,11050,2358189,18972,1816034,20286,481469,8908,92778,5448,1241787,14660,542155,17087,152946,9122,45049,4714,10479,1655,97418,5955,389209,14305,81145,5709,19588,2568,288476,12047,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1545169,4555,337267,13529,109044,8319,36823,4224,6302,1565,65919,5339,228223,11245,33610,5184,10801,2190,1950,625,20859,3960,194613,10847,60598,4642,11828,1501,122187,8010,1207902,13449,928982,14558,243817,6249,53134,3627,632031,10899,278920,9942,82646,5982,22836,2761,3943,1025,55867,5174,196274,10297,39207,4032,9172,1586,147895,8360,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,707568,2797,111119,7127,28860,3581,7497,1381,2482,690,18881,2745,82259,6074,10975,2150,3049,1011,784,398,7142,1606,71284,5441,21410,2649,5202,1155,44672,4383,596449,7089,470610,7452,127239,3696,26994,2402,316377,5394,125839,6595,45984,4361,13846,2005,2796,932,29342,3242,79855,5475,17458,2997,4446,1132,57951,3414,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,706152,3216,129113,9521,46728,6171,16332,2936,3771,831,26625,3522,82385,7859,9670,2518,4186,1394,617,406,4867,1404,72715,7650,24266,3507,5566,1339,42883,4845,577039,9164,457139,8778,124551,4913,26663,2229,305925,6753,119900,6775,39225,4625,9620,1513,2336,813,27269,3832,80675,6281,18391,2273,4095,1049,58189,4947,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,990325,3985,247062,11123,82265,8031,28590,3196,5424,1257,48251,5652,164797,8114,24363,3465,7700,1520,1372,693,15291,2958,140434,7541,40202,3547,10474,1710,89758,5887,743263,11490,568567,11206,149152,5210,29207,2471,390208,9252,174696,8369,55579,5339,14854,2593,2724,822,38001,4013,119117,6359,25529,2534,5930,1071,87658,5555,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1091924,3474,299489,12621,50645,5476,13195,2072,2331,778,35119,4215,248844,11939,20101,3774,6050,1509,2270,895,11781,2919,228743,11892,71884,4847,16626,2562,140233,9189,792435,12842,555320,13689,148317,5324,34152,3214,372851,10948,237115,11373,58910,6421,17261,2966,2510,1006,39139,4539,178205,9721,44721,4157,7745,1287,125739,7805,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,252724,1836,43014,4157,12820,2376,3646,1090,609,348,8565,1734,30194,3939,4351,1144,1067,521,623,414,2661,724,25843,4119,8096,1836,931,425,16816,2868,209710,4409,156226,5886,39018,2306,6733,1228,110475,4544,53484,5155,20766,3821,5469,1362,1418,739,13879,2891,32718,3832,5529,1234,2109,705,25080,3127,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1321256,3351,175540,11456,44107,6586,14451,2721,3040,903,26616,4467,131433,10113,12975,3013,4784,1597,981,569,7210,1765,118458,9545,40112,4489,6725,1323,71621,6616,1145716,11200,819112,13067,223100,5678,45656,3241,550356,10724,326604,13605,78218,6416,23823,3466,2834,816,51561,4727,248386,12078,55047,4449,12989,1946,180350,9481,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1364190,3306,217747,9966,51639,6429,15997,2729,3019,1083,32623,4449,166108,9158,20852,3489,7186,1789,970,548,12696,2509,145256,8829,40401,3468,9808,1664,95047,6861,1146443,10347,879335,15000,234422,5772,50462,3665,594451,12158,267108,11503,62284,6192,15484,2269,4270,1265,42530,4862,204824,10585,44836,4075,10471,1926,149517,8024,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2187246,5184,512714,13432,151968,9402,45982,4559,9606,1584,96380,6036,360746,11200,50433,6010,20847,3259,2625,919,26961,3914,310313,11027,93942,4108,20025,2596,196346,8763,1674532,13297,1265998,14100,308937,6705,69815,3917,887246,11545,408534,12928,117731,7830,30807,3492,6914,1326,80010,5734,290803,10568,59004,3757,14064,1906,217735,8734,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1253968,3518,172247,8737,55320,6573,16421,2317,2886,819,36013,4874,116927,7023,14956,2841,4657,1366,1146,686,9153,1949,101971,6838,31202,3286,6025,1211,64744,5309,1081721,8841,846438,10583,235118,4398,47617,2688,563703,8956,235283,8938,74562,4912,20377,2540,2831,680,51354,3976,160721,8207,32941,2943,7651,1420,120129,6803,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,721077,3322,243030,10682,56695,7252,16271,2674,3583,1095,36841,5031,186335,10089,17260,3271,5541,1484,2302,984,9417,2026,169075,10036,51341,4204,10878,1847,106856,6697,478047,11015,339228,9761,87421,4122,16687,2045,235120,7608,138819,7996,30565,4161,9097,1953,1326,628,20142,3067,108254,7340,25580,2958,5690,1318,76984,5436,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1360210,4309,296877,13351,99640,8115,29907,3291,6156,1206,63577,6055,197237,11354,26463,3662,8348,1702,1770,675,16345,3096,170774,10923,55488,5179,11499,1778,103787,7148,1063333,13038,813216,15082,216703,6128,44786,3432,551727,11394,250117,11152,67351,5844,16263,2252,3564,1013,47524,4956,182766,9572,39775,3955,9839,1541,133152,7147,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,218346,1815,45829,4658,14358,2801,4957,1145,1461,581,7940,1995,31471,4166,5397,1603,934,536,615,415,3848,1149,26074,3798,7758,1545,2279,904,16037,2756,172517,4800,134218,4624,36064,2224,7660,1160,90494,3854,38299,4238,13848,2415,3680,959,1065,516,9103,1655,24451,3184,5971,1373,1796,658,16684,2271,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,453847,2211,78551,7105,28560,4829,9567,2009,1987,709,17006,2920,49991,5756,8646,2619,2279,885,1210,701,5157,1751,41345,4937,17064,2532,2832,817,21449,3198,375296,7533,295135,8325,81205,2764,16515,1698,197415,6385,80161,5437,23997,3169,5891,1423,1405,585,16701,2345,56164,4577,10987,1561,2668,945,42509,3714,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,648071,2577,143976,10113,55234,7185,17280,2726,2891,965,35063,5290,88742,7458,14985,3510,5953,1793,585,374,8447,2326,73757,7150,20791,2744,4597,1048,48369,5621,504095,10210,359729,11109,98000,4885,20385,2397,241344,7752,144366,8407,46140,5645,13303,2275,2133,808,30704,4747,98226,7218,19056,2935,5729,1485,73441,5856,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,263484,2133,25586,4004,6274,2114,1941,810,389,269,3944,1612,19312,3547,2095,1359,340,296,0,185,1755,1149,17217,3365,5108,1549,1633,716,10476,2183,237898,4528,179835,5863,42079,2498,9112,1310,128644,4684,58063,4918,19066,3381,6608,1764,981,679,11477,2625,38997,3933,8611,1702,1870,865,28516,3276,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1989205,3718,326859,14366,101014,9312,32371,3950,7140,1912,61503,6149,225845,10521,34180,5598,12778,2602,2227,911,19175,3684,191665,9611,56963,4861,12554,1867,122148,7451,1662346,14793,1292864,16278,334935,6925,69667,4110,888262,12613,369482,13139,94027,7736,25593,3209,3955,1122,64479,5745,275455,10682,62788,4261,12449,1951,200218,9169,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,500786,2295,154970,6541,53982,5962,16063,2274,2287,754,35632,4499,100988,6885,16061,3486,5862,1749,962,431,9237,2343,84927,6672,24274,2972,5732,1365,54921,4855,345816,6893,243397,7863,66854,3798,12966,1943,163577,5718,102419,5830,30253,3878,8290,1866,2136,836,19827,2987,72166,5765,15694,2119,2898,837,53574,4895,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4149505,6937,934576,19084,340493,15009,100475,6171,22912,2968,217106,10199,594083,16607,73713,7885,22975,3524,3613,1001,47125,4961,520370,16833,149025,7013,29847,3093,341498,11998,3214929,19622,2354986,23009,657606,9540,128637,5952,1568743,17115,859943,18668,224312,12752,63450,5620,11533,1719,149329,9383,635631,14818,154823,7237,31906,2993,448902,11571,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2234819,6020,555621,17415,166294,10644,51494,4492,11253,2013,103547,7588,389327,13920,53741,6905,19069,3121,3137,1040,31535,4714,335586,12475,95777,5110,23072,3047,216737,9539,1679198,16992,1241091,16827,329398,7585,69114,4562,842579,13052,438107,13218,119684,8050,32335,3267,7366,1662,79983,5768,318423,12627,67044,4635,17444,2470,233935,10286,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,158244,1483,18621,2341,5597,1514,1443,632,354,210,3800,1229,13024,2259,2329,933,580,277,443,625,1306,575,10695,2048,4310,1220,686,336,5699,1312,139623,2344,110641,4053,33311,1811,6138,1029,71192,3399,28982,3410,13795,2905,3271,1076,747,467,9777,2324,15187,2272,3824,1065,897,551,10466,1776,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2587762,5945,579687,18799,153112,11166,44816,4904,9661,1598,98635,7804,426575,17375,57215,6141,17155,2333,3046,878,37014,5263,369360,16200,119298,7239,22975,2394,227087,11086,2008075,18455,1512612,17891,385553,7150,83455,4125,1043604,14163,495463,13128,140735,7407,36132,3583,8836,2391,95767,5497,354728,11144,76726,5016,19984,2217,258018,9109,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,924098,2635,217522,7554,71664,5979,22684,2633,4728,718,44252,4375,145858,6385,18494,2502,7354,1199,1354,600,9786,1560,127364,6086,40931,2683,8597,1217,77836,4585,706576,7668,537952,10410,145834,4052,32253,2348,359865,8327,168624,7759,55640,4885,13564,2016,3238,806,38838,3770,112984,5595,25436,1951,6095,1008,81453,4835,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,835884,3256,175916,9581,69134,7921,22357,3330,5474,1419,41303,5795,106782,8059,16573,4103,6335,1901,716,521,9522,2598,90209,7468,27692,3536,5428,1493,57089,6183,659968,9908,515263,11225,138394,5424,29115,2952,347754,8567,144705,9047,43675,4918,11037,2105,1710,581,30928,3779,101030,6743,17090,2983,3724,1070,80216,5914,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2652339,5174,503395,18462,131257,10675,42922,4890,8991,1985,79344,6412,372138,14370,43228,5648,16008,2700,2221,804,24999,3996,328910,13731,101192,6610,23513,3058,204205,9579,2148944,18622,1634074,19555,424545,8270,89460,3239,1120069,13935,514870,13780,144416,7684,39202,3647,7055,1366,98159,5884,370454,12475,79085,5202,19463,2050,271906,9932,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207901,2232,44183,4457,11919,2915,3389,1217,854,559,7676,1888,32264,4033,4006,1489,1495,786,397,342,2114,1150,28258,3945,8922,1794,1657,794,17679,3261,163718,4921,114006,5179,28372,2257,6032,1368,79602,4170,49712,4850,12887,2650,3970,1277,1327,793,7590,2107,36825,4088,7419,1615,1899,837,27507,3520,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
