GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,NAME,B25087_001EA,B25087_001MA,B25087_002MA,B25087_002EA,B25087_003EA,B25087_003MA,B25087_004EA,B25087_004MA,B25087_005MA,B25087_005EA,B25087_006EA,B25087_006MA,B25087_007MA,B25087_007EA,B25087_008EA,B25087_008MA,B25087_009MA,B25087_009EA,B25087_010MA,B25087_010EA,B25087_011EA,B25087_011MA,B25087_012MA,B25087_012EA,B25087_013EA,B25087_013MA,B25087_014MA,B25087_014EA,B25087_015MA,B25087_015EA,B25087_016EA,B25087_016MA,B25087_017MA,B25087_017EA,B25087_018MA,B25087_018EA,B25087_019EA,B25087_019MA,B25087_020MA,B25087_020EA,B25087_021MA,B25087_021EA,B25087_022EA,B25087_022MA,B25087_023EA,B25087_023MA,B25087_024EA,B25087_024MA,B25087_025EA,B25087_025MA,B25087_026EA,B25087_026MA,B25087_027MA,B25087_027EA,B25087_028EA,B25087_028MA,B25087_029EA,B25087_029MA,state
0400000US16,408174,6844,271460,6710,806,508,1453,595,2336,654,5125,981,8515,1254,12982,1718,19323,2262,23564,2459,28537,2745,58362,3998,42458,3114,41388,3461,14814,1847,5900,1618,5897,1045,136714,5485,2210,642,5690,1034,10764,1295,16952,1919,21324,2114,16629,1724,15092,1562,22370,2447,11872,1862,6143,1199,7668,1347,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3154027,17254,2070243,16361,1145,397,4012,820,11947,1287,24670,1814,39718,2159,63689,3966,79753,4326,91986,4426,100475,4077,263278,7716,286696,7574,469617,9858,288857,6789,152529,5166,191871,5400,1083784,11943,7380,1153,16001,1568,32432,2420,46736,2764,59504,2840,72338,3605,72482,3086,155784,5532,150739,4634,127469,4836,342919,8426,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1712020,11961,1144762,10514,806,369,3142,599,10601,1256,29880,2247,56359,3218,81528,4036,101042,4084,114139,4720,116887,6064,233044,6655,151986,5945,148110,6403,57805,3581,20313,2200,19120,1959,567258,8765,5986,1130,13985,1502,35629,2259,59119,3115,73560,3727,77826,4061,69425,3556,103932,4855,57166,3170,31464,2548,39166,2636,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875362,8231,535434,7123,513,308,1233,358,5062,1056,9917,1185,20408,1523,34138,2219,44549,2973,49533,2974,51580,3379,107820,3939,77908,3613,78042,3158,32987,2771,13089,1703,8655,1122,339928,5730,2210,571,6202,949,11833,1315,21798,2067,31166,1910,36721,2107,42145,1819,75875,3124,48680,2435,27623,2119,35675,2429,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735737,7229,444794,6546,157,143,912,390,2861,698,7860,1198,14734,1573,20200,1799,29683,2538,33502,2566,32912,2433,82391,3584,73182,3870,82636,4142,34496,2103,12298,1568,16970,1699,290943,5658,2559,596,5212,860,11734,1359,17837,1678,25102,1991,29066,2024,31459,2521,60786,2828,43040,2605,26452,2010,37696,2170,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1149308,10177,676847,10651,1077,334,3887,809,9939,1345,21497,2084,33199,2251,46878,3381,59141,4093,61205,3725,62946,3497,130928,5023,89944,4204,90983,4539,33493,2572,16224,2011,15506,1781,472461,8654,10915,1708,24318,2698,44843,2932,58460,4280,63228,3330,61628,3477,53853,3328,71890,3981,38666,3073,19126,1894,25534,1988,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140052,11811,615525,10381,684,416,1379,441,6159,1249,14951,2060,27623,2546,39839,2961,43690,3468,46762,3738,47406,3401,119597,5752,88799,5203,98665,5413,42916,3206,17261,1965,19794,2057,524527,10176,16115,1956,37920,2640,63389,4078,73855,4461,72149,4026,63411,3969,47554,3284,62097,3660,36817,2678,18225,1787,32995,2889,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,384237,5646,236223,5794,97,90,1083,498,1575,419,4386,805,7568,1251,9860,1319,14056,1633,15920,1926,16957,1585,43671,2535,39890,2438,44534,2920,20225,1773,8633,1460,7768,1277,148014,4621,1986,577,2961,687,5414,952,7604,1056,11426,1224,13294,1472,14445,1626,28228,1848,21829,1892,14881,1650,25946,2435,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436907,10973,1064385,10849,378,253,2546,755,4788,974,8029,1113,10255,1347,16576,1561,18059,1963,24029,2179,28406,2713,97148,4475,121653,5671,269514,7399,187555,5561,119096,4946,156353,5046,372522,6488,3560,878,2864,624,6158,1093,10486,1355,16532,1653,22613,2121,28239,2362,64193,2710,58009,3413,49023,3075,110845,4870,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1560809,13055,1096091,12763,845,369,1564,500,2892,828,5025,920,9411,1200,13568,1786,16693,1920,19170,2293,27185,2537,83182,4090,114351,4589,267043,6711,222280,7437,140697,5322,172185,5372,464718,8657,2813,634,3597,824,4854,889,7134,1310,8746,1351,12186,1604,17300,1737,52798,3133,67066,3399,66985,4314,221239,6180,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,1668979,13381,557,264,3549,611,10773,1031,28778,2067,55578,2964,80499,4062,112720,4723,133986,4100,141512,5497,322393,6680,255302,6716,297551,7655,120635,4513,53956,2968,51190,3049,1034978,10630,7380,1103,15520,1587,33168,2313,61961,3156,85600,3972,101885,3738,114930,4131,215757,6012,151516,5079,100374,4635,146887,5202,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,1024416,9407,668,320,1637,487,4582,763,10637,1003,21593,1845,30948,2529,38807,2733,50844,2940,60062,2887,167309,5191,166413,5171,242698,6256,119668,4601,52445,2846,56105,3099,492484,6462,3476,623,6624,1035,14477,1118,25475,1732,33594,2142,44713,2352,50361,2258,106194,3325,78595,3368,50414,2679,78561,2937,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,380070,7669,336,232,967,434,4843,1057,13141,1808,21697,2108,29904,2020,40270,3368,37573,3248,35359,3183,71331,3602,48438,3928,47351,3190,15896,2115,7106,1168,5858,1264,353031,7656,6445,1343,19839,2032,35476,2995,46797,3051,51502,3029,47171,3504,38813,3020,50559,3577,27269,2591,14568,1835,14592,1796,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,997093,10336,619,333,1749,604,8556,1419,21685,2100,40546,2713,54717,3069,71943,4021,81113,4055,84344,4608,205933,5987,147709,5166,159456,5418,62153,3276,25961,2150,30609,2301,585319,8584,7040,1099,15663,1511,26750,2050,48290,2453,64046,3295,77880,4092,75469,3561,113740,4538,69816,3114,40304,2475,46321,2401,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,153850,3948,47,79,356,173,1543,436,2574,698,5848,909,7020,1294,8144,1093,10324,1405,12077,1528,28017,2279,27639,2408,30400,2452,9742,1379,4653,962,5466,966,117869,3990,2174,620,3925,883,7144,901,8247,1186,13392,1170,15243,1719,14816,1638,23967,2193,12677,1630,7188,1180,9096,1119,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,298441,5991,191,147,641,259,1127,350,3838,676,9167,1048,12951,1363,17483,1570,21803,1848,24408,1961,63665,2829,54263,3122,49448,2792,21780,1655,8833,927,8843,983,184011,4006,1210,439,2682,452,5658,777,9523,1001,12510,1268,15949,1491,18474,1854,39922,2216,31821,2348,17960,1716,28302,2103,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,380750,6579,741,347,1382,464,2426,471,2727,693,7715,1290,11757,1280,16389,2073,23400,2231,24148,2422,71660,4207,63005,3954,81349,3427,37635,3127,18471,1660,17945,1556,163705,5274,2684,566,4465,901,7968,1227,12864,1678,17898,1952,19877,2171,17880,1807,28966,2393,18950,1782,10874,1356,21279,2292,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,247501,5767,99,138,428,246,448,231,1183,444,2278,703,2957,913,4251,856,6284,1162,6909,1099,25231,2353,35551,2833,70338,3911,45661,3401,24761,2822,21122,1950,116754,4170,765,371,501,255,1131,448,2264,720,2291,616,2691,702,3321,767,8538,1244,16480,1673,16407,2121,62365,3174,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,1404337,13678,329,182,1149,418,3481,883,5760,1159,8519,1272,9034,1256,12388,1259,16545,1752,20548,1992,74126,4184,107200,4579,273193,7613,286873,8145,219328,7790,365864,7147,629886,9435,3371,811,3579,782,5032,1154,6967,1246,8818,1369,7862,1101,10246,1583,25379,2502,35106,2402,51647,3092,471879,8816,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,290754,8189,223,157,303,136,2550,851,5718,1103,10928,1747,15300,1851,20565,2332,20969,2352,23710,2158,58403,3961,43826,3411,50604,3228,19496,2076,9823,1508,8336,1430,220939,5720,9933,1434,13874,1543,22625,2061,26417,2332,27949,2584,27826,2124,22667,2342,32658,2466,19018,1883,7456,1295,10516,1343,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,2425130,15788,1725,639,3616,764,9063,1130,21473,1880,31940,2270,53614,2986,74579,4102,85724,3955,95820,4197,247436,7044,222761,6393,398242,8516,335997,8233,283029,8059,560111,9746,1448169,13424,39944,3033,22793,2060,28475,2555,41848,2922,52078,3196,62620,3268,71517,3869,153393,5149,146609,5183,138175,5462,690717,11288,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,1575578,16515,1307,470,6342,1211,15703,2086,32584,2617,52161,2608,78723,4445,104475,5661,117788,5732,131465,6653,302115,8498,242751,7281,262560,7498,117179,4159,52879,3222,57546,3169,839139,12253,10145,1553,29066,2537,59216,3630,92409,4121,107823,5244,105739,4440,99224,5189,140802,5599,83152,3805,44006,2637,67557,3315,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,102470,3776,0,149,257,133,760,354,2030,604,3391,667,4637,900,5882,940,8493,1273,8860,1266,20458,2107,17327,1984,19107,1976,6365,1217,3289,1248,1614,542,90919,3129,1171,571,2325,586,3337,573,6067,932,7615,1095,10817,1045,10006,1156,21017,1881,12457,1486,6201,881,9906,1306,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,1950671,14156,1281,522,4883,827,13890,1650,36001,3041,62378,3238,98934,3759,126027,5097,154089,5875,158812,6174,382144,8024,311978,6902,342813,7968,135518,5475,58024,3906,63899,3541,1065124,12451,7021,1109,18594,1799,37982,2529,70243,3425,102766,4657,117519,4400,124557,4838,216695,6375,147458,5482,90060,4573,132229,5074,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,545484,7811,889,391,1747,486,4893,780,13386,1482,23243,1793,36943,2088,44907,2706,53839,2789,51762,2537,109017,3880,73985,3872,80066,3454,27223,1861,11208,1536,12376,1482,403056,6390,6654,997,16652,1410,31864,1769,43374,2046,51450,2597,48856,2639,46017,2214,68391,2755,39812,2379,20002,1608,29984,2354,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,625278,9910,792,419,2164,579,4201,967,7023,1292,9365,1366,12406,1788,19750,2107,23538,2367,31660,2444,93938,4296,107167,5281,163023,6491,78998,4546,37103,3253,34150,2629,301652,7203,3670,942,6387,1167,11595,1388,14268,1525,21188,1729,27418,2341,32336,2590,61885,3449,45124,2634,31793,2441,45988,2638,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,2078019,14241,434,246,3215,622,12245,1351,32933,2440,55167,3028,82495,3669,100835,4108,124318,4554,134388,4157,344073,6952,302481,8305,415561,10077,226299,6563,115577,5106,127998,4953,1327151,12133,8433,1173,15770,1749,35966,2320,63758,3815,90201,3358,116885,4103,130957,5196,251296,5653,203308,5987,139391,4414,271186,6972,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,169107,5026,341,218,551,244,804,383,1114,442,1962,657,1396,517,2495,752,3365,785,4039,844,16087,2022,24912,2410,50518,3047,30222,2544,13857,1705,17444,1836,76302,3770,207,191,431,422,523,226,922,414,1121,402,1430,500,3651,890,8669,1507,13973,1976,13318,1946,32057,2573,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,732079,10997,367,270,1622,644,6881,1380,15912,1879,28656,2151,44491,2526,53793,3346,62562,4030,65784,4269,149435,6623,99927,5579,112137,5059,44038,2989,20370,2505,26104,2181,491535,9281,8489,1785,20123,2010,43461,3219,61104,3255,68883,3849,66507,3731,54391,3597,74734,3580,38718,2867,21349,2536,33776,2436,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
