GEO_ID,B12501_001E,B12501_001M,B12501_002E,B12501_002M,B12501_003E,B12501_003M,B12501_004E,B12501_004M,B12501_005E,B12501_005M,B12501_006E,B12501_006M,B12501_007E,B12501_007M,B12501_008E,B12501_008M,B12501_009E,B12501_009M,B12501_010E,B12501_010M,B12501_011E,B12501_011M,NAME,B12501_001EA,B12501_001MA,B12501_002MA,B12501_002EA,B12501_003MA,B12501_003EA,B12501_004EA,B12501_004MA,B12501_005MA,B12501_005EA,B12501_006EA,B12501_006MA,B12501_007MA,B12501_007EA,B12501_008MA,B12501_008EA,B12501_009EA,B12501_009MA,B12501_010MA,B12501_010EA,B12501_011EA,B12501_011MA,state
0400000US13,7916383,5465,3819234,6029,1410404,14484,2408830,14664,73141,5051,2335689,13895,4097149,5196,1273085,13197,2824064,12759,70587,4523,2753477,13033,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1145298,580,576976,1172,216508,5677,360468,5771,12460,1931,348008,5939,568322,1329,164423,5309,403899,4856,11480,1828,392419,5110,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1255359,1802,626569,2254,186505,5265,440064,5014,13325,2052,426739,4760,628790,2074,140221,4368,488569,4592,12273,1795,476296,4330,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10384284,2817,5049119,4117,1923606,17663,3125513,17496,81121,5302,3044392,16294,5335165,3542,1698611,15076,3636554,14050,79330,4820,3557224,14285,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5251594,2933,2552856,4027,842743,10353,1710113,10602,49063,3480,1661050,10277,2698738,3803,743422,10102,1955316,10025,49320,3655,1905996,9726,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491492,2866,1221528,2870,398062,5415,823466,5258,19917,2419,803549,5396,1269964,3150,328721,6607,941243,6393,21268,2537,919975,6394,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2290928,2574,1130809,2750,359820,6554,770989,6273,24775,2200,746214,6549,1160119,2665,296352,5813,863767,6114,23211,1955,840556,6331,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3548465,3263,1729330,3231,547527,8385,1181803,8619,34218,2837,1147585,8459,1819135,3680,445870,7171,1373265,7062,34319,2981,1338946,7000,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691400,2556,1786865,2976,670401,10854,1116464,10200,30310,3205,1086154,9599,1904535,2462,604250,10002,1300285,10023,27758,3151,1272527,9582,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1117118,1336,541865,1725,172441,4765,369424,4808,8981,1485,360443,4982,575253,1212,145948,3915,429305,3916,9849,1567,419456,3856,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814206,1775,2306220,2592,871581,10614,1434639,10301,39592,3573,1395047,10351,2507986,2513,829558,9766,1678428,9562,38574,2741,1639854,9339,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5549790,1557,2659685,1971,1044106,12897,1615579,12537,38079,3132,1577500,12109,2890105,2081,972978,10455,1917127,10702,40876,3337,1876251,10499,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8059716,2742,3916804,3315,1408176,12508,2508628,12582,60653,3994,2447975,12143,4142912,2965,1241279,10612,2901633,10427,59540,3782,2842093,10464,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4350698,2252,2145450,2883,746571,8790,1398879,9058,38368,2422,1360511,8726,2205248,3106,623984,7705,1581264,7225,38370,2651,1542894,6982,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2375554,2600,1139779,3710,417902,6690,721877,7031,22616,2909,699261,6670,1235775,3486,377042,7110,858733,7110,22331,2783,836402,6938,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4880485,3218,2366221,3877,782693,9925,1583528,10219,43129,2931,1540399,10527,2514264,3213,691404,9081,1822860,8948,43716,3270,1779144,9249,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,829189,1614,412935,1795,128515,3121,284420,3271,7620,1305,276800,3212,416254,1957,105843,4034,310411,3850,7581,1398,302830,3990,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478919,1630,728713,1781,235088,4390,493625,4119,15110,1706,478515,4260,750206,1721,201084,4223,549122,4435,13740,1647,535382,4685,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2239583,1421,1122350,1636,406698,8269,715652,8121,19913,2421,695739,8306,1117233,1522,322175,7064,795058,7152,20913,2524,774145,7149,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1103721,1201,541785,1783,172825,4810,368960,4873,8371,1569,360589,4955,561936,1716,149781,4948,412155,4873,8510,1567,403645,5004,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7232903,1008,3492050,1876,1304207,12351,2187843,12208,51996,3062,2135847,12285,3740853,1535,1170129,10869,2570724,10859,49760,3869,2520964,11610,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660531,2438,816904,2075,313146,6112,503758,5883,15842,1970,487916,5711,843627,2006,266305,6201,577322,6038,15111,1899,562211,5954,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16147773,2664,7743068,3777,3198632,19874,4544436,20430,115691,5622,4428745,20621,8404705,3320,2981083,19027,5423622,18667,113270,5014,5310352,19466,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7938624,4795,3823442,5160,1326796,13435,2496646,13573,74206,4702,2422440,13414,4115182,4444,1185472,12880,2929710,12559,70030,4814,2859680,12801,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587479,1396,299510,1908,109938,3424,189572,3474,7565,1582,182007,3264,287969,1484,79293,2890,208676,2717,6961,1428,201715,2546,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9386353,3494,4540388,4518,1580390,12763,2959998,13576,72424,4143,2887574,13283,4845965,3750,1407273,13246,3438692,12971,74772,4377,3363920,12226,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3053500,1978,1497900,2484,470332,6443,1027568,6347,34913,2727,992655,5988,1555600,2099,381976,6585,1173624,6322,33805,2757,1139819,6571,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3219159,2530,1581553,3138,535034,8367,1046519,7999,26694,2440,1019825,7848,1637606,2638,438915,8079,1198691,7869,26355,2616,1172336,7622,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10539705,2653,5101281,3423,1865351,12406,3235930,12024,81944,4535,3153986,11588,5438424,2901,1674861,11695,3763563,12017,78619,4474,3684944,11804,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,877192,1106,422789,1421,165025,4888,257764,4691,6365,1357,251399,4601,454403,1151,149747,4276,304656,4116,6135,1344,298521,4150,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3872748,2384,1862523,3071,656215,11018,1206308,10505,32491,3138,1173817,10277,2010225,3108,591979,8692,1418246,8088,32379,2888,1385867,7751,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,668811,1397,333069,1857,110545,3797,222524,3419,7788,1385,214736,3213,335742,1634,88949,3473,246793,3264,7782,1382,239011,3216,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5255128,3510,2537029,3895,813995,11208,1723034,11355,47847,3736,1675187,11834,2718099,3905,722679,9892,1995420,9809,48203,4052,1947217,10249,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20547265,4807,10130288,6889,3573092,23724,6557196,23208,213461,7760,6343735,22550,10416977,6724,3028462,21415,7388515,20309,200003,6257,7188512,20713,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2141536,1590,1067533,2093,343466,6568,724067,6786,27465,2721,696602,6372,1074003,1989,285821,5687,788182,5857,27153,3044,761029,5475,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525951,888,256664,1131,91909,3046,164755,3158,4706,1005,160049,3098,269287,1186,77217,3021,192070,2862,4345,889,187725,2815,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6707967,3871,3270177,3947,1159664,11684,2110513,11254,64523,4430,2045990,11682,3437790,3835,995498,11577,2442292,11813,59531,4099,2382761,11469,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5639983,2184,2799219,2597,980648,11546,1818571,11595,55996,4233,1762575,11635,2840764,2953,773013,10199,2067751,10290,55998,4334,2011753,10834,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1537629,1480,754927,2170,241913,5855,513014,5789,12608,1802,500406,5809,782702,2035,190819,5289,591883,5488,12123,1743,579760,5546,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4661823,2630,2300997,3208,806954,8664,1494043,8708,33951,2454,1460092,7858,2360826,2729,684026,9054,1676800,9017,34680,2538,1642120,8510,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464301,1506,235543,2066,71168,3595,164375,3465,4142,1142,160233,3273,228758,1729,53292,3649,175466,3361,4449,1035,171017,3298,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2955172,931,1387905,2147,588088,10278,799817,10260,9728,1493,790089,9949,1567267,2216,548626,8482,1018641,7718,10107,1563,1008534,7668,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
