GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001EA,B19201_001MA,B19201_002EA,B19201_002MA,B19201_003EA,B19201_003MA,B19201_004EA,B19201_004MA,B19201_005EA,B19201_005MA,B19201_006EA,B19201_006MA,B19201_007MA,B19201_007EA,B19201_008EA,B19201_008MA,B19201_009EA,B19201_009MA,B19201_010MA,B19201_010EA,B19201_011EA,B19201_011MA,B19201_012EA,B19201_012MA,B19201_013EA,B19201_013MA,B19201_014EA,B19201_014MA,B19201_015MA,B19201_015EA,B19201_016EA,B19201_016MA,B19201_017EA,B19201_017MA,state
0400000US19,442460,7146,57291,3813,46481,2988,42064,2707,40000,2716,32332,2401,36682,2786,29518,2675,24607,2175,20257,2195,32372,2588,29289,2457,26476,2402,12299,1511,4022,812,4016,878,4754,971,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,378133,7485,53787,3207,37937,2934,32847,2425,36124,2997,32354,3026,27851,2720,23482,2312,22326,2122,17022,1909,29555,2457,23872,2603,20283,2210,9782,1217,5032,1049,3008,757,2871,608,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,566027,10170,108581,5205,70086,3807,56835,3931,48713,3616,40026,3667,37211,2959,30912,2676,29709,3178,23287,2306,38844,2800,31277,2459,25991,2640,11842,1407,3993,940,4062,950,4658,1244,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,598712,10885,112794,4522,72830,4144,56929,3531,52085,4094,37156,2767,35731,2995,30734,2912,30203,3025,18951,2160,39422,3772,38921,2971,32255,2835,17049,2053,8827,1510,7444,1219,7381,1476,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,209077,6463,29233,2736,26638,2550,21916,2089,17909,1845,17993,2075,13962,1712,11093,1524,10258,1412,8331,1436,14574,1592,14147,1777,11397,1498,4024,821,2307,576,2673,916,2622,686,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,717884,11210,79502,4614,47803,2875,41911,2949,45373,3088,35748,2641,37727,2993,31120,2280,32607,2666,31932,2497,60494,4085,74348,3737,82995,4750,52600,3627,22259,2228,23675,2266,17790,2010,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,915519,10663,112153,5426,88593,5836,68434,4074,60041,3737,46160,3667,52366,3170,39290,2933,39633,3278,32447,2672,72017,4258,79926,4748,88230,4180,54582,3553,27038,2641,31030,2767,23579,2816,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1347908,13939,206932,6041,136270,5296,132273,4775,116570,4943,102526,4047,91972,3959,80149,3731,74755,3983,57658,3441,92541,4403,95448,4455,84389,4321,38947,2570,14123,1419,11045,1296,12310,1433,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,747765,9538,86594,3427,65287,3310,63727,3493,61625,3587,50235,3343,46939,3021,42197,2847,40617,2806,33375,2756,58561,3290,65549,3238,64512,3658,31428,2530,14317,1738,11326,1406,11476,1579,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,345923,7315,75121,3996,52455,3782,37258,3217,28089,2896,24100,2475,19742,2358,18672,2298,16462,2101,13484,2112,18814,2377,19410,2658,12047,1923,5804,1457,1814,625,813,397,1838,599,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,839768,9411,124762,5302,94894,3761,79483,4048,75899,4337,63793,3921,58955,3583,50814,3703,47338,3425,33895,2539,58420,3615,59630,4020,45893,3160,22287,2533,8901,1376,7132,1282,7672,1079,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,150197,4059,22365,2545,17677,2130,14870,1433,16343,1525,10812,1461,10710,1513,7085,1048,8822,1382,6010,1036,10022,1531,11371,1683,6326,1064,3940,1051,1321,533,829,327,1694,491,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,255579,5361,31895,2452,27849,2392,23023,1761,23542,2421,18863,2065,18695,2184,17012,2037,14572,1377,12572,1715,21226,2062,20132,2026,13071,1491,6150,1028,2404,660,2122,566,2451,672,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,362746,7454,44152,3275,30088,2492,29920,2968,29255,2653,25871,2492,24294,2695,20746,2295,18934,2312,16099,2023,29285,2778,33138,3161,27301,2636,14360,1985,7835,1482,6814,1310,4654,944,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,171974,6291,17471,2312,15961,2122,14357,1701,13818,1573,10333,1461,10869,1559,9772,1590,10262,1817,7172,1278,12585,1851,16462,1918,14584,1750,8234,1262,4541,1138,2627,829,2926,791,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,969031,14846,114600,5990,79466,3935,75080,4058,64155,4014,55494,3706,52159,3806,46601,3199,42316,3410,38620,3262,76147,4731,89739,4155,94018,5262,56237,3731,28662,2750,29094,2774,26643,2251,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,270937,6659,46257,3401,31631,2408,24215,2581,23025,2539,17178,1776,17984,2453,13717,1751,16111,1942,10689,1747,15775,1831,19041,2046,18184,2185,7721,1432,3215,906,3099,910,3095,742,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2635261,22644,384658,10368,229806,8259,200489,7522,175603,6736,145067,5930,151517,6458,121020,5905,125643,5994,95031,5511,186002,8045,209153,7852,223263,7908,139676,6877,72986,5635,77807,4561,97540,5297,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1282678,13756,194086,6631,145737,5522,124034,4974,104638,4826,97273,5386,88597,4169,73288,5235,64999,3949,58134,4284,90176,5114,85488,4635,77762,4791,36984,2866,13142,1831,14708,2042,13632,1771,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,118085,4315,15617,1760,11618,1686,8440,1184,9067,1631,8680,1348,9654,1460,7684,1377,7688,1476,4968,1163,7196,1255,9688,1335,9711,1567,3837,965,1419,439,1369,560,1449,599,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1641341,15862,252034,6455,166220,6190,158187,4999,150367,6233,121852,5512,116831,5315,94308,4473,86618,3960,67844,3688,114252,5196,119445,5471,102900,5292,43309,3313,19179,2273,14093,1852,13902,1539,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,490760,7057,75271,3617,59453,2999,47399,2821,43497,2449,36329,2767,35763,2713,29621,2200,24536,2028,19612,1793,32293,1962,33608,2773,25701,2354,13026,1553,5458,1001,5171,1027,4022,756,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,562602,7826,79298,4580,54950,3469,48472,3939,46074,3283,40830,3807,34661,2964,31992,2834,27832,2805,23789,2358,40447,3046,45982,3073,38574,3159,20825,2036,10497,1655,10142,1470,8237,1507,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1786660,13639,247534,7541,186543,5736,181546,6136,150138,5152,125025,5208,115560,5210,100519,4412,86802,4417,74634,4371,134137,5688,133698,5517,120666,4765,57585,3315,25743,2321,23905,2412,22625,2068,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,146503,6019,21790,2551,15126,1973,12965,1994,8891,1236,9196,1800,7598,1467,7736,1484,8414,1522,5731,1404,11238,1403,12639,1814,11830,1682,6097,1194,2449,732,2611,819,2192,845,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,599885,10932,102979,4922,71439,3684,53943,3932,54873,3626,44897,2568,40408,3502,33545,3183,29565,3028,24089,2498,39281,3279,40151,3221,29525,2755,15914,1839,6477,1256,6782,1562,6017,1114,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,117568,4167,14298,1823,14256,1497,10772,1484,9470,1259,9677,1570,9705,1212,7199,1201,8517,1306,5436,1217,8939,1288,7409,1271,6497,1239,2213,740,1210,382,759,403,1211,439,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,832178,12211,136045,6335,96349,4762,85387,4121,75421,4263,61745,4080,54124,4390,49170,3383,46495,3625,31693,3254,53800,4209,53475,3714,42926,3239,21956,2642,9610,1552,6841,1322,7141,1378,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2788311,23160,401351,12069,260163,7546,231102,8422,223180,8594,169889,7271,176152,7946,142257,7617,149760,7921,127548,5464,218542,7719,227963,8437,196823,8220,108217,5839,51865,4139,50423,4126,53076,3515,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,222143,5973,25978,2837,21048,1900,18564,1823,18772,2006,13508,1691,13883,1759,12050,1717,13226,1675,11195,1607,19131,2454,17453,1850,18550,1908,7701,1249,3965,1101,3514,830,3605,1037,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,97301,3038,11731,1634,12605,1621,8539,1240,7951,1066,6808,1116,6278,1073,5587,937,5003,988,4209,863,8295,1391,6557,978,7732,1481,2745,661,899,276,1536,526,826,321,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1006679,14183,114899,4804,83941,3826,72717,4075,64507,4068,60981,3670,60217,3550,49523,3161,53217,3149,42584,3153,75396,4136,89458,4693,93355,4923,60427,3754,29664,2850,29460,2690,26333,2181,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,939445,10991,121065,5629,73435,3892,70829,4657,70012,4145,55541,3417,60943,3405,49633,3817,50935,3555,39296,3381,75033,4771,81791,4932,82805,4676,45228,3266,25238,3045,21581,2349,16080,1563,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,259264,6101,50202,3486,33446,2730,29500,2230,25823,2289,18087,1961,15590,2143,12474,1689,11308,1643,9392,1669,15788,1926,14063,1749,11168,1421,5333,1191,2654,856,2857,925,1579,640,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,830942,10983,100172,4697,87456,3961,78955,3861,74040,3601,64342,3444,63015,3763,48345,2829,46070,2757,40346,3422,66062,3466,64226,3906,51828,3350,23083,2134,9087,1323,7040,974,6875,1149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,75447,3774,6703,1267,7770,1439,6280,1225,7148,1549,5757,1452,5913,1447,4756,1320,3403,978,3929,940,5204,1134,7469,1264,4941,1068,3003,721,1312,579,662,344,1197,604,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,358610,8397,163951,5943,57614,3888,35963,3193,23212,2599,15225,1958,13273,1902,8508,1627,7242,1564,4362,1125,9023,1389,8712,1549,5560,1175,2675,965,810,418,1101,569,1379,591,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
