GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001EA,B19128_001MA,B19128_002EA,B19128_002MA,B19128_003EA,B19128_003MA,B19128_004MA,B19128_004EA,B19128_005EA,B19128_005MA,B19128_006EA,B19128_006MA,B19128_007MA,B19128_007EA,B19128_008EA,B19128_008MA,B19128_009EA,B19128_009MA,B19128_010MA,B19128_010EA,B19128_011MA,B19128_011EA,state
0400000US01,86125858400,1589857841,72494803800,1533855325,26856962300,966908705,45637841600,1167122466,13631054600,565790351,4212388900,416057264,1601881600,208815172,2610507200,354102758,9418665800,390507452,3910050700,259090792,5508615100,282931060,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16798534400,617745071,14427735200,667268640,6163698700,443520671,8264036600,512006038,2370799200,258366613,1016173700,195702785,469845100,104804700,546328700,154110035,1354625500,172799689,555587800,71849318,799037600,152163254,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,119679285700,1783193045,100852521500,1773115947,38681588700,1114064372,62170932900,1359149195,18826764100,658750881,7037428300,519300834,3162868900,316134807,3874559400,392632867,11789335800,413268405,5481952700,299290961,6307383100,312474992,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,49256887200,952936048,42154201200,900838980,16467626100,642599050,25686575100,765458161,7102686000,328966492,2270217300,261249075,1009627500,184189315,1260589700,165500726,4832468700,241148536,1974835200,158915183,2857633500,221489627,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,823373550100,5239453574,690384833400,5317684242,310562788600,3547785381,379822044700,4224175213,132988716700,1975898550,48919313700,1471647237,18551927200,830024406,30367386600,1252169107,84069403000,1448496491,33095600000,838349036,50973803000,1105739262,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,119080029200,1759754226,103845051500,1904632652,45807457300,1310250818,58037594200,1509609329,15234977700,782084811,5379800700,430928549,2709393700,351917932,2670407000,224879545,9855177100,612893979,4787886900,367795283,5067290200,430847333,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,105361851000,2005324727,91638758300,2073200452,40832215200,1436347655,50806543100,1514973690,13723092700,698396272,4760155200,527255905,1847896700,343620272,2912258400,452434054,8962937500,421303182,3901246200,269786069,5061691400,356982596,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,20328056300,674174919,17151411000,679655397,6316518600,387890871,10834892400,544133814,3176645300,239057953,865327200,141101341,375392400,91726379,489934800,104780052,2311318100,207089708,959739100,139958700,1351579000,166984585,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,15282699200,943718407,12296703100,919087045,4905854500,540628277,7390848500,708307326,2985996200,233191305,851875200,172520074,405825800,133620599,446049500,111617827,2134120900,195888494,790401600,153230324,1343719300,165402787,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,354905041900,3339028109,298530942400,3219615777,103588230700,1875149202,194942711700,2656183455,56374099400,1237139560,17765155300,780678568,6799077800,494555612,10966077400,566366271,38608944200,850741545,15796792900,586329551,22812151300,730286272,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,185899614000,2006793801,156653644300,2205939681,68398436100,1731300000,88255208300,1906443138,29245969700,1005489352,8888012600,502553745,3968198500,364635209,4919814100,337547794,20357957100,712440649,9447222400,450000562,10910734700,592275944,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30467932700,776042164,25376038500,753215102,9762695900,580781791,15613342600,559357492,5091894200,348819631,1684978600,193767885,519834800,100375743,1165143800,174369826,3406915600,302701960,824225400,133334377,2582690200,265981602,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,28715373900,837026948,25195550900,786043145,10788969500,579364306,14406581300,544107587,3519823000,265507513,1404897000,216431521,822517200,173068857,582379800,126945708,2114926100,162452939,1037990000,126677077,1076936100,144634559,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,288922985400,2670487076,249543941700,2805159125,108320266900,1975533879,141223674800,2059453331,39379043600,913592979,13118185000,587434490,5237941300,419640252,7880243700,436491098,26260858600,709343489,11022569000,455764895,15238289700,558379087,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,122929315200,1632769954,106737587100,1696463523,44583360000,1514109142,62154227100,1124630411,16191728200,542492739,5573548000,302486194,2706917800,272956533,2866630200,196938194,10618180200,409638821,5039985000,257672926,5578195200,353970513,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,65107443000,1122176720,57886228900,1145330779,23784741500,759024064,34101487300,871207000,7221214100,335227431,2832201700,229921822,1573096500,154887692,1259105200,151340250,4389012300,243342237,2245947200,161126000,2143065100,197394684,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,60953969200,1517161339,53158906300,1387901421,22625142100,799415787,30533764200,1248426014,7795062800,565080334,2956262500,495756330,1533780700,444356485,1422481800,187445218,4838800300,324312826,2280171800,228554655,2558628600,240147480,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,79771553800,1409612554,67688052400,1200484418,26672663800,959875896,41015388500,909682848,12083501400,591451094,4493851300,442702365,2093855900,348420826,2399995400,218533335,7589650200,408546891,3277171800,243249541,4312478300,322583558,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,84090869200,1449038959,68864609500,1491598336,28350978000,1182368946,40513631500,1040026452,15226259800,571351531,5038862500,404504638,2054289600,253972988,2984573000,282554991,10187397200,515100662,4125847500,244985788,6061549700,460051953,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
