GEO_ID,B27018_001E,B27018_001M,B27018_002E,B27018_002M,B27018_003E,B27018_003M,B27018_004E,B27018_004M,B27018_005E,B27018_005M,B27018_006E,B27018_006M,B27018_007E,B27018_007M,B27018_008E,B27018_008M,B27018_009E,B27018_009M,B27018_010E,B27018_010M,B27018_011E,B27018_011M,B27018_012E,B27018_012M,B27018_013E,B27018_013M,B27018_014E,B27018_014M,B27018_015E,B27018_015M,B27018_016E,B27018_016M,B27018_017E,B27018_017M,B27018_018E,B27018_018M,B27018_019E,B27018_019M,B27018_020E,B27018_020M,B27018_021E,B27018_021M,B27018_022E,B27018_022M,B27018_023E,B27018_023M,B27018_024E,B27018_024M,B27018_025E,B27018_025M,B27018_026E,B27018_026M,B27018_027E,B27018_027M,B27018_028E,B27018_028M,B27018_029E,B27018_029M,B27018_030E,B27018_030M,B27018_031E,B27018_031M,B27018_032E,B27018_032M,B27018_033E,B27018_033M,B27018_034E,B27018_034M,B27018_035E,B27018_035M,B27018_036E,B27018_036M,B27018_037E,B27018_037M,B27018_038E,B27018_038M,B27018_039E,B27018_039M,B27018_040E,B27018_040M,B27018_041E,B27018_041M,B27018_042E,B27018_042M,B27018_043E,B27018_043M,B27018_044E,B27018_044M,B27018_045E,B27018_045M,B27018_046E,B27018_046M,B27018_047E,B27018_047M,B27018_048E,B27018_048M,B27018_049E,B27018_049M,B27018_050E,B27018_050M,B27018_051E,B27018_051M,B27018_052E,B27018_052M,B27018_053E,B27018_053M,B27018_054E,B27018_054M,B27018_055E,B27018_055M,B27018_056E,B27018_056M,B27018_057E,B27018_057M,B27018_058E,B27018_058M,B27018_059E,B27018_059M,B27018_060E,B27018_060M,B27018_061E,B27018_061M,B27018_062E,B27018_062M,B27018_063E,B27018_063M,B27018_064E,B27018_064M,B27018_065E,B27018_065M,B27018_066E,B27018_066M,B27018_067E,B27018_067M,B27018_068E,B27018_068M,B27018_069E,B27018_069M,B27018_070E,B27018_070M,B27018_071E,B27018_071M,B27018_072E,B27018_072M,B27018_073E,B27018_073M,B27018_074E,B27018_074M,B27018_075E,B27018_075M,B27018_076E,B27018_076M,B27018_077E,B27018_077M,B27018_078E,B27018_078M,B27018_079E,B27018_079M,B27018_080E,B27018_080M,B27018_081E,B27018_081M,B27018_082E,B27018_082M,B27018_083E,B27018_083M,B27018_084E,B27018_084M,B27018_085E,B27018_085M,B27018_086E,B27018_086M,B27018_087E,B27018_087M,B27018_088E,B27018_088M,B27018_089E,B27018_089M,B27018_090E,B27018_090M,B27018_091E,B27018_091M,NAME,B27018_001EA,B27018_001MA,B27018_002EA,B27018_002MA,B27018_003MA,B27018_003EA,B27018_004EA,B27018_004MA,B27018_005EA,B27018_005MA,B27018_006EA,B27018_006MA,B27018_007EA,B27018_007MA,B27018_008MA,B27018_008EA,B27018_009EA,B27018_009MA,B27018_010EA,B27018_010MA,B27018_011EA,B27018_011MA,B27018_012MA,B27018_012EA,B27018_013MA,B27018_013EA,B27018_014MA,B27018_014EA,B27018_015EA,B27018_015MA,B27018_016MA,B27018_016EA,B27018_017MA,B27018_017EA,B27018_018EA,B27018_018MA,B27018_019MA,B27018_019EA,B27018_020EA,B27018_020MA,B27018_021EA,B27018_021MA,B27018_022EA,B27018_022MA,B27018_023MA,B27018_023EA,B27018_024EA,B27018_024MA,B27018_025EA,B27018_025MA,B27018_026EA,B27018_026MA,B27018_027EA,B27018_027MA,B27018_028EA,B27018_028MA,B27018_029EA,B27018_029MA,B27018_030MA,B27018_030EA,B27018_031EA,B27018_031MA,B27018_032EA,B27018_032MA,B27018_033EA,B27018_033MA,B27018_034EA,B27018_034MA,B27018_035EA,B27018_035MA,B27018_036MA,B27018_036EA,B27018_037MA,B27018_037EA,B27018_038EA,B27018_038MA,B27018_039EA,B27018_039MA,B27018_040EA,B27018_040MA,B27018_041MA,B27018_041EA,B27018_042EA,B27018_042MA,B27018_043EA,B27018_043MA,B27018_044MA,B27018_044EA,B27018_045EA,B27018_045MA,B27018_046EA,B27018_046MA,B27018_047MA,B27018_047EA,B27018_048MA,B27018_048EA,B27018_049EA,B27018_049MA,B27018_050MA,B27018_050EA,B27018_051EA,B27018_051MA,B27018_052MA,B27018_052EA,B27018_053MA,B27018_053EA,B27018_054EA,B27018_054MA,B27018_055EA,B27018_055MA,B27018_056EA,B27018_056MA,B27018_057EA,B27018_057MA,B27018_058EA,B27018_058MA,B27018_059MA,B27018_059EA,B27018_060EA,B27018_060MA,B27018_061MA,B27018_061EA,B27018_062MA,B27018_062EA,B27018_063EA,B27018_063MA,B27018_064EA,B27018_064MA,B27018_065MA,B27018_065EA,B27018_066EA,B27018_066MA,B27018_067MA,B27018_067EA,B27018_068EA,B27018_068MA,B27018_069MA,B27018_069EA,B27018_070MA,B27018_070EA,B27018_071EA,B27018_071MA,B27018_072MA,B27018_072EA,B27018_073EA,B27018_073MA,B27018_074EA,B27018_074MA,B27018_075MA,B27018_075EA,B27018_076MA,B27018_076EA,B27018_077EA,B27018_077MA,B27018_078EA,B27018_078MA,B27018_079EA,B27018_079MA,B27018_080MA,B27018_080EA,B27018_081MA,B27018_081EA,B27018_082EA,B27018_082MA,B27018_083EA,B27018_083MA,B27018_084MA,B27018_084EA,B27018_085EA,B27018_085MA,B27018_086EA,B27018_086MA,B27018_087EA,B27018_087MA,B27018_088EA,B27018_088MA,B27018_089MA,B27018_089EA,B27018_090MA,B27018_090EA,B27018_091EA,B27018_091MA,state
0400000US01,4706844,2723,397684,15101,144219,9807,124462,9144,19757,3039,235998,8707,70120,5339,165878,7692,17467,2325,16224,2044,1243,737,485335,19217,153372,9604,129850,9368,23522,3327,275041,11455,105614,5999,169427,8538,56922,3378,55666,3314,1256,692,412535,17419,115611,9074,76351,6948,39260,5490,230653,10351,65520,5358,165133,8648,66271,4304,65222,4314,1049,574,129648,10551,35075,4665,20820,3567,14255,3064,74227,6549,18480,2508,55747,5434,20346,2503,20311,2502,35,58,470642,20402,111883,8232,48590,5935,63293,5508,272101,12720,55379,4999,216722,10800,86658,4951,84692,4955,1966,713,444023,15928,99255,6720,31439,3693,67816,5943,267350,11587,37488,3475,229862,10769,77418,4914,76423,4859,995,383,377538,16633,83220,6637,16375,2915,66845,5731,230208,11027,26282,2821,203926,10859,64110,4410,62232,4337,1878,792,632252,18457,132881,7372,20924,3384,111957,6472,401069,12821,40693,4241,360376,11405,98302,5391,95953,5263,2349,805,1357187,26870,218966,8581,14388,2547,204578,8324,923644,19425,56233,3393,867411,18046,214577,7212,207856,7167,6721,1400,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,707088,2393,30584,3622,10488,1864,8729,1608,1759,714,18959,2318,5728,930,13231,1886,1137,673,941,651,196,206,36325,3119,11889,1708,9920,1516,1969,571,22222,2072,8270,1345,13952,1841,2214,632,2150,614,64,83,44193,5414,14859,3111,9262,2139,5597,2098,25286,2993,9554,1660,15732,2175,4048,889,4024,885,24,37,15402,5493,6737,3229,5101,2868,1636,917,7637,2418,2591,1266,5046,1457,1028,451,1028,451,0,147,53701,5545,17078,2789,7509,1976,9569,2158,31485,3377,5968,1247,25517,3158,5138,971,5102,966,36,61,49148,6188,15901,3292,5580,1698,10321,2732,29344,3392,3959,1249,25385,2779,3903,883,3696,901,207,192,51554,5489,14709,1957,3510,1134,11199,1738,31352,4279,3947,1029,27405,4117,5493,1154,5316,1133,177,134,97880,7632,29759,3402,4644,1561,25115,3111,59758,4930,4165,950,55593,4678,8363,1529,7982,1498,381,308,328301,11332,63241,4492,7220,1749,56021,4031,231797,7905,15063,2311,216734,7087,33263,2343,30524,2416,2739,946,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6467526,3889,574853,20989,202485,12630,157823,10365,44662,5258,341938,12190,118579,6719,223359,9652,30430,2736,25144,2561,5286,1235,631318,24305,218615,12322,163350,10666,55265,6172,353583,13688,151190,7316,202393,9942,59120,4825,57414,4776,1706,706,534878,22425,167513,11276,101075,9182,66438,6419,291495,12110,96298,6587,195197,8999,75870,4728,73904,4536,1966,866,167487,15168,51614,7772,25238,4459,26376,5150,90872,7824,22502,4017,68370,5923,25001,2478,24479,2372,522,360,657008,25445,179272,11742,65297,6917,113975,8708,366970,14711,70541,5453,296429,13680,110766,6227,108221,6254,2545,840,589712,20747,145082,8584,30585,3858,114497,8282,337293,13629,45326,4595,291967,12534,107337,6721,105550,6709,1787,615,527852,20239,121074,8656,17341,3555,103733,7847,314225,14053,35556,4396,278669,12883,92553,5633,90656,5534,1897,679,842221,24514,185472,8691,19227,3231,166245,8421,507511,16316,48198,4171,459313,14860,149238,6798,145727,6541,3511,1134,1942197,28178,318475,9724,16175,2822,302300,9244,1267216,20347,67210,4213,1200006,19393,356506,9130,343222,9206,13284,2019,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2869223,3273,238195,13767,88630,7519,76620,7198,12010,2755,140021,7711,34518,3377,105503,6970,9544,1678,8911,1576,633,429,327274,13446,113826,7728,96526,7370,17300,3236,176918,7911,66162,4872,110756,6318,36530,2999,36416,2991,114,116,276119,13914,77801,6050,61723,6053,16078,3061,152363,8171,45853,3922,106510,6413,45955,3382,45416,3365,539,295,84930,9578,25913,4871,18972,3542,6941,3083,44778,5086,13546,2769,31232,3741,14239,1842,14128,1836,111,109,320049,13743,79587,6193,45818,4687,33769,4178,182876,8454,36549,3020,146327,7623,57586,4342,57145,4313,441,309,285758,14883,67581,6314,24285,3467,43296,4872,169387,8905,27162,2648,142225,8601,48790,3910,48034,3806,756,548,244251,13265,51642,4401,13162,2197,38480,4241,151393,8842,18882,2900,132511,7633,41216,3396,40198,3413,1018,630,372466,14234,77987,5172,15019,2375,62968,4610,231911,9758,24505,2314,207406,9127,62568,4323,61427,4275,1141,467,720181,18130,114455,5960,10917,1782,103538,5962,484165,13407,30525,2874,453640,13176,121561,5059,118008,5148,3553,882,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37514516,9930,2760310,53791,886219,26769,712617,26059,173602,10212,1735046,34474,560951,16939,1174095,28066,139045,6226,120781,5587,18264,2634,3566109,53210,1235132,28935,985359,26343,249773,10867,1981829,29786,820967,16848,1160862,24250,349148,9311,336781,8974,12367,2193,3018930,58186,930173,27811,632779,21372,297394,14639,1705936,35060,507976,14275,1197960,29267,382821,11233,369883,11446,12938,1815,901241,34454,257669,15029,147324,11211,110345,9062,534756,21070,123320,7637,411436,17516,108816,5262,103754,5276,5062,1233,3588643,57472,962988,24039,488846,18875,474142,15329,2161699,34080,408770,14636,1752929,28327,463956,12317,445362,12221,18594,2752,3165055,50446,764625,19377,285386,13182,479239,16024,1990662,34896,278834,10689,1711828,32448,409768,11368,392054,11295,17714,2259,2705144,63852,622595,21414,164084,10441,458511,15925,1721890,44634,198732,10391,1523158,39649,360659,10649,342707,10271,17952,2483,4334633,63823,921757,25553,147989,9333,773768,23542,2811219,41574,239088,10262,2572131,40004,601657,13806,572082,13312,29575,3192,13474451,79971,2448111,28861,154178,8537,2293933,27328,9145130,51785,407850,11255,8737280,47662,1881210,20451,1756413,20287,124797,6646,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5127247,3317,285792,13155,80130,6791,60565,5982,19565,3499,191540,7774,53107,4450,138433,6535,14122,1854,12726,1775,1396,520,381329,19275,126512,10290,98051,8868,28461,4689,222595,10320,84569,6682,138026,7651,32222,2499,31675,2506,547,353,344946,15741,105495,7769,68128,6268,37367,5314,195815,9446,53835,4438,141980,8342,43636,3183,43105,3229,531,333,103353,9614,31167,5320,19999,4027,11168,2961,60218,5110,14567,2328,45651,4524,11968,1630,11699,1635,269,196,436641,18586,122846,8643,52268,5298,70578,6235,253983,10706,42551,3962,211432,9691,59812,3698,58615,3657,1197,560,434937,18545,113949,8996,30713,4550,83236,7517,263268,11372,33184,3929,230084,10271,57720,4073,56473,3882,1247,609,406070,14173,102163,6675,19271,3122,82892,5838,253977,9923,25153,2909,228824,9952,49930,3466,48503,3512,1427,613,705469,20797,161175,9410,17156,2912,144019,8531,454945,13411,35956,3649,418989,13745,89349,5265,87338,5267,2011,555,2028710,23380,382617,10315,15688,2722,366929,9751,1375711,16936,53973,4058,1321738,16663,270382,5904,256217,6230,14165,1662,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3481261,2617,168529,10329,50538,6046,43263,5703,7275,1821,105345,6564,51894,4226,53451,4859,12646,1663,11428,1525,1218,600,205322,12812,62185,6531,54265,6642,7920,2387,117179,8027,65115,5575,52064,4726,25958,2241,24722,2026,1236,840,171833,11858,47108,5730,37540,5019,9568,2605,97722,7123,44464,4799,53258,5432,27003,2834,26575,2807,428,332,52607,7212,15526,3451,12180,3166,3346,1256,26683,4050,14367,2909,12316,2411,10398,1803,10090,1768,308,247,238841,15773,61103,6499,37942,4906,23161,4297,127888,9565,41847,4854,86041,7085,49850,3281,49557,3265,293,210,235630,12198,51676,5307,21366,3526,30310,3648,137664,7552,27942,3858,109722,6968,46290,3679,45634,3650,656,381,236904,15684,55006,6103,14905,2778,40101,5031,144490,10168,20566,4136,123924,8862,37408,2687,36885,2646,523,358,450824,16525,100432,6426,17207,3204,83225,6371,278423,11571,28471,3321,249952,11206,71969,4345,69249,4147,2720,835,1720771,23555,331557,9587,16020,2830,315537,9646,1149200,15988,46647,3585,1102553,15767,240014,5943,224776,5545,15238,2010,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,898021,1651,56840,6755,18394,3923,15927,3800,2467,1034,34397,3961,19087,2708,15310,2651,4049,1248,3752,1166,297,232,54446,6440,17666,3791,15648,3540,2018,774,30496,3893,16419,2357,14077,2609,6284,1208,6284,1208,0,189,60107,6832,16700,2845,12090,2535,4610,1921,34185,4422,15760,2541,18425,3139,9222,1416,9120,1408,102,125,18821,3918,6220,1707,4247,1536,1973,827,9576,2172,3257,1202,6319,1687,3025,996,3025,996,0,189,73814,7167,20593,3689,10055,2505,10538,2331,40019,4162,12057,2281,27962,3615,13202,1673,13041,1680,161,144,68948,5849,18217,3201,4319,1366,13898,2947,39765,3779,7893,2122,31872,2639,10966,1647,10710,1590,256,296,64036,7131,12047,2687,3236,1468,8811,2061,38089,4421,5535,1439,32554,3858,13900,1655,13551,1576,349,399,138750,9275,26987,3174,4957,1635,22030,2815,88064,6456,12115,2195,75949,5985,23699,2368,23242,2425,457,378,362259,12957,63830,4841,5699,1593,58131,4243,239751,8562,15247,2064,224504,7835,58678,3050,56037,2900,2641,760,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,610255,986,63136,5630,17758,3418,16454,3316,1304,723,42134,3427,22317,2803,19817,2535,3244,811,2849,733,395,288,52415,5897,11947,2955,11326,2843,621,569,31233,3541,21849,3040,9384,1521,9235,1433,8964,1441,271,215,38344,5537,9664,2497,7690,2225,1974,1358,24095,3580,12103,2642,11992,2431,4585,858,4354,848,231,231,9560,3181,1716,1078,1716,1078,0,203,5965,1964,2565,977,3400,1450,1879,671,1842,666,37,60,41508,5834,10905,2594,7516,2482,3389,1160,25699,3690,12739,3038,12960,2211,4904,1136,4648,1129,256,210,35838,4817,6860,1879,4049,1732,2811,1107,24940,3476,8528,2003,16412,2575,4038,882,3924,878,114,142,27283,3505,5438,1423,2589,1075,2849,1034,18050,2335,3993,979,14057,2128,3795,1043,3434,997,361,216,62297,6312,7718,1758,2532,1234,5186,1280,47273,5080,6947,1877,40326,4331,7306,1175,6762,1132,544,292,279874,7956,37334,2673,2100,866,35234,2520,210133,5868,10166,1608,199967,5294,32407,1837,28893,1830,3514,746,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19092715,8210,1458558,38683,435683,19567,339876,18436,95807,7386,902263,20851,242458,10208,659805,17445,120612,7251,96727,6225,23885,3418,1793663,44834,533082,22068,400478,21421,132604,9626,999301,25867,350983,14096,648318,19329,261280,9415,251104,8605,10176,2074,1584733,42123,419895,19542,271354,14831,148541,11629,863304,23943,218977,9779,644327,20153,301534,9393,290257,8972,11277,2106,467669,24842,117004,11384,67473,8165,49531,6860,263585,15436,59991,6392,203594,12984,87080,5756,83854,5614,3226,1176,2022821,47289,461548,19659,207119,13830,254429,14419,1160106,29735,194008,10984,966098,26521,401167,10740,386629,10692,14538,2626,1855100,35331,364618,12595,127702,7909,236916,10861,1123879,29173,136641,9396,987238,24052,366603,10199,357285,10324,9318,1832,1643913,41040,318547,17540,78217,6075,240330,14829,993363,25071,111522,8369,881841,21943,332003,11389,322224,11154,9779,1772,2570047,49524,464378,16173,73056,6067,391322,14863,1590228,35020,128832,7860,1461396,33009,515441,13197,498483,12619,16958,2689,5696211,52547,839520,17054,61073,5384,778447,16260,3664014,42343,185247,8508,3478767,40563,1192677,18513,1144699,18329,47978,3645,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
