GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001MA,B16008_001EA,B16008_002EA,B16008_002MA,B16008_003EA,B16008_003MA,B16008_004MA,B16008_004EA,B16008_005EA,B16008_005MA,B16008_006MA,B16008_006EA,B16008_007MA,B16008_007EA,B16008_008MA,B16008_008EA,B16008_009MA,B16008_009EA,B16008_010EA,B16008_010MA,B16008_011EA,B16008_011MA,B16008_012MA,B16008_012EA,B16008_013EA,B16008_013MA,B16008_014EA,B16008_014MA,B16008_015MA,B16008_015EA,B16008_016EA,B16008_016MA,B16008_017MA,B16008_017EA,B16008_018EA,B16008_018MA,B16008_019EA,B16008_019MA,B16008_020EA,B16008_020MA,B16008_021EA,B16008_021MA,B16008_022MA,B16008_022EA,B16008_023MA,B16008_023EA,B16008_024MA,B16008_024EA,B16008_025EA,B16008_025MA,B16008_026MA,B16008_026EA,B16008_027EA,B16008_027MA,B16008_028MA,B16008_028EA,B16008_029MA,B16008_029EA,B16008_030EA,B16008_030MA,B16008_031EA,B16008_031MA,B16008_032MA,B16008_032EA,B16008_033EA,B16008_033MA,B16008_034MA,B16008_034EA,B16008_035MA,B16008_035EA,B16008_036EA,B16008_036MA,B16008_037MA,B16008_037EA,B16008_038MA,B16008_038EA,B16008_039MA,B16008_039EA,B16008_040MA,B16008_040EA,B16008_041EA,B16008_041MA,B16008_042MA,B16008_042EA,B16008_043MA,B16008_043EA,B16008_044EA,B16008_044MA,B16008_045MA,B16008_045EA,B16008_046MA,B16008_046EA,B16008_047EA,B16008_047MA,B16008_048MA,B16008_048EA,B16008_049MA,B16008_049EA,B16008_050MA,B16008_050EA,B16008_051MA,B16008_051EA,B16008_052EA,B16008_052MA,B16008_053MA,B16008_053EA,state
0400000US01,4541368,2912,4379931,7644,806274,3769,765990,4360,31065,3318,22672,3173,8393,1579,9219,1929,7607,1776,1612,896,3573657,6186,3509852,6880,40548,3467,30993,3537,9555,1944,23257,3511,18711,2868,4546,1421,161437,7789,59583,4476,3007,1083,2251,805,258,347,16,41,242,343,498,600,498,600,0,192,56576,4298,18673,2123,11517,2631,6843,2188,4674,1416,26386,2679,17686,2456,8700,1198,101854,6709,8256,2026,967,537,4593,1616,3332,1270,1261,800,2696,848,1338,627,1358,666,93598,5646,11929,2408,55558,4209,11046,2520,44512,3776,26111,3204,11358,1906,14753,2954,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,680427,1049,629756,3363,130514,1316,114951,2515,3359,1129,3304,1124,55,64,12204,1767,9754,1522,2450,1189,499242,3168,449825,3987,10429,1697,10019,1720,410,275,38988,2539,32340,2392,6648,1004,50671,3414,28509,2559,982,604,699,593,0,147,0,147,0,147,283,190,89,78,194,179,27527,2412,6854,1173,3839,1094,2154,662,1685,708,16834,1977,8419,1679,8415,1282,22162,3382,2165,739,151,185,157,263,157,263,0,147,1857,671,849,524,1008,736,19997,2992,2545,679,2583,971,555,382,2028,894,14869,2722,5428,1365,9441,2161,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6196543,887,5304632,18835,1134603,4359,831946,9166,261566,7839,224909,8861,36657,4117,41091,3414,36153,3152,4938,1117,4170029,17257,3559620,18269,458928,10774,405800,10125,53128,4073,151481,6005,126080,5824,25401,2055,891911,18700,341723,11515,9700,1829,3729,1346,2407,891,2152,927,255,261,3564,1315,3057,1304,507,411,332023,10846,75797,5045,153990,7077,75113,5094,78877,5428,102236,5951,62729,4815,39507,3446,550188,17084,41578,4340,2395,1022,29178,3442,24116,3044,5062,1391,10005,2540,6074,1903,3931,1474,508610,15518,62190,5229,360768,12486,83671,6773,277097,11526,85652,6412,46342,4611,39310,3799,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2769171,2391,2636713,5966,512322,3117,470503,4370,35437,3587,27226,3295,8211,1785,6382,2083,3947,1491,2435,1214,2124391,5501,2079981,6299,31724,3196,26046,2695,5678,1629,12686,2167,10105,2031,2581,953,132458,5314,43618,4183,2226,1001,1543,785,683,558,264,269,419,448,0,192,0,192,0,192,41392,3912,12518,2099,15902,2500,7489,1840,8413,1675,12972,2149,7289,1586,5683,1256,88840,5256,6872,1350,1581,884,3722,1006,2205,787,1517,663,1569,765,707,464,862,556,81968,4889,12814,2619,52086,4299,9564,1962,42522,4005,17068,2710,9201,2028,7867,1993,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,35831956,3033,25564561,52918,6244391,12788,3647018,26004,2107094,22498,1716834,24126,390260,11313,490279,12336,412366,11544,77913,4516,19320170,46897,15451125,39279,3064924,27894,2684850,27648,380074,9517,804121,16483,698688,15917,105433,5391,10267395,53292,4998394,29735,90893,5564,24828,2776,20410,2825,14743,2304,5667,1580,45655,4236,34689,3806,10966,1815,4907501,28885,630177,14192,1667832,19841,688536,15894,979296,16245,2609492,23996,1293362,19326,1316130,19462,5269001,47902,338335,11566,24815,2933,208722,9157,142151,7532,66571,5139,104798,5423,64655,4837,40143,3588,4930666,40964,353036,11360,3253472,35916,618735,13953,2634737,32251,1324158,22678,567739,16593,756419,17505,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4934794,2520,4436886,11741,868929,5060,719215,7110,124267,6866,98854,6244,25413,2967,25447,3115,21642,2915,3805,1002,3567957,10866,3306642,12665,204423,8282,173574,7677,30849,3168,56892,4010,50859,3772,6033,1213,497908,11444,197361,7510,9286,1681,5670,1390,1291,715,1201,690,90,153,2325,929,1866,927,459,232,188075,7399,46863,3505,59247,4373,29356,3033,29891,3153,81965,4804,48965,4083,33000,2749,300547,10009,29537,3361,1528,643,17526,2329,12746,2176,4780,1164,10483,2552,5227,1761,5256,1871,271010,8917,29122,2854,171070,7625,43940,4685,127130,6671,70818,4640,31887,3267,38931,3789,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3405334,868,2908729,12783,568035,3200,465778,5362,68758,4000,58224,3955,10534,2199,33499,3014,29321,3025,4178,1175,2340694,12187,2087878,11027,178928,7281,128273,6160,50655,3684,73888,4358,65915,4425,7973,1077,496605,12800,244310,8005,8611,1588,5740,1198,534,404,300,239,234,311,2337,704,2100,669,237,187,235699,7799,70617,4890,36574,4132,16925,2496,19649,2935,128508,5630,74916,4849,53592,3585,252295,11689,17950,2632,4645,1167,7478,1821,5053,1314,2425,1046,5827,1452,4678,1320,1149,565,234345,10795,37107,3618,96237,6707,20336,3272,75901,6575,101001,6562,47159,4388,53842,4289,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,869514,423,793113,4493,144723,933,126477,2348,11863,1582,9007,1430,2856,868,6383,1481,5549,1307,834,607,648390,4270,619800,4350,21173,2847,16197,2421,4976,1350,7417,1302,6543,1190,874,408,76401,4389,34625,3031,1153,458,726,392,148,132,95,108,53,91,279,297,279,297,0,189,33472,2945,11583,1967,4859,1285,2307,867,2552,1007,17030,2213,11721,1887,5309,1056,41776,3713,1577,694,239,301,626,429,238,224,388,353,712,446,545,369,167,253,40199,3491,5332,1438,16164,2665,3087,1088,13077,2475,18703,2437,11018,1772,7685,1521,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,605388,270,513573,5398,65905,1388,55760,1568,6173,1101,5346,977,827,582,3972,918,3558,889,414,360,447668,4919,416331,5524,17518,2053,15522,2143,1996,811,13819,1974,12795,1777,1024,545,91815,5389,37775,3827,1552,658,411,279,995,626,680,529,315,305,146,143,59,96,87,109,36223,3713,12200,1950,9048,1581,5711,1299,3337,1119,14975,2139,10416,1906,4559,1022,54040,4623,3014,1123,673,595,753,502,329,362,424,363,1588,721,1015,642,573,340,51026,4107,11653,2217,18608,2581,7191,1669,11417,2138,20765,2672,12548,1798,8217,1882,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18478811,3217,14696750,37854,2772343,9366,2110417,12754,521567,10723,438026,10917,83541,6478,140359,8235,121481,7711,18878,2905,11924407,34403,10526591,32937,1164160,22191,923504,19345,240656,10407,233656,9535,206661,9126,26995,2419,3782061,37276,2027049,27223,47529,4396,15835,2389,20805,2807,16796,2342,4009,1147,10889,2023,8876,1917,2013,780,1979520,26232,472728,14646,998985,17051,466773,12834,532212,11757,507807,15327,304876,11904,202931,9415,1755012,28595,134809,7173,19311,2899,83843,5761,51281,4683,32562,4074,31655,3455,19266,2618,12389,2261,1620203,26034,266963,12172,975141,22416,222208,9028,752933,20133,378099,12514,163000,7336,215099,10024,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
