GEO_ID,B01001H_001E,B01001H_001M,B01001H_002E,B01001H_002M,B01001H_003E,B01001H_003M,B01001H_004E,B01001H_004M,B01001H_005E,B01001H_005M,B01001H_006E,B01001H_006M,B01001H_007E,B01001H_007M,B01001H_008E,B01001H_008M,B01001H_009E,B01001H_009M,B01001H_010E,B01001H_010M,B01001H_011E,B01001H_011M,B01001H_012E,B01001H_012M,B01001H_013E,B01001H_013M,B01001H_014E,B01001H_014M,B01001H_015E,B01001H_015M,B01001H_016E,B01001H_016M,B01001H_017E,B01001H_017M,B01001H_018E,B01001H_018M,B01001H_019E,B01001H_019M,B01001H_020E,B01001H_020M,B01001H_021E,B01001H_021M,B01001H_022E,B01001H_022M,B01001H_023E,B01001H_023M,B01001H_024E,B01001H_024M,B01001H_025E,B01001H_025M,B01001H_026E,B01001H_026M,B01001H_027E,B01001H_027M,B01001H_028E,B01001H_028M,B01001H_029E,B01001H_029M,B01001H_030E,B01001H_030M,B01001H_031E,B01001H_031M,NAME,B01001H_001MA,B01001H_001EA,B01001H_002EA,B01001H_002MA,B01001H_003MA,B01001H_003EA,B01001H_004MA,B01001H_004EA,B01001H_005EA,B01001H_005MA,B01001H_006MA,B01001H_006EA,B01001H_007EA,B01001H_007MA,B01001H_008EA,B01001H_008MA,B01001H_009EA,B01001H_009MA,B01001H_010EA,B01001H_010MA,B01001H_011MA,B01001H_011EA,B01001H_012MA,B01001H_012EA,B01001H_013EA,B01001H_013MA,B01001H_014MA,B01001H_014EA,B01001H_015EA,B01001H_015MA,B01001H_016MA,B01001H_016EA,B01001H_017MA,B01001H_017EA,B01001H_018EA,B01001H_018MA,B01001H_019MA,B01001H_019EA,B01001H_020MA,B01001H_020EA,B01001H_021EA,B01001H_021MA,B01001H_022MA,B01001H_022EA,B01001H_023MA,B01001H_023EA,B01001H_024EA,B01001H_024MA,B01001H_025EA,B01001H_025MA,B01001H_026EA,B01001H_026MA,B01001H_027MA,B01001H_027EA,B01001H_028EA,B01001H_028MA,B01001H_029EA,B01001H_029MA,B01001H_030EA,B01001H_030MA,B01001H_031EA,B01001H_031MA,state
0400000US17,8073211,3297,3961343,2674,209188,956,217977,5443,236191,5410,147299,743,99971,1630,257227,1757,261214,783,262020,735,502983,1359,606886,466,569651,396,345228,471,176777,3055,68731,2970,4111868,2036,196698,732,205614,5301,226106,5325,139730,701,93930,1410,247836,1655,258835,784,260416,634,495627,538,616671,361,593205,437,390633,309,241557,3619,145010,3662,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5295482,3007,2602423,2300,154194,998,167182,4419,166517,4359,104089,1225,72191,2065,186964,2057,160591,952,162836,834,329375,921,380287,373,356358,536,218468,294,104730,2772,38641,2781,2693059,2410,144665,1162,153897,4177,162689,4367,101519,1233,69019,1890,181591,1853,162208,1015,163178,736,328051,765,385512,477,371206,289,245846,411,142480,3697,81198,3719,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2704424,2726,1331421,1711,77560,556,84197,2726,82677,2660,50807,828,36967,1381,95935,1388,80658,888,84877,488,157865,444,188343,281,188937,136,114482,31,62408,1679,25708,1679,1373003,1885,75215,577,81099,2280,77884,2249,49390,936,37743,1560,91079,1531,79061,574,83357,226,155282,574,189813,294,190830,179,125649,256,82979,2484,53622,2485,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2229934,997,1102954,1005,67690,671,71101,2750,69596,2762,43454,673,31242,2154,79324,2169,72255,502,72985,469,129827,660,151763,609,152512,380,92315,365,48965,1663,19925,1732,1126980,1093,63134,811,66687,2703,66231,2701,40097,664,30773,2268,72085,2261,68783,893,69600,556,130743,575,155458,266,157507,184,101271,222,65320,2113,39291,2115,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3765523,1913,1847422,2150,110015,1045,111772,3664,122920,3639,72943,1560,50218,1866,128843,1900,114358,1058,117981,596,241451,592,268861,476,249864,249,161437,127,72320,1654,24439,1655,1918101,2101,104130,913,108465,4049,114022,4009,67105,1546,47746,2359,124078,2231,114636,904,119996,356,242736,464,277886,325,266183,356,181893,116,102703,3012,46522,3013,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2753492,1521,1356127,1596,78502,1074,82244,3411,84661,3442,50831,1029,33411,2280,94097,2264,93307,1358,93708,1349,170320,1539,192511,1088,186034,109,119661,619,57320,1702,19520,1741,1397365,1838,75708,1098,82711,3734,77244,3680,45940,1054,32607,2242,89459,2303,94427,1299,92313,917,168134,1281,196647,931,193805,101,133846,383,78843,2396,35681,2269,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1247425,1247,608644,1084,28695,516,32164,2219,35033,2225,22521,165,15890,320,36771,330,35268,165,33808,141,72962,210,96165,165,95885,165,62934,165,30638,1032,9910,1032,638781,771,28286,493,30629,2294,34106,2273,21174,134,14824,887,35446,951,35320,413,34621,68,75662,139,100372,165,101874,165,67214,165,40613,1444,18640,1443,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3152100,2516,1544425,1701,79058,513,82174,3177,91113,3203,56584,548,38746,1089,100247,1240,102606,720,94131,938,183792,772,245601,156,228764,172,143925,934,69887,1951,27797,1943,1607675,1595,73956,579,81297,3115,82988,3118,53702,697,37614,853,93640,835,100639,612,95373,311,187702,187,254313,174,238114,425,160232,94,91931,2356,56174,2376,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4995261,4686,2417133,2658,113549,622,124596,4103,137845,3902,88103,607,70656,470,162090,738,162766,849,147206,657,295309,799,388522,666,353068,395,218131,238,109425,2665,45867,2760,2578128,2587,108259,617,119487,4080,130717,4174,84376,397,71322,408,162525,705,162479,1009,149026,787,304548,678,404219,750,378817,524,251093,115,153170,3713,98090,3830,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7514628,2081,3706363,1532,192063,617,218507,4995,224376,4927,147537,656,100494,882,258651,985,219223,660,217919,566,446793,575,566608,409,547200,281,339287,216,165874,2679,61831,2682,3808265,1372,181476,602,203995,5175,216312,5154,138779,596,95268,896,248538,881,213108,437,215611,458,443359,462,572175,316,567484,255,370822,187,220933,4191,120405,4145,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4438070,2394,2196217,1643,123909,492,128821,3457,134432,3430,82654,484,57259,812,136402,995,142508,760,149335,274,269726,340,337160,276,316331,131,185141,146,96925,1786,35614,1806,2241853,1132,118155,228,122943,3356,128594,3277,78351,259,55200,1593,134423,1692,138224,315,144651,322,264660,394,339251,471,320353,431,200920,236,126362,2728,69766,2749,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1716080,2120,845695,2543,49563,1404,54454,2846,51748,3038,32873,1281,26994,2682,57609,2909,47320,1415,50739,1859,107020,1785,119124,1444,113991,363,83026,784,39274,1422,11960,1437,870385,2850,45137,1752,48592,2758,51376,2984,29550,1522,23086,2250,59725,2725,44220,1810,52578,1936,104908,1813,119802,1007,120088,331,92160,597,54936,1907,24227,1887,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4859130,2157,2390274,1832,140194,895,144616,4464,153187,4501,93589,1289,60720,2410,164778,2521,155645,878,157620,811,291782,863,345508,448,324849,341,212611,377,107541,2406,37634,2346,2468856,2063,130770,985,141027,4094,141853,4170,86353,1223,58632,1871,163267,1931,152200,987,153566,805,290690,749,351678,420,344078,202,238129,311,143494,3559,73119,3579,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,883575,384,443512,906,23902,519,25131,1689,25932,1702,15399,697,12327,947,31026,1012,27003,575,27662,487,52073,545,60165,86,68687,11,45309,16,21800,1145,7096,1147,440063,886,23610,521,26684,1659,21485,1644,15322,695,11140,1199,28370,1180,25729,457,26445,343,48993,276,60855,120,69358,80,44140,22,24565,1203,13367,1202,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1512709,1097,746885,1032,45163,617,48787,2119,46518,2089,28122,545,20958,1319,52472,1230,48879,821,49425,377,90505,481,103802,235,103071,89,61715,51,35569,1138,11899,1138,765824,927,44787,581,45481,2110,44508,2109,26839,546,20295,1252,51038,1312,46608,608,48423,570,88934,502,104233,499,105972,107,67131,92,44719,1692,26856,1696,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1453526,2213,741302,1485,34062,667,35863,2033,36439,2011,22873,581,14095,905,40271,873,46974,871,48491,821,96814,777,113493,343,114326,4,87588,211,38629,1411,11384,1446,712224,1458,31022,806,34506,2278,33708,2246,21004,527,12589,958,37782,909,45134,505,45169,335,87863,365,104803,186,112944,255,86570,311,38973,1728,20157,1767,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1209037,2045,595065,1205,27173,736,32464,2284,35588,2305,23672,185,17256,676,39762,717,34626,62,33111,356,71796,101,99545,101,91447,81,54790,185,25527,1025,8308,1025,613972,1005,27621,423,31116,1772,33774,1782,22417,185,17418,722,38044,688,33270,133,32870,363,73789,68,102305,128,93447,72,58157,34,32986,1368,16758,1368,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5099422,4698,2483969,2553,120190,570,138034,4340,151975,4372,97767,538,60948,618,142470,726,141926,398,136234,577,297913,928,410662,502,375454,623,233952,266,122604,2818,53840,2770,2615453,2764,114036,545,127880,3997,147627,3989,92417,365,54842,574,135661,678,136119,320,134864,860,303867,778,421599,707,394673,673,269590,280,170802,3828,111476,3807,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,819078,878,404546,1256,17075,851,17699,1438,19535,1626,10829,802,10587,1378,24227,1524,23646,874,25081,1332,44348,1386,57044,1062,68948,355,51467,651,27448,1199,6612,1009,414532,1461,16788,832,17003,1305,17753,1314,12258,875,7694,1132,21399,1287,21737,941,21899,547,44401,750,59205,680,75170,361,55199,718,29620,1472,14406,1390,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11185549,7594,5465822,4063,277246,609,293069,5894,307220,6249,196092,961,144764,1489,362373,1530,374904,655,348404,469,668524,751,833545,1106,786755,777,496829,510,264930,3907,111167,3839,5719727,4782,262592,989,276994,5244,291945,5454,185000,1174,141735,1564,355565,1790,376590,786,347490,630,664869,1089,843694,1003,823098,973,566312,551,358513,5738,225330,5715,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6326195,4067,3093293,3165,159175,1989,172726,5400,188166,5301,111574,1668,82165,2815,219181,2582,187480,1905,183641,1850,407214,2145,459883,1045,427241,162,307357,220,145485,2823,42005,2767,3232902,3578,151222,1934,169970,4967,170335,4906,103018,1669,76182,2703,198151,3256,192013,1650,190045,1430,412462,2020,474442,1256,464010,281,346352,261,191501,3934,93199,3868,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,632146,452,321511,871,19380,587,17236,1301,19035,1301,10248,520,9961,1156,31406,1204,24807,805,22177,336,37870,503,41735,310,43570,140,24423,30,14310,657,5353,657,310635,747,18935,593,17199,1487,17264,1483,11056,519,9501,824,26697,967,20000,527,19286,449,33707,453,40644,99,41370,38,25148,134,18261,1144,11567,1145,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9295777,3759,4555870,2472,251896,908,273635,6502,289813,6466,181388,1067,121943,1499,302225,1557,285359,885,281137,826,565285,875,676377,411,651986,267,399844,480,198015,2999,76967,3044,4739907,2281,238353,813,256325,6751,278088,6809,172285,979,117096,2145,295115,2129,280233,724,280238,776,568250,981,690684,405,684070,320,451443,180,274901,4265,152826,4224,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2596766,1021,1277574,1119,71534,537,76837,2117,73134,2087,45683,695,31067,1179,90668,1259,82866,580,84609,434,158173,442,178998,175,178105,110,122381,147,64277,1592,19242,1581,1319192,1002,68500,535,69840,2617,71078,2659,42468,682,30058,1333,84791,1331,82735,417,84557,632,155178,603,183048,252,188966,133,137437,142,82373,2316,38163,2317,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3039839,1980,1494670,1409,75052,723,78951,3249,80183,3343,51644,921,34905,1481,94649,1533,96200,253,101140,661,194242,769,206142,599,228631,202,154595,129,71138,2265,27198,2246,1545169,1630,70757,715,76073,3139,75714,3149,47946,845,31687,1205,94701,1370,95397,590,101766,504,189120,588,212643,460,244532,220,166816,243,87947,2380,50070,2376,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
