GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001MA,B08128_001EA,B08128_002EA,B08128_002MA,B08128_003EA,B08128_003MA,B08128_004EA,B08128_004MA,B08128_005MA,B08128_005EA,B08128_006EA,B08128_006MA,B08128_007EA,B08128_007MA,B08128_008EA,B08128_008MA,B08128_009EA,B08128_009MA,B08128_010EA,B08128_010MA,B08128_011MA,B08128_011EA,B08128_012EA,B08128_012MA,B08128_013EA,B08128_013MA,B08128_014MA,B08128_014EA,B08128_015MA,B08128_015EA,B08128_016MA,B08128_016EA,B08128_017MA,B08128_017EA,B08128_018EA,B08128_018MA,B08128_019EA,B08128_019MA,B08128_020EA,B08128_020MA,B08128_021EA,B08128_021MA,B08128_022MA,B08128_022EA,B08128_023EA,B08128_023MA,B08128_024EA,B08128_024MA,B08128_025EA,B08128_025MA,B08128_026EA,B08128_026MA,B08128_027MA,B08128_027EA,B08128_028EA,B08128_028MA,B08128_029EA,B08128_029MA,B08128_030MA,B08128_030EA,B08128_031MA,B08128_031EA,B08128_032EA,B08128_032MA,B08128_033MA,B08128_033EA,B08128_034EA,B08128_034MA,B08128_035EA,B08128_035MA,B08128_036EA,B08128_036MA,B08128_037MA,B08128_037EA,B08128_038EA,B08128_038MA,B08128_039MA,B08128_039EA,B08128_040MA,B08128_040EA,B08128_041EA,B08128_041MA,B08128_042MA,B08128_042EA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045MA,B08128_045EA,B08128_046EA,B08128_046MA,B08128_047MA,B08128_047EA,B08128_048MA,B08128_048EA,B08128_049MA,B08128_049EA,B08128_050MA,B08128_050EA,B08128_051EA,B08128_051MA,B08128_052EA,B08128_052MA,B08128_053EA,B08128_053MA,B08128_054MA,B08128_054EA,B08128_055EA,B08128_055MA,B08128_056EA,B08128_056MA,B08128_057EA,B08128_057MA,B08128_058MA,B08128_058EA,B08128_059MA,B08128_059EA,B08128_060MA,B08128_060EA,B08128_061MA,B08128_061EA,B08128_062MA,B08128_062EA,B08128_063EA,B08128_063MA,B08128_064EA,B08128_064MA,B08128_065MA,B08128_065EA,B08128_066MA,B08128_066EA,B08128_067EA,B08128_067MA,B08128_068EA,B08128_068MA,B08128_069MA,B08128_069EA,B08128_070EA,B08128_070MA,state
0400000US13,4291263,25199,3122193,26982,2947819,26900,174374,8720,251603,8932,296795,9232,206120,8740,175995,7839,230941,10344,7616,1838,3415734,24136,2502133,26383,2387332,26398,114801,6409,204011,7514,257886,8779,168078,8301,140033,7295,139244,7300,4349,1209,442364,14307,322198,12395,305678,12163,16520,2623,26210,2952,28600,2902,20778,2479,12056,2109,30207,4149,2315,1148,89057,6103,67731,5105,67319,5103,412,293,5735,1232,3145,1063,5109,1220,5168,1366,2126,932,43,71,64483,5035,40907,4402,36500,3115,4407,3234,4880,965,1309,497,6401,1429,6625,1153,4260,1410,101,123,71180,5375,53446,4715,50568,4435,2878,890,2678,1086,2415,737,2309,1024,2643,989,7596,2188,93,170,208445,8238,135778,7144,100422,5835,35356,3981,8089,1560,3440,1051,3445,826,9470,1922,47508,4301,715,365,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,402773,8531,379329,8459,23444,2574,48191,3597,21393,2086,64551,3676,91330,4271,43409,3358,799,490,454338,8020,270254,7434,256987,7151,13267,1833,32653,3018,16389,1790,44680,2702,66974,3698,23210,1804,178,149,90503,5183,54488,4091,51677,4003,2811,807,7714,1291,2927,711,11669,1826,9185,1363,4492,1144,28,30,41171,3555,31901,3269,31520,3351,381,313,2863,881,822,387,3043,781,1808,701,581,341,153,215,28327,2600,15434,2029,14769,1999,665,421,2299,762,885,457,1941,753,6288,1226,1215,632,265,467,28488,3109,17230,2871,16590,2900,640,354,1613,665,248,212,2312,702,5616,1178,1469,624,0,185,29619,3070,13466,1954,7786,1242,5680,1274,1049,368,122,122,906,363,1459,656,12442,2023,175,190,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,485522,7966,453474,8025,32048,3410,46366,4001,46301,3785,40011,3188,25391,2923,51184,3976,2130,629,549285,10106,389732,8867,369948,9205,19784,2293,35497,3198,38945,3722,31881,2860,21365,2787,30729,2996,1136,518,66598,5047,45758,4358,42462,4187,3296,1159,5981,1726,4184,843,4255,1244,2165,805,4030,1006,225,235,4840,1159,3248,1043,3248,1043,0,193,66,81,363,264,280,222,778,372,105,131,0,193,21482,2257,13804,1976,12710,1902,1094,449,2130,756,1319,525,2127,812,469,212,1568,514,65,93,16322,2271,11472,1969,10770,1862,702,393,1599,781,772,369,705,414,322,184,1336,593,116,99,38378,3045,21508,2614,14336,1977,7172,1838,1093,441,718,421,763,421,292,237,13416,1735,588,420,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,4424257,22455,4223841,22818,200416,7521,522281,9935,392135,8915,225886,7616,122122,5245,279197,7511,7385,1615,4397667,27891,3283082,27366,3147293,27810,135789,5993,374983,8531,322739,8313,166453,6347,87242,4297,160019,6519,3149,906,498666,12106,381929,10831,366188,10497,15741,2286,39949,2903,27741,2436,18282,2276,7344,1492,21817,2088,1604,889,545633,13684,419852,12419,413413,12429,6439,1178,59552,3844,23287,2312,18270,2706,12943,1646,11168,1712,561,393,187588,8352,122767,6643,117366,6265,5401,1036,26581,2932,9346,1343,11197,2209,7323,1226,10173,1526,201,177,92761,4420,68019,3458,65356,3487,2663,837,8146,1270,4661,1104,4347,1031,1913,602,5577,1122,98,119,250948,8615,148608,6637,114225,5051,34383,3651,13070,1504,4361,869,7337,1527,5357,1158,70443,4063,1772,658,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,2228685,18769,2138543,18703,90142,5465,266117,7658,169111,6611,118207,4538,52299,3789,135315,5821,4865,1250,2469923,17625,1872522,17712,1807162,17615,65360,4391,222231,7315,150288,6022,95131,3940,45162,3488,81626,4544,2963,965,262198,8503,199004,8146,192116,8057,6888,1250,22412,2347,12764,1617,11191,1744,4810,1156,11460,1690,557,499,35244,3131,24654,2747,24579,2743,75,92,3966,982,1376,485,4010,1071,642,353,596,308,0,190,59191,4062,38928,3484,37142,3459,1786,628,7857,978,1848,659,5499,1370,680,275,4340,1234,39,55,49407,4508,38251,3886,36490,3929,1761,553,4267,1140,1773,610,1297,611,174,133,3517,879,128,176,98636,5088,55326,3621,41054,3326,14272,2058,5384,1035,1062,463,1079,601,831,375,33776,3242,1178,501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,1097571,8722,1048881,8867,48690,3154,140878,5100,89626,3963,91220,4297,29180,2805,96789,4292,2244,618,1251333,10978,914435,9426,880449,9341,33986,2711,111383,4776,78077,3977,66115,3393,24749,2602,55150,3354,1424,558,133035,5212,96641,4518,93132,4517,3509,824,11347,1535,6604,992,8801,1608,2700,833,6848,1170,94,77,16983,2166,7762,1545,7693,1552,69,115,3171,914,508,299,4777,1141,287,255,478,391,0,157,57528,3347,32570,2946,31002,2844,1568,434,8723,1261,2318,591,7932,1422,382,179,5452,864,151,129,24228,2750,15816,1821,14891,1753,925,386,1659,598,1277,460,2077,596,387,260,2909,1089,103,101,64401,3558,30347,2069,21714,1839,8633,1301,4595,954,842,345,1518,546,675,353,25952,2346,472,197,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,965676,10834,920475,10904,45201,2704,112856,4787,97183,4738,78148,5009,51056,2899,82071,3523,2023,446,1144913,11247,811636,10997,778276,11139,33360,2540,92103,4475,85123,4424,64803,4437,42389,2666,47700,2656,1159,356,126485,5642,87882,4871,84854,4863,3028,660,11278,1974,6828,987,6899,1200,4773,893,8698,1207,127,118,7063,1247,4259,979,4259,979,0,170,1124,594,568,314,785,418,257,207,70,77,0,170,34400,2727,21701,2439,20536,2319,1165,618,3647,821,2428,582,2646,645,884,382,3014,702,80,74,20746,2227,13084,1881,12613,1866,471,277,2234,716,1221,441,1095,399,1064,467,1899,780,149,203,55406,3290,27114,2057,19937,1689,7177,1195,2470,582,1015,489,1920,715,1689,736,20690,2124,508,210,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,1327524,13126,1271541,13228,55983,4148,147331,6694,103967,5290,127762,6615,58735,3523,98006,4655,3351,797,1545003,15016,1114698,13248,1074287,13084,40411,2774,124664,6108,89650,4753,104993,6148,46306,3616,62554,3897,2138,701,178557,6905,123234,6043,117468,6066,5766,1225,12001,1852,10516,1931,14840,1764,5347,1255,11996,2094,623,326,19626,2202,15084,2050,14871,2060,213,184,1484,556,842,468,1463,541,557,312,196,167,0,189,42149,3656,25095,2877,23480,2815,1615,606,4245,900,1395,749,3794,1279,4925,993,2511,862,184,217,21580,2245,16141,1949,15295,1982,846,438,1202,550,755,396,1187,569,584,368,1563,559,148,257,59761,4269,33272,3733,26140,3083,7132,1507,3735,963,809,402,1485,503,1016,448,19186,1942,258,207,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,1437331,16450,1368665,16206,68666,5578,124646,6918,138059,6451,117273,5825,54914,2992,110065,7010,2149,763,1639250,15248,1196780,14818,1145214,14018,51566,4386,102180,6070,120440,6333,99472,5322,46676,2588,72352,4971,1350,616,191473,9149,138544,8596,133657,8418,4887,1089,12929,2090,11338,1692,10108,1530,4727,1111,13261,2406,566,404,26568,3161,19843,2497,19633,2494,210,130,1845,702,1564,631,1700,608,383,247,1233,984,0,203,33986,3087,22646,2678,20671,2494,1975,1035,2767,588,1402,442,2424,709,1526,474,3221,841,0,203,45787,3635,33783,3061,32953,3137,830,409,2992,937,2746,800,1875,643,1068,512,3261,966,62,100,47373,4325,25735,3397,16537,2382,9198,1921,1933,766,569,377,1694,697,534,356,16737,2385,171,159,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,400241,6554,378281,5949,21960,2558,87617,4102,43395,3121,26840,2541,18674,1753,51795,3217,609,330,487205,7070,315226,6294,300806,6254,14420,1697,69675,3596,37267,3081,21195,2137,13952,1520,29613,2385,277,251,66835,4209,44932,3819,42681,3558,2251,832,7582,1252,4310,1101,2850,879,2762,1010,4354,1011,45,75,4314,1047,2256,641,2198,620,58,73,1106,524,339,312,122,128,79,111,412,347,0,165,24616,2435,13608,1891,12848,1780,760,400,4912,1003,743,369,1483,690,892,381,2843,791,135,154,10257,1426,6556,1289,6287,1243,269,246,1758,779,323,212,561,375,121,116,938,451,0,165,35944,3056,17663,2250,13461,1780,4202,1109,2584,908,413,273,629,343,868,416,13635,1697,152,143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,1844406,16448,1756007,17002,88399,4788,292414,8346,218031,7528,122110,5177,333716,9405,133115,6749,2798,773,2180872,17429,1388134,16164,1332053,16074,56081,3791,211426,7384,182778,6476,96484,5043,226112,7633,74727,4646,1211,495,266301,8077,170997,7261,161811,7203,9186,1683,29226,3027,16939,2284,8691,1254,27499,2758,12343,1840,606,329,268560,7582,150779,6889,148991,6844,1788,548,31382,2896,11468,1860,8620,1512,61751,3028,4281,905,279,251,69897,4937,42747,3897,40507,4001,2240,762,9828,1642,3578,850,4632,914,5434,981,3678,783,0,197,36016,3445,22748,2851,21842,2869,906,381,4018,1135,1549,626,1305,447,3795,861,2601,841,0,197,124944,5322,69001,3637,50803,3332,18198,2406,6534,1146,1719,516,2378,700,9125,1089,35485,3416,702,321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,2291753,19175,2197645,18813,94108,4580,430502,9291,221939,8651,123719,5671,62394,4567,191806,5932,4200,1009,2388532,22166,1661109,18075,1599032,17827,62077,3583,283048,7899,186470,7567,92960,4728,47861,4188,115225,4027,1859,613,247588,9963,176445,8815,168888,8890,7557,1488,31547,3567,13576,1809,9383,1824,4121,917,11983,1732,533,537,328845,7720,231035,6672,228257,6791,2778,768,60779,4046,9841,1592,13388,1876,6616,1153,6978,1407,208,220,158506,6695,103711,5821,100373,5711,3338,880,33163,2637,7895,1132,4041,939,2152,744,7326,1415,218,208,55351,3699,37125,3217,35778,3136,1347,464,10668,1543,2144,715,1039,566,830,486,3445,998,100,119,147491,6136,82328,4311,65317,3512,17011,2446,11297,1627,2013,591,2908,816,814,379,46849,3446,1282,564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,3166573,19496,3025253,19159,141320,5614,406466,9516,221625,7177,182045,6475,70915,4214,220653,6785,6687,1108,3521696,21389,2658231,20753,2551593,20581,106638,4982,329806,8449,195104,6484,142344,5506,59771,3681,133210,5059,3230,686,375096,10048,280558,8926,269426,8688,11132,1452,35663,2721,16345,1922,17461,1875,5609,996,18570,1784,890,389,65409,4764,45397,3956,44907,3916,490,298,8948,1374,2781,872,5137,1072,1196,598,1950,606,0,168,92316,4762,56865,4088,53609,3818,3256,806,14969,1659,2902,666,8550,1352,1001,364,7519,1457,510,283,55932,3934,39607,3418,38355,3397,1252,415,6647,1145,1281,393,2724,710,1260,526,4305,897,108,123,164515,6370,85915,4651,67363,3817,18552,2021,10433,1646,3212,1017,5829,1114,2078,728,55099,3327,1949,619,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,1981785,11896,1874034,11892,107751,4627,309322,7608,176917,5108,109025,4086,41819,2912,149831,5044,4927,803,2174125,12204,1587403,11852,1513126,11694,74277,4110,237354,7183,147048,4324,83056,3606,35304,2286,81307,3800,2653,570,237915,7936,168601,6548,159569,6449,9032,1467,30462,2423,15620,1665,9659,1224,2369,602,10477,1233,727,425,99296,4191,70292,4096,69593,3947,699,526,14767,1610,4630,866,5449,1084,1946,618,2149,678,63,102,81150,4681,48798,3573,45160,3415,3638,865,13111,1387,4560,1067,6487,1306,858,401,6962,1089,374,218,45713,3407,32666,3222,31229,3150,1437,487,4869,878,2735,788,2143,599,497,282,2790,642,13,18,135427,4577,74025,3751,55357,3039,18668,1951,8759,1122,2324,514,2231,671,845,364,46146,2456,1097,335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,836326,12242,801781,11323,34545,3614,62884,4240,74801,5354,98840,4196,45603,4149,60757,4900,1870,783,992657,13068,712292,12079,686372,11063,25920,3124,52709,4031,64606,4828,82110,4165,36461,3740,43926,4379,553,350,122009,7131,81639,5722,78580,5288,3059,1351,7850,1619,8257,1749,13079,1970,3908,1407,6395,1426,881,526,5269,1352,4077,1231,4024,1236,53,85,163,164,294,225,304,225,244,324,187,309,0,208,18071,2096,9624,1598,9255,1574,369,267,942,425,515,322,1596,512,3816,636,1471,721,107,122,20290,2908,15747,2586,14088,2593,1659,818,358,270,680,381,1038,561,484,337,1983,966,0,208,22785,2576,12947,2035,9462,1642,3485,1032,862,435,449,340,713,268,690,355,6795,1466,329,238,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,1963482,16093,1883332,16118,80150,4191,288787,8157,153469,6167,129959,5966,83790,4276,149513,5498,4780,901,2265099,15458,1629697,14901,1572686,14858,57011,3302,235854,7686,132712,5458,105585,5198,63856,3848,94947,4401,2448,550,255440,8197,182103,6829,173973,6831,8130,1722,25707,2229,13397,1613,14296,2163,6473,1493,12643,1819,821,423,44846,3511,31459,2739,31238,2736,221,235,7350,1445,1839,642,1908,707,1035,400,1255,566,0,184,55310,4006,34878,3278,32999,3223,1879,565,9095,1292,2178,789,3938,834,823,409,4208,940,190,115,38906,3621,26981,2722,25961,2672,1020,586,4440,1297,1494,583,1761,772,1332,468,2744,1051,154,195,114179,4710,58364,4205,46475,3404,11889,2051,6341,1348,1849,610,2471,817,10271,729,33716,2178,1167,514,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,300699,6695,275474,6449,25225,2443,42660,3138,32827,2689,32806,3110,25542,2560,39073,2778,1680,575,357127,7243,232343,6411,215981,6439,16362,1940,31884,2617,26202,2424,24254,2485,19695,2042,22058,1860,691,294,48007,3348,29782,2553,27421,2525,2361,590,4054,998,3783,900,3128,1041,2806,1020,4147,1011,307,322,3249,900,1938,731,1891,728,47,81,468,261,94,79,244,214,167,149,338,269,0,165,25078,2507,15861,2088,14513,2066,1348,394,2361,618,1692,543,2625,758,1028,515,1220,341,291,245,13348,1991,8461,1465,8056,1444,405,242,1422,561,563,369,1529,649,374,250,999,493,0,165,28478,2805,12314,1844,7612,1295,4702,968,2471,815,493,240,1026,499,1472,887,10311,1261,391,281,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
