GEO_ID,B10010_001E,B10010_001M,B10010_002E,B10010_002M,B10010_003E,B10010_003M,NAME,B10010_001EA,B10010_001MA,B10010_002EA,B10010_002MA,B10010_003MA,B10010_003EA,state
0400000US01,44911,3724,40260,4222,36137,7100,Alabama,null,null,null,null,null,null,01
0400000US02,73617,12729,73271,13356,46691,18420,Alaska,null,null,null,null,null,null,02
0400000US04,51607,2889,48138,3739,39204,6946,Arizona,null,null,null,null,null,null,04
0400000US05,45597,4903,44719,6792,37758,4190,Arkansas,null,null,null,null,null,null,05
0400000US06,64643,1302,57163,2429,36531,4309,California,null,null,null,null,null,null,06
0400000US08,60906,4078,54483,4474,46353,7827,Colorado,null,null,null,null,null,null,08
0400000US09,70651,7345,56490,9506,32664,15785,Connecticut,null,null,null,null,null,null,09
0400000US10,61702,6915,60351,7753,57804,9281,Delaware,null,null,null,null,null,null,10
0400000US11,50328,13643,51756,20111,48313,60878,District of Columbia,null,null,null,null,null,null,11
0400000US12,51434,2396,45290,3376,32259,5800,Florida,null,null,null,null,null,null,12
0400000US13,45801,2261,41085,2221,30591,4234,Georgia,null,null,null,null,null,null,13
0400000US15,104786,7902,71728,9555,42041,18816,Hawaii,null,null,null,null,null,null,15
0400000US16,61340,7098,47900,5410,41195,4678,Idaho,null,null,null,null,null,null,16
0400000US17,57024,2370,48254,3065,37743,5143,Illinois,null,null,null,null,null,null,17
0400000US18,49467,2205,45780,2708,35910,5727,Indiana,null,null,null,null,null,null,18
0400000US19,58243,6410,48750,11168,43323,3389,Iowa,null,null,null,null,null,null,19
0400000US20,61312,4288,51334,8547,49524,11810,Kansas,null,null,null,null,null,null,20
0400000US21,46676,2914,40601,3486,35641,3210,Kentucky,null,null,null,null,null,null,21
0400000US22,45068,3867,40721,4750,25504,5285,Louisiana,null,null,null,null,null,null,22
0400000US23,61240,6359,44670,7628,36083,9839,Maine,null,null,null,null,null,null,23
0400000US24,75814,3364,64137,4363,51352,15188,Maryland,null,null,null,null,null,null,24
0400000US25,68233,6891,54227,7271,36049,7931,Massachusetts,null,null,null,null,null,null,25
0400000US26,52136,2639,46256,3173,36119,4177,Michigan,null,null,null,null,null,null,26
0400000US27,65438,3976,55751,6658,50676,5502,Minnesota,null,null,null,null,null,null,27
0400000US28,40048,3133,38335,4032,29788,3988,Mississippi,null,null,null,null,null,null,28
0400000US29,52821,4732,50016,6972,33494,4137,Missouri,null,null,null,null,null,null,29
0400000US30,63151,8476,61152,14435,44750,9849,Montana,null,null,null,null,null,null,30
0400000US31,61062,2751,58515,8839,49224,11900,Nebraska,null,null,null,null,null,null,31
0400000US32,61326,7396,55997,4722,41646,11977,Nevada,null,null,null,null,null,null,32
0400000US33,71539,10123,65173,8380,47859,13771,New Hampshire,null,null,null,null,null,null,33
0400000US34,70610,3733,61233,5246,32751,6258,New Jersey,null,null,null,null,null,null,34
0400000US35,48332,3993,39860,4602,28994,7793,New Mexico,null,null,null,null,null,null,35
0400000US36,62094,2526,51787,3843,30265,3031,New York,null,null,null,null,null,null,36
0400000US37,44262,3292,35995,2568,29295,2187,North Carolina,null,null,null,null,null,null,37
0400000US38,65772,15137,52115,10688,46795,17918,North Dakota,null,null,null,null,null,null,38
0400000US39,50319,2692,42053,2761,32605,4526,Ohio,null,null,null,null,null,null,39
0400000US40,50878,1342,47448,2445,40427,4445,Oklahoma,null,null,null,null,null,null,40
0400000US41,57781,4481,55031,9162,47466,17867,Oregon,null,null,null,null,null,null,41
0400000US42,54081,1997,49474,3353,40927,5690,Pennsylvania,null,null,null,null,null,null,42
0400000US44,68139,11594,70321,14447,47127,23323,Rhode Island,null,null,null,null,null,null,44
0400000US45,43555,3237,38055,4372,30726,3207,South Carolina,null,null,null,null,null,null,45
0400000US46,42732,5858,37226,4721,31514,8175,South Dakota,null,null,null,null,null,null,46
0400000US47,48090,3021,45056,3588,36485,5166,Tennessee,null,null,null,null,null,null,47
0400000US48,54680,1395,47502,2628,35670,2698,Texas,null,null,null,null,null,null,48
0400000US49,79933,5494,71772,12141,60091,25447,Utah,null,null,null,null,null,null,49
0400000US50,74375,6541,62402,27557,26198,21311,Vermont,null,null,null,null,null,null,50
0400000US51,59242,2285,49610,4496,40737,6513,Virginia,null,null,null,null,null,null,51
0400000US53,65944,4504,60658,7382,47686,12696,Washington,null,null,null,null,null,null,53
0400000US54,45633,5709,42886,6801,32261,6161,West Virginia,null,null,null,null,null,null,54
0400000US55,53244,3553,43121,4581,31856,5592,Wisconsin,null,null,null,null,null,null,55
0400000US56,68095,17619,61068,7344,48980,17833,Wyoming,null,null,null,null,null,null,56
0400000US72,21262,1424,20934,1967,12891,4722,Puerto Rico,null,null,null,null,null,null,72
