GEO_ID,C16010_001E,C16010_001M,C16010_002E,C16010_002M,C16010_003E,C16010_003M,C16010_004E,C16010_004M,C16010_005E,C16010_005M,C16010_006E,C16010_006M,C16010_007E,C16010_007M,C16010_008E,C16010_008M,C16010_009E,C16010_009M,C16010_010E,C16010_010M,C16010_011E,C16010_011M,C16010_012E,C16010_012M,C16010_013E,C16010_013M,C16010_014E,C16010_014M,C16010_015E,C16010_015M,C16010_016E,C16010_016M,C16010_017E,C16010_017M,C16010_018E,C16010_018M,C16010_019E,C16010_019M,C16010_020E,C16010_020M,C16010_021E,C16010_021M,C16010_022E,C16010_022M,C16010_023E,C16010_023M,C16010_024E,C16010_024M,C16010_025E,C16010_025M,C16010_026E,C16010_026M,C16010_027E,C16010_027M,C16010_028E,C16010_028M,C16010_029E,C16010_029M,C16010_030E,C16010_030M,C16010_031E,C16010_031M,C16010_032E,C16010_032M,C16010_033E,C16010_033M,C16010_034E,C16010_034M,C16010_035E,C16010_035M,C16010_036E,C16010_036M,C16010_037E,C16010_037M,NAME,C16010_001MA,C16010_001EA,C16010_002MA,C16010_002EA,C16010_003MA,C16010_003EA,C16010_004EA,C16010_004MA,C16010_005EA,C16010_005MA,C16010_006MA,C16010_006EA,C16010_007EA,C16010_007MA,C16010_008EA,C16010_008MA,C16010_009EA,C16010_009MA,C16010_010EA,C16010_010MA,C16010_011EA,C16010_011MA,C16010_012EA,C16010_012MA,C16010_013MA,C16010_013EA,C16010_014EA,C16010_014MA,C16010_015EA,C16010_015MA,C16010_016MA,C16010_016EA,C16010_017EA,C16010_017MA,C16010_018MA,C16010_018EA,C16010_019MA,C16010_019EA,C16010_020MA,C16010_020EA,C16010_021EA,C16010_021MA,C16010_022MA,C16010_022EA,C16010_023MA,C16010_023EA,C16010_024EA,C16010_024MA,C16010_025MA,C16010_025EA,C16010_026EA,C16010_026MA,C16010_027EA,C16010_027MA,C16010_028MA,C16010_028EA,C16010_029MA,C16010_029EA,C16010_030EA,C16010_030MA,C16010_031MA,C16010_031EA,C16010_032EA,C16010_032MA,C16010_033EA,C16010_033MA,C16010_034MA,C16010_034EA,C16010_035EA,C16010_035MA,C16010_036EA,C16010_036MA,C16010_037MA,C16010_037EA,state
0400000US13,6472172,9373,939819,18813,425410,14047,252623,8841,147850,7532,24937,3413,514409,13901,440549,12034,48864,4241,24996,3080,1850063,22070,1078334,18946,946968,17102,82156,6708,49210,3974,771729,13412,713187,12454,27653,3056,30889,3874,1849171,22392,1278690,19826,1159267,19120,58219,4486,61204,4754,570481,13728,528991,12972,18895,2349,22595,2709,1833119,19804,1403161,17267,1224614,18024,49608,4389,128939,6133,429958,8921,377619,8396,11022,1844,41317,3576,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,959903,1286,86365,4827,35245,3156,12292,1889,914,569,22039,2924,51120,3288,22902,2282,1049,568,27169,2425,263311,7376,153046,5436,110840,5170,2123,749,40083,3939,110265,4545,83267,4471,1131,483,25867,2406,310976,7957,220085,6781,168699,6313,6449,1439,44937,3947,90891,3938,69183,3766,1962,741,19746,1906,299251,7926,221069,6902,172129,5423,3419,943,45521,3559,78182,3314,60917,2930,1395,564,15870,2086,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1026889,2721,108946,5043,54326,3648,30176,2881,22311,2283,1839,702,54620,3790,40272,3132,11156,1759,3192,990,281769,8974,163070,6213,146308,6299,12962,1980,3800,1265,118699,5885,111611,5230,4426,1027,2662,928,366768,8651,235453,7313,220252,7292,10552,1816,4649,1109,131315,5482,125253,5291,2759,866,3303,853,269406,8718,190924,7117,176381,6646,7827,1699,6716,1168,78482,4709,73170,4266,1213,578,4099,1046,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8593665,4092,1045002,15729,482586,10448,175407,6030,262660,8868,44519,3438,562416,11077,356216,7678,143018,6048,63182,4247,2321273,22026,1345787,18099,1028744,15824,210576,8239,106467,6144,975486,13561,834545,11535,70538,4886,70403,4468,2467288,21033,1757597,21180,1467464,20367,156172,6906,133961,6265,709691,10999,619639,11175,33735,2796,56317,3629,2760102,22745,2174377,20422,1755620,18887,105523,6687,313234,8909,585725,11130,466113,9976,18022,2311,101590,4608,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4312892,5742,536046,10305,220029,8024,163742,6842,43613,3889,12674,1684,316017,7849,276586,7680,22851,2233,16580,1818,1478163,11788,862014,10835,805593,11405,38070,3675,18351,2424,616149,9544,593133,9432,12939,1851,10077,1418,1271464,14349,907620,12948,864646,12001,25077,3122,17897,2609,363844,8250,347666,8448,6602,1311,9576,1435,1027219,14648,792659,13462,731785,12413,16843,2264,44031,3828,234560,6837,211622,6060,5102,1154,17836,2125,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2048270,3843,172313,5253,78063,3724,50343,3253,20192,1844,7528,1359,94250,4325,81799,3784,6889,1279,5562,1576,670345,9613,390992,7902,367272,7900,14797,2280,8923,1716,279353,5779,271889,5777,2888,584,4576,937,664103,8928,487204,7380,470474,7515,6980,1278,9750,1365,176899,5528,170990,5449,1953,668,3956,972,541509,10221,424964,9438,397945,8667,6006,1334,21013,2296,116545,4356,107877,4017,1289,622,7379,1257,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1872445,3858,186251,6911,95847,5146,51339,3612,37629,3301,6879,1168,90404,4775,71094,3961,14754,1722,4556,803,498426,9285,284271,7830,259395,7585,17591,2283,7285,1323,214155,5692,203396,5456,6753,1151,4006,810,606352,10451,430155,8875,402180,9142,17760,2354,10215,1619,176197,5525,164520,5201,6179,1496,5498,1209,581416,8853,450351,8763,418432,8057,9686,1690,22233,2449,131065,4058,122063,3736,2433,750,6569,1077,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2953653,4433,469747,9674,147882,6426,127378,5947,14483,2175,6021,1346,321865,8490,309486,8763,6183,1509,6196,1369,979031,12257,532825,10400,512493,10042,12957,1867,7375,1815,446206,8771,438487,8912,4401,1006,3318,729,837849,13613,562262,11988,541422,11286,11262,1722,9578,1828,275587,6888,266281,6903,4066,1084,5240,1541,667026,13413,508290,11261,476068,10226,9963,1739,22259,2034,158736,5934,148500,5916,2242,1019,7994,1164,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3034973,5878,513636,10957,203469,8170,169288,7264,19840,2656,14341,2472,310167,9350,266503,9097,9662,1581,34002,2890,1019022,14996,587235,13477,542328,12824,22868,3205,22039,2549,431787,8745,397872,8516,8269,1478,25646,2036,818088,12584,566743,11276,526752,10500,18705,2786,21286,2117,251345,7065,235228,6736,5222,1094,10895,1416,684227,11539,515560,10347,471113,9434,14770,2208,29677,3049,168667,6440,151206,6288,5398,1290,12063,1940,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,953962,1782,77761,3559,24909,2155,21260,2214,569,427,3080,691,52852,2969,43541,3030,582,377,8729,1433,322855,8144,181042,6496,173317,6494,662,335,7063,1233,141813,5781,131098,5394,912,483,9803,1433,284158,6388,195273,5699,186159,5812,1988,829,7126,1015,88885,3651,83122,3456,406,264,5357,1035,269188,6486,197218,5571,184976,5212,1733,646,10509,1616,71970,3811,67479,3695,596,270,3895,845,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4018701,3457,436072,11564,214496,7476,121205,6668,72721,4249,20570,2674,221576,8583,180558,7728,19415,2474,21603,2438,1030851,14606,643600,11886,542808,11380,54302,4602,46490,3845,387251,9895,354060,9090,10485,1679,22706,2936,1047973,15178,765489,13700,660455,12300,42265,3948,62769,4213,282484,7309,251525,6694,9126,1430,21833,2383,1503805,17388,1200583,16848,973219,15476,47586,3731,179778,6649,303222,8158,246157,6704,10405,1473,46660,3610,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4604795,2678,465085,9346,191024,6392,76582,4589,58898,4589,55544,4042,274061,7922,152348,6211,52945,3526,68768,4396,1190870,15863,715866,16651,541307,13725,70140,4899,104419,6401,475004,10850,389710,9699,29201,2928,56093,4281,1093464,16225,785186,13235,635655,11892,62413,4489,87118,5194,308278,9497,260855,8913,16658,2221,30765,2469,1855376,17380,1464661,17166,1202436,14011,49057,3498,213168,7739,390715,9459,320914,7486,12114,1815,57687,4118,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6645295,4597,702639,13523,256520,7383,193264,6786,34960,2903,28296,2501,446119,10993,375655,9889,21192,2099,49272,3502,1971925,17320,1040515,15239,976113,15069,23978,2388,40424,3348,931410,10839,882344,10915,13003,1596,36063,2645,2183344,16438,1449049,13447,1373805,13095,24732,2645,50512,3715,734295,11239,692846,10200,10655,1470,30794,3184,1787387,17932,1323397,14878,1169528,14042,24833,3025,129036,5511,463990,9271,408959,8932,7511,1185,47520,3196,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3629333,3663,274705,6926,127034,5320,75600,4099,32255,3148,19179,2438,147671,4485,113370,3891,9893,1499,24408,2410,955079,10697,567128,10361,516267,9752,20039,2392,30822,2826,387951,6151,367357,6249,6010,1165,14584,1815,1182666,12853,887483,11324,826581,10089,15824,2043,45078,3487,295183,6963,279740,6999,3672,876,11771,1358,1216883,13089,963675,10228,876207,9822,20709,2595,66759,3924,253208,6384,232049,6086,3189,773,17970,2208,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1931054,4841,340494,8962,119701,6599,108524,6087,8260,1715,2917,1033,220793,7695,213094,7627,5312,1827,2387,685,591240,10279,326911,8196,316317,7963,5792,1323,4802,1470,264329,7788,258583,7340,3355,930,2391,735,605914,11030,410409,9176,399682,9129,6283,1372,4444,1024,195505,6762,190235,6560,2618,886,2652,946,393406,8761,283539,7788,270050,7666,5300,1073,8189,1402,109867,5310,105519,5436,1751,650,2597,791,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4047283,4974,457687,9651,172572,7280,143693,6935,17921,2336,10958,1779,285115,7117,262432,6739,11295,1621,11388,1512,1276285,16384,723083,12795,690955,12225,13853,2198,18275,2495,553202,9496,540294,9536,5432,1142,7476,1168,1222306,14831,835145,13486,801389,13485,15956,1958,17800,2494,387161,9391,374639,9022,4851,1106,7671,1301,1091005,13787,842015,12141,784272,11699,14396,2430,43347,3527,248990,6961,229795,6885,3708,974,15487,2028,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,689169,2550,50481,3165,19946,2005,18371,1921,675,380,900,357,30535,2293,28574,2196,231,172,1730,555,200303,5251,118194,4400,113997,4263,1349,536,2848,778,82109,3905,79526,3853,467,285,2116,607,238597,5473,158421,4828,153100,4934,1874,724,3447,874,80176,3751,76486,3535,1718,689,1972,544,199788,5807,142377,5173,137425,5213,1670,525,3282,677,57411,3284,55218,3135,432,334,1761,544,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1215208,2731,118513,4139,64106,3482,28280,2811,29764,2701,6062,1205,54407,2885,38634,2383,12119,2053,3654,851,329595,6455,196786,6004,182742,5397,9269,1895,4775,1087,132809,3910,127328,3683,3172,935,2309,699,410308,6925,302782,6607,288765,6469,7421,1554,6596,1172,107526,3718,103548,3772,1826,553,2152,652,356792,8457,286209,7745,267215,7417,5783,1005,13211,1581,70583,3686,65659,3516,1606,586,3318,770,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1872884,2496,277958,8372,155470,5859,49564,3754,94956,4653,10950,1807,122488,6189,64524,4273,43281,3826,14683,1988,532452,11198,338219,8666,229188,7993,82048,5074,26983,3200,194233,7224,153755,6419,21405,2592,19073,2185,640374,12557,429070,10682,330608,8899,55752,4618,42710,3888,211304,6686,176416,5743,14200,1670,20688,2431,422100,9660,300642,8179,231048,7578,20663,2596,48931,3064,121458,4409,92585,3818,6882,1419,21991,2331,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,924568,2334,66888,3921,28728,2904,24114,2822,2232,952,2382,816,38160,3062,29165,2769,2337,809,6658,1404,270826,8231,171462,7218,158583,6829,4597,1086,8282,1551,99364,4935,90407,4773,1331,712,7626,1505,267409,6930,192515,5749,181297,5618,3463,991,7755,1403,74894,3576,69822,3586,726,410,4346,1081,319445,7531,241428,6833,219968,6817,3504,1009,17956,2146,78017,3863,71333,3691,913,437,5771,1337,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
