GEO_ID,B08015_001E,B08015_001M,B08015_002E,B08015_002M,B08015_003E,B08015_003M,NAME,B08015_001MA,B08015_001EA,B08015_002MA,B08015_002EA,B08015_003EA,B08015_003MA,state
0400000US01,1791465,16242,940040,12269,851425,9951,Alabama,null,null,null,null,null,null,01
0400000US02,259920,5835,139025,3831,120895,3872,Alaska,null,null,null,null,null,null,02
0400000US04,2237225,16105,1187860,11452,1049370,11699,Arizona,null,null,null,null,null,null,04
0400000US05,1076130,11136,568680,7393,507450,7940,Arkansas,null,null,null,null,null,null,05
0400000US06,13073370,39688,7154690,29871,5918675,28796,California,null,null,null,null,null,null,06
0400000US08,2036370,16798,1100245,10423,936125,11077,Colorado,null,null,null,null,null,null,08
0400000US09,1418490,11756,730775,7612,687715,9123,Connecticut,null,null,null,null,null,null,09
0400000US10,357935,6783,182775,4137,175160,4272,Delaware,null,null,null,null,null,null,10
0400000US11,114430,5265,59245,3626,55185,3155,District of Columbia,null,null,null,null,null,null,11
0400000US12,7008710,33777,3616130,26483,3392580,20712,Florida,null,null,null,null,null,null,12
0400000US13,3612650,22924,1873625,18549,1739025,15693,Georgia,null,null,null,null,null,null,13
0400000US15,494410,7660,275160,5036,219250,5590,Hawaii,null,null,null,null,null,null,15
0400000US16,579200,9500,316890,5882,262315,6432,Idaho,null,null,null,null,null,null,16
0400000US17,4623990,26729,2426845,18246,2197140,17341,Illinois,null,null,null,null,null,null,17
0400000US18,2589195,16908,1356775,11783,1232420,12166,Indiana,null,null,null,null,null,null,18
0400000US19,1310815,9847,679245,7023,631570,7154,Iowa,null,null,null,null,null,null,19
0400000US20,1202105,11278,642120,6963,559985,8284,Kansas,null,null,null,null,null,null,20
0400000US21,1626395,14068,852675,9589,773715,9908,Kentucky,null,null,null,null,null,null,21
0400000US22,1724465,14487,902560,10110,821905,9529,Louisiana,null,null,null,null,null,null,22
0400000US23,518305,6371,257155,4765,261145,4694,Maine,null,null,null,null,null,null,23
0400000US24,2300250,16889,1181795,11796,1118455,10613,Maryland,null,null,null,null,null,null,24
0400000US25,2500445,20523,1276700,13596,1223745,13100,Massachusetts,null,null,null,null,null,null,25
0400000US26,3691930,21838,1902245,14677,1789685,13666,Michigan,null,null,null,null,null,null,26
0400000US27,2282980,11859,1184405,8903,1098575,8023,Minnesota,null,null,null,null,null,null,27
0400000US28,1046585,12504,527985,8813,518605,8606,Mississippi,null,null,null,null,null,null,28
0400000US29,2382675,15404,1222935,9756,1159740,11530,Missouri,null,null,null,null,null,null,29
0400000US30,378505,7039,193005,4972,185505,4421,Montana,null,null,null,null,null,null,30
0400000US31,817505,7110,429480,4828,388020,4794,Nebraska,null,null,null,null,null,null,31
0400000US32,1036970,12366,556920,8073,480050,9017,Nevada,null,null,null,null,null,null,32
0400000US33,575610,8174,297530,5448,278075,4929,New Hampshire,null,null,null,null,null,null,33
0400000US34,3147885,21689,1639840,14245,1508045,13136,New Jersey,null,null,null,null,null,null,34
0400000US35,725640,9980,384235,7039,341405,6753,New Mexico,null,null,null,null,null,null,35
0400000US36,5047150,26866,2661660,20296,2385485,15359,New York,null,null,null,null,null,null,36
0400000US37,3722645,20441,1921930,14764,1800710,13963,North Carolina,null,null,null,null,null,null,37
0400000US38,323155,4331,175700,2997,147455,3480,North Dakota,null,null,null,null,null,null,38
0400000US39,4569675,22776,2350245,14403,2219430,14501,Ohio,null,null,null,null,null,null,39
0400000US40,1495190,10335,810010,8204,685185,7124,Oklahoma,null,null,null,null,null,null,40
0400000US41,1330975,14453,686155,9122,644815,9927,Oregon,null,null,null,null,null,null,41
0400000US42,4729040,22137,2467750,16014,2261285,13735,Pennsylvania,null,null,null,null,null,null,42
0400000US44,424155,7105,220140,5415,204020,5097,Rhode Island,null,null,null,null,null,null,44
0400000US45,1795440,15605,914885,9910,880555,11095,South Carolina,null,null,null,null,null,null,45
0400000US46,357780,4929,184145,3786,173635,3030,South Dakota,null,null,null,null,null,null,46
0400000US47,2498690,17870,1307075,12090,1191615,13066,Tennessee,null,null,null,null,null,null,47
0400000US48,10142265,36984,5528290,25425,4613975,25791,Texas,null,null,null,null,null,null,48
0400000US49,1062025,11913,598090,7096,463935,8636,Utah,null,null,null,null,null,null,49
0400000US50,251250,4275,126385,3171,124870,2635,Vermont,null,null,null,null,null,null,50
0400000US51,3279620,23254,1713150,15925,1566470,14729,Virginia,null,null,null,null,null,null,51
0400000US53,2472270,19639,1327860,11435,1144410,15215,Washington,null,null,null,null,null,null,53
0400000US54,638530,9422,341295,5918,297235,6353,West Virginia,null,null,null,null,null,null,54
0400000US55,2376960,16307,1221195,10562,1155765,10098,Wisconsin,null,null,null,null,null,null,55
0400000US56,237895,3902,127900,3384,109995,3177,Wyoming,null,null,null,null,null,null,56
0400000US72,875890,12165,463995,8872,411895,8763,Puerto Rico,null,null,null,null,null,null,72
