GEO_ID,C06008_001E,C06008_001M,C06008_002E,C06008_002M,C06008_003E,C06008_003M,C06008_004E,C06008_004M,C06008_005E,C06008_005M,C06008_006E,C06008_006M,C06008_007E,C06008_007M,C06008_008E,C06008_008M,C06008_009E,C06008_009M,C06008_010E,C06008_010M,C06008_011E,C06008_011M,C06008_012E,C06008_012M,C06008_013E,C06008_013M,C06008_014E,C06008_014M,C06008_015E,C06008_015M,C06008_016E,C06008_016M,C06008_017E,C06008_017M,C06008_018E,C06008_018M,C06008_019E,C06008_019M,C06008_020E,C06008_020M,C06008_021E,C06008_021M,C06008_022E,C06008_022M,C06008_023E,C06008_023M,C06008_024E,C06008_024M,C06008_025E,C06008_025M,NAME,C06008_001MA,C06008_001EA,C06008_002EA,C06008_002MA,C06008_003EA,C06008_003MA,C06008_004EA,C06008_004MA,C06008_005MA,C06008_005EA,C06008_006MA,C06008_006EA,C06008_007EA,C06008_007MA,C06008_008MA,C06008_008EA,C06008_009MA,C06008_009EA,C06008_010EA,C06008_010MA,C06008_011EA,C06008_011MA,C06008_012MA,C06008_012EA,C06008_013EA,C06008_013MA,C06008_014MA,C06008_014EA,C06008_015EA,C06008_015MA,C06008_016MA,C06008_016EA,C06008_017MA,C06008_017EA,C06008_018MA,C06008_018EA,C06008_019MA,C06008_019EA,C06008_020MA,C06008_020EA,C06008_021EA,C06008_021MA,C06008_022MA,C06008_022EA,C06008_023EA,C06008_023MA,C06008_024EA,C06008_024MA,C06008_025MA,C06008_025EA,state
0400000US17,10384284,2817,3622217,26183,4968867,33588,1183812,16318,609388,11018,6464021,27300,2593774,23245,2764788,23347,748084,12141,357375,8573,2070527,24142,591643,13689,1056415,19492,264902,7530,157567,5326,113500,5717,40000,3923,51568,3759,15236,2297,6696,1347,1736236,22525,396800,13419,1096096,19926,155590,6890,87750,4732,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5251594,2933,1586165,16951,2597668,22653,745688,13941,322073,6697,3379382,18107,1088436,16367,1618677,17413,483530,12459,188739,5316,1539295,17392,402360,10668,786455,12920,231843,7432,118637,4949,39126,3561,13828,2228,19656,2171,4646,1047,996,525,293791,9207,81541,5369,172880,7948,25669,2773,13701,1953,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491492,2866,726783,9576,1308048,14352,299953,7778,156708,4932,1705378,11765,487520,8347,897152,12148,204041,6360,116665,4178,632846,11833,188927,7336,327443,8348,81016,4198,35460,2340,13880,2265,6222,1596,5881,1172,1249,483,528,442,139388,6354,44114,4490,77572,5058,13647,1891,4055,819,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2290928,2574,656172,9581,1201972,13081,293080,7546,139704,4854,1230122,12151,391543,7347,608466,11825,153147,5561,76966,3706,855949,11554,206242,6562,472950,9795,119514,4992,57243,2989,17865,2114,5494,1216,9769,1381,2483,830,119,111,186992,6666,52893,4553,110787,4942,17936,1907,5376,923,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3548465,3263,993397,12556,1777226,18300,545299,11731,232543,6208,2376063,14334,673885,11694,1163487,15282,363132,8912,175559,4817,1011789,13751,264350,7457,530951,10260,164636,6817,51852,3704,26057,2616,10238,1833,10900,1676,4382,1059,537,362,134556,6544,44924,4966,71888,4479,13149,1901,4595,1128,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691400,2556,1274651,17296,1617265,22265,551985,12728,247499,7128,2781451,14319,1012993,16700,1155045,18445,423218,10870,190195,6833,709413,13861,199412,8304,357186,9636,104210,5329,48605,3558,26248,3300,9154,2326,11425,1816,4691,1383,978,483,174288,7111,53092,5437,93609,5312,19866,2655,7721,1450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1117118,1336,318389,6765,555937,10712,173896,6155,68896,3500,672962,8505,208332,5804,315892,8443,104409,5120,44329,2902,390808,8499,97671,5193,209871,6911,62997,4540,20269,1763,12105,1448,3148,877,5927,1016,2467,791,563,254,41243,2733,9238,1765,24247,2230,4023,1015,3735,941,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814206,1775,1701139,17527,2246355,22546,595761,12554,270951,6612,1987869,19045,883809,14085,748037,14477,244638,9279,111385,4214,1951149,15678,564278,14181,1001176,13282,261091,9055,124604,4498,74049,4354,28681,2986,34431,3460,9084,1317,1853,695,801139,15068,224371,8389,462711,12335,80948,4998,33109,3167,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5549790,1557,2017084,20311,2585042,27570,632771,13910,314893,7427,3182603,22034,1262866,15874,1368147,21354,357567,9975,194023,6546,1211019,20343,420740,12141,595944,13572,134441,7169,59894,3340,154205,6117,65171,4774,53223,4198,28559,3587,7252,1283,1001963,16780,268307,9228,567728,12460,112204,6182,53724,3668,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8059716,2742,2649455,19258,3838402,29158,1074543,16404,497316,8364,5960023,23013,2143988,17659,2698943,27240,791756,14390,325336,7105,1460491,19193,366012,11995,735789,13263,225262,6944,133428,4386,60094,3840,18975,2151,29048,2496,9352,1638,2719,679,579108,12193,120480,7134,374622,10521,48173,3548,35833,3001,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4350698,2252,1370555,13861,2259467,19586,493434,9406,227242,5308,2783356,16922,919398,13034,1406846,16650,304757,8421,152355,4041,1162209,16421,329103,9217,629994,11933,143363,5169,59749,3120,31736,2195,13459,1818,13822,1624,3672,868,783,369,373397,8569,108595,6761,208805,7284,41642,3315,14355,1781,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2375554,2600,794944,10592,1060727,15862,356902,10386,162981,5567,1635114,12056,592553,11070,680968,12577,243318,8146,118275,4338,664162,11877,180435,7408,337172,10742,104745,5622,41810,2822,17251,2607,5788,1546,8265,1632,2558,1022,640,369,59027,5641,16168,2840,34322,3581,6281,1699,2256,641,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4880485,3218,1474097,14396,2412961,22275,683739,13218,309688,6839,3029790,17456,998229,14476,1424274,16687,413864,10992,193423,5847,1602542,18009,409415,10094,842827,16411,243385,8573,106915,4458,32084,3236,9799,1866,16355,2304,4988,1150,942,430,216069,8133,56654,5291,129505,5741,21502,2508,8408,1360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,829189,1614,234358,5156,424186,8319,119563,5448,51082,2734,406190,7067,131200,4795,196878,6083,54021,3956,24091,2117,396891,6468,97417,4701,213146,6934,61245,3800,25083,2125,7760,1557,2122,686,3852,1110,1680,873,106,114,18348,2172,3619,1125,10310,1374,2617,674,1802,623,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478919,1630,436172,6862,786440,10299,175040,5802,81267,2977,899110,8560,276800,6475,466613,7972,102479,4699,53218,2438,450150,8430,120805,4472,243364,6071,61501,3567,24480,2058,12638,1628,4546,881,6791,1293,1231,516,70,67,117021,4377,34021,2922,69672,3683,9829,1718,3499,868,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2239583,1421,728873,12294,1027008,16802,361495,10746,122207,5061,328828,10287,204029,8707,89301,4988,29858,3397,5640,1227,1356680,10942,395959,11472,615208,12265,255156,7910,90357,4051,41319,4934,14357,2704,18262,3361,6684,1242,2016,728,512756,10650,114528,6957,304237,7641,69797,5331,24194,2908,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1103721,1201,322606,7852,572441,10923,148746,7301,59928,3369,401454,8225,158675,5360,172551,6469,50081,4181,20147,2023,617719,8198,146299,6203,346181,8376,90411,5762,34828,2458,12551,1919,3295,840,7188,1427,1802,759,266,162,71997,4378,14337,2808,46521,3635,6452,1386,4687,1145,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7232903,1008,2474336,18294,3537204,27656,770301,15301,451062,9095,3332165,23324,1474876,15722,1343560,19789,333251,9027,180478,6262,1848676,21576,468471,12202,1010283,16712,215046,8075,154876,5569,199417,8125,70624,4888,80672,4876,33827,3059,14294,1742,1852645,20973,460365,13209,1102689,15708,188177,6689,101414,4908,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660531,2438,579451,10031,740517,14123,239972,8494,100591,4573,754830,10376,343739,8766,270020,8730,101907,5461,39164,2756,682568,10076,178692,6883,342559,8378,111339,5937,49978,3303,21359,2498,5919,1263,11192,2000,3459,1083,789,396,201774,9003,51101,4145,116746,6912,23267,2662,10660,1635,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16147773,2664,6179715,31351,7142845,46388,1838381,23050,986832,13315,9404869,36539,4004939,32620,3836797,30992,1026113,16896,537020,9485,2093038,23588,829178,16312,884835,17617,235934,8048,143091,5621,422692,12366,155376,7442,152774,7343,72608,4447,41934,3628,4227174,32997,1190222,22384,2268439,26014,503726,12534,264787,8309,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7938624,4795,2512268,20907,3835254,30514,1103145,17997,487957,10146,4129636,27697,1440242,16425,1788887,21904,595732,13314,304775,8275,3003967,27291,825693,19090,1592300,18907,423878,11565,162096,7176,94977,5952,31138,3237,48855,4156,12842,2211,2142,831,710044,11835,215195,8574,405212,10882,70693,5102,18944,1983,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587479,1396,189231,5158,303852,6922,60903,3861,33493,1794,366760,5134,113014,4575,193349,4920,34756,2783,25641,1635,196051,5345,67033,3522,97618,4950,24501,2393,6899,1022,5047,1266,1672,646,2358,691,671,557,346,280,19621,2103,7512,1821,10527,1645,975,501,607,312,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9386353,3494,2987663,21605,4489026,34676,1305561,18800,604103,8821,6774005,25480,2342061,21042,3103435,29500,947763,14744,380746,7141,2082770,22859,506069,12575,1074108,14954,307771,8255,194822,5379,79604,5528,30151,3355,35429,3190,10937,1686,3087,884,449974,14148,109382,7389,276054,10508,39090,2794,25448,2477,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3053500,1978,852308,10498,1528342,12853,473534,9382,199316,4884,1705798,12150,525747,8665,798337,11367,261706,7116,120008,3958,1111119,12157,263007,7001,590827,9031,186078,5545,71207,3488,30786,2618,10183,1577,13752,1651,5898,1227,953,449,205797,5624,53371,3471,125426,4909,19852,2198,7148,1147,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3219159,2530,973949,13083,1583795,17907,483238,12677,178177,5449,1246179,13479,492463,10735,531816,12275,172201,7057,49699,3021,1563733,14724,377831,10817,811969,11784,265199,9296,108734,4678,36406,3082,11244,1897,17550,2007,6445,1450,1167,440,372841,8952,92411,5556,222460,7804,39393,3583,18577,2425,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10539705,2653,3540212,19402,5015110,30599,1253908,17528,730475,10358,7479583,22257,2585189,22800,3457166,27117,887021,14466,550207,8469,2118634,21417,683256,15890,1048789,14123,261295,7705,125294,5750,187552,8046,76980,5534,70153,4034,30447,3228,9972,1312,753936,16843,194787,10506,439002,10009,75145,4869,45002,3454,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,877192,1106,314772,7194,390792,10043,113598,5780,58030,3153,468500,8642,177108,6738,197429,6907,60569,4223,33394,2720,257695,7947,91471,5231,118941,5829,32977,2839,14306,1731,21249,2691,9561,1913,7235,1554,3604,1104,849,541,129748,5611,36632,3839,67187,4861,16448,2391,9481,1712,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3872748,2384,1248194,14132,1807761,25013,549412,14190,267381,6562,2054176,17531,753006,14751,839864,17522,299820,10560,161486,5020,1551805,19052,421741,12583,814145,16329,221641,9866,94278,3942,47291,4286,14680,2480,22580,3159,8203,1428,1828,803,219476,8075,58767,4371,131172,6598,19748,2332,9789,1688,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,668811,1397,199494,5577,350814,7051,80945,4074,37558,2471,401704,5632,124946,5278,207183,5373,46510,2755,23065,1806,242380,5847,67114,3984,130390,4815,31112,2981,13764,1683,3469,943,733,377,1869,675,773,581,94,116,21258,2381,6701,1709,11372,1969,2550,773,635,494,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5255128,3510,1536674,16211,2590642,23237,787094,14090,340718,8673,2950182,20752,967444,14743,1319487,20656,459107,13053,204144,6106,1971217,23215,472871,11776,1077416,16644,295816,9296,125114,5743,47745,4309,17579,3023,22010,2522,7233,1609,923,405,285984,9217,78780,6504,171729,8071,24938,3051,10537,1698,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20547265,4807,6601554,35792,10112871,54484,2770508,31363,1062332,13889,10902663,44986,4211208,33464,4602816,39258,1517353,22150,571286,10422,5166068,36555,1305571,20237,2781564,29934,772290,14725,306643,10279,308587,13194,108602,6201,147885,8761,43269,3761,8831,1436,4169947,34257,976173,21540,2580606,28311,437596,12649,175572,6127,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2141536,1590,629287,9412,1196226,12558,234776,7805,81247,3917,1179720,10587,389922,8752,628335,9934,121528,5218,39935,2584,714058,9803,176970,7248,417554,8756,87538,4658,31996,2969,24668,3028,9366,2184,12027,1699,2879,746,396,392,223090,8847,53029,6213,138310,5610,22831,3102,8920,1796,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525951,888,169126,4519,257009,6611,71998,3766,27818,1871,242944,5454,86075,3856,109201,4961,33902,2691,13766,1334,253510,5394,76312,3848,130107,4563,34921,2046,12170,1399,4949,838,2013,617,2302,503,520,305,114,147,24548,2180,4726,915,15399,1908,2655,741,1768,475,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
