GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001MA,B25045_001EA,B25045_002EA,B25045_002MA,B25045_003EA,B25045_003MA,B25045_004MA,B25045_004EA,B25045_005EA,B25045_005MA,B25045_006MA,B25045_006EA,B25045_007EA,B25045_007MA,B25045_008MA,B25045_008EA,B25045_009MA,B25045_009EA,B25045_010EA,B25045_010MA,B25045_011MA,B25045_011EA,B25045_012EA,B25045_012MA,B25045_013MA,B25045_013EA,B25045_014MA,B25045_014EA,B25045_015EA,B25045_015MA,B25045_016EA,B25045_016MA,B25045_017MA,B25045_017EA,B25045_018MA,B25045_018EA,B25045_019EA,B25045_019MA,state
0400000US13,3546965,15286,2222377,19196,53143,3372,2321,689,24298,2274,26524,2275,2169234,18907,218052,6583,1396617,14725,554565,7885,1324588,15205,189522,6561,47615,4067,96448,5230,45459,3388,1135066,14959,442863,9688,596320,12894,95883,5160,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,252999,3913,9754,1199,510,328,2226,547,7018,1087,243245,4109,14167,1776,146696,3366,82382,3198,197121,5311,30821,2684,5657,1285,12982,1729,12182,1689,166300,5027,63487,2699,85224,3938,17589,1539,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,408174,6844,9166,1439,1014,641,3998,1032,4154,865,399008,7025,46882,3520,240917,4903,111209,3005,180315,6715,19502,2707,3714,1068,8473,1882,7315,1629,160813,6009,73970,4337,71760,4826,15083,1815,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,3154027,17254,125966,5738,9685,1601,48552,3734,67729,3894,3028061,17373,315999,7958,1915021,12214,797041,7646,1629394,15616,386488,10504,115580,6299,178162,7220,92746,4618,1242906,14510,486147,9238,631272,11907,125487,4706,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,1712020,11961,50681,2810,6447,1147,21289,2327,22945,1874,1661339,11386,196212,6080,1017382,9121,447745,5842,786375,11440,124328,4806,31261,2693,58118,3649,34949,2811,662047,11625,272254,7188,318941,8760,70852,4172,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,875362,8231,21184,1921,1958,528,9079,1543,10147,1293,854178,8488,113674,3930,505162,5919,235342,3045,360847,6767,50452,3366,13299,2160,18918,1970,18235,1754,310395,6721,140756,4753,129231,4721,40408,2537,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,735737,7229,15036,1541,1225,439,6082,923,7729,1076,720701,7224,89084,3990,437775,5410,193842,3230,377992,7275,47417,2550,11589,1483,19488,2086,16340,1616,330575,7104,153901,5820,140027,4612,36647,2418,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,1149308,10177,38878,3156,2810,712,15820,2019,20248,1992,1110430,10381,124739,4953,677321,7963,308370,3948,556315,9575,94587,4780,21302,2492,48075,3617,25210,2406,461728,8596,178744,6561,236440,7228,46544,2676,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,1140052,11811,40989,2944,2184,846,15957,2085,22848,1765,1099063,11723,137341,5617,668246,8694,293476,4787,588097,11088,107616,5847,27540,3287,57897,3920,22179,2151,480481,11057,206062,6604,230516,7984,43903,2771,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,384237,5646,9459,1289,367,210,4143,738,4949,943,374778,5607,30704,2309,234501,4510,109573,2635,163449,5445,32218,3027,6386,1245,14866,2047,10966,1625,131231,5275,46627,3112,63480,3565,21124,1826,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,1436907,10973,47365,3004,2698,790,21794,2045,22873,1881,1389542,10998,134814,5019,903318,8262,351410,5006,724773,10402,155830,5219,39462,3070,73433,3965,42935,3286,568943,10059,201867,5729,309722,9157,57354,3117,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,1560809,13055,57886,3242,4119,889,20317,1791,33450,2691,1502923,12789,115161,5753,987418,9521,400344,5284,975512,13094,256497,7160,72311,3709,111406,4872,72780,3932,719015,11794,245918,6879,373466,9568,99631,4475,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,2703957,13324,94663,3842,7475,1314,41844,2528,45344,2759,2609294,13160,273035,7245,1605311,9890,730948,5972,1128509,11560,217962,6004,48968,3169,104477,4202,64517,3497,910547,11714,345962,8552,463644,8954,100941,4035,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,1516900,9427,34754,2119,3519,954,15346,1602,15889,1419,1482146,9173,195381,5301,931067,6727,355698,3779,603054,9033,116401,4210,28189,2419,46455,3001,41757,2757,486653,8868,212303,5615,212462,6032,61888,3327,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,733101,8509,28274,2423,1878,660,10036,1479,16360,1895,704827,8925,71952,3706,427940,5754,204935,4866,357901,8808,49706,3379,8924,1650,29023,2470,11759,1583,308195,9076,118979,6427,157043,6800,32173,2743,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,1582412,10949,48026,3361,3699,1012,20132,2070,24195,2251,1534386,10719,184595,5865,918775,8063,431016,5256,780441,10077,120926,5182,27505,2596,57356,3131,36065,2692,659515,10641,276109,7003,307153,8118,76253,3863,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,271719,4579,5023,1052,535,333,2072,713,2416,611,266696,4353,28538,2345,159170,3540,78988,2326,134569,4196,15542,2109,3601,1080,5927,1326,6014,1128,119027,4105,47411,2936,55774,2722,15842,1790,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,482452,6278,9593,1127,639,313,4123,739,4831,796,472859,6114,66714,3300,280822,4158,125323,2433,248127,5506,31883,2578,7042,1389,13266,1794,11575,1383,216244,5163,96096,3394,94973,4487,25175,2004,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,544455,7251,12647,1409,706,305,6017,1064,5924,934,531808,7299,59452,3073,315673,7515,156683,3727,458116,7272,64337,3621,15633,2081,30988,2728,17716,2184,393779,7374,126336,5022,226285,6783,41158,3090,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,364255,5925,7767,1241,250,242,2789,778,4728,929,356488,5871,29567,2680,234049,4683,92872,2432,154991,5597,19347,2150,5084,1154,8009,1422,6254,1237,135644,5493,46770,3158,70492,4610,18382,2038,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,2034223,13473,78817,3743,3844,824,28468,2191,46505,3016,1955406,13196,132619,4867,1292711,11342,530076,6574,1141916,14360,290389,8095,70254,3779,140775,7020,79360,3620,851527,12343,256161,6622,488436,9808,106930,4831,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,511693,7543,15998,1567,1137,526,6983,1055,7878,1132,495695,7968,49845,3375,292186,6126,153664,3712,241814,6643,26964,2506,5183,1176,13801,2030,7980,1438,214850,6816,84430,5146,108168,5155,22252,2275,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,3873299,19890,365265,9018,29111,2535,180810,6963,155344,5468,3508034,20667,262441,7792,2281313,13932,964280,9562,3346057,18812,1731324,18006,481240,9002,878395,14450,371689,8633,1614733,18268,481102,11798,912837,15850,220794,7113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,2414717,16856,65914,3703,3830,803,25306,2385,36778,2746,2348803,16544,225259,7585,1452754,12272,670790,6991,1342763,14344,177603,7801,39092,3674,89344,5303,49167,3536,1165160,13595,454480,8316,594514,10817,116166,5290,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,193389,3714,3217,690,242,185,1634,549,1341,400,190172,3699,31383,2232,111900,2766,46889,1617,104909,3874,12670,1837,3696,1006,3924,927,5050,993,92239,3987,47490,2561,32192,2673,12557,1414,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,3015795,17826,95368,4220,7292,1219,37066,2546,51010,3031,2920427,17254,298225,9245,1793791,13317,828411,7860,1548950,14954,289527,7746,69761,4076,138423,6619,81343,3811,1259423,14829,490942,9848,620595,11826,147886,5963,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,948540,8048,23841,1862,1563,502,9930,1145,12348,1351,924699,8613,118107,4919,538724,5901,267868,3696,498737,8276,61146,2933,14920,1292,29731,2532,16495,1425,437591,8008,190354,4692,201712,5240,45525,2644,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,926930,9344,21385,1997,1169,459,9729,1574,10487,1431,905545,9652,70865,4424,556199,7644,278481,4541,596869,8290,100596,4965,26475,2757,41074,3595,33047,2844,496273,8551,195479,5535,249400,6581,51394,3420,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,3405170,15735,162215,4893,11002,1277,63393,3468,87820,3446,3242955,16604,296648,6181,2033541,13244,912766,8120,1533724,16437,394959,9034,104372,5606,174881,6213,115706,4479,1138765,14720,411663,9919,550061,11399,177041,5622,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,245409,4846,6877,1066,281,253,2033,616,4563,840,238532,5050,18790,1988,155535,3758,64207,2546,160957,5516,32199,2736,7179,1363,13832,2079,11188,1520,128758,5371,45181,3561,66385,3930,17192,1670,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,1223614,11969,37827,2667,1534,683,16573,2104,19720,1657,1185787,11894,117204,4840,708254,8594,360329,5685,571375,10442,80155,4149,19751,2608,39061,3454,21343,2132,491220,10164,195395,6287,247569,7436,48256,3169,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,222809,3636,3787,803,317,221,1266,355,2204,668,219022,3732,31265,2017,131502,2930,56255,1809,108597,3718,11322,1371,2995,828,4224,906,4103,904,97275,3553,42525,2449,40069,2927,14681,1543,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,1652976,14369,44389,3064,2725,732,17985,1983,23679,1983,1608587,14040,162177,5790,982778,10081,463632,6060,837273,12275,113116,4941,21859,2371,56588,4092,34669,2705,724157,11632,294554,8143,359047,8432,70556,3832,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,5634317,28687,133396,5019,7309,1477,53210,3088,72877,3868,5500921,28530,626576,12713,3530817,21985,1343528,12965,3476536,24237,412796,12016,110314,6548,188697,6678,113785,5104,3063740,24093,1323869,17951,1501578,18708,238293,6875,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,622572,6557,11924,1416,883,338,4870,873,6171,1000,610648,6555,100870,3772,370245,5332,139533,2890,276903,6549,27505,2996,7358,1592,11689,1762,8458,1329,249398,6682,126092,5563,106541,4854,16765,1796,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,179791,3471,4190,927,93,100,1667,618,2430,635,175601,3674,14159,1296,113544,2576,47898,1742,73443,3385,14033,1664,4149,1075,6272,1033,3612,806,59410,3229,23614,1942,26380,1945,9416,1273,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,2005192,18287,55421,3442,4214,1038,21900,2080,29307,2509,1949771,17589,188618,6314,1239840,13574,521313,6366,1050671,14360,144106,6267,36289,3358,65544,4461,42273,2843,906565,14411,362310,8337,463399,11002,80856,3626,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,1638028,14592,40121,2790,2772,736,17361,1923,19988,1961,1597907,13646,155571,5918,1010945,10790,431391,5070,1006529,13006,150429,6877,41191,4025,60358,4334,48880,3276,856100,12786,350612,8942,421520,9084,83968,3995,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,534266,6150,24788,2247,1227,500,9393,1264,14168,1720,509478,6021,50526,3286,300181,4898,158771,3172,204387,5459,40277,2907,10684,1442,19704,2203,9889,1381,164110,5266,60084,3681,85335,4010,18691,1874,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,1537926,9764,34382,2537,3190,779,13374,1393,17818,1611,1503544,9225,163553,4363,947839,7118,392152,4670,751498,11325,125174,5263,32032,2723,50697,3205,42445,2774,626324,10739,257720,6651,281778,7031,86826,3831,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,154699,3888,2967,950,22,46,1207,494,1738,741,151732,3896,19748,1784,92635,3197,39349,2019,69304,3544,6625,1257,2217,770,2064,705,2344,717,62679,3491,30434,2427,26520,2521,5725,1239,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,865343,7669,107712,3957,1801,592,32762,2841,73149,3503,757631,7969,55639,3645,469903,6830,232089,4035,388347,9229,105634,4834,22611,2367,51662,3440,31361,2344,282713,7933,93145,4504,153548,5873,36020,3070,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
