GEO_ID,C27001_001E,C27001_001M,C27001_002E,C27001_002M,C27001_003E,C27001_003M,C27001_004E,C27001_004M,C27001_005E,C27001_005M,C27001_006E,C27001_006M,C27001_007E,C27001_007M,C27001_008E,C27001_008M,C27001_009E,C27001_009M,C27001_010E,C27001_010M,C27001_011E,C27001_011M,C27001_012E,C27001_012M,C27001_013E,C27001_013M,C27001_014E,C27001_014M,C27001_015E,C27001_015M,C27001_016E,C27001_016M,C27001_017E,C27001_017M,C27001_018E,C27001_018M,C27001_019E,C27001_019M,C27001_020E,C27001_020M,C27001_021E,C27001_021M,NAME,C27001_001EA,C27001_001MA,C27001_002EA,C27001_002MA,C27001_003EA,C27001_003MA,C27001_004MA,C27001_004EA,C27001_005MA,C27001_005EA,C27001_006EA,C27001_006MA,C27001_007EA,C27001_007MA,C27001_008EA,C27001_008MA,C27001_009MA,C27001_009EA,C27001_010MA,C27001_010EA,C27001_011EA,C27001_011MA,C27001_012EA,C27001_012MA,C27001_013EA,C27001_013MA,C27001_014EA,C27001_014MA,C27001_015MA,C27001_015EA,C27001_016EA,C27001_016MA,C27001_017EA,C27001_017MA,C27001_018EA,C27001_018MA,C27001_019EA,C27001_019MA,C27001_020MA,C27001_020EA,C27001_021MA,C27001_021EA,state
0400000US13,9800887,3675,4727828,8687,1269050,6733,1145632,9516,123418,8129,2952986,6612,2143133,15925,809853,15772,505792,2817,498801,3366,6991,1890,5073059,7882,1218029,6673,1103396,8566,114633,6101,3198904,4639,2416128,16246,782776,15959,656126,2761,647492,2807,8634,1630,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,158445,1211,154771,1610,3674,1094,406345,3039,362755,4164,43590,3184,96562,764,95997,859,565,387,683816,2110,148403,1187,142742,1578,5661,1512,416197,1526,380526,3267,35671,3250,119216,740,117622,981,1594,559,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,221768,2389,201774,3525,19994,3226,472071,2045,358337,6161,113734,6355,103128,1063,102542,1128,586,384,795205,2627,204180,2104,186157,3186,18023,2473,474872,1821,371141,5780,103731,5549,116153,1047,114746,1356,1407,1049,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,1541919,3308,1477035,6031,64884,4923,3944682,4452,3123651,15593,821031,16025,730192,1870,720705,2494,9487,1491,6487823,5356,1476041,3833,1415574,6172,60467,4855,4066089,3904,3416230,13481,649859,13544,945693,2495,933217,3211,12476,1687,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,808450,3634,742177,6049,66273,5059,1971787,3603,1569985,11319,401802,10493,385576,2103,384258,2127,1318,619,3305738,5074,775565,4146,711834,6138,63731,4909,2037163,3120,1670025,9529,367138,9219,493010,2060,490361,2232,2649,936,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,368613,3010,353046,3583,15567,1996,934207,2350,812406,4772,121801,4621,201514,1379,200894,1387,620,312,1540950,3674,352651,3173,338463,4084,14188,2266,934645,2397,839975,4600,94670,4280,253654,1437,252783,1390,871,374,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,368449,2713,347256,3841,21193,2593,860822,2848,703261,5668,157561,5717,171084,1296,170561,1358,523,285,1436378,3551,350485,2730,327548,4144,22937,3050,869547,2618,724536,6205,145011,5811,216346,1852,215474,1857,872,368,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,518975,3660,488049,4409,30926,3337,1315811,3308,1029519,9325,286292,9224,270854,1649,270037,1707,817,437,2206460,4106,493145,3346,464541,4858,28604,3160,1371368,3652,1103156,8654,268212,8390,341947,2192,340350,2233,1597,612,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,560191,4134,528301,4718,31890,2933,1359668,3039,1013395,10321,346273,10387,256288,2011,253624,2282,2664,868,2346763,4938,550786,4471,519364,5183,31422,3295,1465433,2823,1129357,9779,336076,9330,330544,1809,327546,1871,2998,895,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,132959,1581,125043,1846,7916,1543,404804,1749,330091,4754,74713,4446,103542,903,103477,902,65,55,672886,2064,126868,1536,119398,2042,7470,1475,420703,1445,364180,3691,56523,3416,125315,939,124987,912,328,249,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,653820,4397,30861,3850,1790937,3081,1499067,9249,291870,9163,333098,1601,329413,1710,3685,1004,3025323,3574,658437,2167,630013,3796,28424,3053,1931264,2835,1700037,8207,231227,8084,435622,1752,428511,2078,7111,1342,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,701330,3056,10411,2237,2077396,2161,1939082,7356,138314,6787,410397,1522,408886,1722,1511,624,3414120,2292,677424,1689,666756,2492,10668,1829,2195447,1966,2111692,5465,83755,5389,541249,1493,539242,1706,2007,675,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,1102547,4198,44570,3287,2993301,3793,2455132,10946,538169,10788,642484,2055,639152,2369,3332,1010,5001549,4686,1092886,2761,1047515,4388,45371,3876,3103460,3883,2667621,10523,435839,10292,805203,1958,800963,2266,4240,975,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,617304,4496,35785,3327,1679652,2650,1470810,7154,208842,6425,324863,1570,323775,1596,1088,407,2705077,4152,627147,3131,590950,3836,36197,3109,1677519,2746,1522103,6851,155416,6579,400411,1589,397960,1766,2451,1001,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,342593,5735,32319,4246,854907,3621,633908,7272,220999,7136,172121,1842,171763,1872,358,222,1523271,5966,359163,4847,335333,5376,23830,3156,935839,3223,714057,9375,221782,8862,228269,1667,227708,1702,561,332,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,663319,6394,49272,4865,1788252,3811,1439631,9246,348621,9237,384950,1563,382675,1736,2275,809,3044884,4865,681997,3807,633723,6191,48274,5030,1877767,2891,1555558,10415,322209,10398,485120,2001,482938,2061,2182,631,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,101558,2301,11060,2000,308076,1859,233884,3821,74192,3537,75976,747,75753,737,223,162,502720,2261,110425,1669,98990,2393,11435,1792,308049,2003,240839,4316,67210,4096,84246,1001,83818,1071,428,255,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,220847,2572,12806,2236,562421,1713,466018,4625,96403,4705,113349,910,112712,1043,637,378,931236,2120,228984,1956,216411,2398,12573,1918,563004,1468,478027,5219,84977,4720,139248,1189,138066,1273,1182,607,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,286781,4549,49726,4378,862994,2075,619871,9094,243123,8988,176812,807,173467,1393,3345,998,1380894,2325,324590,1893,275807,5342,48783,4756,856891,1547,636477,7300,220414,6911,199413,1101,194725,1676,4688,1261,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,131737,1946,5219,1268,419117,1905,347604,4978,71513,4707,88786,986,88775,986,11,18,663799,2133,133686,1291,128644,1552,5042,1085,423763,1890,365505,3627,58258,3157,106350,1216,106141,1191,209,223,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,975514,5993,55224,5490,2709556,2147,2155173,12189,554383,12242,531743,1580,524703,2136,7040,1416,4519615,3370,986974,2293,930081,4299,56893,4285,2819281,1844,2344971,10612,474310,10564,713360,1967,700916,2616,12444,2162,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,236024,4056,21846,3096,611782,1831,433612,6582,178170,6503,138575,1130,136195,1335,2380,706,1043673,2686,249081,2225,227822,3191,21259,2878,631571,1549,475181,6976,156390,6630,163021,1077,160626,1478,2395,806,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,2075069,7000,88793,5622,6048931,4143,4959863,17952,1089068,17190,1159731,2726,1148038,3386,11693,2190,10027545,5101,2067113,3488,1985123,6449,81990,5725,6391044,3547,5608636,15993,782408,15793,1569388,2475,1553819,3028,15569,2266,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,1088818,7849,75629,5387,2879124,5487,2168340,13880,710784,13946,597413,2776,593576,2919,3837,1135,5004336,7224,1116102,6731,1047537,8722,68565,6083,3121078,4214,2475043,14182,646035,14361,767156,2297,763008,2463,4148,970,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,75557,1931,6460,1177,233881,1813,199624,3002,34257,2960,44000,544,43839,556,161,116,348283,2069,78413,1564,72148,1852,6265,1188,217423,1290,191292,2561,26131,2667,52447,509,52422,505,25,25,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,1276677,6765,74944,5913,3465095,3632,2864958,11330,600137,10665,733103,2243,729472,2352,3631,908,5848479,4420,1293331,3169,1226907,5971,66424,4847,3607019,3668,3099492,10903,507527,9935,948129,2723,943236,2842,4893,1210,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,436662,3516,48409,3353,1127344,3140,836876,6896,290468,6074,236319,1653,234550,1695,1769,479,1921520,4017,461062,2511,414429,4044,46633,3307,1168390,2823,891834,7278,276556,7037,292068,1505,290130,1479,1938,538,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,415765,4071,25477,3368,1207436,2441,925142,8796,282294,8562,269547,1342,268702,1438,845,426,1974867,3282,417017,3122,392322,4448,24695,3344,1233316,2213,997415,8917,235901,8270,324534,1643,322864,1748,1670,683,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,1309235,5894,74201,5243,3853909,3598,3270187,11724,583722,12113,871317,2501,866118,2788,5199,998,6460713,4826,1325407,3465,1252305,5599,73102,4715,3995607,3027,3516100,11863,479507,11683,1139699,2675,1133025,2780,6674,1222,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,104830,1781,5896,1473,327071,1517,265301,4100,61770,3977,66864,941,66593,930,271,205,531385,1618,101704,1154,96036,1731,5668,1409,341377,1161,294778,3761,46599,3671,88304,885,88048,946,256,248,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,512220,4987,34703,3964,1386800,3194,1037338,10108,349462,9610,312314,1521,310372,1375,1942,849,2432085,4421,529698,3623,491806,4736,37892,4180,1507042,2670,1194164,9819,312878,9226,395345,1782,393370,1832,1975,629,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,99330,2038,6751,1342,253068,1506,213249,2692,39819,2611,54045,801,53551,904,494,415,413845,1983,101183,1652,94812,2038,6371,1337,248701,1417,208888,2985,39813,2957,63961,644,63883,636,78,85,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,724234,6141,40574,4239,1932335,3991,1487968,11568,444367,11766,406531,2135,405061,2129,1470,499,3290970,5173,724766,4407,680053,6137,44713,5197,2051225,3307,1698926,9906,352299,9829,514979,2121,511740,2224,3239,1098,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,3148715,14511,445491,13107,7904075,7323,5422358,26100,2481717,26452,1284407,3334,1261101,4636,23306,2991,13193874,8674,3434576,7912,2991762,15572,442814,14862,8161504,5415,5841288,26652,2320216,26285,1597794,3660,1563171,4517,34623,2807,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,415384,3940,44012,3624,849890,1929,682891,6646,166999,6154,128638,892,128044,928,594,374,1436289,2563,434289,2152,393410,4426,40879,4071,851815,1748,703682,5770,148133,5616,150185,936,148678,1241,1507,828,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,61488,1373,2320,1039,196359,1108,170599,2435,25760,2420,45699,541,45583,529,116,99,315030,1448,60004,1124,58442,1257,1562,527,201367,950,186363,1798,15004,1655,53659,586,53517,611,142,137,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,895080,6229,53284,4693,2471458,5727,2006660,11342,464798,11755,476101,2235,471965,2472,4136,1057,4158268,6203,913294,4539,865327,5197,47967,3510,2641465,4175,2228668,12995,412797,12682,603509,2952,595865,3376,7644,1504,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,762693,6061,48050,4870,2159053,4250,1689368,11374,469685,10818,424347,2133,421199,2153,3148,933,3470006,3595,783760,3139,737015,5847,46745,5228,2180146,3036,1791931,10700,388215,10656,506100,1765,501952,2327,4148,1391,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,186049,2784,10230,2066,561062,1961,444784,5933,116278,5384,140351,1024,139917,1035,434,361,927129,2771,184877,1998,174802,3035,10075,2173,571641,1874,453807,5232,117834,4696,170611,1305,170393,1347,218,242,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,637797,3709,31904,2967,1769993,3074,1506291,8352,263702,8255,368168,1508,366959,1528,1209,394,2861404,3419,635080,2552,605696,3592,29384,2754,1774110,2069,1583831,6273,190279,6002,452214,1583,450896,1671,1318,442,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,68117,1893,4556,931,182407,1715,145388,3220,37019,3136,35862,799,35743,785,119,139,282268,2342,66618,1638,63240,1911,3378,855,176119,1653,144283,3356,31836,2855,39531,827,39411,833,120,171,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,405073,3973,13391,2254,1034322,1076,910875,6660,123447,6631,255911,994,254115,1191,1796,777,1879944,3695,394803,3433,380937,4239,13866,2572,1148896,1138,1074690,5968,74206,5548,336245,1130,333556,1206,2689,853,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
