GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001MA,B07008_001EA,B07008_002EA,B07008_002MA,B07008_003EA,B07008_003MA,B07008_004EA,B07008_004MA,B07008_005MA,B07008_005EA,B07008_006EA,B07008_006MA,B07008_007EA,B07008_007MA,B07008_008EA,B07008_008MA,B07008_009EA,B07008_009MA,B07008_010MA,B07008_010EA,B07008_011EA,B07008_011MA,B07008_012MA,B07008_012EA,B07008_013EA,B07008_013MA,B07008_014EA,B07008_014MA,B07008_015EA,B07008_015MA,B07008_016EA,B07008_016MA,B07008_017EA,B07008_017MA,B07008_018MA,B07008_018EA,B07008_019EA,B07008_019MA,B07008_020EA,B07008_020MA,B07008_021MA,B07008_021EA,B07008_022EA,B07008_022MA,B07008_023MA,B07008_023EA,B07008_024EA,B07008_024MA,B07008_025EA,B07008_025MA,B07008_026EA,B07008_026MA,B07008_027MA,B07008_027EA,B07008_028EA,B07008_028MA,B07008_029MA,B07008_029EA,B07008_030EA,B07008_030MA,B07008_031MA,B07008_031EA,B07008_032MA,B07008_032EA,B07008_033MA,B07008_033EA,B07008_034EA,B07008_034MA,B07008_035MA,B07008_035EA,B07008_036MA,B07008_036EA,state
0400000US13,7916383,5465,2683489,20935,3676186,29482,927175,19116,192797,8629,436736,10135,6645919,25453,2065706,23039,3278042,27718,766540,17034,144089,7902,391542,9732,653571,21813,314065,12028,202102,11034,85857,6350,27591,2771,23956,2298,346702,12457,184038,8742,94457,7152,44915,3983,12601,2197,10691,1525,225021,10007,101193,6021,79274,6092,27645,3012,8015,1542,8894,1734,45170,5094,18487,2565,22311,3532,2218,697,501,293,1653,851,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1145298,580,380931,8551,573346,9919,107303,4680,16391,2280,67327,2821,974630,8547,304759,9253,502957,10605,92054,4715,12818,1862,62042,2767,105007,7502,49364,4972,38442,4288,10101,1458,2927,986,4173,901,5207,1144,2427,777,1447,696,1053,761,131,185,149,136,47071,4660,19523,2703,23617,3141,3158,1014,214,151,559,283,13383,2150,4858,1231,6883,1509,937,510,301,325,404,251,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1255359,1802,326726,7537,692071,11716,153821,7112,14566,2406,68175,4108,1033114,10810,232872,9064,611325,11676,120308,6144,9139,1846,59470,3903,117261,8503,48118,4769,43864,5658,17613,2701,3407,1188,4259,1133,46302,4807,19963,2462,15192,3213,7973,2125,1382,702,1792,690,51084,4707,22239,2868,18228,2882,7564,1956,595,305,2458,917,7598,1589,3534,863,3462,1130,363,217,43,74,196,246,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10384284,2817,3622217,26183,4968867,33588,1005460,14783,178352,7402,609388,11018,9001711,25283,2904515,25023,4542314,34342,859645,14343,138006,5976,557231,10852,868494,21519,440782,11987,271434,13585,94916,5045,27680,3108,33682,3140,266407,9737,150036,7011,68207,5014,31280,3366,7535,1744,9349,1644,190383,9340,103335,6874,59137,4581,16804,2061,4329,1286,6778,1414,57289,4861,23549,2818,27775,3600,2815,866,802,534,2348,801,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5251594,2933,1586165,16951,2597668,22653,667541,13123,78147,4304,322073,6697,4459693,18066,1203542,15524,2357235,23030,552133,11601,55630,3467,291153,6811,463819,15394,219782,9749,136802,9370,72768,4768,15692,2136,18775,2010,196987,8633,102672,6356,54259,5004,27118,3132,4146,1048,8792,1328,110584,7819,51752,4328,39590,4871,14200,2130,2463,756,2579,711,20511,2630,8417,1789,9782,1876,1322,468,216,182,774,376,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491492,2866,726783,9576,1308048,14352,265611,7213,34342,2844,156708,4932,2104674,10899,523371,10084,1196651,13237,219037,6759,24116,2477,141499,4575,216354,8399,109772,5257,61945,4969,28474,2814,5759,1162,10404,1455,96613,5450,54614,3765,24507,3203,11661,1588,2566,750,3265,843,63479,4609,34414,3274,19982,2727,6057,1175,1721,630,1305,475,10372,2238,4612,1269,4963,1417,382,228,180,154,235,152,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2290928,2574,656172,9581,1201972,13081,261179,7452,31901,2614,139704,4854,1920871,9858,484499,10320,1075599,12598,216108,6811,20909,2372,123756,4489,205626,9291,93688,6357,66762,4326,26963,2857,7335,1367,10878,1835,77446,5332,41314,3593,23444,3068,9156,1563,1338,396,2194,586,74239,6099,30543,3526,31493,3661,7781,1296,1963,567,2459,763,12746,1898,6128,1184,4674,1150,1171,498,356,312,417,238,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3548465,3263,993397,12556,1777226,18300,464467,11542,80832,4569,232543,6208,3009492,16812,755753,11791,1595547,20094,389036,10731,57814,4013,211342,6283,301288,11961,127407,8065,97682,6452,47788,3565,14449,2180,13962,1792,140979,8722,66667,4835,45585,5253,17717,2410,6405,1609,4605,1042,81454,6056,36723,3472,31582,3612,8881,1341,1799,703,2469,744,15252,2426,6847,1655,6830,1511,1045,448,365,331,165,143,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691400,2556,1274651,17296,1617265,22265,449283,12163,102702,5301,247499,7128,3199131,13973,1029356,17070,1478288,21505,384462,11599,79064,4509,227961,7059,272241,9748,136275,7635,74563,4635,36301,3531,13283,2051,11819,1494,130090,7607,66662,5213,33087,3990,17966,2354,7200,1506,5175,1212,75511,5810,36041,3942,25532,3295,9511,1783,2500,849,1927,935,14427,2585,6317,1542,5795,1346,1043,509,655,430,617,394,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1117118,1336,318389,6765,555937,10712,163460,5947,10436,1650,68896,3500,959950,7761,244706,7370,511903,11125,134622,6134,7643,1331,61076,3069,92560,4894,42061,3641,23537,2577,19288,2484,2063,855,5611,1248,30955,3456,17487,2370,6300,1707,5826,1123,321,290,1021,461,30467,4005,12483,1894,12941,2468,3660,1119,341,236,1042,478,3186,863,1652,565,1256,601,64,58,68,112,146,187,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814206,1775,1701139,17527,2246355,22546,480181,11573,115580,5226,270951,6612,4186432,16707,1394120,17543,2034285,22082,419420,10296,91131,4701,247476,6096,325116,13425,152802,8206,109709,6706,33743,3275,16590,2514,12272,1543,130451,7131,73297,4703,35734,4625,12596,1871,4464,1022,4360,1166,135616,7226,65631,4932,49891,4703,12780,2289,2882,1012,4432,1050,36591,4502,15289,2322,16736,2987,1642,574,513,282,2411,972,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5549790,1557,2017084,20311,2585042,27570,527805,12565,104966,5611,314893,7427,4782648,18939,1592935,20195,2364945,26482,454383,12313,83061,4813,287324,7788,425961,14587,222846,9302,125226,7653,47969,3652,13466,2332,16454,2015,170635,7760,101714,5569,42584,4169,14187,2311,6314,1458,5836,1358,120341,6495,75144,4727,30409,3736,9172,1667,1754,836,3862,1000,50205,4420,24445,2945,21878,3016,2094,718,371,334,1417,614,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8059716,2742,2649455,19258,3838402,29158,952223,15249,122320,5722,497316,8364,6861468,23455,2019631,18920,3499744,30146,805707,14690,90595,4670,445791,7513,705027,17700,364988,12945,195349,7727,91535,5230,20398,2458,32757,2614,332316,11741,191915,7898,81002,5626,39486,2815,8030,1636,11883,1804,119901,6585,56441,4280,41636,4167,13814,1811,2563,772,5447,1115,41004,4065,16480,2267,20671,2785,1681,560,734,379,1438,532,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4350698,2252,1370555,13861,2259467,19586,440842,9171,52592,3449,227242,5308,3721660,13884,1035940,14498,2072227,17917,371894,8438,36949,2742,204650,5649,309641,11230,157602,7316,92587,6356,38083,2996,8007,1679,13362,1770,205173,7289,117557,5062,56097,4140,21197,2299,4954,1130,5368,1041,92258,6338,47849,4262,30041,3271,8915,1373,2493,845,2960,673,21966,2769,11607,1904,8515,1689,753,357,189,176,902,425,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2375554,2600,794944,10592,1060727,15862,282923,9274,73979,5028,162981,5567,2047653,12296,635902,11597,963166,14744,240350,8016,58880,4613,149355,5397,175921,9802,81720,5728,55367,5143,24500,2984,7858,1519,6476,1549,89569,7211,46729,5177,22958,3325,10810,1987,4415,1378,4657,1141,56655,5929,27992,3442,16696,3398,7101,1561,2665,1058,2201,840,5756,1286,2601,987,2540,941,162,151,161,166,292,270,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4880485,3218,1474097,14396,2412961,22275,594082,11947,89657,4848,309688,6839,4108252,16221,1105350,13663,2174012,20906,488584,9964,64944,4428,275362,6157,401579,13118,186927,7044,124809,8300,56807,4371,15225,1872,17811,2043,216089,8971,108845,5855,58291,5075,32760,3627,5374,1122,10819,1719,138542,6966,66645,4018,48404,4278,14590,2410,3785,1241,5118,1255,16023,2160,6330,1285,7445,1372,1341,785,329,220,578,329,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,829189,1614,234358,5156,424186,8319,107161,5071,12402,1815,51082,2734,688005,7131,168072,5210,377607,8800,87093,4382,9331,1694,45902,2616,72082,5239,31117,3391,23583,2719,11770,2024,2287,893,3325,844,29738,3341,16010,2259,8365,1783,4106,944,409,235,848,405,34755,3873,17221,2197,12253,2562,4120,1186,282,209,879,456,4609,1312,1938,878,2378,936,72,121,93,153,128,164,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478919,1630,436172,6862,786440,10299,154189,5592,20851,2240,81267,2977,1238112,8996,316132,7510,709077,10242,127505,5319,13597,1730,71801,2819,134128,6467,65135,4743,41908,4207,16018,2171,5735,1333,5332,996,60786,4082,32444,3128,17927,2423,7307,1296,746,376,2362,568,39240,3505,19494,1967,14682,2685,3047,791,722,380,1295,573,6653,1669,2967,999,2846,995,312,194,51,83,477,309,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2239583,1421,728873,12294,1027008,16802,305448,9949,56047,3872,122207,5061,1774878,17446,540496,12720,856241,15997,237586,9022,37841,3712,102714,4826,322693,13973,134241,7352,114150,8638,47973,3856,14552,2521,11777,1812,23696,3363,9917,1616,7821,2238,3777,968,714,443,1467,714,103711,8170,38780,4583,41776,4833,14558,2219,2722,1207,5875,1320,14605,2351,5439,1397,7020,1680,1554,765,218,203,374,272,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1103721,1201,322606,7852,572441,10923,133248,6602,15498,2783,59928,3369,952248,7499,248047,8189,528186,9723,110645,5902,11192,2267,54178,3017,81618,5820,37448,3551,24545,3889,14097,2235,2539,962,2989,914,25421,2651,13676,2093,6573,1550,3649,916,587,469,936,405,38655,3070,20487,2565,10649,1878,4778,1368,1153,573,1588,821,5779,1565,2948,1251,2488,915,79,111,27,47,237,242,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7232903,1008,2474336,18294,3537204,27656,626172,14569,144129,5670,451062,9095,6524238,18040,2147472,21359,3282592,26706,555020,13140,120807,5549,418347,9041,373223,14531,169261,8494,130658,7398,40816,3451,14426,2101,18062,2173,171642,8578,89496,5371,52177,5066,16863,1862,4669,1131,8437,1725,115387,6203,51134,3667,45871,4177,11243,1951,3383,863,3756,954,48413,4762,16973,2449,25906,3181,2230,777,844,615,2460,1058,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660531,2438,579451,10031,740517,14123,206403,8075,33569,3413,100591,4573,1425128,9606,461043,10178,671475,13526,175365,7141,26268,2983,90977,4269,137689,7296,68296,5072,38206,4090,20282,3000,4740,1470,6165,1327,39085,4276,21885,2945,9716,2056,5125,1114,879,428,1480,695,46914,3999,21875,2759,16752,2313,5307,1490,1493,758,1487,685,11715,2346,6352,1880,4368,1115,324,215,189,231,482,373,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
