GEO_ID,B20002_001E,B20002_001M,B20002_002E,B20002_002M,B20002_003E,B20002_003M,NAME,B20002_001EA,B20002_001MA,B20002_002MA,B20002_002EA,B20002_003MA,B20002_003EA,state
0400000US01,26791,255,32189,318,21841,321,Alabama,null,null,null,null,null,null,01
0400000US02,36106,739,41385,1098,30664,822,Alaska,null,null,null,null,null,null,02
0400000US04,28756,534,31837,277,25079,409,Arizona,null,null,null,null,null,null,04
0400000US05,26043,349,30739,430,21729,380,Arkansas,null,null,null,null,null,null,05
0400000US06,30769,86,35180,160,26135,172,California,null,null,null,null,null,null,06
0400000US08,31574,212,37496,839,26045,335,Colorado,null,null,null,null,null,null,08
0400000US09,36709,400,44286,1642,30928,300,Connecticut,null,null,null,null,null,null,09
0400000US10,31422,459,36538,1051,27488,1077,Delaware,null,null,null,null,null,null,10
0400000US11,46401,1278,50241,2182,44360,1972,District of Columbia,null,null,null,null,null,null,11
0400000US12,26873,151,30509,189,24305,298,Florida,null,null,null,null,null,null,12
0400000US13,28634,427,32328,256,23962,411,Georgia,null,null,null,null,null,null,13
0400000US15,32317,560,37474,1529,27828,1252,Hawaii,null,null,null,null,null,null,15
0400000US16,25138,513,31126,470,19768,756,Idaho,null,null,null,null,null,null,16
0400000US17,31655,146,38517,644,26262,229,Illinois,null,null,null,null,null,null,17
0400000US18,28148,441,34906,637,22216,245,Indiana,null,null,null,null,null,null,18
0400000US19,30335,213,36376,373,23771,585,Iowa,null,null,null,null,null,null,19
0400000US20,29614,568,35307,513,23811,545,Kansas,null,null,null,null,null,null,20
0400000US21,26858,256,32108,326,21937,301,Kentucky,null,null,null,null,null,null,21
0400000US22,29413,815,37336,793,22079,352,Louisiana,null,null,null,null,null,null,22
0400000US23,27200,422,31743,519,23117,789,Maine,null,null,null,null,null,null,23
0400000US24,40130,244,44825,1150,35197,406,Maryland,null,null,null,null,null,null,24
0400000US25,36914,298,44463,1359,31059,257,Massachusetts,null,null,null,null,null,null,25
0400000US26,27346,205,33263,675,22132,218,Michigan,null,null,null,null,null,null,26
0400000US27,32347,186,40019,402,27091,273,Minnesota,null,null,null,null,null,null,27
0400000US28,25610,364,30697,366,21113,336,Mississippi,null,null,null,null,null,null,28
0400000US29,28053,359,32265,250,23449,410,Missouri,null,null,null,null,null,null,29
0400000US30,25105,527,30832,515,21098,479,Montana,null,null,null,null,null,null,30
0400000US31,28529,615,34977,883,22958,591,Nebraska,null,null,null,null,null,null,31
0400000US32,29610,559,32044,357,26127,415,Nevada,null,null,null,null,null,null,32
0400000US33,33956,1181,41139,684,27743,1197,New Hampshire,null,null,null,null,null,null,33
0400000US34,37611,506,46042,496,31231,303,New Jersey,null,null,null,null,null,null,34
0400000US35,25964,477,30980,513,21793,458,New Mexico,null,null,null,null,null,null,35
0400000US36,33062,468,38004,665,30279,156,New York,null,null,null,null,null,null,36
0400000US37,27389,179,31566,221,23667,368,North Carolina,null,null,null,null,null,null,37
0400000US38,31286,414,39402,1553,25255,631,North Dakota,null,null,null,null,null,null,38
0400000US39,29220,346,35628,270,23358,350,Ohio,null,null,null,null,null,null,39
0400000US40,27416,267,32470,545,22196,277,Oklahoma,null,null,null,null,null,null,40
0400000US41,26845,348,31635,383,22579,577,Oregon,null,null,null,null,null,null,41
0400000US42,31129,129,37439,320,25407,211,Pennsylvania,null,null,null,null,null,null,42
0400000US44,31832,544,37618,1418,26982,634,Rhode Island,null,null,null,null,null,null,44
0400000US45,26559,312,31039,335,22176,277,South Carolina,null,null,null,null,null,null,45
0400000US46,26887,406,32418,1132,22010,464,South Dakota,null,null,null,null,null,null,46
0400000US47,27084,254,31329,265,23201,493,Tennessee,null,null,null,null,null,null,47
0400000US48,29586,310,34500,533,23548,283,Texas,null,null,null,null,null,null,48
0400000US49,27005,345,36225,487,19652,670,Utah,null,null,null,null,null,null,49
0400000US50,29528,1353,32215,926,25521,803,Vermont,null,null,null,null,null,null,50
0400000US51,33742,717,40779,303,27499,524,Virginia,null,null,null,null,null,null,51
0400000US53,32348,210,40348,305,26804,329,Washington,null,null,null,null,null,null,53
0400000US54,26647,472,33602,1692,21390,383,West Virginia,null,null,null,null,null,null,54
0400000US55,30089,171,35715,281,24335,380,Wisconsin,null,null,null,null,null,null,55
0400000US56,30833,576,39234,2654,23829,1195,Wyoming,null,null,null,null,null,null,56
0400000US72,16609,176,16583,213,16645,288,Puerto Rico,null,null,null,null,null,null,72
