GEO_ID,C18108_001E,C18108_001M,C18108_002E,C18108_002M,C18108_003E,C18108_003M,C18108_004E,C18108_004M,C18108_005E,C18108_005M,C18108_006E,C18108_006M,C18108_007E,C18108_007M,C18108_008E,C18108_008M,C18108_009E,C18108_009M,C18108_010E,C18108_010M,C18108_011E,C18108_011M,C18108_012E,C18108_012M,C18108_013E,C18108_013M,NAME,C18108_001MA,C18108_001EA,C18108_002EA,C18108_002MA,C18108_003MA,C18108_003EA,C18108_004MA,C18108_004EA,C18108_005EA,C18108_005MA,C18108_006MA,C18108_006EA,C18108_007EA,C18108_007MA,C18108_008EA,C18108_008MA,C18108_009MA,C18108_009EA,C18108_010EA,C18108_010MA,C18108_011EA,C18108_011MA,C18108_012EA,C18108_012MA,C18108_013EA,C18108_013MA,state
0400000US13,9800887,3675,2487079,3679,72734,4759,24617,2918,2389728,6689,6151890,6761,361233,10707,312022,10564,5478635,16280,1161918,4109,191501,6112,249724,7244,720693,8551,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,306848,562,7026,1294,2362,860,297460,1785,822542,3475,37922,2528,26873,2512,757747,4637,215778,811,31760,2208,45156,2855,138862,3302,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,425948,1364,12864,1945,4259,1068,408825,2516,946943,1918,59167,4509,46695,3594,841081,5648,219281,1361,41124,2770,44721,3350,133436,3829,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,3017960,2357,75061,3944,26988,2539,2915911,5303,8010771,3524,389711,9362,325694,10042,7295366,15084,1675885,2533,273668,7109,317570,7073,1084647,9336,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,1584015,2869,59110,4269,19004,2088,1505901,5380,4008950,3413,264340,6576,222926,8114,3521684,12143,878586,3049,152711,5367,180343,5502,545532,7842,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,721264,2031,21223,1932,5990,1083,694051,3120,1868852,2380,105552,4211,76009,4359,1687291,6216,455168,1686,77093,2814,71863,2593,306212,3677,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,718934,2201,22921,2382,6755,1370,689258,3430,1730369,3312,101548,4386,76577,4792,1552244,6571,387430,1816,69278,3214,73689,3419,244463,3822,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,1012120,2766,38969,3422,16181,2053,956970,5010,2687179,3531,212250,6646,209951,7353,2264978,9299,612801,2596,112247,4490,145183,4628,355371,5461,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,1110977,1620,51288,4060,15422,2469,1044267,4707,2825101,3077,191279,7607,176694,6854,2457128,10290,586832,2388,103123,3933,141640,4232,342069,6016,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,259827,1356,11484,1759,4245,1176,244098,2539,825507,1778,64069,3487,53538,3445,707900,4807,228857,1052,41743,2298,39156,2756,147958,3225,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,1343118,1284,37913,3375,10571,1777,1294634,4028,3722201,3333,185543,6698,135866,6193,3400792,9387,768720,2242,116629,4442,136160,4262,515931,5654,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,1389165,1264,49596,3872,18040,1893,1321529,4092,4272843,2446,204175,8247,185698,7690,3882970,11406,951646,1725,147953,5449,176742,6007,626951,6892,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,2240003,2169,83464,4325,30520,2809,2126019,5161,6096761,3182,399829,9116,371693,9314,5325239,14110,1447687,2363,245648,6078,282648,6657,919391,8311,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,1280236,2064,33711,2608,12158,1454,1234367,3714,3357171,2580,165267,5729,121969,4421,3069935,7572,725274,1621,118478,4039,111859,4236,494937,4978,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,734075,1503,26177,3448,7360,1391,700538,4016,1790746,2488,134726,5453,138422,7531,1517598,9849,400390,2230,73640,3714,107091,4404,219659,5534,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,1394588,3184,47586,3694,15482,2530,1331520,5871,3666019,3611,246597,7234,219304,7167,3200118,10290,870070,2406,149149,3789,173220,4899,547701,6889,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,223043,1473,6256,1292,2418,738,214369,1843,616125,1804,41252,3067,32855,2916,542018,4712,160222,1207,29103,2193,27929,2176,103190,2476,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,462637,1359,13144,1827,3209,683,446284,2154,1125425,1878,58921,3585,40777,3141,1025727,5283,252597,1325,44131,2411,45172,2640,163294,3161,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,661097,1002,22404,2363,5237,1251,633456,2964,1719885,1849,108353,6014,85010,5277,1526522,8440,376225,1248,66811,3331,69220,4121,240194,5194,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,270642,1062,8329,1309,4275,1092,258038,1899,842880,1746,50288,3654,35776,3561,756816,4977,195136,1485,34907,2469,32683,2476,127546,3096,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,2017712,977,56769,4856,17392,2022,1943551,4719,5528837,2287,249903,7866,194544,7987,5084390,10864,1245103,1889,187500,7164,229725,6714,827878,8018,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,506951,1573,15969,2005,4259,1094,486723,2529,1243353,1930,83478,4639,81560,4528,1078315,7097,301596,1425,56247,3559,70260,3093,175089,3965,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,4230975,2184,113141,6172,46997,4117,4070837,7815,12439975,4670,596007,13156,485369,12558,11358599,18707,2729119,3230,408465,8864,521602,8761,1799052,11610,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,2280549,3115,82525,5007,24166,2327,2173858,5765,6000202,5370,368754,9014,333898,8919,5297550,13385,1364569,3424,231046,6051,290415,7234,843108,7419,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,160430,1253,3190,731,1121,429,156119,1514,451304,1418,22473,2200,15827,1754,413004,2938,96447,602,16628,1425,15963,1372,63856,1767,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,2644952,2607,93910,5217,30433,2988,2520609,6567,7072114,3854,447829,11037,390886,9100,6233399,15431,1681232,3199,269899,6614,322391,7527,1088942,9683,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,946133,1328,38380,2522,10269,1344,897484,3274,2295734,2733,168317,5236,151076,5754,1976341,7669,528387,1972,100695,3740,125680,4290,302012,5283,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,858259,1691,29532,3502,9317,1778,819410,3789,2440752,2328,164176,7214,143696,6576,2132880,8652,594081,1989,105169,4337,120092,4109,368820,5008,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,2708843,2220,105768,5524,34507,2732,2568568,6079,7849516,4105,465233,9602,393230,9982,6991053,14579,2011016,3135,322943,6965,367442,8172,1320631,8299,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,212430,1014,7337,1581,3388,986,201705,2244,668448,1598,36321,3190,30123,3383,602004,4775,155168,975,24099,2256,30315,2539,100754,2745,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,1076621,1782,37127,3954,12251,1755,1027243,4957,2893842,3560,195415,8205,172155,7679,2526272,11499,707659,2265,117718,4704,145372,4946,444569,6397,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,207264,1102,7088,1534,1780,556,198396,1697,501769,1458,33132,2645,24178,2341,444459,3814,118006,900,20709,1685,21225,1856,76072,2093,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,1489574,2723,49910,4299,18476,2233,1421188,5299,3983560,4085,277973,9382,268573,9510,3437014,12208,921510,3007,156231,4713,212557,6294,552722,7032,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,7028782,4125,227552,9552,68496,5179,6732734,11565,16065579,7700,892371,16016,710089,16415,14463119,25080,2882201,4431,497148,9144,651502,9995,1733551,13445,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,893685,1099,19614,2292,7571,1292,866500,2876,1701705,1754,83509,4104,63075,4227,1555121,6362,278823,1286,51597,2794,48785,2990,178441,3846,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,123812,926,3880,782,2381,644,117551,1156,397726,1063,24830,2332,20877,1944,352019,3417,99358,666,16084,1393,17915,1347,65359,1942,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,1861658,3426,47574,3265,19564,2134,1794520,5375,5112923,5205,266876,8198,207503,7960,4638544,12192,1079610,3908,165509,4762,200630,6090,713471,7612,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,1594503,1391,45983,3757,18714,2581,1529806,4967,4339199,4524,263363,8249,218916,7825,3856920,13389,930447,2388,161104,4964,186429,6092,582914,7454,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,381156,1325,16461,2680,6046,1134,358649,2942,1132703,1837,100947,4620,104194,4863,927562,6238,310962,1342,60769,3579,80566,3805,169627,4291,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,1304781,2151,46057,3333,12639,1420,1246085,4388,3544103,2827,201684,6454,153373,5761,3189046,9164,820382,1700,131599,4183,140442,4347,548341,5497,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,139291,1635,3624,940,2214,839,133453,2204,358526,1875,21794,2442,14724,1409,322008,2792,75393,1195,14927,1658,11166,1424,49300,2100,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,813267,206,53612,4404,14008,2388,745647,5407,2183218,1137,191353,7774,201099,7824,1790766,11541,592156,972,93461,4553,201441,4981,297254,5431,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
