GEO_ID,B99193_001E,B99193_002E,B99193_003E,B99193_004E,B99193_005E,B99193_006E,B99193_007E,B99193_008E,NAME,B99193_001EA,B99193_002EA,B99193_003EA,B99193_004EA,B99193_005EA,B99193_006EA,B99193_007EA,B99193_008EA,state
0400000US01,1222568,803147,40009,31573,27007,37595,70380,212857,Alabama,null,null,null,null,null,null,null,null,01
0400000US02,165431,115818,1866,5991,3861,5425,17583,14887,Alaska,null,null,null,null,null,null,null,null,02
0400000US04,1572310,1048092,44618,36907,30592,47037,83044,282020,Arizona,null,null,null,null,null,null,null,null,04
0400000US05,751124,520227,21193,18687,16980,22944,42936,108157,Arkansas,null,null,null,null,null,null,null,null,05
0400000US06,8645970,5772238,256029,261681,228928,331282,561428,1234384,California,null,null,null,null,null,null,null,null,06
0400000US08,1279941,921874,28128,36139,25091,34982,63740,169987,Colorado,null,null,null,null,null,null,null,null,08
0400000US09,890293,604752,24103,31790,20512,33539,52608,122989,Connecticut,null,null,null,null,null,null,null,null,09
0400000US10,228364,149916,5964,5648,4867,9076,13523,39370,Delaware,null,null,null,null,null,null,null,null,10
0400000US11,120467,77803,4389,3891,2447,4375,9077,18485,District of Columbia,null,null,null,null,null,null,null,null,11
0400000US12,4626388,2994349,151058,111315,108838,147611,262034,851183,Florida,null,null,null,null,null,null,null,null,12
0400000US13,2389803,1539123,77202,59110,51499,75677,140395,446797,Georgia,null,null,null,null,null,null,null,null,13
0400000US15,311203,202018,7765,11368,8028,13518,23503,45003,Hawaii,null,null,null,null,null,null,null,null,15
0400000US16,410061,286042,10571,13566,10205,12074,19649,57954,Idaho,null,null,null,null,null,null,null,null,16
0400000US17,3128369,2107744,87096,90689,69737,97308,172390,503405,Illinois,null,null,null,null,null,null,null,null,17
0400000US18,1647941,1189529,47132,43918,34200,46395,76944,209823,Indiana,null,null,null,null,null,null,null,null,18
0400000US19,793749,575333,20956,23027,17018,20343,35989,101083,Iowa,null,null,null,null,null,null,null,null,19
0400000US20,735596,526991,19290,20743,13784,19618,37656,97514,Kansas,null,null,null,null,null,null,null,null,20
0400000US21,1139596,800873,37429,29354,21430,33388,57642,159480,Kentucky,null,null,null,null,null,null,null,null,21
0400000US22,1129437,715106,35370,29166,24823,38935,75770,210267,Louisiana,null,null,null,null,null,null,null,null,22
0400000US23,338609,249901,9962,10449,7898,9741,15059,35599,Maine,null,null,null,null,null,null,null,null,23
0400000US24,1443796,968606,41693,47252,36421,47693,80261,221870,Maryland,null,null,null,null,null,null,null,null,24
0400000US25,1620802,1077595,42375,51483,41154,58051,101131,249013,Massachusetts,null,null,null,null,null,null,null,null,25
0400000US26,2484558,1739405,74198,69433,53561,76935,129325,341701,Michigan,null,null,null,null,null,null,null,null,26
0400000US27,1372189,1026744,33118,39966,27872,35476,58426,150587,Minnesota,null,null,null,null,null,null,null,null,27
0400000US28,745079,492280,21886,16008,16540,27687,48524,122154,Mississippi,null,null,null,null,null,null,null,null,28
0400000US29,1523085,1060597,41722,42009,32695,44818,72302,228942,Missouri,null,null,null,null,null,null,null,null,29
0400000US30,256091,176830,5427,6829,3776,8458,14319,40452,Montana,null,null,null,null,null,null,null,null,30
0400000US31,475000,349577,11278,13181,8836,12269,23129,56730,Nebraska,null,null,null,null,null,null,null,null,31
0400000US32,639825,416310,16280,16956,15946,21015,37138,116180,Nevada,null,null,null,null,null,null,null,null,32
0400000US33,347272,252720,7262,10144,8742,9418,18703,40283,New Hampshire,null,null,null,null,null,null,null,null,33
0400000US34,2207108,1438387,61070,71024,54251,79039,129647,373690,New Jersey,null,null,null,null,null,null,null,null,34
0400000US35,482570,334901,12492,12507,10285,15148,28577,68660,New Mexico,null,null,null,null,null,null,null,null,35
0400000US36,4584095,2800491,143547,141955,122298,170299,310953,894552,New York,null,null,null,null,null,null,null,null,36
0400000US37,2474802,1712866,73258,60464,56008,79362,139036,353808,North Carolina,null,null,null,null,null,null,null,null,37
0400000US38,180213,127890,3747,5521,3726,4526,8781,26022,North Dakota,null,null,null,null,null,null,null,null,38
0400000US39,2923404,2075365,88030,79700,61820,86012,138701,393776,Ohio,null,null,null,null,null,null,null,null,39
0400000US40,956517,641122,24565,25044,20706,32411,50373,162296,Oklahoma,null,null,null,null,null,null,null,null,40
0400000US41,961197,710665,24584,28287,19874,27538,50756,99493,Oregon,null,null,null,null,null,null,null,null,41
0400000US42,3152234,2159232,94775,96866,69511,99554,165232,467064,Pennsylvania,null,null,null,null,null,null,null,null,42
0400000US44,259863,172412,6727,8655,6749,9691,17550,38079,Rhode Island,null,null,null,null,null,null,null,null,44
0400000US45,1195104,777254,40530,36226,27689,40835,72254,200316,South Carolina,null,null,null,null,null,null,null,null,45
0400000US46,213838,153705,4508,6108,5588,6717,12418,24794,South Dakota,null,null,null,null,null,null,null,null,46
0400000US47,1658071,1147759,49918,40536,38068,52122,89602,240066,Tennessee,null,null,null,null,null,null,null,null,47
0400000US48,6322542,4274070,155483,170518,146376,220429,366618,989048,Texas,null,null,null,null,null,null,null,null,48
0400000US49,677332,487302,14839,23676,14957,20240,32364,83954,Utah,null,null,null,null,null,null,null,null,49
0400000US50,155933,114777,3511,5490,3195,5215,8291,15454,Vermont,null,null,null,null,null,null,null,null,50
0400000US51,2049184,1426489,52000,61955,42926,67527,106930,291357,Virginia,null,null,null,null,null,null,null,null,51
0400000US53,1705112,1246598,41985,49598,31305,46479,83351,205796,Washington,null,null,null,null,null,null,null,null,53
0400000US54,479389,329901,15184,14692,10040,13683,25560,70329,West Virginia,null,null,null,null,null,null,null,null,54
0400000US55,1458482,1068645,34468,38324,30827,39578,67667,178973,Wisconsin,null,null,null,null,null,null,null,null,55
0400000US56,148556,106260,3018,4063,2769,3317,7049,22080,Wyoming,null,null,null,null,null,null,null,null,56
0400000US72,895080,636766,32896,12892,19314,32036,55950,105226,Puerto Rico,null,null,null,null,null,null,null,null,72
