GEO_ID,B17007_001E,B17007_001M,B17007_002E,B17007_002M,B17007_003E,B17007_003M,B17007_004E,B17007_004M,B17007_005E,B17007_005M,B17007_006E,B17007_006M,B17007_007E,B17007_007M,B17007_008E,B17007_008M,B17007_009E,B17007_009M,B17007_010E,B17007_010M,B17007_011E,B17007_011M,B17007_012E,B17007_012M,B17007_013E,B17007_013M,B17007_014E,B17007_014M,B17007_015E,B17007_015M,B17007_016E,B17007_016M,B17007_017E,B17007_017M,B17007_018E,B17007_018M,B17007_019E,B17007_019M,B17007_020E,B17007_020M,B17007_021E,B17007_021M,B17007_022E,B17007_022M,B17007_023E,B17007_023M,B17007_024E,B17007_024M,B17007_025E,B17007_025M,B17007_026E,B17007_026M,B17007_027E,B17007_027M,B17007_028E,B17007_028M,B17007_029E,B17007_029M,B17007_030E,B17007_030M,B17007_031E,B17007_031M,B17007_032E,B17007_032M,B17007_033E,B17007_033M,B17007_034E,B17007_034M,B17007_035E,B17007_035M,B17007_036E,B17007_036M,B17007_037E,B17007_037M,B17007_038E,B17007_038M,B17007_039E,B17007_039M,B17007_040E,B17007_040M,B17007_041E,B17007_041M,B17007_042E,B17007_042M,B17007_043E,B17007_043M,NAME,B17007_001MA,B17007_001EA,B17007_002EA,B17007_002MA,B17007_003MA,B17007_003EA,B17007_004EA,B17007_004MA,B17007_005EA,B17007_005MA,B17007_006MA,B17007_006EA,B17007_007EA,B17007_007MA,B17007_008EA,B17007_008MA,B17007_009EA,B17007_009MA,B17007_010EA,B17007_010MA,B17007_011EA,B17007_011MA,B17007_012EA,B17007_012MA,B17007_013MA,B17007_013EA,B17007_014EA,B17007_014MA,B17007_015MA,B17007_015EA,B17007_016EA,B17007_016MA,B17007_017EA,B17007_017MA,B17007_018MA,B17007_018EA,B17007_019EA,B17007_019MA,B17007_020EA,B17007_020MA,B17007_021EA,B17007_021MA,B17007_022MA,B17007_022EA,B17007_023MA,B17007_023EA,B17007_024MA,B17007_024EA,B17007_025EA,B17007_025MA,B17007_026MA,B17007_026EA,B17007_027EA,B17007_027MA,B17007_028MA,B17007_028EA,B17007_029MA,B17007_029EA,B17007_030EA,B17007_030MA,B17007_031MA,B17007_031EA,B17007_032EA,B17007_032MA,B17007_033MA,B17007_033EA,B17007_034MA,B17007_034EA,B17007_035EA,B17007_035MA,B17007_036MA,B17007_036EA,B17007_037EA,B17007_037MA,B17007_038EA,B17007_038MA,B17007_039EA,B17007_039MA,B17007_040EA,B17007_040MA,B17007_041MA,B17007_041EA,B17007_042EA,B17007_042MA,B17007_043EA,B17007_043MA,state
0400000US13,1701284,23288,519284,12303,229747,8255,1469,623,2875,1057,55494,5029,42224,5117,29019,3352,43212,3801,36165,2808,11557,1422,7732,1352,289537,9263,1256,713,2754,893,61949,5208,44493,4019,33714,3936,42190,3530,50280,3922,25860,2611,27041,2443,1182000,18136,604036,13332,0,214,100,119,46558,4259,152112,6649,117511,5819,110878,6309,90187,4942,55620,2997,31070,2246,577964,10396,0,214,0,214,33135,2998,109236,5486,68343,4419,94074,4911,99981,4618,88086,3773,85109,3595,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,243869,7274,64127,3903,29414,3043,231,213,946,496,5131,1357,7490,2074,2548,804,4973,1144,4723,936,1881,763,1491,599,34713,2767,168,124,800,378,6659,1662,6974,1370,3524,953,4860,1268,5422,1224,2209,689,4097,951,179742,6482,95795,4450,0,185,64,105,6708,1609,25068,1996,14797,2201,15185,2177,16620,1815,10683,1406,6670,957,83947,4029,0,185,0,185,6115,1447,16196,2106,8552,1647,11175,1184,12997,1605,13235,1447,15677,1486,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,270835,10011,89922,6276,42896,3736,252,198,781,465,15808,2294,6350,1635,4599,1362,6295,1486,5210,941,2320,760,1281,550,47026,4777,177,161,571,320,15561,2390,7355,1698,3422,1096,5193,1294,6695,1476,3633,1219,4419,1044,180913,7301,94594,5056,0,193,0,193,12241,2225,21403,2712,13345,1941,14419,1910,14979,1770,11241,1195,6966,1244,86319,4436,0,193,0,193,7327,1597,12613,1836,7354,1601,12751,2076,14097,1973,14647,1649,17530,1683,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2295307,25307,597622,11436,269668,7489,2014,798,3505,885,58352,4133,46713,3782,38193,3189,48436,3446,44149,2962,16869,1851,11437,2014,327954,7861,1382,533,3476,1022,74813,4776,52250,4233,35847,2936,44452,3260,48995,3379,28781,2635,37958,2787,1697685,22914,844297,13753,19,31,85,133,58336,4278,224172,6682,139583,6001,151381,5428,126270,4892,77146,3619,67305,3304,853388,14514,0,185,67,89,48141,4024,167557,6261,81942,4538,112369,4126,139136,4993,130139,5123,174037,4482,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1200944,18433,336593,9511,146462,6457,1304,613,2137,662,41400,3523,25486,2891,18205,2444,22850,2262,23255,2266,6562,1148,5263,1000,190131,6569,1441,494,2701,821,52621,3750,26564,2333,17777,2206,28251,2735,28960,2344,14971,1778,16845,1349,864351,14815,438587,10849,0,190,0,190,43884,4054,96219,4485,68911,4502,81616,4553,69336,3761,43446,2795,35175,2401,425764,8956,0,190,91,118,32055,2817,58670,4003,35560,2980,61666,3930,74532,3387,70796,3027,92394,3506,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,622296,9569,165629,6226,75822,4865,761,497,1279,443,30068,3121,11723,1806,6601,1329,10526,1499,9259,1216,2966,600,2639,596,89807,3843,219,143,1786,687,32988,2488,10941,1369,5822,1107,8921,1268,10184,1400,6277,871,12669,1406,456667,8212,231181,5137,10,19,0,157,32395,2482,55773,3013,31491,2446,36684,2614,35430,2483,20343,1491,19055,1539,225486,6059,0,157,0,157,23408,2516,32795,2290,16472,1844,26809,2020,38283,2382,33280,1985,54439,2361,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,522695,10235,143209,6096,65555,3886,592,562,882,430,24836,2814,9989,1825,5909,1212,8463,1269,9428,1308,2783,674,2673,603,77654,4625,724,439,1115,521,26237,3069,10143,1572,4550,1038,9800,1609,9977,1306,5493,948,9615,1211,379486,9119,192782,6777,26,41,0,170,21138,2603,49023,3166,27060,2822,31056,1780,29951,2123,17689,1894,16839,1612,186704,5501,0,170,0,170,17657,1913,27341,2528,14076,1533,22690,2051,30912,2225,28791,1665,45237,2252,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,784958,14377,259250,8866,110063,5809,352,320,1489,622,27094,3434,19143,2366,15109,1952,18111,2063,16702,2250,7399,1218,4664,973,149187,5607,651,498,1639,574,31507,2720,19060,2375,14441,2283,22500,2301,27107,2627,13927,1514,18355,1632,525708,11525,269569,8029,0,189,36,60,24453,3057,62183,3675,42943,3295,48928,3243,44423,3021,27552,2330,19051,1787,256139,6524,0,189,109,193,17613,2361,36616,2950,22393,2207,33536,3171,48446,2467,44314,2619,53112,2818,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,834630,15920,266046,9677,113851,6670,642,432,1269,509,27389,3351,20309,3080,12637,2067,18302,2417,20620,2270,8595,1598,4088,691,152195,6042,300,280,2355,883,32238,3255,21622,2450,14876,2412,21614,1921,26168,2585,15727,1690,17295,1656,568584,12032,305630,8979,34,56,89,142,24092,3065,77680,4940,47157,4017,56590,3811,47785,3422,31375,2918,20828,1658,262954,7894,0,203,0,203,18021,2421,42049,3885,23955,2408,37486,3168,50944,3294,42104,2908,48395,2256,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,308311,9180,82537,4699,36961,2940,493,348,209,201,6960,1457,6623,1227,6193,1305,7167,1460,5835,1020,1677,500,1804,468,45576,3474,593,453,850,468,6640,1244,5774,1514,5394,1202,7973,1292,6633,1054,5785,1061,5934,821,225774,7463,108840,4509,0,165,0,165,8502,1551,20975,2030,13945,1890,22156,1990,19905,1890,14028,1325,9329,1225,116934,4801,0,165,241,293,9469,1642,15532,1665,8955,1475,17266,1994,24113,2000,17708,1474,23650,1549,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1070950,16423,225241,8160,100552,6494,642,444,1795,675,21440,3675,15633,2027,13225,2241,18273,2198,16160,2168,7381,1430,6003,1274,124689,6216,547,335,1477,530,21739,2444,22718,2675,13057,2050,18749,2068,18477,2107,12250,1689,15675,2204,845709,16213,405847,10966,31,52,209,314,26052,3107,102857,5190,69418,5055,77170,3964,66455,3218,36996,2352,26659,1906,439862,10298,0,197,42,69,26641,2729,85928,4752,45808,3658,67190,3858,78550,3607,62819,2860,72884,3265,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1355754,19379,314197,10287,141885,6770,971,610,2213,739,32901,3371,25479,2838,15519,2050,20150,2194,26618,2649,10278,1707,7756,1417,172312,7786,785,593,1601,684,40332,4010,28866,3034,12850,1915,19591,2308,25202,2156,16305,2007,26780,2292,1041557,17414,508390,11589,0,203,0,203,37689,3804,145266,6071,83979,4620,86572,3820,70802,3712,46754,3076,37328,2374,533167,10698,0,203,57,92,33388,2950,117321,5386,53845,3561,69024,3917,83263,3711,80167,3251,96102,3060,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1924704,22556,579439,12583,276917,8925,950,419,4476,1071,76010,5003,44978,3294,32638,2599,48274,3672,45787,2696,15278,1803,8526,1174,302522,9566,1538,485,3942,925,78779,4792,43250,3306,25823,2355,44468,3012,47885,3307,27498,2264,29339,2459,1345265,17542,673777,11847,0,168,119,160,56496,3449,145517,5807,100359,4495,120511,4381,115871,4054,73536,3238,61368,2950,671488,11896,54,92,66,112,46944,3196,93749,4943,57748,3115,82748,3938,130218,4155,111866,3681,148095,4171,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1097421,16670,258914,8565,123043,5857,632,324,1335,495,36261,3126,24242,2463,13404,1771,18671,1780,17874,1955,5835,1030,4789,1001,135871,5659,831,344,1639,571,44385,3953,20232,2162,11010,1731,13451,1530,16373,1749,8184,1119,19766,1631,838507,12766,427305,8312,0,145,38,61,39875,3275,116043,4309,68537,3794,72791,3469,65460,2556,33802,2018,30759,2065,411202,7118,0,145,9,15,33514,2754,74168,3743,38749,3049,54860,2912,71572,3191,54667,2463,83663,2793,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,480974,11632,176634,7557,79031,5308,479,415,1507,811,16315,2816,14471,2610,8332,1930,13111,1890,15094,1793,5478,925,4244,1133,97603,5086,551,340,694,434,20977,2999,9735,1731,7501,1711,15391,2086,17349,1954,10282,1661,15123,1637,304340,9892,156600,6483,0,208,169,204,12121,1975,33574,3094,27771,3003,26336,2651,28169,2848,18135,1940,10325,1454,147740,6731,0,208,0,208,9090,2417,16156,2396,15505,2360,19332,2057,26708,2605,29798,2641,31151,2198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1167146,14428,324785,9871,150164,6561,1151,519,2241,997,38652,3278,25295,2621,15830,2139,27114,2857,25801,2226,9322,1252,4758,944,174621,6086,719,305,3045,744,42181,3587,24390,2740,13961,1876,25029,2715,26313,2306,16123,1869,22860,1972,842361,12461,418171,8972,0,184,5,9,40303,3665,105052,4394,59616,3817,74070,4304,65729,3700,40307,3027,33089,2276,424190,8885,0,184,58,97,32377,2947,65877,3493,36636,2903,62611,3554,72441,3338,68432,3825,85758,3003,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
