GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002EA,C08528_002MA,C08528_003MA,C08528_003EA,C08528_004EA,C08528_004MA,C08528_005EA,C08528_005MA,C08528_006MA,C08528_006EA,C08528_007EA,C08528_007MA,C08528_008EA,C08528_008MA,C08528_009MA,C08528_009EA,C08528_010EA,C08528_010MA,C08528_011MA,C08528_011EA,C08528_012EA,C08528_012MA,C08528_013EA,C08528_013MA,C08528_014MA,C08528_014EA,C08528_015EA,C08528_015MA,C08528_016MA,C08528_016EA,C08528_017MA,C08528_017EA,C08528_018EA,C08528_018MA,C08528_019EA,C08528_019MA,C08528_020MA,C08528_020EA,C08528_021EA,C08528_021MA,C08528_022MA,C08528_022EA,C08528_023MA,C08528_023EA,C08528_024EA,C08528_024MA,C08528_025MA,C08528_025EA,C08528_026EA,C08528_026MA,C08528_027EA,C08528_027MA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030MA,C08528_030EA,state
0400000US13,4286025,25812,3364998,24492,683529,16183,229887,10732,7611,1892,3418991,24013,2702212,24061,572456,15273,140075,7521,4248,1182,436504,14774,344509,13652,60934,4234,28798,3925,2263,1134,88821,6025,73455,5237,13186,2373,2137,928,43,71,133264,8300,100955,7129,20598,2559,11369,2270,342,306,208445,8238,143867,7349,16355,2445,47508,4301,715,365,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,673305,7037,452501,8583,176678,6049,43327,3319,799,490,455034,8127,303785,8605,127992,5067,23079,1757,178,149,90318,5317,62370,4134,23379,2526,4541,1144,28,30,41119,3576,34712,3514,5673,1141,581,341,153,215,57215,4508,37119,4184,17147,1854,2684,1025,265,467,29619,3070,14515,2052,2487,828,12442,2023,175,190,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,673949,9425,511800,8987,109940,5159,50079,3805,2130,629,531908,9894,410092,9353,90876,5088,29804,2940,1136,518,63044,4879,48563,4395,10297,1744,3959,1065,225,235,4529,1104,3075,964,1349,546,105,131,0,193,36090,3086,27469,2771,5645,1129,2795,765,181,136,38378,3045,22601,2593,1773,617,13416,1735,588,420,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5960853,22997,4931293,24077,742243,12716,279784,7619,7533,1605,4384980,27860,3641512,27551,579760,11246,160411,6412,3297,894,493886,11657,417155,10954,53408,3586,21719,2169,1604,889,547271,13985,481386,12641,54102,3877,11222,1720,561,393,283768,10206,229562,9009,37918,3022,15989,1792,299,213,250948,8615,161678,7066,17055,2296,70443,4063,1772,658,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2913661,17619,2442529,18931,332377,8653,133822,5547,4933,1248,2418842,18155,2050962,18137,284717,7609,80245,4399,2918,937,260079,8370,220039,8425,27976,2544,11394,1718,670,536,29600,2776,23398,2517,5606,1092,596,309,0,190,106504,6044,87420,5497,11106,1847,7811,1481,167,182,98636,5088,60710,3731,2972,873,33776,3242,1178,501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1549841,9644,1245315,9964,205269,5952,97009,4351,2248,610,1251692,11586,1030108,11302,164910,5411,55246,3339,1428,550,134958,5054,110086,4397,17853,2118,6925,1158,94,77,17172,2248,11046,1836,5648,1228,478,391,0,157,81618,3949,59133,3592,13823,1773,8408,1279,254,161,64401,3558,34942,2210,3035,826,25952,2346,472,197,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1404005,10889,1091786,11332,227597,7164,82447,3797,2175,476,1156572,11285,913321,11287,193958,6253,47982,2849,1311,382,130342,5373,103137,5543,18360,1962,8718,1217,127,118,6744,1264,5227,1138,1483,549,34,49,0,170,54941,3214,40517,3133,9172,1297,5023,949,229,214,55406,3290,29584,2177,4624,1099,20690,2124,508,210,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1893943,15108,1483918,14515,307741,9936,99026,4520,3258,756,1573114,16406,1250473,14631,256930,9613,63518,4000,2193,700,179046,6707,135369,6155,31168,2902,11886,2090,623,326,18267,2316,15577,2086,2519,727,171,160,0,189,63755,4507,45492,3487,13814,2136,4265,1060,184,217,59761,4269,37007,3834,3310,804,19186,1942,258,207,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1994143,15690,1570770,16573,309482,9386,111742,7260,2149,763,1644426,14104,1302841,14984,266008,8432,74227,5292,1350,616,194837,9158,155200,8632,25869,2787,13202,2400,566,404,26900,3207,22142,2722,3609,967,1149,987,0,203,80607,4655,62919,4188,11199,1504,6427,1250,62,100,47373,4325,27668,3354,2797,876,16737,2385,171,159,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,612969,7120,473079,7024,88125,4231,51156,3208,609,330,474333,7462,373633,6766,71523,3988,28900,2330,277,251,64912,4152,50609,3917,9970,1672,4288,986,45,75,3782,945,2796,670,574,362,412,347,0,165,33998,2868,25794,2466,4148,1015,3921,904,135,154,35944,3056,20247,2467,1910,541,13635,1697,152,143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2674212,19448,1979402,19019,564928,9897,127301,6844,2581,722,2045419,18957,1518549,17471,455687,9177,70078,4807,1105,460,247036,8425,188246,7367,45973,4123,12207,1832,610,354,153181,7093,118835,6117,31222,2786,3040,725,84,103,103632,6226,78237,5795,18824,1791,6491,1237,80,132,124944,5322,75535,3721,13222,1406,35485,3416,702,321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3399334,22899,2786891,20814,413923,10600,194383,5560,4137,1011,2451965,23319,2000266,19671,332257,9258,117646,3702,1796,587,253291,10179,213125,10099,27526,2577,12107,1735,533,537,332387,7900,294550,7865,30643,2707,6986,1442,208,220,214200,7817,185325,7410,17762,1732,10795,1726,318,242,147491,6136,93625,4315,5735,993,46849,3446,1282,564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4240614,19102,3542525,18789,472937,10276,218528,7059,6624,1099,3493387,21069,2962480,19713,395873,8855,131867,5206,3167,684,371014,9661,312852,8897,39237,2832,18035,1740,890,389,63869,4769,52787,4198,9198,1398,1884,597,0,168,147829,6944,118058,6427,17510,1529,11643,1778,618,311,164515,6370,96348,4834,11119,1742,55099,3327,1949,619,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2790174,13036,2304304,12653,330277,6970,150652,5065,4941,806,2189446,12683,1836729,12500,267942,5893,82108,3776,2667,570,238756,7828,199433,7099,28155,2258,10441,1259,727,425,99302,4167,85217,4234,11916,1448,2106,677,63,102,127243,5658,100141,5084,16864,2007,9851,1377,387,216,135427,4577,82784,3846,5400,857,46146,2456,1097,335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,857228,12051,217705,7594,58621,4755,1870,783,951366,13242,727250,12167,182094,7238,41469,4160,553,350,119796,6844,87936,6177,24323,2709,6656,1359,881,526,5056,1334,4027,1202,842,437,187,309,0,208,36421,3276,24206,2679,8594,1240,3514,1169,107,122,22785,2576,13809,2126,1852,583,6795,1466,329,238,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,2287727,18022,371977,9463,149179,5668,4620,916,2299416,17448,1897987,18045,305170,8065,93971,4357,2288,560,256151,8751,207674,8070,34432,2791,13224,1987,821,423,49276,3670,42345,3359,5822,1185,1109,468,0,184,94481,5198,75016,4681,11962,1715,7159,1454,344,237,114179,4710,64705,4447,14591,1261,33716,2178,1167,514,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,472100,6676,340794,7005,90366,5175,39218,2729,1722,581,354929,7078,262680,6657,69414,4220,22102,1853,733,300,48207,3400,34053,2768,9594,1675,4253,1033,307,322,3111,886,2257,742,505,272,349,269,0,165,37375,3440,27019,2769,7862,1512,2203,557,291,245,28478,2805,14785,2013,2991,964,10311,1261,391,281,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,972334,6986,768170,8090,138974,5257,63197,3256,1993,528,792843,7895,641085,9021,112045,4365,38601,2645,1112,371,90098,5141,72059,4327,13252,1832,4620,748,167,150,7284,1343,5160,1175,1972,697,152,142,0,157,40320,2864,28195,2466,8957,1462,3058,628,110,101,41789,2560,21671,1953,2748,814,16766,1570,604,325,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1250232,13247,1029744,13470,156013,6711,63344,4091,1131,473,981286,13420,811137,13908,131036,5921,38378,2961,735,379,131358,5947,108709,5474,16598,2445,6011,1577,40,67,42186,3920,38690,3625,1718,685,1682,849,96,159,51024,4611,42773,4076,5099,972,3152,917,0,206,44378,3747,28435,3206,1562,556,14121,2244,260,210,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,638308,10110,509255,8426,83409,4332,44476,3330,1168,565,517055,10432,417624,8500,72475,4117,26292,2384,664,364,52394,3893,42785,3364,5211,808,4257,1259,141,244,4295,1265,3320,1077,820,561,155,156,0,185,27844,2917,21805,2720,3521,861,2431,621,87,119,36720,3085,23721,2535,1382,534,11341,1801,276,302,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3884264,26647,3152393,26066,550522,10259,175668,6901,5681,1151,2970924,24017,2393672,22387,469100,9740,104954,5055,3198,865,322269,9134,272841,8685,35708,2910,12850,1972,870,418,220659,7687,196724,7396,17537,1610,6150,1283,248,309,204049,9234,172500,8825,20751,2327,10371,1904,427,462,166363,6258,116656,4702,7426,1155,41343,3352,938,469,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,863562,10736,599494,11661,202585,7617,58386,4198,3097,1444,681554,10800,485561,10967,161036,7182,32892,3605,2065,1164,92550,6095,63193,4831,23182,2375,5828,1243,347,271,9193,1388,5011,1238,4090,1027,92,114,0,195,42450,3249,27625,2708,10354,1535,4471,1342,0,195,37815,3287,18104,2398,3923,959,15103,2048,685,567,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9369775,31153,7386375,28247,1432472,19959,536118,12887,14810,2476,4827098,26864,3682762,25941,926026,16651,213056,7705,5254,1312,636260,15423,493597,12764,102925,4950,38480,3967,1258,488,2789804,27298,2366976,25878,308756,8359,111417,5799,2655,1068,756280,17153,622308,16483,76979,4604,54932,4140,2061,856,360333,11526,220732,7769,17786,2179,118233,6847,3582,1015,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4346403,23045,3393425,21755,709263,13021,236715,7177,7000,1406,3534016,22599,2774996,21109,607195,12062,147668,6108,4157,1191,431500,10593,346597,10385,58670,4059,24926,2648,1307,561,49935,4059,40396,3337,8188,1480,1351,896,0,201,134084,7491,101476,6971,22811,2433,9552,1425,245,247,196868,7649,129960,6118,12399,1718,53218,3892,1291,575,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,426190,5770,322927,6254,71023,3458,30880,2501,1360,553,333761,5185,261544,5360,54416,3429,16924,2057,877,474,44943,3631,34307,3238,8448,1611,2138,503,50,67,2317,635,1723,536,267,160,327,349,0,149,28252,2546,17967,2104,6402,1082,3643,814,240,220,16917,1414,7386,1097,1490,407,7848,1007,193,116,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5260763,23967,4352778,24352,652452,14310,249703,7969,5830,1045,4402917,24051,3677933,24444,563236,12756,158567,6015,3181,774,406367,13300,337583,11997,45092,3398,22863,2955,829,419,89526,5060,72833,4474,14878,1941,1815,647,0,190,179272,7078,146943,7244,20190,1968,11817,1650,322,171,182681,7490,117486,5224,9056,1469,54641,3707,1498,647,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1696629,10537,1292017,10436,299010,7226,102700,4024,2902,750,1411954,11199,1086770,10799,254714,6240,69080,3584,1390,518,165928,6278,128220,5474,26395,2510,10855,1505,458,258,9247,1385,7513,1256,1420,618,314,239,0,157,52276,3606,38343,2981,8573,1410,5142,908,218,140,57224,3337,31171,2581,7908,980,17309,1782,836,382,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1790663,15630,1413106,15015,241900,8858,132437,6140,3220,877,1288901,15850,1034469,15283,182084,7207,71122,3864,1226,409,183668,9488,153165,8653,20099,2346,10129,2077,275,222,76642,4710,62184,4345,12745,1879,1479,681,234,227,131118,5859,102826,5048,20067,2176,7805,1444,420,392,110334,5784,60462,4525,6905,1630,41902,3436,1065,539,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5807772,22684,4890027,24350,612922,11450,296176,8803,8647,1340,4447205,24600,3765287,24354,495437,10936,182714,7587,3767,844,482322,12948,407512,12167,50363,3422,23604,2405,843,382,334650,10880,295508,10079,34275,2838,4668,1173,199,240,315830,9475,268934,8716,24094,2363,21513,2358,1289,617,227765,7559,152786,5981,8753,1293,63677,3711,2549,752,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,479867,9766,390964,9521,62808,4054,25544,2589,551,342,388963,9015,317073,8929,54345,3779,17100,2069,445,323,37003,3472,30221,2941,4707,1084,2012,736,63,76,10068,1844,8710,1591,975,475,383,384,0,210,28082,3576,25280,3377,1426,501,1376,729,0,210,15751,1972,9680,1646,1355,606,4673,1107,43,71,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
