GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001EA,B27017_001MA,B27017_002MA,B27017_002EA,B27017_003MA,B27017_003EA,B27017_004EA,B27017_004MA,B27017_005EA,B27017_005MA,B27017_006EA,B27017_006MA,B27017_007MA,B27017_007EA,B27017_008MA,B27017_008EA,B27017_009MA,B27017_009EA,B27017_010MA,B27017_010EA,B27017_011EA,B27017_011MA,B27017_012MA,B27017_012EA,B27017_013MA,B27017_013EA,B27017_014MA,B27017_014EA,B27017_015EA,B27017_015MA,B27017_016EA,B27017_016MA,B27017_017MA,B27017_017EA,B27017_018EA,B27017_018MA,B27017_019MA,B27017_019EA,B27017_020EA,B27017_020MA,B27017_021MA,B27017_021EA,B27017_022EA,B27017_022MA,B27017_023MA,B27017_023EA,B27017_024EA,B27017_024MA,B27017_025MA,B27017_025EA,B27017_026EA,B27017_026MA,B27017_027MA,B27017_027EA,B27017_028EA,B27017_028MA,B27017_029MA,B27017_029EA,B27017_030MA,B27017_030EA,B27017_031MA,B27017_031EA,B27017_032EA,B27017_032MA,B27017_033MA,B27017_033EA,B27017_034MA,B27017_034EA,B27017_035MA,B27017_035EA,B27017_036MA,B27017_036EA,B27017_037MA,B27017_037EA,B27017_038EA,B27017_038MA,B27017_039MA,B27017_039EA,B27017_040MA,B27017_040EA,B27017_041MA,B27017_041EA,B27017_042MA,B27017_042EA,B27017_043EA,B27017_043MA,B27017_044MA,B27017_044EA,B27017_045EA,B27017_045MA,B27017_046EA,B27017_046MA,B27017_047MA,B27017_047EA,B27017_048EA,B27017_048MA,B27017_049MA,B27017_049EA,B27017_050EA,B27017_050MA,B27017_051EA,B27017_051MA,B27017_052EA,B27017_052MA,B27017_053EA,B27017_053MA,B27017_054EA,B27017_054MA,B27017_055EA,B27017_055MA,B27017_056MA,B27017_056EA,B27017_057EA,B27017_057MA,B27017_058MA,B27017_058EA,B27017_059MA,B27017_059EA,B27017_060EA,B27017_060MA,B27017_061MA,B27017_061EA,B27017_062MA,B27017_062EA,B27017_063EA,B27017_063MA,B27017_064EA,B27017_064MA,B27017_065EA,B27017_065MA,B27017_066MA,B27017_066EA,B27017_067MA,B27017_067EA,B27017_068EA,B27017_068MA,B27017_069EA,B27017_069MA,B27017_070EA,B27017_070MA,B27017_071EA,B27017_071MA,B27017_072EA,B27017_072MA,B27017_073EA,B27017_073MA,B27017_074MA,B27017_074EA,B27017_075EA,B27017_075MA,B27017_076MA,B27017_076EA,B27017_077MA,B27017_077EA,B27017_078EA,B27017_078MA,B27017_079MA,B27017_079EA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082EA,B27017_082MA,B27017_083MA,B27017_083EA,B27017_084MA,B27017_084EA,B27017_085EA,B27017_085MA,B27017_086MA,B27017_086EA,B27017_087EA,B27017_087MA,B27017_088MA,B27017_088EA,B27017_089EA,B27017_089MA,B27017_090EA,B27017_090MA,B27017_091EA,B27017_091MA,state
0400000US01,4706844,2723,397684,15101,144219,9807,17420,2898,126799,9137,235998,8707,65701,5604,170297,7969,17467,2325,7497,1295,9970,1743,485335,19217,153372,9604,23798,3633,129574,9518,275041,11455,78418,5450,196623,9724,56922,3378,22596,2362,34326,2556,412535,17419,115611,9074,34709,5341,80902,7253,230653,10351,89612,5974,141041,8443,66271,4304,32779,2850,33492,3061,129648,10551,35075,4665,12696,2856,22379,3553,74227,6549,37385,4158,36842,4255,20346,2503,11908,2006,8438,1592,470642,20402,111883,8232,66245,5681,45638,5346,272101,12720,155041,8665,117060,8289,86658,4951,47946,3799,38712,3580,444023,15928,99255,6720,64970,5889,34285,4386,267350,11587,186808,9358,80542,6182,77418,4914,46415,3719,31003,3156,377538,16633,83220,6637,66021,5578,17199,3063,230208,11027,177005,8574,53203,5648,64110,4410,45261,3890,18849,2434,632252,18457,132881,7372,112568,6544,20313,3464,401069,12821,335979,10857,65090,5643,98302,5391,71834,4229,26468,2662,1357187,26870,218966,8581,204993,8167,13973,2383,923644,19425,855501,18181,68143,5822,214577,7212,174200,6446,40377,3338,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,707088,2393,30584,3622,10488,1864,1366,672,9122,1709,18959,2318,3124,909,15835,2266,1137,673,629,453,508,385,36325,3119,11889,1708,1759,672,10130,1559,22222,2072,4225,952,17997,1834,2214,632,530,272,1684,571,44193,5414,14859,3111,5386,1915,9473,2296,25286,2993,7673,1410,17613,2499,4048,889,2062,704,1986,589,15402,5493,6737,3229,2065,1439,4672,2696,7637,2418,2212,882,5425,1986,1028,451,492,404,536,188,53701,5545,17078,2789,7888,2248,9190,2271,31485,3377,13868,2668,17617,2189,5138,971,1628,505,3510,829,49148,6188,15901,3292,8557,2710,7344,1812,29344,3392,15697,2313,13647,2345,3903,883,1907,684,1996,539,51554,5489,14709,1957,9842,1674,4867,1091,31352,4279,21212,3456,10140,1609,5493,1154,3146,855,2347,870,97880,7632,29759,3402,20577,3114,9182,2112,59758,4930,42704,3644,17054,2560,8363,1529,5938,1124,2425,878,328301,11332,63241,4492,52752,3891,10489,2078,231797,7905,198006,7548,33791,3631,33263,2343,26498,2283,6765,1248,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6467526,3889,574853,20989,202485,12630,26217,4480,176268,11268,341938,12190,84413,6582,257525,9998,30430,2736,14247,1811,16183,2054,631318,24305,218615,12322,34658,5461,183957,11104,353583,13688,76744,5935,276839,12548,59120,4825,20969,2547,38151,3455,534878,22425,167513,11276,46022,5792,121491,9119,291495,12110,90789,6285,200706,10223,75870,4728,28484,2923,47386,3773,167487,15168,51614,7772,18902,3992,32712,5385,90872,7824,35221,4055,55651,6040,25001,2478,11629,2059,13372,1776,657008,25445,179272,11742,91572,8554,87700,7667,366970,14711,169473,8702,197497,10005,110766,6227,53745,3667,57021,4823,589712,20747,145082,8584,98317,7747,46765,5333,337293,13629,214098,10329,123195,8130,107337,6721,60506,4806,46831,4048,527852,20239,121074,8656,97474,7662,23600,3898,314225,14053,216861,9730,97364,7320,92553,5633,52618,3996,39935,3368,842221,24514,185472,8691,154128,7345,31344,4169,507511,16316,394419,12461,113092,8364,149238,6798,91903,5224,57335,4324,1942197,28178,318475,9724,295566,9337,22909,3162,1267216,20347,1143153,18039,124063,7764,356506,9130,252289,7311,104217,5819,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2869223,3273,238195,13767,88630,7519,9073,2240,79557,7324,140021,7711,37806,3775,102215,6841,9544,1678,3752,889,5792,1350,327274,13446,113826,7728,13528,3037,100298,7420,176918,7911,42292,4082,134626,6886,36530,2999,11563,1650,24967,2465,276119,13914,77801,6050,14513,3074,63288,6112,152363,8171,54754,3955,97609,7197,45955,3382,19624,2254,26331,2657,84930,9578,25913,4871,8359,3337,17554,3166,44778,5086,18487,2783,26291,3714,14239,1842,6147,1194,8092,1286,320049,13743,79587,6193,33302,3960,46285,5131,182876,8454,95211,5598,87665,5675,57586,4342,28393,2822,29193,2943,285758,14883,67581,6314,43528,5005,24053,3346,169387,8905,109436,6896,59951,5038,48790,3910,27234,2582,21556,2414,244251,13265,51642,4401,36305,3965,15337,2841,151393,8842,109178,6116,42215,5239,41216,3396,26158,2647,15058,2124,372466,14234,77987,5172,62371,4718,15616,2714,231911,9758,183672,8791,48239,4012,62568,4323,43297,3609,19271,2337,720181,18130,114455,5960,101594,6239,12861,2195,484165,13407,433809,12835,50356,4627,121561,5059,89351,4342,32210,2957,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37514516,9930,2760310,53791,886219,26769,126079,9106,760140,25688,1735046,34474,513028,17352,1222018,26660,139045,6226,50310,3377,88735,4968,3566109,53210,1235132,28935,169252,9947,1065880,27825,1981829,29786,416806,13027,1565023,28105,349148,9311,85187,4670,263961,7841,3018930,58186,930173,27811,224647,13902,705526,22868,1705936,35060,487271,14492,1218665,29605,382821,11233,114878,5657,267943,9906,901241,34454,257669,15029,86752,7652,170917,12303,534756,21070,190617,10197,344139,16296,108816,5262,38663,3526,70153,4814,3588643,57472,962988,24039,408846,13637,554142,19560,2161699,34080,952637,18519,1209062,25217,463956,12317,189150,7225,274806,8239,3165055,50446,764625,19377,434750,15457,329875,12802,1990662,34896,1111887,26146,878775,20701,409768,11368,194310,7160,215458,8336,2705144,63852,622595,21414,436050,15718,186545,10956,1721890,44634,1122783,30157,599107,21520,360659,10649,189197,7546,171462,7683,4334633,63823,921757,25553,745520,21806,176237,9929,2811219,41574,2076154,36970,735065,18617,601657,13806,344841,9712,256816,8626,13474451,79971,2448111,28861,2284822,27125,163289,8961,9145130,51785,8191446,44633,953684,22302,1881210,20451,1302484,18856,578726,14825,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5127247,3317,285792,13155,80130,6791,14565,2814,65565,6089,191540,7774,78004,4957,113536,6259,14122,1854,6818,1299,7304,1211,381329,19275,126512,10290,21033,4408,105479,8972,222595,10320,65101,4176,157494,9038,32222,2499,12691,1408,19531,1966,344946,15741,105495,7769,30299,5143,75196,6615,195815,9446,70562,5700,125253,8182,43636,3183,17374,1881,26262,2742,103353,9614,31167,5320,9607,2267,21560,4172,60218,5110,24933,3315,35285,3759,11968,1630,5662,1112,6306,1072,436641,18586,122846,8643,59054,5985,63792,5672,253983,10706,136581,6605,117402,7461,59812,3698,29713,2448,30099,2897,434937,18545,113949,8996,71936,7130,42013,4977,263268,11372,164579,7433,98689,6723,57720,4073,32376,3132,25344,2816,406070,14173,102163,6675,74295,5481,27868,3561,253977,9923,183446,8101,70531,5644,49930,3466,33952,2901,15978,2238,705469,20797,161175,9410,136833,8269,24342,3527,454945,13411,360504,11832,94441,6894,89349,5265,60783,4429,28566,2963,2028710,23380,382617,10315,364306,10244,18311,2954,1375711,16936,1270469,17423,105242,5874,270382,5904,196833,6421,73549,4450,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3481261,2617,168529,10329,50538,6046,6507,1964,44031,5586,105345,6564,28543,2979,76802,5686,12646,1663,5621,921,7025,1229,205322,12812,62185,6531,7965,2165,54220,6181,117179,8027,23331,2982,93848,7030,25958,2241,8189,1321,17769,2168,171833,11858,47108,5730,9882,2776,37226,5033,97722,7123,27252,3875,70470,6313,27003,2834,11630,1758,15373,2168,52607,7212,15526,3451,3624,1491,11902,2849,26683,4050,7161,1678,19522,3345,10398,1803,5512,1175,4886,1249,238841,15773,61103,6499,23873,4473,37230,4648,127888,9565,56026,5714,71862,6584,49850,3281,27359,2172,22491,2943,235630,12198,51676,5307,30031,3665,21645,3383,137664,7552,79820,6032,57844,5146,46290,3679,26403,2334,19887,3059,236904,15684,55006,6103,38713,5460,16293,2812,144490,10168,102453,7689,42037,5671,37408,2687,22618,2000,14790,2125,450824,16525,100432,6426,80752,6217,19680,3515,278423,11571,220592,10648,57831,4783,71969,4345,49157,3662,22812,2537,1720771,23555,331557,9587,311091,9479,20466,3367,1149200,15988,1059987,15800,89213,5953,240014,5943,178514,5385,61500,3707,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,898021,1651,56840,6755,18394,3923,3457,1239,14937,3465,34397,3961,11742,2401,22655,3013,4049,1248,2602,975,1447,718,54446,6440,17666,3791,1814,765,15852,3584,30496,3893,6921,1504,23575,3751,6284,1208,3462,885,2822,792,60107,6832,16700,2845,5109,2050,11591,2375,34185,4422,10019,2316,24166,3646,9222,1416,6615,1234,2607,691,18821,3918,6220,1707,1456,642,4764,1674,9576,2172,4231,1289,5345,1567,3025,996,1699,676,1326,702,73814,7167,20593,3689,10334,2677,10259,2494,40019,4162,21851,3094,18168,2818,13202,1673,7818,1255,5384,1096,68948,5849,18217,3201,13429,2841,4788,1499,39765,3779,25383,2608,14382,2671,10966,1647,7999,1461,2967,880,64036,7131,12047,2687,9059,2063,2988,1220,38089,4421,27589,3502,10500,2096,13900,1655,9885,1324,4015,1152,138750,9275,26987,3174,21790,2788,5197,1668,88064,6456,67975,5517,20089,2871,23699,2368,17288,2154,6411,1368,362259,12957,63830,4841,58297,4459,5533,1933,239751,8562,219655,7962,20096,3050,58678,3050,48233,2815,10445,1732,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,610255,986,63136,5630,17758,3418,1284,695,16474,3408,42134,3427,15905,2553,26229,2904,3244,811,1350,536,1894,644,52415,5897,11947,2955,2659,1793,9288,2082,31233,3541,7944,1533,23289,2998,9235,1433,3189,823,6046,1343,38344,5537,9664,2497,3572,1592,6092,1911,24095,3580,10416,2272,13679,2556,4585,858,2412,658,2173,649,9560,3181,1716,1078,0,203,1716,1078,5965,1964,2467,1091,3498,1382,1879,671,1039,586,840,511,41508,5834,10905,2594,5951,1914,4954,1858,25699,3690,13358,2337,12341,2803,4904,1136,2809,743,2095,717,35838,4817,6860,1879,3359,1078,3501,1562,24940,3476,12786,1811,12154,2627,4038,882,2882,773,1156,525,27283,3505,5438,1423,3207,1087,2231,973,18050,2335,12512,1963,5538,1345,3795,1043,2839,784,956,539,62297,6312,7718,1758,5405,1316,2313,1180,47273,5080,37885,4251,9388,2200,7306,1175,4743,898,2563,829,279874,7956,37334,2673,34496,2479,2838,1289,210133,5868,193392,5151,16741,2636,32407,1837,27406,1752,5001,920,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19092715,8210,1458558,38683,435683,19567,56250,5521,379433,20251,902263,20851,226500,9636,675763,19580,120612,7251,45982,3598,74630,6135,1793663,44834,533082,22068,77220,8770,455862,22469,999301,25867,218596,11744,780705,21854,261280,9415,71664,3748,189616,8161,1584733,42123,419895,19542,97180,9341,322715,16688,863304,23943,267656,13555,595648,18139,301534,9393,106463,6374,195071,7961,467669,24842,117004,11384,32453,5500,84551,9713,263585,15436,88931,7308,174654,12299,87080,5756,34234,3601,52846,4795,2022821,47289,461548,19659,197852,12133,263696,15216,1160106,29735,530467,18355,629639,21518,401167,10740,182450,7792,218717,7780,1855100,35331,364618,12595,198611,10854,166007,10230,1123879,29173,615932,16396,507947,21854,366603,10199,183349,8637,183254,6626,1643913,41040,318547,17540,214154,14283,104393,8081,993363,25071,630356,17138,363007,18086,332003,11389,183036,8478,148967,6879,2570047,49524,464378,16173,362131,12913,102247,8318,1590228,35020,1171225,28685,419003,19129,515441,13197,312486,10123,202955,10097,5696211,52547,839520,17054,750559,16245,88961,7291,3664014,42343,3171113,36007,492901,18863,1192677,18513,813531,15116,379146,11682,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
