GEO_ID,B21004_001E,B21004_001M,B21004_002E,B21004_002M,B21004_003E,B21004_003M,B21004_004E,B21004_004M,B21004_005E,B21004_005M,B21004_006E,B21004_006M,B21004_007E,B21004_007M,NAME,B21004_001MA,B21004_001EA,B21004_002MA,B21004_002EA,B21004_003EA,B21004_003MA,B21004_004EA,B21004_004MA,B21004_005EA,B21004_005MA,B21004_006EA,B21004_006MA,B21004_007EA,B21004_007MA,state
0400000US01,22766,349,36169,935,36611,920,27032,3565,21576,243,27230,341,18004,400,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,32466,988,49437,3634,50780,2533,34906,11428,30898,684,37061,1543,26279,902,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,25783,215,35985,853,36013,876,35619,3793,24620,327,30096,319,20911,291,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,21802,258,30454,1306,30731,1277,26252,3762,21066,269,26255,424,17795,409,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,26608,104,40062,606,40526,530,32667,2053,25859,113,30976,125,21765,111,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,30470,179,40770,921,41215,912,35679,2548,29346,412,36101,431,23559,420,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,32275,282,40380,1656,40945,1605,27210,6665,31858,289,41306,556,26020,381,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,29477,917,39483,1924,40051,1964,33886,7779,27782,1020,33918,2131,23425,961,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,40790,701,52266,4796,50222,6177,77096,16310,40482,705,44363,3516,36235,1849,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,24020,170,34020,632,34459,647,28790,2555,22741,180,26948,218,20317,138,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,25290,232,36773,786,37504,1058,28950,4078,24064,305,29998,424,20440,228,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30038,666,42418,2493,44119,3138,35564,7288,27942,918,32642,1448,23964,919,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23982,517,31546,1225,31990,1334,19551,7751,22803,560,30634,506,18246,523,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,28676,265,36002,670,36564,678,26130,3044,27714,285,35890,266,22297,157,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,25456,215,33214,805,33661,818,25609,2709,24557,306,31976,295,19740,258,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28282,420,34549,1182,35130,904,26576,4901,27428,293,35841,393,21993,216,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27099,272,35513,1000,36141,956,25293,2171,26336,278,32911,868,21650,316,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,22920,286,31592,735,32075,835,23041,3001,22077,214,29091,611,18172,329,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,24015,390,33021,1766,34373,1821,25939,1968,22963,389,31573,382,18219,413,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,24705,486,34713,1428,35182,1272,30461,4870,23111,534,29418,1172,20022,398,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,35851,262,50489,895,50881,899,46985,2817,34468,570,40593,355,30493,304,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,31861,243,38579,1558,38814,1519,35475,6553,31544,251,40925,465,25895,329,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,25268,159,33365,533,33838,541,24871,2681,24313,236,31495,191,19934,224,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31079,202,36551,706,36813,741,32237,2850,30666,199,38786,610,24783,336,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21021,300,30546,1263,31073,1298,25020,2573,20249,316,25522,498,16666,335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,25401,211,31971,478,32262,521,27684,3063,24532,284,30981,240,20449,209,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24409,583,33131,1816,33626,1823,25708,6488,23405,612,30732,611,19970,591,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27327,323,36406,1130,36637,1184,31887,5549,26587,325,33754,985,21717,327,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,26642,282,36582,1276,37377,1328,30125,2763,25774,302,30320,387,22390,394,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31361,395,38176,1687,38401,1803,33527,7835,30715,444,40334,655,24427,740,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,32437,269,40545,944,40718,958,36566,4062,32016,222,41609,371,26093,265,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,23274,445,38400,1608,38719,1935,37057,2696,21686,353,26321,850,18893,579,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,29383,226,36108,457,36370,471,30850,2466,28708,241,34975,479,24256,211,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,24480,210,35080,643,35263,631,32215,2581,23193,223,28158,533,20265,202,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,30552,387,37907,2741,39111,2646,26418,4105,29855,666,39618,1361,23362,763,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,25699,148,32403,459,32736,642,28107,2399,24944,192,32060,210,20509,159,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,24735,280,36022,828,36473,863,31078,1954,23387,319,30437,322,19408,291,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,25239,289,32608,1203,33361,1246,26670,2634,24379,318,30810,423,20534,363,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,26899,142,32792,569,32847,575,31823,2687,26276,144,35083,277,21102,160,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27944,955,36973,2268,36914,2301,38340,11751,27119,522,34576,1910,22361,775,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,23459,331,35335,931,35955,923,29530,2322,22135,216,27493,578,19266,366,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
