GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001EA,C08128_001MA,C08128_002EA,C08128_002MA,C08128_003MA,C08128_003EA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006MA,C08128_006EA,C08128_007EA,C08128_007MA,C08128_008EA,C08128_008MA,C08128_009EA,C08128_009MA,C08128_010EA,C08128_010MA,C08128_011EA,C08128_011MA,C08128_012EA,C08128_012MA,C08128_013EA,C08128_013MA,C08128_014MA,C08128_014EA,C08128_015EA,C08128_015MA,C08128_016EA,C08128_016MA,C08128_017MA,C08128_017EA,C08128_018EA,C08128_018MA,C08128_019MA,C08128_019EA,C08128_020EA,C08128_020MA,C08128_021MA,C08128_021EA,C08128_022EA,C08128_022MA,C08128_023MA,C08128_023EA,C08128_024EA,C08128_024MA,C08128_025MA,C08128_025EA,C08128_026MA,C08128_026EA,C08128_027EA,C08128_027MA,C08128_028MA,C08128_028EA,C08128_029MA,C08128_029EA,C08128_030EA,C08128_030MA,state
0400000US13,4291263,25199,3373796,26125,678910,15976,230941,10344,7616,1838,3415734,24136,2706144,25437,565997,14919,139244,7300,4349,1209,442364,14307,348408,13167,61434,4264,30207,4149,2315,1148,89057,6103,73466,5267,13422,2383,2126,932,43,71,135663,8273,101911,7178,21702,2695,11856,2305,194,212,208445,8238,143867,7349,16355,2445,47508,4301,715,365,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,450964,8446,177274,6045,43409,3358,799,490,454338,8020,302907,8444,128043,5000,23210,1804,178,149,90503,5183,62202,4121,23781,2438,4492,1144,28,30,41171,3555,34764,3482,5673,1141,581,341,153,215,56815,4435,36576,4082,17290,1806,2684,1025,265,467,29619,3070,14515,2052,2487,828,12442,2023,175,190,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,531888,8516,111703,5379,51184,3976,2130,629,549285,10106,425229,9036,92191,5315,30729,2996,1136,518,66598,5047,51739,4497,10604,1748,4030,1006,225,235,4840,1159,3314,1032,1421,569,105,131,0,193,37804,3237,29005,2837,5714,1144,2904,817,181,136,38378,3045,22601,2593,1773,617,13416,1735,588,420,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,4946538,22368,740143,12691,279197,7511,7385,1615,4397667,27891,3658065,26886,576434,11227,160019,6519,3149,906,498666,12106,421878,11377,53367,3605,21817,2088,1604,889,545633,13684,479404,12570,54500,3775,11168,1712,561,393,280349,10287,225513,8998,38787,3223,15750,1830,299,213,250948,8615,161678,7066,17055,2296,70443,4063,1772,658,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,2494802,18594,339617,9070,135315,5821,4865,1250,2469923,17625,2094753,17686,290581,7953,81626,4544,2963,965,262198,8503,221416,8536,28765,2828,11460,1690,557,499,35244,3131,28620,2858,6028,1160,596,308,0,190,108598,6307,89303,5783,11271,1794,7857,1496,167,182,98636,5088,60710,3731,2972,873,33776,3242,1178,501,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,1238449,8988,210026,6372,96789,4292,2244,618,1251333,10978,1025818,10841,168941,5645,55150,3354,1424,558,133035,5212,107988,4584,18105,2094,6848,1170,94,77,16983,2166,10933,1764,5572,1220,478,391,0,157,81756,3878,58768,3523,14373,1788,8361,1264,254,161,64401,3558,34942,2210,3035,826,25952,2346,472,197,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,1078532,11133,226387,7551,82071,3523,2023,446,1144913,11247,903739,11537,192315,6481,47700,2656,1159,356,126485,5642,99160,5596,18500,2003,8698,1207,127,118,7063,1247,5383,1148,1610,567,70,77,0,170,55146,3305,40666,3182,9338,1195,4913,933,229,214,55406,3290,29584,2177,4624,1099,20690,2124,508,210,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,1474855,13083,290464,10015,98006,4655,3351,797,1545003,15016,1239362,14166,240949,9556,62554,3897,2138,701,178557,6905,135235,6229,30703,2984,11996,2094,623,326,19626,2202,16568,2001,2862,727,196,167,0,189,63729,4375,46683,3426,12640,1992,4074,1018,332,333,59761,4269,37007,3834,3310,804,19186,1942,258,207,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,1561977,15138,310246,9358,110065,7010,2149,763,1639250,15248,1298960,15087,266588,8564,72352,4971,1350,616,191473,9149,151473,8632,26173,2621,13261,2406,566,404,26568,3161,21688,2674,3647,986,1233,984,0,203,79773,4292,62188,3929,11041,1497,6482,1269,62,100,47373,4325,27668,3354,2797,876,16737,2385,171,159,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,487858,6870,88909,4221,51795,3217,609,330,487205,7070,384901,6996,72414,3898,29613,2385,277,251,66835,4209,52514,3979,9922,1762,4354,1011,45,75,4314,1047,3362,841,540,355,412,347,0,165,34873,2883,26834,2556,4123,1007,3781,909,135,154,35944,3056,20247,2467,1910,541,13635,1697,152,143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,2136820,16757,673857,11156,133115,6749,2798,773,2180872,17429,1599560,16618,505374,9891,74727,4646,1211,495,266301,8077,200223,7143,53129,4135,12343,1840,606,329,268560,7582,182161,6903,81839,3664,4281,905,279,251,105913,6235,79341,5847,20293,1957,6279,1199,0,197,124944,5322,75535,3721,13222,1406,35485,3416,702,321,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,2722255,18720,408052,11093,191806,5932,4200,1009,2388532,22166,1944157,18359,327291,9543,115225,4027,1859,613,247588,9963,207992,9877,27080,2562,11983,1732,533,537,328845,7720,291814,7599,29845,2669,6978,1407,208,220,213857,7936,184667,7489,18101,1758,10771,1785,318,242,147491,6136,93625,4315,5735,993,46849,3446,1282,564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,3573039,19115,474585,10372,220653,6785,6687,1108,3521696,21389,2988037,20066,397219,8859,133210,5059,3230,686,375096,10048,316221,9251,39415,2850,18570,1784,890,389,65409,4764,54345,4157,9114,1402,1950,606,0,168,148248,6955,118088,6412,17718,1612,11824,1774,618,311,164515,6370,96348,4834,11119,1742,55099,3327,1949,619,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,2291107,11778,327761,6713,149831,5044,4927,803,2174125,12204,1824757,12161,265408,5705,81307,3800,2653,570,237915,7936,199063,7080,27648,2281,10477,1233,727,425,99296,4191,85059,4174,12025,1469,2149,678,63,102,126863,5300,99444,4670,17280,1948,9752,1335,387,216,135427,4577,82784,3846,5400,857,46146,2456,1097,335,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,899210,12415,219244,7844,60757,4900,1870,783,992657,13068,765001,12373,183177,7414,43926,4379,553,350,122009,7131,89489,6221,25244,2798,6395,1426,881,526,5269,1352,4240,1214,842,437,187,309,0,208,38361,3524,26671,3098,8129,1103,3454,1167,107,122,22785,2576,13809,2126,1852,583,6795,1466,329,238,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,2252269,16879,367218,9857,149513,5498,4780,901,2265099,15458,1865551,16325,302153,8443,94947,4401,2448,550,255440,8197,207810,7778,34166,2791,12643,1819,821,423,44846,3511,38809,3138,4782,1058,1255,566,0,184,94216,5242,75394,4818,11526,1663,6952,1444,344,237,114179,4710,64705,4447,14591,1261,33716,2178,1167,514,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,343359,6803,91175,5224,39073,2778,1680,575,357127,7243,264227,6601,70151,4291,22058,1860,691,294,48007,3348,33836,2784,9717,1672,4147,1011,307,322,3249,900,2406,771,505,272,338,269,0,165,38426,3384,28105,2795,7811,1517,2219,582,291,245,28478,2805,14785,2013,2991,964,10311,1261,391,281,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954452,6369,753558,7494,137155,5133,61751,3118,1988,529,777728,7352,628647,8183,110461,4245,37513,2554,1107,372,88899,5063,71362,4312,12961,1808,4409,760,167,150,7533,1359,5295,1181,2086,701,152,142,0,157,38503,2721,26583,2284,8899,1461,2911,603,110,101,41789,2560,21671,1953,2748,814,16766,1570,604,325,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,1024685,12496,156856,6630,63758,4193,1214,490,977046,12804,806205,13262,131334,5936,38689,3047,818,402,131418,5723,108606,5389,16838,2481,5934,1557,40,67,41958,3826,38509,3549,1718,685,1635,842,96,159,51713,4707,42930,4209,5404,1115,3379,953,0,206,44378,3747,28435,3206,1562,556,14121,2244,260,210,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,539049,7302,91013,4334,46507,3111,1049,530,550292,8640,443967,7957,78030,4304,27750,2421,545,317,55129,3883,44034,3319,6263,1008,4691,1235,141,244,6798,1518,5446,1388,1013,615,339,370,0,185,28679,2931,21881,2659,4325,1023,2386,622,87,119,36720,3085,23721,2535,1382,534,11341,1801,276,302,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,3404257,21315,572702,10042,183750,7436,5577,1110,3000397,21799,2419836,20488,470667,9672,106927,5341,2967,838,333065,10473,280881,9610,37303,2942,14012,2222,869,426,463204,12033,415393,11399,36188,2871,11247,1822,376,339,203257,9084,171491,8574,21118,2350,10221,1859,427,462,166363,6258,116656,4702,7426,1155,41343,3352,938,469,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,601861,11451,202201,7407,58110,4245,3185,1446,685234,10327,489181,10912,161148,7123,32830,3674,2075,1162,90993,6040,62440,4819,22430,2501,5776,1213,347,271,9482,1397,5156,1266,4051,1008,197,155,78,129,41833,3484,26980,2606,10649,1625,4204,1251,0,195,37815,3287,18104,2398,3923,959,15103,2048,685,567,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9024559,30864,7086493,28073,1399043,19303,524159,12749,14864,2508,4766202,27868,3636326,26046,914859,16818,209647,7891,5370,1311,622538,14919,484966,12578,99666,4939,36673,3880,1233,489,2521815,24926,2125654,23549,288967,8161,104576,5380,2618,1151,753671,17034,618815,16429,77765,4499,55030,4122,2061,856,360333,11526,220732,7769,17786,2179,118233,6847,3582,1015,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4348669,20936,3393084,21220,710072,12542,238469,7151,7044,1412,3527267,22082,2766484,21428,607615,11842,148967,6024,4201,1195,436173,10742,351129,10299,58676,3908,25061,2717,1307,561,49130,3952,39650,3245,8180,1478,1300,887,0,201,139231,7186,105861,6942,23202,2432,9923,1565,245,247,196868,7649,129960,6118,12399,1718,53218,3892,1291,575,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,387697,4300,289135,5527,67484,3411,29718,2484,1360,553,306169,4501,237458,5321,51630,3385,16204,2034,877,474,39143,3597,28932,3208,8118,1562,2043,529,50,67,1680,514,1315,495,242,155,123,218,0,149,23788,2310,14044,1811,6004,1054,3500,727,240,220,16917,1414,7386,1097,1490,407,7848,1007,193,116,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5241598,25078,4335008,25700,652649,13906,248054,8274,5887,1091,4383642,23963,3660339,24453,563249,12487,156929,6349,3125,782,408204,13265,338562,11794,46018,3333,22682,2830,942,459,88393,5022,71782,4380,14704,1957,1907,657,0,190,178678,7099,146839,7405,19622,1988,11895,1611,322,171,182681,7490,117486,5224,9056,1469,54641,3707,1498,647,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703568,10166,1297761,10318,300074,7309,102775,4235,2958,741,1420270,10922,1094006,10468,255737,6337,69081,3764,1446,520,165349,6131,127585,5395,26269,2529,11037,1496,458,258,9039,1330,7294,1181,1431,618,314,239,0,157,51686,3245,37705,2619,8729,1413,5034,901,218,140,57224,3337,31171,2581,7908,980,17309,1782,836,382,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1745718,13311,1371881,14544,238459,8789,132097,6102,3281,886,1249678,14617,997411,15283,180379,7534,70601,3916,1287,416,178949,9168,149134,8291,19074,2326,10466,2185,275,222,74883,4569,61184,4222,12032,1812,1433,670,234,227,131874,6227,103690,5373,20069,2094,7695,1434,420,392,110334,5784,60462,4525,6905,1630,41902,3436,1065,539,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5867765,21065,4927988,22933,631621,11357,299288,8598,8868,1356,4507420,22663,3805869,22911,512946,11029,184645,7474,3960,880,489849,13376,412350,12129,52289,3527,24339,2339,871,384,327421,9805,288480,9224,33701,2982,5041,1283,199,240,315310,9587,268503,8675,23932,2304,21586,2356,1289,617,227765,7559,152786,5981,8753,1293,63677,3711,2549,752,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505361,7913,416345,8359,63648,4361,24781,2667,587,343,405997,7354,334739,7798,54492,4018,16321,2089,445,323,40577,3622,34035,3138,4321,990,2122,891,99,97,13420,2149,11365,1874,1496,559,559,395,0,210,29616,3518,26526,3479,1984,643,1106,640,0,210,15751,1972,9680,1646,1355,606,4673,1107,43,71,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
