GEO_ID,B21003_001E,B21003_001M,B21003_002E,B21003_002M,B21003_003E,B21003_003M,B21003_004E,B21003_004M,B21003_005E,B21003_005M,B21003_006E,B21003_006M,B21003_007E,B21003_007M,B21003_008E,B21003_008M,B21003_009E,B21003_009M,B21003_010E,B21003_010M,B21003_011E,B21003_011M,NAME,B21003_001MA,B21003_001EA,B21003_002EA,B21003_002MA,B21003_003EA,B21003_003MA,B21003_004EA,B21003_004MA,B21003_005EA,B21003_005MA,B21003_006MA,B21003_006EA,B21003_007MA,B21003_007EA,B21003_008EA,B21003_008MA,B21003_009EA,B21003_009MA,B21003_010MA,B21003_010EA,B21003_011MA,B21003_011EA,state
0400000US01,3217388,5415,350112,9089,26568,2232,99916,4333,133478,6422,90150,4708,2867276,10813,472080,10547,900708,15172,831689,11831,662799,14703,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,452365,1971,60440,3159,3746,1156,15268,1653,26895,2380,14531,1650,391925,3455,34931,2485,112199,4521,132792,4064,112003,4887,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4336638,3518,491403,9471,26211,2428,111400,5048,208113,6846,145679,5061,3845235,10305,585993,13160,967130,14394,1252177,14129,1039935,13607,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1957106,4512,215620,6305,19347,2064,76716,4650,76349,4349,43208,3143,1741486,7486,286091,8065,614629,10010,480931,10413,359835,10651,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,25074251,7186,1712975,17615,101354,4908,341564,9291,735155,13759,534902,8756,23361276,18412,4506278,33374,4872106,37183,6735626,40444,7247266,31538,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3494680,5168,373834,7727,13945,1705,80999,4890,141396,6002,137494,5174,3120846,8828,318439,8952,676964,11650,942718,12143,1182725,11805,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2461064,2488,189283,5090,14033,1707,60592,3630,60588,3689,54070,2913,2271781,5377,240957,9134,612542,11599,556457,11277,861825,13765,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,627776,1446,67484,3639,4680,1017,21579,2160,24445,2685,16780,1927,560292,3716,68867,4048,174992,5347,146340,5634,170093,5001,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,451448,678,27608,2299,1612,548,6657,1371,6313,1010,13026,1665,423840,2385,43234,3604,77478,3537,67779,3469,235349,5046,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,13694200,8009,1440566,17371,93225,4848,400506,10675,525543,12753,421292,9934,12253634,18673,1713944,22323,3639366,30533,3601153,28528,3299171,29224,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6442065,9705,636708,12906,43350,3616,177233,7079,241958,7897,174167,7172,5805357,15032,896153,19033,1667948,20802,1594444,21120,1646812,18852,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,929327,2731,102849,4485,5073,833,27134,2607,40395,3202,30247,2542,826478,5371,81176,4603,232105,7448,254185,7643,259012,7467,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1025364,2893,117610,3773,8570,1550,32773,2474,46665,3276,29602,2587,907754,4582,100376,4967,248996,8598,319201,8291,239181,7938,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8586646,4379,646815,11204,53160,3053,205934,6656,233556,6750,154165,6443,7939831,11806,991725,15662,2114447,21306,2230216,20482,2603443,20859,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4310604,5755,415617,9277,35753,2420,152429,5786,148097,5098,79338,4251,3894987,10597,500293,9944,1325391,12823,1122077,14937,947226,14928,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2046533,3846,205125,6275,15866,1718,76192,3271,70902,4422,42165,2785,1841408,6276,156447,4849,593963,9518,592544,7871,498454,9929,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1862892,3843,192319,5573,11286,1449,56236,3279,73244,3746,51553,2939,1670573,6619,174905,6580,440545,8783,528283,9632,526840,9455,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2946088,4702,288216,6612,37268,2813,96053,3787,94791,4994,60104,3272,2657872,7106,432430,9370,881806,11758,739343,14100,604293,13094,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3026538,6024,262685,6563,26344,2239,91830,4690,89464,4302,55047,3224,2763853,6737,487292,10619,926518,15379,724697,12162,625346,11457,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,952524,1901,118149,3275,7343,1130,41367,2315,40166,2557,29273,2029,834375,3852,70418,3608,281072,7507,243133,5931,239752,6296,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4001572,3724,396027,9146,25509,2248,98695,4462,132295,6236,139528,5230,3605545,9669,410536,11692,931598,14580,907790,14519,1355621,16846,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4601109,2893,337962,6682,27317,2267,108451,4865,98820,4639,103374,3979,4263147,7927,437768,9056,1082241,16474,992534,16185,1750604,17342,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6641972,4523,612900,9001,48273,2784,203411,5026,234637,5928,126579,5344,6029072,9027,654366,13272,1768132,16324,1946728,15908,1659846,18317,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3628095,3807,333062,5736,23644,1744,111653,3787,113591,4206,84174,3840,3295033,6577,251061,7168,843416,10070,1068349,11113,1132207,12831,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1926209,4893,180066,5409,16924,1914,50831,3849,72897,4345,39414,3251,1746143,7255,323570,8653,539524,10083,530564,10917,352485,7702,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4038500,4882,431527,7870,38355,2951,144254,4950,149228,5640,99690,4837,3606973,8633,419332,9733,1130771,15827,1069629,13586,987241,13074,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,686834,2440,81646,3391,6165,954,23894,2045,30427,2473,21160,1663,605188,4125,44316,3115,176314,5385,206679,5324,177879,5853,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1211804,2885,122535,3862,7834,1010,39017,2500,44245,2535,31439,2215,1089269,4814,110679,4084,290519,5897,364727,6314,323344,8155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1867784,2647,212305,7036,12595,1863,57753,3904,92558,5160,49399,3249,1655479,6844,265363,8300,474299,10712,545405,11967,370412,9441,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,923809,2377,105412,3610,5654,978,32552,2477,35591,2943,31615,2462,818397,4205,61234,3792,238092,7783,231563,6666,287508,6999,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6080905,2444,379527,6523,33958,2464,132834,5173,108110,4710,104625,3976,5701378,6972,665080,13485,1617485,17719,1298904,17180,2119909,17851,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1357083,3070,157017,5088,9787,1460,37044,3170,64496,3703,45690,2952,1200066,6044,204659,7046,324177,8155,359496,8511,311734,7294,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13406436,4582,795465,10731,68518,4014,261286,7248,267409,7336,198252,5901,12610971,11651,1865072,26446,3331772,27432,3043274,25161,4370853,30764,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
