GEO_ID,B19057_001E,B19057_001M,B19057_002E,B19057_002M,B19057_003E,B19057_003M,NAME,B19057_001EA,B19057_001MA,B19057_002MA,B19057_002EA,B19057_003MA,B19057_003EA,state
0400000US01,1822439,11200,36480,3261,1785959,11796,Alabama,null,null,null,null,null,null,01
0400000US02,246015,2720,16885,2173,229130,3314,Alaska,null,null,null,null,null,null,02
0400000US04,2400809,11557,55579,3801,2345230,11738,Arizona,null,null,null,null,null,null,04
0400000US05,1125899,6925,28383,2334,1097516,7456,Arkansas,null,null,null,null,null,null,05
0400000US06,12650592,16944,496232,11733,12154360,19612,California,null,null,null,null,null,null,06
0400000US08,2002800,8550,42757,2928,1960043,9199,Colorado,null,null,null,null,null,null,08
0400000US09,1339860,7005,43230,3391,1296630,7827,Connecticut,null,null,null,null,null,null,09
0400000US10,339071,3144,8773,1380,330298,3262,Delaware,null,null,null,null,null,null,10
0400000US11,271651,3228,11339,1635,260312,3367,District of Columbia,null,null,null,null,null,null,11
0400000US12,7211584,26752,162371,6571,7049213,27850,Florida,null,null,null,null,null,null,12
0400000US13,3546965,15286,75345,4858,3471620,16028,Georgia,null,null,null,null,null,null,13
0400000US15,450120,4406,17877,1971,432243,4503,Hawaii,null,null,null,null,null,null,15
0400000US16,588489,5467,19843,2588,568646,5785,Idaho,null,null,null,null,null,null,16
0400000US17,4783421,13914,125097,5302,4658324,14625,Illinois,null,null,null,null,null,null,17
0400000US18,2498395,10688,49780,2940,2448615,10317,Indiana,null,null,null,null,null,null,18
0400000US19,1236209,7287,31718,2554,1204491,7919,Iowa,null,null,null,null,null,null,19
0400000US20,1113729,6143,26602,2181,1087127,6510,Kansas,null,null,null,null,null,null,20
0400000US21,1705623,9376,43435,3067,1662188,9714,Kentucky,null,null,null,null,null,null,21
0400000US22,1728149,9677,24799,2460,1703350,9786,Louisiana,null,null,null,null,null,null,22
0400000US23,547686,5711,23264,2107,524422,6095,Maine,null,null,null,null,null,null,23
0400000US24,2161680,8942,54859,3453,2106821,9163,Maryland,null,null,null,null,null,null,24
0400000US25,2536321,9232,81285,4293,2455036,10046,Massachusetts,null,null,null,null,null,null,25
0400000US26,3832466,10485,133190,5002,3699276,10650,Michigan,null,null,null,null,null,null,26
0400000US27,2119954,6871,73839,3932,2046115,8100,Minnesota,null,null,null,null,null,null,27
0400000US28,1091002,7807,34101,3138,1056901,8252,Mississippi,null,null,null,null,null,null,28
0400000US29,2362853,9949,59882,3578,2302971,9261,Missouri,null,null,null,null,null,null,29
0400000US30,406288,3840,8146,1286,398142,4285,Montana,null,null,null,null,null,null,30
0400000US31,730579,4441,14993,1798,715586,4354,Nebraska,null,null,null,null,null,null,31
0400000US32,1002571,7173,31492,2714,971079,7284,Nevada,null,null,null,null,null,null,32
0400000US33,519246,4617,14787,1895,504459,4597,New Hampshire,null,null,null,null,null,null,33
0400000US34,3176139,9966,98133,4689,3078006,9743,New Jersey,null,null,null,null,null,null,34
0400000US35,753507,6087,21072,2213,732435,6282,New Mexico,null,null,null,null,null,null,35
0400000US36,7219356,14194,253106,8542,6966250,16213,New York,null,null,null,null,null,null,36
0400000US37,3757480,13443,74386,4421,3683094,14459,North Carolina,null,null,null,null,null,null,37
0400000US38,298298,2835,4979,1140,293319,3170,North Dakota,null,null,null,null,null,null,38
0400000US39,4564745,13440,146278,5331,4418467,15267,Ohio,null,null,null,null,null,null,39
0400000US40,1447277,6526,47278,2786,1399999,6369,Oklahoma,null,null,null,null,null,null,40
0400000US41,1523799,7789,60878,3725,1462921,8261,Oregon,null,null,null,null,null,null,41
0400000US42,4938894,14403,163462,5915,4775432,13768,Pennsylvania,null,null,null,null,null,null,42
0400000US44,406366,4030,11473,1713,394893,3994,Rhode Island,null,null,null,null,null,null,44
0400000US45,1794989,10191,23081,2509,1771908,9913,South Carolina,null,null,null,null,null,null,45
0400000US46,331406,2992,10054,1359,321352,3296,South Dakota,null,null,null,null,null,null,46
0400000US47,2490249,12758,81758,4946,2408491,13865,Tennessee,null,null,null,null,null,null,47
0400000US48,9110853,20640,158667,7082,8952186,21790,Texas,null,null,null,null,null,null,48
0400000US49,899475,5032,17623,1771,881852,5340,Utah,null,null,null,null,null,null,49
0400000US50,253234,2792,12092,1517,241142,3032,Vermont,null,null,null,null,null,null,50
0400000US51,3055863,11608,65536,4208,2990327,11906,Virginia,null,null,null,null,null,null,51
0400000US53,2644557,11069,105080,5347,2539477,11952,Washington,null,null,null,null,null,null,53
0400000US54,738653,5969,15724,2010,722929,6038,West Virginia,null,null,null,null,null,null,54
0400000US55,2289424,8727,51966,3046,2237458,9065,Wisconsin,null,null,null,null,null,null,55
0400000US56,224003,3223,3144,806,220859,3245,Wyoming,null,null,null,null,null,null,56
0400000US72,1253690,9187,87746,4380,1165944,9280,Puerto Rico,null,null,null,null,null,null,72
