GEO_ID,C27006_001E,C27006_001M,C27006_002E,C27006_002M,C27006_003E,C27006_003M,C27006_004E,C27006_004M,C27006_005E,C27006_005M,C27006_006E,C27006_006M,C27006_007E,C27006_007M,C27006_008E,C27006_008M,C27006_009E,C27006_009M,C27006_010E,C27006_010M,C27006_011E,C27006_011M,C27006_012E,C27006_012M,C27006_013E,C27006_013M,C27006_014E,C27006_014M,C27006_015E,C27006_015M,C27006_016E,C27006_016M,C27006_017E,C27006_017M,C27006_018E,C27006_018M,C27006_019E,C27006_019M,C27006_020E,C27006_020M,C27006_021E,C27006_021M,NAME,C27006_001EA,C27006_001MA,C27006_002EA,C27006_002MA,C27006_003EA,C27006_003MA,C27006_004MA,C27006_004EA,C27006_005MA,C27006_005EA,C27006_006MA,C27006_006EA,C27006_007EA,C27006_007MA,C27006_008MA,C27006_008EA,C27006_009MA,C27006_009EA,C27006_010MA,C27006_010EA,C27006_011EA,C27006_011MA,C27006_012EA,C27006_012MA,C27006_013EA,C27006_013MA,C27006_014MA,C27006_014EA,C27006_015MA,C27006_015EA,C27006_016MA,C27006_016EA,C27006_017EA,C27006_017MA,C27006_018EA,C27006_018MA,C27006_019MA,C27006_019EA,C27006_020EA,C27006_020MA,C27006_021MA,C27006_021EA,state
0400000US13,9800887,3675,4727828,8687,1269050,6733,10136,2502,1258914,7526,2952986,6612,117539,5857,2835447,9254,505792,2817,483008,4036,22784,2630,5073059,7882,1218029,6673,10794,2419,1207235,7244,3198904,4639,114326,6298,3084578,7722,656126,2761,633801,3262,22325,2439,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,158445,1211,429,312,158016,1277,406345,3039,11298,1716,395047,3552,96562,764,92206,1135,4356,844,683816,2110,148403,1187,326,216,148077,1175,416197,1526,10555,1698,405642,2357,119216,740,113136,1319,6080,1010,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,221768,2389,831,677,220937,2527,472071,2045,18276,2352,453795,2997,103128,1063,100163,1370,2965,833,795205,2627,204180,2104,760,463,203420,2138,474872,1821,17757,1798,457115,2593,116153,1047,112590,1505,3563,1291,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,1541919,3308,7629,1483,1534290,3810,3944682,4452,121584,5375,3823098,7384,730192,1870,693777,3531,36415,2899,6487823,5356,1476041,3833,9201,1831,1466840,4133,4066089,3904,124471,5365,3941618,6602,945693,2495,905634,4293,40059,3022,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,808450,3634,3763,1108,804687,3767,1971787,3603,86064,4775,1885723,5715,385576,2103,376543,2456,9033,1504,3305738,5074,775565,4146,5060,1411,770505,4113,2037163,3120,86486,5043,1950677,5880,493010,2060,481734,2444,11276,1357,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,368613,3010,2533,919,366080,3207,934207,2350,30811,2327,903396,3049,201514,1379,197545,1477,3969,910,1540950,3674,352651,3173,1175,432,351476,3192,934645,2397,33838,2564,900807,3578,253654,1437,249956,1659,3698,852,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,368449,2713,1770,608,366679,2883,860822,2848,29870,3047,830952,3995,171084,1296,166434,1490,4650,930,1436378,3551,350485,2730,913,499,349572,2746,869547,2618,31722,2629,837825,3609,216346,1852,210890,2021,5456,1008,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,518975,3660,2825,1001,516150,3736,1315811,3308,82597,4113,1233214,5232,270854,1649,263837,1774,7017,1076,2206460,4106,493145,3346,2783,881,490362,3391,1371368,3652,83684,4160,1287684,5324,341947,2192,334158,2492,7789,1144,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,560191,4134,3952,1001,556239,4221,1359668,3039,72330,4342,1287338,5015,256288,2011,243571,2548,12717,1782,2346763,4938,550786,4471,3971,1038,546815,4719,1465433,2823,69168,4315,1396265,5078,330544,1809,317018,2313,13526,1682,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,132959,1581,841,448,132118,1658,404804,1749,23309,2200,381495,2757,103542,903,100398,1181,3144,672,672886,2064,126868,1536,434,308,126434,1595,420703,1445,23162,2301,397541,2709,125315,939,121809,1076,3506,702,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,4628,1654,680053,2561,1790937,3081,51137,3831,1739800,4639,333098,1601,313977,2290,19121,1671,3025323,3574,658437,2167,4522,1402,653915,2800,1931264,2835,54059,4103,1877205,4868,435622,1752,410703,2850,24919,2382,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,3201,996,708540,2023,2077396,2161,66301,4106,2011095,4585,410397,1522,387109,2799,23288,2289,3414120,2292,677424,1689,3234,1075,674190,2002,2195447,1966,71305,4610,2124142,4803,541249,1493,518217,2484,23032,2139,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,4773,1172,1142344,2525,2993301,3793,144547,5078,2848754,6536,642484,2055,626885,3134,15599,1991,5001549,4686,1092886,2761,3829,1209,1089057,3012,3103460,3883,147878,5114,2955582,6546,805203,1958,789495,2616,15708,1826,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,2004,685,651085,3394,1679652,2650,47023,2796,1632629,3658,324863,1570,314110,2222,10753,1298,2705077,4152,627147,3131,2286,805,624861,3021,1677519,2746,46557,2782,1630962,3595,400411,1589,388837,2043,11574,1491,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,3895,1388,371017,4632,854907,3621,57405,4327,797502,5862,172121,1842,167236,2138,4885,1136,1523271,5966,359163,4847,2175,909,356988,4917,935839,3223,55220,4032,880619,5273,228269,1667,224925,1734,3344,779,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,3695,1308,708896,4410,1788252,3811,89970,4576,1698282,6213,384950,1563,371849,2427,13101,1901,3044884,4865,681997,3807,2139,724,679858,3814,1877767,2891,89385,4659,1788382,5500,485120,2001,475333,2628,9787,1517,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,642,430,111976,1324,308076,1859,11861,1458,296215,2261,75976,747,74558,867,1418,487,502720,2261,110425,1669,481,299,109944,1698,308049,2003,10890,1429,297159,2463,84246,1001,82302,1105,1944,525,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,1550,911,232103,2173,562421,1713,15548,2022,546873,2502,113349,910,109738,1193,3611,789,931236,2120,228984,1956,936,614,228048,1996,563004,1468,16643,1578,546361,1842,139248,1189,134986,1417,4262,833,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,1366,1009,335141,2055,862994,2075,25927,2870,837067,3400,176812,807,166527,1776,10285,1456,1380894,2325,324590,1893,1008,559,323582,1991,856891,1547,30204,2475,826687,2904,199413,1101,187152,2033,12261,1674,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,438,411,136518,1354,419117,1905,16482,2732,402635,3408,88786,986,84302,1293,4484,964,663799,2133,133686,1291,188,198,133498,1329,423763,1890,17106,1984,406657,2722,106350,1216,103457,1228,2893,637,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,5084,1295,1025654,2386,2709556,2147,81355,5783,2628201,6425,531743,1580,500485,3066,31258,2627,4519615,3370,986974,2293,4272,1153,982702,2631,2819281,1844,87117,4288,2732164,4868,713360,1967,678629,3252,34731,2851,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,4995,1853,252875,3044,611782,1831,30629,2723,581153,3103,138575,1130,131505,1640,7070,1271,1043673,2686,249081,2225,2122,658,246959,2369,631571,1549,29115,2537,602456,2699,163021,1077,157586,1642,5435,1095,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,15244,3939,2148618,5199,6048931,4143,213054,7168,5835877,8468,1159731,2726,1101347,4459,58384,3683,10027545,5101,2067113,3488,13728,3449,2053385,4619,6391044,3547,224727,8484,6166317,9895,1569388,2475,1507286,4229,62102,3866,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,5207,1244,1159240,6189,2879124,5487,129730,5111,2749394,7647,597413,2776,581129,3357,16284,2264,5004336,7224,1116102,6731,5357,1556,1110745,6982,3121078,4214,146059,6294,2975019,7146,767156,2297,751671,2765,15485,1734,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,533,426,81484,1536,233881,1813,5803,1133,228078,2023,44000,544,42258,753,1742,569,348283,2069,78413,1564,36,44,78377,1568,217423,1290,5442,1035,211981,1586,52447,509,51364,672,1083,377,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,6911,1621,1344710,3941,3465095,3632,141042,5892,3324053,6734,733103,2243,709169,3290,23934,2314,5848479,4420,1293331,3169,7784,2206,1285547,4259,3607019,3668,136528,5846,3470491,6531,948129,2723,919528,3425,28601,2476,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,4866,1239,480205,2934,1127344,3140,53785,2959,1073559,3926,236319,1653,228263,1686,8056,1178,1921520,4017,461062,2511,4332,976,456730,2654,1168390,2823,55424,3148,1112966,4145,292068,1505,285410,1648,6658,917,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,2373,1271,438869,3290,1207436,2441,44673,3973,1162763,4678,269547,1342,261627,1929,7920,1378,1974867,3282,417017,3122,1302,581,415715,3238,1233316,2213,49991,3400,1183325,3855,324534,1643,317298,1904,7236,1198,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,7387,1939,1376049,3820,3853909,3598,154189,5151,3699720,5851,871317,2501,840563,3255,30754,2135,6460713,4826,1325407,3465,4634,1103,1320773,3715,3995607,3027,163849,6672,3831758,6925,1139699,2675,1106317,3478,33382,2505,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,417,336,110309,1250,327071,1517,13329,1851,313742,2356,66864,941,63261,1150,3603,777,531385,1618,101704,1154,302,472,101402,1273,341377,1161,15733,1883,325644,2493,88304,885,86349,1086,1955,641,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,4054,1339,542869,3953,1386800,3194,71374,4298,1315426,5834,312314,1521,304515,1756,7799,1466,2432085,4421,529698,3623,3957,1305,525741,4021,1507042,2670,73527,5077,1433515,5551,395345,1782,387093,2336,8252,1501,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,538,356,105543,1532,253068,1506,9679,1603,243389,2135,54045,801,52740,958,1305,525,413845,1983,101183,1652,221,204,100962,1683,248701,1417,8714,1167,239987,1766,63961,644,62519,866,1442,585,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,4909,1812,759899,5183,1932335,3991,98307,5633,1834028,6041,406531,2135,395801,2569,10730,1743,3290970,5173,724766,4407,3338,1083,721428,4728,2051225,3307,105369,5395,1945856,6052,514979,2121,503549,2693,11430,1938,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,19110,2794,3575096,8044,7904075,7323,238427,7937,7665648,10628,1284407,3334,1215272,5496,69135,4347,13193874,8674,3434576,7912,20671,3607,3413905,9339,8161504,5415,260646,8289,7900858,10016,1597794,3660,1520623,5430,77171,4042,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,1211,610,458185,2324,849890,1929,21705,2463,828185,3140,128638,892,123857,1175,4781,989,1436289,2563,434289,2152,670,530,433619,2199,851815,1748,19856,2150,831959,2722,150185,936,144938,1575,5247,1275,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,517,279,63291,1107,196359,1108,11440,1701,184919,2045,45699,541,44470,720,1229,581,315030,1448,60004,1124,227,177,59777,1116,201367,950,9141,1149,192226,1546,53659,586,52104,738,1555,494,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,7943,1720,940421,4954,2471458,5727,85425,4223,2386033,6345,476101,2235,453462,2809,22639,1866,4158268,6203,913294,4539,9396,2334,903898,4955,2641465,4175,98363,5449,2543102,6961,603509,2952,581144,3675,22365,2245,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,3896,1134,806847,3129,2159053,4250,70096,4604,2088957,6661,424347,2133,407242,2583,17105,1992,3470006,3595,783760,3139,3450,984,780310,3516,2180146,3036,75570,4895,2104576,5987,506100,1765,490102,2769,15998,2119,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,628,398,195651,2230,561062,1961,45655,3523,515407,3821,140351,1024,137422,1273,2929,672,927129,2771,184877,1998,1733,761,183144,2259,571641,1874,36425,2564,535216,3060,170611,1305,167679,1376,2932,811,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,4915,1342,664786,3389,1769993,3074,62608,3684,1707385,4963,368168,1508,359912,1711,8256,1135,2861404,3419,635080,2552,4361,1239,630719,2898,1774110,2069,64981,3468,1709129,4039,452214,1583,443628,2070,8586,1188,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,354,324,72319,1807,182407,1715,5047,1113,177360,2094,35862,799,34461,780,1401,732,282268,2342,66618,1638,615,447,66003,1661,176119,1653,4613,889,171506,1671,39531,827,38724,906,807,339,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,4258,1213,414206,3311,1034322,1076,82254,4301,952068,4453,255911,994,247549,1982,8362,1731,1879944,3695,394803,3433,4494,1201,390309,3667,1148896,1138,77742,4459,1071154,4381,336245,1130,323262,1806,12983,1486,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
