GEO_ID,C27012_001E,C27012_001M,C27012_002E,C27012_002M,C27012_003E,C27012_003M,C27012_004E,C27012_004M,C27012_005E,C27012_005M,C27012_006E,C27012_006M,C27012_007E,C27012_007M,C27012_008E,C27012_008M,C27012_009E,C27012_009M,C27012_010E,C27012_010M,C27012_011E,C27012_011M,C27012_012E,C27012_012M,C27012_013E,C27012_013M,C27012_014E,C27012_014M,C27012_015E,C27012_015M,C27012_016E,C27012_016M,C27012_017E,C27012_017M,C27012_018E,C27012_018M,C27012_019E,C27012_019M,C27012_020E,C27012_020M,C27012_021E,C27012_021M,C27012_022E,C27012_022M,C27012_023E,C27012_023M,C27012_024E,C27012_024M,C27012_025E,C27012_025M,C27012_026E,C27012_026M,C27012_027E,C27012_027M,C27012_028E,C27012_028M,C27012_029E,C27012_029M,C27012_030E,C27012_030M,C27012_031E,C27012_031M,C27012_032E,C27012_032M,C27012_033E,C27012_033M,C27012_034E,C27012_034M,C27012_035E,C27012_035M,C27012_036E,C27012_036M,C27012_037E,C27012_037M,C27012_038E,C27012_038M,C27012_039E,C27012_039M,C27012_040E,C27012_040M,C27012_041E,C27012_041M,C27012_042E,C27012_042M,C27012_043E,C27012_043M,C27012_044E,C27012_044M,C27012_045E,C27012_045M,C27012_046E,C27012_046M,NAME,C27012_001MA,C27012_001EA,C27012_002MA,C27012_002EA,C27012_003MA,C27012_003EA,C27012_004EA,C27012_004MA,C27012_005EA,C27012_005MA,C27012_006MA,C27012_006EA,C27012_007MA,C27012_007EA,C27012_008MA,C27012_008EA,C27012_009EA,C27012_009MA,C27012_010EA,C27012_010MA,C27012_011MA,C27012_011EA,C27012_012EA,C27012_012MA,C27012_013MA,C27012_013EA,C27012_014MA,C27012_014EA,C27012_015EA,C27012_015MA,C27012_016EA,C27012_016MA,C27012_017EA,C27012_017MA,C27012_018EA,C27012_018MA,C27012_019MA,C27012_019EA,C27012_020EA,C27012_020MA,C27012_021MA,C27012_021EA,C27012_022EA,C27012_022MA,C27012_023EA,C27012_023MA,C27012_024MA,C27012_024EA,C27012_025EA,C27012_025MA,C27012_026MA,C27012_026EA,C27012_027EA,C27012_027MA,C27012_028EA,C27012_028MA,C27012_029MA,C27012_029EA,C27012_030MA,C27012_030EA,C27012_031MA,C27012_031EA,C27012_032EA,C27012_032MA,C27012_033MA,C27012_033EA,C27012_034MA,C27012_034EA,C27012_035EA,C27012_035MA,C27012_036EA,C27012_036MA,C27012_037MA,C27012_037EA,C27012_038EA,C27012_038MA,C27012_039EA,C27012_039MA,C27012_040EA,C27012_040MA,C27012_041MA,C27012_041EA,C27012_042EA,C27012_042MA,C27012_043EA,C27012_043MA,C27012_044EA,C27012_044MA,C27012_045EA,C27012_045MA,C27012_046MA,C27012_046EA,state
0400000US13,7313808,5304,3122273,25795,3021850,26095,2490354,25325,2233571,26117,244400,9918,12439,2073,52063,3884,531496,15700,100423,5001,98522,5062,60162,3485,20539,2452,82562,4595,4326,837,1901,957,1664196,24381,1539489,23937,978471,19765,701027,16409,159130,8108,17422,2295,104217,6059,561018,13351,124707,4793,123029,4706,53024,3225,36848,2634,119644,4548,8207,1384,1678,674,2527339,22326,1590551,21428,1090436,17825,519437,12941,142802,7286,202004,8918,359921,9325,500115,14455,936788,7673,924742,7512,302029,8345,251543,7186,914603,7633,161850,6648,12046,2329,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1038320,3371,444420,7439,422165,7401,403036,7144,360725,7080,34007,3173,2098,670,13583,1495,19129,2629,22255,2168,22027,2154,16362,1709,3934,982,17759,1912,913,384,228,187,249624,7450,225199,7270,190985,6568,134997,5291,23728,2008,2584,936,32759,3523,34214,3473,24425,2201,24154,2203,13791,1550,6986,1429,22747,2187,2153,755,271,262,344276,6290,175178,5996,149260,5203,62172,3594,23231,2407,17171,2131,51160,3889,25918,3258,169098,3052,167438,3039,79920,3444,42094,2849,164836,3094,25503,2166,1660,763,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1166224,1531,470983,7646,456618,7429,377093,8598,328456,8547,46846,3345,1669,662,8358,1738,79525,5910,14365,1861,14051,1815,7240,1401,4001,793,12169,1703,448,285,314,339,318483,7992,292497,7542,206944,6267,139199,6045,46494,3209,4813,1107,23695,2797,85553,6113,25986,1873,25753,1870,8177,1264,11036,1199,25003,1837,998,348,233,209,376758,8086,197828,7078,145441,6572,69463,4616,26802,2436,29551,2833,45275,4131,52387,3823,178930,2636,177484,2871,47051,3315,76893,3350,175581,2847,21143,2741,1446,1047,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9686656,2729,4184902,21375,4042937,21785,3550512,21111,3188465,21081,308717,9012,13822,1929,160288,6095,492425,12885,141965,4966,139034,4887,89484,4234,33771,2331,111369,4594,5274,901,2931,1065,2453030,17517,2245642,16805,1708172,14117,1219957,13794,244172,8004,33050,2931,284247,9020,537470,12546,207388,6585,204789,6673,79025,3670,79928,4582,198162,6322,12252,1499,2599,923,3048724,18920,1722192,17328,1281197,15910,628685,11961,167623,6644,199183,7170,447916,10508,440995,12282,1326532,8067,1310099,8374,439833,9238,484192,8494,1289880,8743,167981,5379,16433,2071,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4887536,3003,2075183,15181,2008182,14497,1751630,17376,1605258,17262,146897,5413,7530,1259,46955,3510,256552,9305,67001,3576,66280,3655,38482,2981,16457,1697,56871,2968,3284,754,721,427,1252860,16264,1137645,15634,829683,13378,620682,11874,115693,5532,18410,2194,109687,5929,307962,10512,115215,4382,114739,4436,39870,2906,43449,2766,113035,4358,6904,1333,476,260,1559493,14956,863123,13274,658697,12329,309331,8229,86274,3821,146610,6739,228073,9137,204426,7328,696370,5210,693600,5313,226948,7045,279939,6526,688371,5304,79191,3859,2770,894,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2324020,2105,1101942,9443,1065647,9382,975734,9072,860605,10331,111351,4731,3704,882,35209,3137,89913,4892,36295,2206,36084,2217,18452,1624,12560,1521,31958,1892,1638,539,211,151,597663,9019,525757,8628,442336,8218,309966,7821,71847,4008,14015,1853,71625,3914,83421,4136,71906,2652,71654,2649,21174,1642,33905,2204,70795,2629,5625,762,252,175,624415,7856,277448,6789,234311,6474,102042,4726,38702,2786,46930,2798,91853,4502,43137,2926,346967,3646,345939,3671,88201,3954,180741,4612,344748,3695,45186,2203,1028,486,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2117799,2796,985707,10602,948769,10135,838816,10326,748286,10241,91328,3205,4660,1203,18243,2046,109953,5347,36938,2261,36536,2231,19892,1605,12688,1204,31609,2076,1761,593,402,253,538396,9916,476050,9824,355227,8602,253857,7302,64247,3724,7778,1380,35856,3160,120823,5558,62346,3177,62243,3183,17529,1722,31462,2187,60865,3086,3839,871,103,83,593696,8973,305550,8631,233754,7170,111199,4819,42522,2664,49154,3950,65601,3826,71796,4785,288146,3534,287256,3602,63308,3381,139270,3861,284850,3668,35547,2656,890,359,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3299980,3152,1319923,13696,1273811,13673,1105738,13715,1009056,13420,100596,4902,5204,1251,25543,2737,168073,7834,46112,2910,46064,2922,26574,2286,11601,1580,39542,2679,2949,860,48,59,768832,13084,700689,12160,487213,11203,367669,9499,66320,4032,10572,1480,54134,3937,213476,7862,68143,3119,67782,3159,27995,2125,26067,2203,66496,3142,4442,878,361,222,1211225,12355,712679,12332,539724,10077,213008,6279,63093,3531,150505,6193,216129,7583,172955,6903,498546,4586,496541,4649,173176,4977,168693,5565,491957,4400,78589,3395,2005,737,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3411933,2114,1453901,15573,1394971,14875,1148046,16652,1016337,17997,123594,6722,6544,1480,40988,3366,246925,10554,58930,2957,57550,2919,35854,2710,13381,1517,49149,2661,3655,825,1380,666,754935,13165,687675,13305,448766,11115,305220,9733,73429,4304,13151,1883,72584,4521,238909,10158,67260,3077,66203,3137,25935,2426,20724,2196,63470,3028,7037,1233,1057,506,1203097,14152,742455,13641,545940,11595,218208,8323,72263,4871,121803,5968,232139,9505,196515,8515,460642,4680,457417,4656,137440,4549,133625,4416,447970,4812,91276,3641,3225,981,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1054364,1396,419844,6679,403765,6287,354515,7182,314495,7034,26477,2558,1422,424,22696,2450,49250,3344,16079,1541,16039,1542,9627,1290,4035,783,13523,1457,755,342,40,68,290542,6607,253990,5784,194136,5584,124050,4853,24320,2455,6365,1170,47163,3536,59854,3788,36552,2227,36446,2227,12917,1437,12256,1365,35478,2255,4147,801,106,120,343978,6249,167752,5935,145620,5624,45102,3549,15411,1654,38684,3131,79972,4380,22132,2440,176226,2651,175979,2644,53247,3091,61098,3154,173206,2685,35217,3015,247,213,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4490921,2388,2176906,13489,2088372,13075,1878731,14036,1687288,17389,165638,7697,9662,1790,67829,5413,209641,7557,88534,3665,87547,3704,64487,3166,19118,1814,69343,3297,3794,805,987,524,1052066,14582,945688,13854,754833,13909,540701,11494,111237,6294,15787,2315,118264,6007,190855,8586,106378,3887,104559,3897,57951,3119,32909,2474,100443,3836,5452,1059,1819,603,1261949,14297,688141,13363,565540,10108,292054,8508,75673,4731,79747,5422,189904,6683,122601,7709,573808,5463,565818,5455,266261,6424,180086,5207,554894,5437,79830,4355,7990,1392,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5224489,1580,2257481,19577,2164111,18596,2085499,18325,1857818,18961,155445,6951,8704,1387,141982,6752,78612,5582,93370,3953,92935,3966,68057,3733,18098,1288,71887,3667,5361,1022,435,288,1457094,17500,1313654,16306,1214209,15196,801775,12120,178542,6696,22835,2366,294873,9560,99445,6918,143440,5615,143216,5605,70834,4028,51498,3272,135742,5283,13626,1661,224,168,1509914,16462,795078,14650,751066,14697,315553,9249,99505,5248,106067,5833,365598,12005,44012,3616,714836,6807,711977,7063,260690,7524,231186,6656,697697,6885,152071,5998,2859,837,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7544448,2261,2855763,18365,2777034,17876,2479115,18803,2238458,17802,211514,6213,9843,1387,99949,5090,297919,9450,78729,3760,78068,3765,51648,2754,21125,1804,66699,3431,3347,656,661,350,1999925,17907,1837883,16022,1420908,13543,1007476,13009,195900,6645,35445,2656,252334,8314,416975,10365,162042,5219,160883,5217,80292,3553,58148,3213,157193,5264,11996,1221,1159,532,2688760,18656,1481844,17128,1222730,14665,582247,10229,140986,4984,247137,5812,506464,11257,259114,8436,1206916,6878,1201164,7228,587799,9486,426619,7685,1192488,7058,158179,6312,5752,1547,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
