GEO_ID,B17020A_001E,B17020A_001M,B17020A_002E,B17020A_002M,B17020A_003E,B17020A_003M,B17020A_004E,B17020A_004M,B17020A_005E,B17020A_005M,B17020A_006E,B17020A_006M,B17020A_007E,B17020A_007M,B17020A_008E,B17020A_008M,B17020A_009E,B17020A_009M,B17020A_010E,B17020A_010M,B17020A_011E,B17020A_011M,B17020A_012E,B17020A_012M,B17020A_013E,B17020A_013M,B17020A_014E,B17020A_014M,B17020A_015E,B17020A_015M,B17020A_016E,B17020A_016M,B17020A_017E,B17020A_017M,NAME,B17020A_001EA,B17020A_001MA,B17020A_002EA,B17020A_002MA,B17020A_003MA,B17020A_003EA,B17020A_004MA,B17020A_004EA,B17020A_005MA,B17020A_005EA,B17020A_006EA,B17020A_006MA,B17020A_007EA,B17020A_007MA,B17020A_008EA,B17020A_008MA,B17020A_009MA,B17020A_009EA,B17020A_010MA,B17020A_010EA,B17020A_011MA,B17020A_011EA,B17020A_012MA,B17020A_012EA,B17020A_013EA,B17020A_013MA,B17020A_014MA,B17020A_014EA,B17020A_015MA,B17020A_015EA,B17020A_016MA,B17020A_016EA,B17020A_017MA,B17020A_017EA,state
0400000US13,5903370,18839,842177,22721,93682,6425,80914,6076,74667,5607,486546,13944,75240,4650,23549,2411,7579,1201,5061193,26964,327596,7139,373936,9063,382075,9152,2845813,17698,820723,9515,232111,4777,78939,4198,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,344490,4761,39532,4100,1759,797,2302,1087,2228,890,25863,2661,5613,1213,1164,537,603,355,304958,5424,19170,1607,14405,1786,12057,1477,182302,3689,58323,2215,13369,1084,5332,976,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1450050,6218,212321,15010,23023,2997,22662,4415,20765,2834,120487,8156,17974,2799,4624,1072,2786,887,1237729,15212,99619,4109,105033,5155,102885,4707,655830,8900,196170,4747,58547,2056,19645,1874,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9166563,22218,988174,27557,96760,6234,95649,7367,90292,5717,566995,15098,89296,4695,32074,2731,17108,1966,8178389,27547,519102,8219,569614,8917,612646,8943,4664105,20029,1249293,8662,391259,5486,172370,5372,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5369766,11042,705129,21047,75215,5551,72302,5001,61461,4682,412476,12192,56181,3614,17795,1647,9699,1377,4664637,21328,305856,6891,338093,6226,362322,7130,2592868,13354,748465,7711,221933,5175,95100,4874,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739185,6767,308532,12376,28407,2974,28945,3317,26402,2505,180751,7224,25302,1966,11137,1294,7588,1149,2430653,13954,172130,4375,178213,4257,183047,4185,1314030,9476,396118,4087,128962,3333,58153,3017,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2412894,7396,299660,14469,38499,4173,31159,2960,23808,2624,166467,7860,24703,2471,8717,1273,6307,1073,2113234,16105,155990,4771,161443,4673,167932,4218,1158973,9712,321332,4453,103169,2882,44395,2650,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3755487,5075,660113,17952,73837,5287,63583,4897,57357,4427,374961,10372,60566,3405,22109,2106,7700,1232,3095374,18488,192475,4940,210801,5645,234378,6007,1731827,12352,524762,5390,147597,3549,53534,3487,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2842744,7428,353419,14088,30815,3846,29411,3700,26049,2684,207392,9872,39406,3648,14669,1675,5677,1037,2489325,16527,171165,5293,173451,5725,178234,5283,1405354,11885,398555,5642,119346,2968,43220,2524,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1229975,2330,163160,8499,12560,2093,12528,1921,13538,2007,94431,5334,20745,2166,6494,989,2864,644,1066815,8939,55669,2603,65485,3424,73397,2747,584648,6040,202332,3314,62436,2171,22848,1801,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3344113,14364,239560,11941,18921,2794,17256,2672,16577,2625,140388,7664,27830,2649,11008,1880,7580,1236,3104553,17513,190622,4675,208361,5028,220550,4953,1764348,13235,503008,5464,149196,3050,68468,2917,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5158903,13858,485497,19407,39640,4306,36839,3952,42102,4317,276124,12286,53262,3973,24767,2429,12763,1916,4673406,19539,265628,5569,292626,7123,323804,6536,2679876,13869,763048,8522,235473,5220,112951,4837,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7673466,8939,1034814,23910,106863,6462,92893,5744,91402,4823,605324,14297,95699,3926,28219,2351,14414,1619,6638652,24014,382229,6956,443268,8229,492130,7116,3674775,15511,1140347,7714,352343,4644,153560,4778,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4495122,7556,388598,14002,29645,2725,32833,3993,24870,2435,235185,8306,36874,2546,18345,1701,10846,1421,4106524,14713,277868,4098,290953,5212,308783,4646,2308515,11931,641914,6030,197920,3853,80571,3494,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1714855,5578,259484,15864,26763,3806,24431,3385,20637,2866,146272,9095,25979,2449,10748,1457,4654,1116,1455371,16014,90104,4017,103356,3780,106483,4970,789113,9780,258869,4401,80341,2683,27105,2314,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4868446,7996,659725,22419,71864,5791,62542,5282,56776,4127,369401,12593,64822,3962,24356,2178,9964,1294,4208721,23679,269824,7012,292249,6906,307568,6487,2335857,14609,699588,7623,217455,4277,86180,3806,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,885467,2685,127923,8382,12773,2076,9913,1810,9544,2071,75891,4766,13076,1686,4274,837,2452,768,757544,8387,48316,2007,49004,2651,51862,2410,410636,5585,140314,2934,41222,1986,16190,1786,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1605193,5915,184980,10274,23993,3014,18110,3006,14656,2000,101835,5025,14758,1591,7488,1141,4140,804,1420213,10279,102773,3418,112706,4028,108848,3354,780462,6350,216259,3461,71094,2059,28071,1822,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1883079,16155,250836,13076,26819,3505,28456,3474,23095,3004,137799,6839,26030,2774,5822,1438,2815,719,1632243,16694,100503,4303,109206,4685,111733,4576,918440,10951,285561,5119,76964,2847,29836,2440,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1199701,3764,99911,7961,8381,1907,7398,1537,8661,2020,60692,5134,9452,1491,3568,922,1759,572,1099790,8669,60976,2460,72656,3484,80863,3219,624344,6651,188520,3702,52654,1896,19777,1590,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5965975,24699,515480,19964,52916,4794,51862,4193,45269,4255,271853,11534,55933,3814,24750,2698,12897,1724,5450495,26535,330029,7821,362115,7085,411832,7473,3043009,19049,876160,6913,282755,5409,144595,4723,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1542692,13147,299550,14480,34622,3262,39435,4105,28159,3075,156442,8438,28481,3135,9340,1423,3071,956,1243142,16888,78895,3445,82504,4797,89395,3981,671431,10448,226359,5062,69295,2496,25263,2259,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12371844,28706,1423378,29547,136783,7110,132628,6933,119657,7464,782385,18042,154938,5652,60591,3628,36396,2904,10948466,40828,642300,10466,675491,10808,727616,10045,6241522,27561,1795930,12175,590732,8687,274875,7459,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6660814,15551,906869,23635,88846,5810,86157,6347,74319,5804,526267,13515,87422,4535,28386,2499,15472,1512,5753945,27328,346551,6366,394074,7489,401052,7806,3203673,18430,999848,8684,302086,4964,106661,4423,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,621277,1508,56443,4682,3861,1293,2443,765,2452,802,36702,3108,5376,919,3691,639,1918,550,564834,4557,42947,1714,39417,2323,41451,2129,320960,3788,81018,1961,27437,1394,11604,1222,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9303561,9732,1214215,27282,121208,6641,118770,6697,109088,6752,704108,15128,104071,4666,40808,2977,16162,1940,8089346,29720,498746,7436,541683,8874,607554,9315,4478664,16384,1360984,9207,417186,5360,184529,5200,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2741757,6523,381845,12232,42613,3324,38829,3182,32557,2911,213901,7576,34924,2039,13238,1330,5783,933,2359912,13029,155115,4476,161006,4128,162916,4212,1308393,8677,398754,4402,129235,2651,44493,2671,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3312664,11022,512036,18246,53134,5369,44696,4359,38675,3429,304040,12770,49831,4268,14365,1840,7295,1385,2800628,18365,163939,6016,178600,5230,193414,5353,1535346,13586,518394,6309,144599,3607,66336,3639,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10128143,15587,1081639,29711,105197,6788,93597,5732,84694,5241,611875,17487,116036,4656,44309,3008,25931,2086,9046504,31247,512989,7456,566820,7534,633109,8989,4992452,19076,1569356,9131,535513,6750,236265,5571,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,813670,7004,88998,7264,8626,2284,7085,1627,7914,1649,52304,4206,7131,1253,3717,1026,2221,768,724672,7636,36619,2600,39679,2639,49095,2634,412324,5406,127295,2938,36636,1943,23024,1956,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3128480,7582,421829,18532,45643,4185,42966,4185,32586,3336,239055,11385,41787,3735,13897,1515,5895,1065,2706651,19776,159392,5494,174695,6154,186549,6093,1476633,12941,513435,6675,147482,3703,48465,3328,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,695639,2678,69983,5177,6504,1224,6458,1408,4798,1200,39901,3256,5879,982,4188,1191,2255,723,625656,5741,46728,1827,46977,2300,45189,2204,337560,4526,103495,2700,32812,1687,12895,1338,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4949287,10319,745447,21772,83954,5380,73025,5231,66592,4685,420730,13148,68588,4178,24825,2428,7733,1098,4203840,22752,250747,6640,275154,6751,303748,6430,2337018,14747,743453,7490,219329,4094,74391,3823,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19424584,43562,3138476,50813,428336,15337,415951,12551,345990,12499,1613740,26852,223332,8929,82160,4432,28967,2698,16286108,60669,1236051,16467,1302983,16527,1331902,18731,9303606,39437,2227125,13332,652130,9067,232311,6844,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2494945,11665,274306,16066,34748,3948,30482,3671,25231,3700,157808,8809,17004,1893,6380,1274,2653,699,2220639,16236,222203,4838,224496,4998,209416,4923,1210831,10278,250090,4893,74608,2269,28995,1984,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,573313,896,68727,4968,6098,1164,5489,1171,5208,967,39810,2933,7781,1542,2783,734,1558,749,504586,5011,27810,1479,31076,1590,35278,1586,281007,3549,94176,2276,25584,1404,9655,1182,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5578134,12730,514477,20997,51088,4591,39874,4582,38747,3433,312293,12619,46027,3508,16539,2005,9909,1251,5063657,25187,327099,6139,351477,7008,357255,8002,2887374,16724,813300,8085,233863,4307,93289,3870,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5343321,17636,668475,21245,59501,5337,63254,5107,60368,5079,397147,11743,60120,4122,19714,2248,8371,1572,4674846,23025,304969,6610,304281,7156,320848,6698,2643097,14858,790863,7456,216595,4514,94193,4158,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1694148,3211,300785,11665,32373,3352,29377,3034,25521,2588,169627,7433,30123,2502,9830,1693,3934,963,1393363,12002,74821,3816,82578,3453,94961,3575,761161,7839,269747,4408,80110,2643,29985,2163,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4856232,8952,528710,14900,48092,4197,44535,4082,38902,2917,308655,8853,49929,2798,24069,1944,14528,1967,4327522,15267,272225,4748,294487,5368,321380,5035,2420451,10111,709280,6591,216224,3824,93475,3496,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,517672,4061,49901,5040,5524,1370,4217,1260,3725,1200,28325,3245,5635,1226,1579,490,896,348,467771,6477,33874,2026,37050,2368,34396,2134,261343,5017,74897,2564,18075,1438,8136,1308,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2577533,21328,1146644,22095,105649,4892,97014,5769,115359,5671,584804,14399,161341,5401,59705,3722,22772,2380,1430889,25446,66527,5420,81043,5582,103977,6263,809526,15887,257119,7157,82684,4004,30013,2468,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
