GEO_ID,C15003_001E,C15003_001M,C15003_002E,C15003_002M,C15003_003E,C15003_003M,C15003_004E,C15003_004M,C15003_005E,C15003_005M,C15003_006E,C15003_006M,C15003_007E,C15003_007M,C15003_008E,C15003_008M,C15003_009E,C15003_009M,C15003_010E,C15003_010M,C15003_011E,C15003_011M,C15003_012E,C15003_012M,C15003_013E,C15003_013M,C15003_014E,C15003_014M,C15003_015E,C15003_015M,C15003_016E,C15003_016M,C15003_017E,C15003_017M,C15003_018E,C15003_018M,NAME,C15003_001EA,C15003_001MA,C15003_002MA,C15003_002EA,C15003_003MA,C15003_003EA,C15003_004EA,C15003_004MA,C15003_005EA,C15003_005MA,C15003_006MA,C15003_006EA,C15003_007MA,C15003_007EA,C15003_008MA,C15003_008EA,C15003_009MA,C15003_009EA,C15003_010MA,C15003_010EA,C15003_011EA,C15003_011MA,C15003_012EA,C15003_012MA,C15003_013MA,C15003_013EA,C15003_014EA,C15003_014MA,C15003_015EA,C15003_015MA,C15003_016MA,C15003_016EA,C15003_017EA,C15003_017MA,C15003_018EA,C15003_018MA,state
0400000US13,6472172,9373,90490,5850,42068,4788,88577,5941,138909,5355,130580,6921,160928,7364,176233,8112,112034,6153,1528378,20476,321685,10036,370230,11573,1001809,17100,477132,12046,1149847,17473,481823,10662,124458,5596,76991,4343,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,959903,1286,9635,1414,5128,1097,12181,2025,10501,1466,10063,1776,14603,1962,12260,1945,11994,1376,242657,7208,20654,2151,57035,3914,153885,6298,100056,5524,199229,6192,66047,3985,19326,1675,14649,1906,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1026889,2721,10952,1995,6129,1455,12084,2002,14982,1983,13345,1954,16288,2239,20125,2339,15041,1758,229258,8024,52511,4181,86573,4642,187151,7831,93044,4456,185216,7698,59491,3939,14847,2270,9852,1590,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8593665,4092,105758,5396,58011,4604,150929,7191,159021,7723,117256,6555,138212,5742,157455,6463,158360,6503,2007048,22226,314225,7859,565936,10515,1246409,16978,654943,12019,1698605,18895,776179,14207,179096,6658,106222,5619,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4312892,5742,39042,3125,16843,2616,31843,3033,89197,4687,68014,4167,105961,5304,114231,5602,70915,4198,1256522,12047,221641,7091,294942,8954,623615,11523,352907,10069,655276,11008,273795,7585,55337,3716,42811,3142,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2048270,3843,15020,1937,4728,1141,8793,1628,35904,2523,20838,2387,28491,2238,32123,2303,26416,1955,583114,9402,87231,3850,152509,4698,285121,6224,226473,6129,370188,8829,116336,5044,29703,2662,25282,2478,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1872445,3858,17136,2122,8389,1687,18426,2204,31148,2636,23438,2779,29452,2651,32989,2789,25273,2140,416030,9049,82396,4279,152041,5312,308223,7271,146088,4925,374418,8111,148912,4727,34607,2844,23479,2246,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2953653,4433,32120,2766,15218,1718,28142,2838,118847,5205,69157,4527,83996,5387,80994,4973,41273,3107,779831,12181,199200,8130,194397,6674,419173,9842,224279,6921,392610,9774,198007,7479,48363,2885,28046,2682,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3034973,5878,40902,4361,17134,1935,34935,3046,84152,5254,68522,4101,95652,5244,120533,6126,51806,3632,863613,14306,155409,6346,163229,6490,489933,11505,164926,5946,453347,9631,152983,6143,47098,3024,30799,3318,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,953962,1782,5085,983,1605,569,2872,720,18521,2229,12383,1614,13195,1789,14490,1872,9610,1431,268512,7812,54343,3703,58149,3246,134289,4830,91720,3747,172498,5131,67663,4076,16012,1800,13015,1786,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4018701,3457,46748,3780,22760,2642,40710,3473,55179,3727,56351,4055,75801,5472,71747,4426,66776,4017,902742,13383,128109,4719,249366,7403,545995,12459,252612,7957,814992,12896,472174,10434,118336,5842,98303,4783,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4604795,2678,62907,4557,42781,3510,46252,3877,74049,5376,47590,3861,64082,3975,63945,4370,63479,3771,1053415,15457,137455,7324,224996,7336,513375,13330,355093,8780,1037415,13919,571811,10236,126812,5235,119338,5564,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6645295,4597,75361,3899,19123,2366,34876,2917,89992,4113,79106,4378,133793,6015,161177,6594,109211,4491,1705953,15203,265972,7932,501009,9637,1088111,15243,594224,10415,1089029,12979,514299,10309,104552,4341,79507,4674,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3629333,3663,35817,2871,9140,1602,18365,2443,49273,3121,28072,2626,39962,2644,47838,3396,46238,2957,841327,10136,113752,5124,246719,6962,549770,9491,386177,7592,813237,10418,279738,6838,75405,3291,48503,3292,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1931054,4841,26707,2885,14085,2107,24933,2694,56249,4044,45401,3510,61875,4225,75083,4662,36161,2690,478850,10106,112390,5681,113397,4859,329933,8337,162584,7478,248488,6160,104166,5739,23099,2544,17653,2320,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4047283,4974,31528,2294,9794,1690,16595,2172,90273,4400,56220,3853,91075,4791,99333,5240,62869,3858,1081768,15111,194517,6283,291992,7561,624386,11692,305928,8297,685991,11085,293327,7690,63486,4086,48201,3764,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,689169,2550,4205,1057,865,369,1125,537,8917,1330,6531,1268,9524,1249,11422,1560,7892,1054,171036,5188,29267,2510,51044,3337,129266,5021,58287,3045,135518,4735,44501,3081,12062,1314,7707,1330,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1215208,2731,11982,1847,8122,1458,14677,2288,18187,1721,15818,2052,15528,1870,19505,2083,14694,1735,288248,6085,41347,2662,92705,3752,198278,4978,119325,4176,238160,6655,81414,3975,22745,1898,14473,1550,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1872884,2496,26804,2776,14167,1826,44707,3938,27260,2823,32898,3310,34873,3536,46755,3922,50494,3140,455188,10159,77264,4630,136846,4740,351012,10950,152516,7155,282283,8547,97337,4542,27801,2817,14679,1624,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,924568,2334,6248,1273,1242,559,4331,1468,14660,2052,7268,1368,10523,1714,11474,1525,11142,1438,232141,7697,38685,2852,57182,3896,122461,5705,87766,4492,202495,5422,87955,4209,15513,2033,13482,1800,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6086705,2295,78576,4063,52129,4236,94330,6390,106985,6377,69252,4204,90881,5030,102485,5514,104427,4487,1588693,20486,162643,5745,304286,9359,715243,13122,390906,11353,1374616,16465,615250,12978,146050,5442,89953,4373,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1361846,3028,22421,2400,16884,1975,33089,3006,28298,2815,23887,3033,29334,3081,39022,3778,21511,2699,300111,8522,61442,4268,77921,4433,242747,7874,105811,4478,204226,6772,110651,4152,20788,2259,23703,1797,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13419310,4258,268270,9568,127436,7662,255256,11151,256850,9110,203917,8955,244064,8940,278176,8816,299662,7902,3086672,27644,508040,11142,600689,11076,1559115,20419,1157285,17006,2589891,22765,1435339,18690,352739,10108,195909,6958,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6568110,7131,89693,5098,42885,3882,86731,5271,138329,7323,148052,7427,175097,6317,163760,7288,94056,4789,1447342,18384,296253,10034,423008,10269,1023190,15659,574725,10836,1211484,17891,468270,8431,98672,5228,86563,4223,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,467815,2339,3629,952,1554,638,1555,572,12267,1299,2946,754,5076,768,7842,1289,4914,899,111666,4026,16873,1907,28851,2339,79259,4069,64445,3672,93470,4167,23965,2299,5248,979,4255,949,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7805254,4865,73084,4533,17724,2911,28822,2903,128468,6068,103508,5630,176717,5436,197569,7466,130697,5070,2362627,23808,306199,8833,528409,9869,1071231,17304,639633,11834,1279678,16622,552339,10482,126124,4699,82425,3899,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2506437,3340,23898,2269,11683,1457,27879,2370,46150,2691,46321,3192,58638,3229,73150,3585,44916,2747,684772,9268,125020,4386,173230,5428,414599,8499,179720,5110,402956,7644,136617,4466,33344,2524,23544,2252,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2704043,3877,28454,3328,15763,2417,32926,3473,34406,3947,34793,3429,37511,2965,48509,4203,44944,3130,529879,9971,125991,5983,228084,7255,483456,9010,228207,6389,521031,10902,218084,7025,51075,3423,40930,3144,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8809510,4338,90192,5775,26162,2880,43755,3600,153447,5937,112559,5085,182886,6972,204963,7548,137764,6523,2852262,19868,357539,8690,475034,11786,953547,14808,692226,12978,1540228,15698,703617,12319,162375,5685,120954,5006,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,719956,1594,11693,1692,10511,3015,7554,1653,14342,1945,13211,2190,17889,2204,16140,2178,10403,1497,162950,6172,28904,2413,38788,3065,94589,5770,59867,4453,142598,5504,62198,4049,16411,1957,11908,1992,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3198816,4319,37054,3103,18076,2367,38151,3020,68058,5100,62799,4811,89917,5425,88324,4775,57713,3968,795318,13554,143729,6189,190222,7442,490309,11082,284604,8265,529944,11097,223844,8133,43686,3167,37068,3639,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,550959,1914,3170,810,878,434,1838,634,13416,1672,5010,1075,7250,1223,8603,1458,6230,1136,147676,4809,25025,2138,34979,2812,87722,3779,62856,3973,104240,4207,29835,2078,6862,1239,5369,1065,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4370035,5497,50091,4260,27596,2905,41042,3096,126887,5782,81826,4722,109729,5800,119172,5533,74208,4822,1159044,14403,278714,6806,277371,8896,650678,13669,291304,9468,681475,13633,274942,8038,70763,4115,55193,3687,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16673656,9772,318930,10900,268642,9335,552463,14193,379966,11551,453907,13722,349039,12028,404981,11777,289869,9286,3422208,36892,785461,14932,1037530,16820,2727847,29554,1090662,20041,3044921,30141,1123846,20208,251403,7882,171981,7532,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1670449,2313,13234,2058,7344,1725,18165,3774,10174,2039,19297,2821,16393,2049,27646,2881,29029,2194,333172,8911,49027,3640,132527,5181,331626,6716,159320,5435,348502,7306,123296,4743,26895,2113,24802,2138,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,436174,1273,2750,885,1001,491,1474,505,8821,1399,3970,807,6093,904,7846,1290,5316,993,115073,3348,18366,1797,21895,2066,51874,2559,35878,2406,93427,3668,44210,2578,10266,1387,7914,1109,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5561224,7095,62338,4378,27763,2917,57153,5032,113787,5853,78931,4312,110450,6197,113941,5458,82061,4596,1161523,18351,218963,7760,328196,8826,790023,13736,405760,9205,1172309,14765,614517,11379,129618,5781,93891,5247,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4706104,3749,51429,4404,30196,3664,52060,4118,54019,3932,51345,4177,61476,4720,76891,4386,86181,5455,903852,15798,191737,6967,355802,9928,801218,13768,449430,10480,984473,14204,393851,9518,95103,5184,67041,4009,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294025,2321,10967,1712,5001,1052,9340,1672,44560,3422,32593,2792,41571,3204,38259,3265,17279,2110,438318,8726,82217,4183,77190,4102,164078,6914,87697,4879,146732,6271,70945,4169,17164,2332,10114,1462,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3879291,3548,32896,2503,9748,1863,20437,2297,56234,3136,36353,3165,53238,3549,76395,4254,67262,3174,1104482,12241,138676,5340,263182,7061,556741,10275,389016,8831,711851,11741,262821,6325,60906,3174,39053,2907,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,383914,2217,977,374,772,606,1322,494,2570,654,2831,797,6091,1154,6071,1171,4203,902,90150,4190,18949,2086,33570,2701,73144,3704,41261,3072,68225,3663,22938,2277,5025,1166,5815,1188,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2417418,2932,64049,4507,128825,6582,114639,5498,111702,5785,105037,4747,40978,3537,58213,3941,30640,3017,590396,11325,63109,4816,40986,3529,250045,8702,233730,8043,416877,11361,112725,6096,32498,2926,22969,2747,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
