GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002MA,B08012_002EA,B08012_003EA,B08012_003MA,B08012_004MA,B08012_004EA,B08012_005EA,B08012_005MA,B08012_006MA,B08012_006EA,B08012_007MA,B08012_007EA,B08012_008EA,B08012_008MA,B08012_009EA,B08012_009MA,B08012_010MA,B08012_010EA,B08012_011EA,B08012_011MA,B08012_012EA,B08012_012MA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015EA,B08012_015MA,B08012_016EA,B08012_016MA,B08012_017EA,B08012_017MA,B08012_018MA,B08012_018EA,B08012_019MA,B08012_019EA,B08012_020EA,B08012_020MA,B08012_021MA,B08012_021EA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025MA,B08012_025EA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028MA,B08012_028EA,B08012_029MA,B08012_029EA,B08012_030MA,B08012_030EA,B08012_031MA,B08012_031EA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034MA,B08012_034EA,B08012_035MA,B08012_035EA,B08012_036MA,B08012_036EA,B08012_037MA,B08012_037EA,B08012_038EA,B08012_038MA,B08012_039EA,B08012_039MA,state
0400000US13,4082818,24372,96529,5023,343237,10207,521806,13413,638453,14489,635734,14746,237884,9274,577843,15480,125056,7324,149351,6555,388384,13264,264752,9517,103789,6272,2145449,16380,52848,4529,167417,7503,252908,8422,317736,11414,325039,11334,126001,6641,319171,9612,69505,5007,78379,5096,216466,9135,157696,6816,62283,4706,1937369,18206,43681,3647,175820,6647,268898,9187,320717,8976,310695,8469,111883,6485,258672,9626,55551,4263,70972,4672,171918,8120,107056,6397,41506,4065,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,642827,7266,15731,2415,61269,3875,81307,4831,91378,5185,89585,4753,34121,2886,114173,5004,13865,1716,21337,2269,62002,4108,41063,3381,16996,2623,351675,5732,9246,1815,35472,2981,43516,2835,49188,3422,48830,3371,20213,2364,62128,3391,7236,1370,11416,1473,32840,2958,23264,2579,8326,1615,291152,5337,6485,1204,25797,2484,37791,3477,42190,3207,40755,2967,13908,1531,52045,3345,6629,981,9921,1712,29162,2875,17799,1836,8670,1586,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,658527,9679,37419,3361,106754,5612,120059,6522,117725,5719,92956,6255,34822,2946,64724,3890,14604,3725,13938,2724,26467,2623,19022,2313,10037,1499,366379,5967,20775,2546,54974,4026,62071,3709,62493,3932,53630,4718,18329,1987,39293,3229,8771,2998,9019,2212,15576,2000,13640,2011,7808,1184,292148,6597,16644,1860,51780,3833,57988,4381,55232,4224,39326,3007,16493,2158,25431,2768,5833,1721,4919,1158,10891,1684,5382,1121,2229,691,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5722315,23874,164432,6682,540359,12107,720198,14077,763114,14056,744507,14879,335501,8702,784918,12569,193770,7177,277759,9148,580688,13807,463652,9621,153417,7511,2999739,17560,86736,4292,250703,7864,347505,9485,383471,10049,372994,10359,174540,5693,423127,10069,109221,5313,154878,6457,333478,9268,270926,8479,92160,5344,2722576,16139,77696,4638,289656,7781,372693,9477,379643,10024,371513,8338,160961,6122,361791,8721,84549,4616,122881,5712,247210,7826,192726,6176,61257,4564,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2875963,17332,112530,6783,350873,8659,427577,10314,473367,11565,438337,9086,200203,6477,341965,8716,89506,4903,98656,5287,185529,6082,109068,5060,48352,3319,1517936,12221,63151,4352,171089,6145,204220,6661,237014,6762,229126,7799,106208,5238,184050,6328,50491,3463,57034,3506,113151,4603,69765,4166,32637,2589,1358027,12629,49379,3925,179784,6323,223357,6994,236353,8503,209211,6234,93995,4535,157915,5082,39015,3022,41622,3046,72378,3613,39303,3125,15715,1942,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1483107,8752,104387,4223,262980,7683,274899,6720,250262,7489,198461,6109,88687,4362,133172,5469,30538,2874,29416,2081,58742,3383,32418,2560,19145,1675,776155,6558,52192,2598,130485,5336,143042,4072,127715,4689,103064,4516,45631,2507,73987,3380,16762,1774,16030,1606,34558,2594,19753,1746,12936,1358,706952,6387,52195,3201,132495,4714,131857,5143,122547,4559,95397,4313,43056,3332,59185,3521,13776,1702,13386,1321,24184,1945,12665,1465,6209,1005,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1333607,11598,83811,3962,224641,6095,237057,7254,241816,8986,188083,6384,76830,4679,136485,5004,26971,2256,25543,2338,50737,3694,24905,2129,16728,1954,719802,7254,46042,2740,112448,4032,121613,4753,129352,5603,104611,4497,42491,3104,77755,3571,14704,1570,14841,1970,30412,2984,14384,1689,11149,1630,613805,8318,37769,2366,112193,4721,115444,4904,112464,6054,83472,3424,34339,2998,58730,3609,12267,1570,10702,1505,20325,2109,10521,1352,5579,912,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1806915,13743,69121,4675,222236,7730,284507,9420,315200,9128,282702,8419,119850,5724,217101,7347,49209,3653,44618,3303,106940,5579,61949,4691,33482,3173,954135,8512,39961,3494,106433,5316,140865,6349,156160,6305,146832,5757,63298,3536,121814,5443,26643,2576,26035,2337,62257,4073,40175,3550,23662,2621,852780,9938,29160,2594,115803,5276,143642,6413,159040,6491,135870,6465,56552,4133,95287,4439,22566,2252,18583,2062,44683,3384,21774,2325,9820,1540,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1937064,14966,63462,5167,208232,8543,305450,9040,324428,9187,289001,9492,105992,6168,259963,10302,42996,3200,50631,3516,132976,5941,93442,6163,60491,4579,1026911,10957,30902,3148,104541,6287,147335,6583,159189,6702,148392,6433,57388,4268,137822,6429,22791,2619,28211,2878,80016,4743,63202,5321,47122,3951,910153,9579,32560,3468,103691,4718,158115,6087,165239,5654,140609,6085,48604,3960,122141,6495,20205,2268,22420,2869,52960,3776,30240,2843,13369,2112,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,593227,6092,34351,2841,75267,4371,95096,4477,88652,4292,84525,4098,37457,2561,63713,3983,14452,1742,18522,2356,42079,3492,25042,2734,14071,1616,298689,4261,17824,2190,33002,2921,44118,2939,42603,2720,41922,2911,17244,1670,32009,3019,8847,1394,10065,1659,24512,2421,16412,1969,10131,1379,294538,4825,16527,1894,42265,3085,50978,3527,46049,3417,42603,2748,20213,1796,31704,2350,5605,817,8457,1295,17567,1902,8630,1386,3940,852,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2821646,15324,46264,3870,174487,7470,268848,9029,354748,11057,356374,10337,173324,7256,420240,10527,101922,4604,150923,6268,344522,8233,307560,8219,122434,6340,1438068,11309,23070,2697,79394,4313,126106,6231,173913,8118,169858,6994,89637,4220,215869,7161,55054,3239,79560,4404,186474,6288,170135,6327,68998,4699,1383578,10859,23194,2511,95093,5356,142742,5897,180835,6749,186516,6644,83687,5246,204371,6797,46868,3298,71363,4114,158048,5915,137425,5694,53436,3489,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3178822,20255,81102,4976,275822,8255,396053,10213,422074,10249,421345,10898,201671,7589,447078,12119,102413,5255,151699,5419,320506,7620,268886,8311,90173,4593,1621885,14200,42627,3795,125628,6488,180633,6925,202407,7937,207095,7342,101655,5328,233133,8031,57541,4074,84104,4475,176502,5225,157786,6348,52774,3534,1556937,12633,38475,2868,150194,5017,215420,7366,219667,7533,214250,7319,100016,5496,213945,7151,44872,3389,67595,3968,144004,5805,111100,5062,37399,3044,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4110449,21519,141192,5340,461930,10589,603553,11931,666771,12735,623735,11988,292622,7982,502490,9689,136400,5338,148824,5423,293183,7618,160696,5903,79053,3953,2132289,14141,72304,3962,217533,6599,289628,8896,330597,9090,317843,8479,148851,5182,272951,7743,74983,3814,83593,3843,171872,5263,101810,4991,50324,2969,1978160,14433,68888,3750,244397,7157,313925,7840,336174,8708,305892,7708,143771,5325,229539,5780,61417,3539,65231,3453,121311,5328,58886,3086,28729,2249,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2638199,12562,111262,4060,333215,7810,395212,9815,411150,9306,386606,10300,189570,6322,326596,8724,79687,4515,91381,4067,175829,5464,96747,3790,40944,2712,1371599,9667,57518,3023,160830,5321,193793,6652,208777,7149,198691,6982,96966,4553,178489,6349,44740,3668,49697,2623,96770,3859,57550,2711,27778,2203,1266600,7445,53744,2771,172385,5615,201419,5906,202373,5416,187915,6215,92604,4551,148107,5635,34947,2406,41684,2952,79059,3626,39197,2410,13166,1351,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158296,12773,44346,4234,144739,8060,189767,8040,184436,6128,169726,7910,66818,4562,152522,6104,28093,3026,27297,2756,78917,5280,44248,4219,27387,3146,590841,8263,24241,3033,67417,5121,89779,5174,86682,5116,86326,4952,31129,2899,82631,4380,13790,1930,14621,2072,45373,3907,28524,3335,20328,2749,567455,8950,20105,2778,77322,5325,99988,5750,97754,4625,83400,5572,35689,3437,69891,4530,14303,2116,12676,1602,33544,3072,15724,2255,7059,1236,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2659601,15135,104359,4833,317319,7875,392794,8050,426674,11254,397040,10507,184817,6980,360611,9951,82514,5113,89252,4405,174090,6739,83544,4995,46587,3730,1377111,9505,51327,3428,149927,5358,196320,7052,209352,7409,194043,7438,96840,4899,197154,6774,47178,3833,50938,3083,100740,4818,52770,3731,30522,2981,1282490,11632,53032,3440,167392,6431,196474,5421,217322,7707,202997,7292,87977,4702,163457,6116,35336,3178,38314,3258,73350,3821,30774,2832,16065,1946,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,446809,6319,33862,2612,88244,4341,96408,5045,81484,4504,51144,3034,18209,2114,34687,3001,3994,885,6867,1322,14186,1520,10152,1415,7572,1300,232321,4640,18674,2004,43192,2756,49122,3546,41815,3471,24492,1815,8912,1169,19320,2246,2441,696,3575,935,8137,1336,7076,1227,5565,1094,214488,4146,15188,1375,45052,3028,47286,3033,39669,2615,26652,2428,9297,1552,15367,1840,1553,409,3292,820,6049,944,3076,691,2007,711,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,912663,6701,59304,2976,158318,4948,173001,6273,161026,5854,139724,5041,50795,2927,87567,3889,13854,1358,15819,1460,29273,2643,16079,2066,7903,1213,482599,5027,31808,2197,79754,3813,89231,4145,86282,4162,70663,3619,26717,2119,48174,3196,7947,1194,9937,1230,17071,2028,9521,1349,5494,1020,430064,5052,27496,2202,78564,2946,83770,3837,74744,3896,69061,2901,24078,1919,39393,2567,5907,828,5882,764,12202,1412,6558,1148,2409,556,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
