C18103_001E,C18103_001M,C18103_002E,C18103_002M,C18103_003E,C18103_003M,C18103_004E,C18103_004M,C18103_005E,C18103_005M,C18103_006E,C18103_006M,C18103_007E,C18103_007M,C18103_008E,C18103_008M,C18103_009E,C18103_009M,C18103_010E,C18103_010M,C18103_011E,C18103_011M,C18103_012E,C18103_012M,C18103_013E,C18103_013M,C18103_014E,C18103_014M,C18103_015E,C18103_015M,C18103_016E,C18103_016M,C18103_017E,C18103_017M,C18103_018E,C18103_018M,C18103_019E,C18103_019M,C18103_020E,C18103_020M,C18103_021E,C18103_021M,GEO_ID,C18103_001EA,C18103_001MA,C18103_002EA,C18103_002MA,C18103_003EA,C18103_003MA,C18103_004EA,C18103_004MA,C18103_005MA,C18103_005EA,C18103_006EA,C18103_006MA,C18103_007MA,C18103_007EA,C18103_008EA,C18103_008MA,C18103_009EA,C18103_009MA,C18103_010MA,C18103_010EA,C18103_011EA,C18103_011MA,C18103_012EA,C18103_012MA,C18103_013MA,C18103_013EA,C18103_014EA,C18103_014MA,C18103_015EA,C18103_015MA,C18103_016MA,C18103_016EA,C18103_017EA,C18103_017MA,C18103_018EA,C18103_018MA,C18103_019MA,C18103_019EA,C18103_020EA,C18103_020MA,C18103_021EA,C18103_021MA,NAME,state
9800887,3675,4727828,8687,1269050,6733,8502,2308,1260548,7313,2952986,6612,65416,4880,2887570,8078,505792,2817,36275,3106,469517,4163,5073059,7882,1218029,6673,10846,1906,1207183,6942,3198904,4639,81541,5027,3117363,7101,656126,2761,55612,3544,600514,3930,0400000US13,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Georgia,13
1345168,3281,661352,3290,158445,1211,1254,675,157191,1351,406345,3039,6332,1238,400013,3229,96562,764,4802,1023,91760,1167,683816,2110,148403,1187,604,421,147799,1308,416197,1526,4952,952,411245,1745,119216,740,7649,1083,111567,1233,0400000US15,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,15
1592172,685,796967,2603,221768,2389,1941,722,219827,2545,472071,2045,10623,2106,461448,2366,103128,1063,7546,1194,95582,1495,795205,2627,204180,2104,1150,554,203030,2131,474872,1821,10665,1696,464207,2463,116153,1047,10277,1735,105876,1902,0400000US16,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,16
12704616,1398,6216793,5500,1541919,3308,10092,1730,1531827,3410,3944682,4452,66427,3819,3878255,5826,730192,1870,46723,3225,683469,3825,6487823,5356,1476041,3833,11156,1623,1464885,4295,4066089,3904,68694,4322,3997395,6568,945693,2495,60562,3869,885131,4862,0400000US17,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Illinois,17
6471551,786,3165813,4997,808450,3634,7025,1527,801425,3914,1971787,3603,42784,3391,1929003,5284,385576,2103,23426,2058,362150,3045,3305738,5074,775565,4146,6138,1296,769427,4072,2037163,3120,45597,3958,1991566,4179,493010,2060,37903,2943,455107,3732,0400000US18,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Indiana,18
3045284,750,1504334,3691,368613,3010,1092,417,367521,3169,934207,2350,12900,1722,921307,2722,201514,1379,10643,1158,190871,1818,1540950,3674,352651,3173,2056,648,350595,3089,934645,2397,12815,1803,921830,2858,253654,1437,14939,1395,238715,1981,0400000US19,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Iowa,19
2836733,1635,1400355,3591,368449,2713,2952,745,365497,2798,860822,2848,13195,1562,847627,2926,171084,1296,9610,1235,161474,1675,1436378,3551,350485,2730,2328,603,348157,2710,869547,2618,15156,2032,854391,3448,216346,1852,14265,1544,202081,2155,0400000US20,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kansas,20
4312100,1403,2105640,4175,518975,3660,5205,1328,513770,4043,1315811,3308,37508,2881,1278303,4294,270854,1649,22530,2044,248324,2615,2206460,4106,493145,3346,4130,1012,489015,3464,1371368,3652,40831,2991,1330537,4573,341947,2192,26857,2088,315090,2828,0400000US21,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Kentucky,21
4522910,1435,2176147,4812,560191,4134,7455,1422,552736,4410,1359668,3039,37334,3164,1322334,4138,256288,2011,21026,1782,235262,2271,2346763,4938,550786,4471,5687,1369,545099,4355,1465433,2823,42996,3286,1422437,4016,330544,1809,28352,2569,302192,3214,0400000US22,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Louisiana,22
1314191,575,641305,2085,132959,1581,783,367,132176,1610,404804,1749,6528,1240,398276,2185,103542,903,5142,777,98400,1236,672886,2064,126868,1536,1081,596,125787,1536,420703,1445,7913,1317,412790,1895,125315,939,6669,947,118646,1340,0400000US23,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maine,23
5834039,2085,2808716,3898,684681,2328,4145,1206,680536,2605,1790937,3081,27995,2655,1762942,4092,333098,1601,16250,1885,316848,2503,3025323,3574,658437,2167,4432,997,654005,2421,1931264,2835,30481,2907,1900783,3802,435622,1752,30798,2716,404824,3114,0400000US24,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Maryland,24
6613654,1154,3199534,2499,711741,1820,5379,1275,706362,2170,2077396,2161,30019,2767,2047377,3308,410397,1522,21731,2065,388666,2558,3414120,2292,677424,1689,4086,1102,673338,1727,2195447,1966,34913,3415,2160534,3790,541249,1493,39959,3342,501290,3429,0400000US25,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Massachusetts,25
9784451,851,4782902,4723,1147117,2539,8663,1814,1138454,2966,2993301,3793,62483,3694,2930818,5432,642484,2055,34494,2950,607990,3532,5001549,4686,1092886,2761,8539,1578,1084347,2710,3103460,3883,61838,3778,3041622,5071,805203,1958,52060,3155,753143,3707,0400000US26,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Michigan,26
5362681,492,2657604,4203,653089,3350,3285,803,649804,3547,1679652,2650,19378,2008,1660274,3502,324863,1570,13434,1422,311429,2266,2705077,4152,627147,3131,2860,738,624287,3302,1677519,2746,19779,2043,1657740,3174,400411,1589,23085,1916,377326,2384,0400000US27,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Minnesota,27
2925211,1208,1401940,6050,374912,4448,4632,1251,370280,4384,854907,3621,27005,2646,827902,4168,172121,1842,15999,1926,156122,2725,1523271,5966,359163,4847,2363,860,356800,5014,935839,3223,32436,2956,903403,4229,228269,1667,22514,1938,205755,2554,0400000US28,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Mississippi,28
5930677,1536,2885793,5048,712591,4282,5231,1319,707360,4643,1788252,3811,41515,2871,1746737,4871,384950,1563,22982,2169,361968,2645,3044884,4865,681997,3807,4883,1342,677114,3929,1877767,2891,37633,2697,1840134,4124,485120,2001,34348,2779,450772,3427,0400000US29,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,29
999390,857,496670,2242,112618,1259,551,307,112067,1249,308076,1859,6381,1257,301695,2144,75976,747,4511,858,71465,1206,502720,2261,110425,1669,1349,679,109076,1770,308049,2003,5040,983,303009,2303,84246,1001,4945,974,79301,1397,0400000US30,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Montana,30
1840659,988,909423,2444,233653,1863,1377,456,232276,1968,562421,1713,9345,1469,553076,2251,113349,910,7294,1067,106055,1438,931236,2120,228984,1956,1188,454,227796,1974,563004,1468,8921,1260,554083,2046,139248,1189,8285,1218,130963,1612,0400000US31,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,31
2757207,1123,1376313,2556,336507,1713,4947,1090,331560,1974,862994,2075,22054,2554,840940,2900,176812,807,10774,1391,166038,1619,1380894,2325,324590,1893,3050,914,321540,2107,856891,1547,22892,2519,833999,3039,199413,1101,18111,1884,181302,2251,0400000US32,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nevada,32
1308658,377,644859,2213,136956,1301,1054,455,135902,1249,419117,1905,5183,1108,413934,2222,88786,986,4086,755,84700,1227,663799,2133,133686,1291,563,313,133123,1334,423763,1890,5428,1277,418335,2199,106350,1216,5905,993,100445,1466,0400000US33,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Hampshire,33
8791652,1201,4272037,3641,1030738,2142,8215,1265,1022523,2459,2709556,2147,45095,3616,2664461,4227,531743,1580,28628,2734,503115,2984,4519615,3370,986974,2293,6239,1311,980735,2624,2819281,1844,44871,3155,2774410,3984,713360,1967,48875,3437,664485,3802,0400000US34,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,34
2051900,1154,1008227,2950,257870,2579,4083,1128,253787,2744,611782,1831,16458,2093,595324,2630,138575,1130,12018,1323,126557,1750,1043673,2686,249081,2225,1851,656,247230,2444,631571,1549,18114,2192,613457,2627,163021,1077,17041,1830,145980,2339,0400000US35,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,35
19400069,2026,9372524,5325,2163862,3485,17202,3368,2146660,4455,6048931,4143,92484,5048,5956447,6687,1159731,2726,66201,3675,1093530,4515,10027545,5101,2067113,3488,14172,1643,2052941,3763,6391044,3547,98591,5262,6292453,6516,1569388,2475,108886,5404,1460502,6028,0400000US36,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New York,36
9645320,3881,4640984,8103,1164447,6175,8732,1632,1155715,6274,2879124,5487,63349,3631,2815775,7043,597413,2776,42786,3714,554627,4882,5004336,7224,1116102,6731,9626,1778,1106476,6933,3121078,4214,69253,3439,3051825,4847,767156,2297,60559,2968,706597,3675,0400000US37,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Carolina,37
708181,783,359898,2199,82017,1592,72,60,81945,1591,233881,1813,4236,922,229645,1800,44000,544,2318,467,41682,733,348283,2069,78413,1564,180,146,78233,1574,217423,1290,3174,1158,214249,1717,52447,509,3573,767,48874,915,0400000US38,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,North Dakota,38
11398298,1524,5549819,4462,1351621,3390,10543,1544,1341078,3932,3465095,3632,72417,4861,3392678,6828,733103,2243,39919,2758,693184,3289,5848479,4420,1293331,3169,10082,1474,1283249,3471,3607019,3668,73490,4298,3533529,5547,948129,2723,60449,3173,887680,3820,0400000US39,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,39
3770254,1443,1848734,4134,485071,2668,4794,1094,480277,2856,1127344,3140,32658,2706,1094686,3770,236319,1653,22800,2043,213519,2659,1921520,4017,461062,2511,5175,824,455887,2594,1168390,2823,32292,2462,1136098,3615,292068,1505,27335,1833,264733,2490,0400000US40,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oklahoma,40
3893092,601,1918225,3306,441242,3039,5084,1451,436158,3267,1207436,2441,28059,2762,1179377,3627,269547,1342,16016,1950,253531,2418,1974867,3282,417017,3122,4173,1154,412844,3176,1233316,2213,27186,3378,1206130,4098,324534,1643,23716,2229,300818,2319,0400000US41,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Oregon,41
12569375,1134,6108662,4941,1383436,3287,11153,1784,1372283,3843,3853909,3598,63730,4010,3790179,4968,871317,2501,45862,2473,825455,3509,6460713,4826,1325407,3465,10815,1784,1314592,3676,3995607,3027,73113,4156,3922494,5217,1139699,2675,73108,3201,1066591,4074,0400000US42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,42
1036046,798,504661,1669,110726,1223,853,534,109873,1443,327071,1517,5271,1246,321800,2024,66864,941,4062,879,62802,1140,531385,1618,101704,1154,1138,631,100566,1162,341377,1161,6792,1607,334585,2104,88304,885,5423,875,82881,1243,0400000US44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,44
4678122,1962,2246037,4871,546923,3646,5902,1325,541021,3893,1386800,3194,35543,3106,1351257,3844,312314,1521,19454,1869,292860,2306,2432085,4421,529698,3623,4981,1505,524717,3905,1507042,2670,38035,3447,1469007,4154,395345,1782,30330,2265,365015,3063,0400000US45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,45
827039,886,413194,2009,106081,1514,707,309,105374,1516,253068,1506,6015,1318,247053,1883,54045,801,3161,816,50884,1022,413845,1983,101183,1652,471,286,100712,1665,248701,1417,5997,1070,242704,1857,63961,644,4357,859,59604,833,0400000US46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,46
6394644,1872,3103674,5207,764808,4717,6594,1584,758214,4829,1932335,3991,51327,3383,1881008,4775,406531,2135,31200,2704,375331,3317,3290970,5173,724766,4407,7514,1694,717252,4768,2051225,3307,57518,3723,1993707,4828,514979,2121,45222,2992,469757,3424,0400000US47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,47
25976562,4689,12782688,9932,3594206,8019,25427,3007,3568779,8912,7904075,7323,163595,7771,7740480,10665,1284407,3334,98842,4317,1185565,5149,13193874,8674,3434576,7912,27064,2855,3407512,8423,8161504,5415,176455,7228,7985049,7993,1597794,3660,142111,5910,1455683,6789,0400000US48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Texas,48
2874213,958,1437924,2688,459396,2185,2266,801,457130,2368,849890,1929,12707,2255,837183,3127,128638,892,7799,1136,120839,1239,1436289,2563,434289,2152,2021,600,432268,2382,851815,1748,11380,1435,840435,2039,150185,936,10012,1350,140173,1463,0400000US49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,49
620896,121,305866,1471,63808,1079,391,252,63417,1083,196359,1108,3314,856,193045,1363,45699,541,2002,567,43697,747,315030,1448,60004,1124,496,311,59508,1209,201367,950,3192,812,198175,1263,53659,586,3447,648,50212,871,0400000US50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,50
8054191,4117,3895923,7044,948364,4650,6253,1400,942111,4958,2471458,5727,37373,3305,2434085,6208,476101,2235,26314,2474,449787,3188,4158268,6203,913294,4539,5736,1161,907558,4601,2641465,4175,41712,3340,2599753,5657,603509,2952,39054,2911,564455,3632,0400000US51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,51
6864149,3132,3394143,4633,810743,3116,6477,1787,804266,3531,2159053,4250,40295,4050,2118758,6316,424347,2133,23819,2334,400528,3254,3470006,3595,783760,3139,4588,1360,779172,3132,2180146,3036,38198,3567,2141948,4817,506100,1765,37405,3124,468695,3619,0400000US53,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,53
1824821,505,897692,2815,196279,2184,2173,844,194106,2346,561062,1961,18769,2274,542293,3025,140351,1024,12604,1565,127747,1802,927129,2771,184877,1998,2063,773,182814,2175,571641,1874,20108,2291,551533,2686,170611,1305,17701,1931,152910,2279,0400000US54,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,54
5669266,705,2807862,3553,669701,2876,4752,1024,664949,3016,1769993,3074,25819,2053,1744174,3604,368168,1508,16823,1489,351345,2239,2861404,3419,635080,2552,4472,847,630608,2679,1774110,2069,27845,2736,1746265,3627,452214,1583,29390,2043,422824,2339,0400000US55,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,55
573210,764,290942,2365,72673,1779,587,322,72086,1853,182407,1715,3580,922,178827,2016,35862,799,1868,515,33994,942,282268,2342,66618,1638,455,295,66163,1648,176119,1653,2673,653,173446,1782,39531,827,2933,838,36598,1084,0400000US56,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,56
3588641,531,1708697,3711,418464,3386,6341,1636,412123,3449,1034322,1076,47134,3278,987188,3572,255911,994,40770,3088,215141,3520,1879944,3695,394803,3433,7015,1829,387788,3809,1148896,1138,52176,3581,1096720,3611,336245,1130,54911,3037,281334,2933,0400000US72,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,72
