GEO_ID,C07001_001E,C07001_001M,C07001_002E,C07001_002M,C07001_003E,C07001_003M,C07001_004E,C07001_004M,C07001_005E,C07001_005M,C07001_006E,C07001_006M,C07001_007E,C07001_007M,C07001_008E,C07001_008M,C07001_009E,C07001_009M,C07001_010E,C07001_010M,C07001_011E,C07001_011M,C07001_012E,C07001_012M,C07001_013E,C07001_013M,C07001_014E,C07001_014M,C07001_015E,C07001_015M,C07001_016E,C07001_016M,C07001_017E,C07001_017M,C07001_018E,C07001_018M,C07001_019E,C07001_019M,C07001_020E,C07001_020M,C07001_021E,C07001_021M,C07001_022E,C07001_022M,C07001_023E,C07001_023M,C07001_024E,C07001_024M,C07001_025E,C07001_025M,C07001_026E,C07001_026M,C07001_027E,C07001_027M,C07001_028E,C07001_028M,C07001_029E,C07001_029M,C07001_030E,C07001_030M,C07001_031E,C07001_031M,C07001_032E,C07001_032M,C07001_033E,C07001_033M,C07001_034E,C07001_034M,C07001_035E,C07001_035M,C07001_036E,C07001_036M,C07001_037E,C07001_037M,C07001_038E,C07001_038M,C07001_039E,C07001_039M,C07001_040E,C07001_040M,C07001_041E,C07001_041M,C07001_042E,C07001_042M,C07001_043E,C07001_043M,C07001_044E,C07001_044M,C07001_045E,C07001_045M,C07001_046E,C07001_046M,C07001_047E,C07001_047M,C07001_048E,C07001_048M,C07001_049E,C07001_049M,C07001_050E,C07001_050M,C07001_051E,C07001_051M,C07001_052E,C07001_052M,C07001_053E,C07001_053M,C07001_054E,C07001_054M,C07001_055E,C07001_055M,C07001_056E,C07001_056M,C07001_057E,C07001_057M,C07001_058E,C07001_058M,C07001_059E,C07001_059M,C07001_060E,C07001_060M,NAME,C07001_001EA,C07001_001MA,C07001_002EA,C07001_002MA,C07001_003EA,C07001_003MA,C07001_004MA,C07001_004EA,C07001_005MA,C07001_005EA,C07001_006EA,C07001_006MA,C07001_007EA,C07001_007MA,C07001_008MA,C07001_008EA,C07001_009EA,C07001_009MA,C07001_010EA,C07001_010MA,C07001_011EA,C07001_011MA,C07001_012MA,C07001_012EA,C07001_013MA,C07001_013EA,C07001_014EA,C07001_014MA,C07001_015MA,C07001_015EA,C07001_016MA,C07001_016EA,C07001_017EA,C07001_017MA,C07001_018EA,C07001_018MA,C07001_019MA,C07001_019EA,C07001_020MA,C07001_020EA,C07001_021EA,C07001_021MA,C07001_022MA,C07001_022EA,C07001_023MA,C07001_023EA,C07001_024MA,C07001_024EA,C07001_025MA,C07001_025EA,C07001_026MA,C07001_026EA,C07001_027MA,C07001_027EA,C07001_028EA,C07001_028MA,C07001_029MA,C07001_029EA,C07001_030MA,C07001_030EA,C07001_031EA,C07001_031MA,C07001_032MA,C07001_032EA,C07001_033EA,C07001_033MA,C07001_034EA,C07001_034MA,C07001_035EA,C07001_035MA,C07001_036EA,C07001_036MA,C07001_037EA,C07001_037MA,C07001_038EA,C07001_038MA,C07001_039MA,C07001_039EA,C07001_040EA,C07001_040MA,C07001_041MA,C07001_041EA,C07001_042EA,C07001_042MA,C07001_043EA,C07001_043MA,C07001_044EA,C07001_044MA,C07001_045EA,C07001_045MA,C07001_046MA,C07001_046EA,C07001_047EA,C07001_047MA,C07001_048MA,C07001_048EA,C07001_049EA,C07001_049MA,C07001_050MA,C07001_050EA,C07001_051MA,C07001_051EA,C07001_052EA,C07001_052MA,C07001_053MA,C07001_053EA,C07001_054EA,C07001_054MA,C07001_055MA,C07001_055EA,C07001_056EA,C07001_056MA,C07001_057MA,C07001_057EA,C07001_058MA,C07001_058EA,C07001_059EA,C07001_059MA,C07001_060EA,C07001_060MA,state
0400000US01,4781296,3371,239928,3976,817537,3418,498384,5351,612773,5926,608333,5155,660842,3879,621961,2563,419711,2735,301827,2270,4067683,20967,188396,4607,697184,8609,355244,7811,465103,8786,512058,6317,595489,5495,573220,5646,397048,3479,283941,3119,437486,16645,35363,3495,83018,6406,76275,4901,88691,6181,60645,4131,39435,2979,30676,3716,12297,1780,11086,1764,157097,8661,9155,1900,22794,3390,37412,2926,35757,3384,19594,2505,14322,2346,9975,1955,4905,1167,3183,876,104102,7789,6094,1493,12411,2838,26696,2934,20311,2667,13708,2250,9794,1769,7130,1541,4676,1408,3282,1166,14928,3443,920,569,2130,796,2757,1692,2911,1210,2328,988,1802,604,960,465,785,409,335,291,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,725193,1551,44766,1657,133661,1231,84107,1878,114008,2036,89946,2131,101153,1775,91968,1089,43156,1199,22428,951,583799,9191,31027,1957,111151,3347,55447,2700,75280,3538,73608,2788,90893,1959,85011,1615,40727,1226,20655,1051,80919,7810,8912,1989,13978,2775,14542,2080,22288,3092,9039,1916,6132,1384,3469,843,1720,530,839,417,19034,3150,1607,708,3374,994,3697,854,4338,1120,2490,778,1562,502,1297,495,323,330,346,201,34360,4808,3046,945,4637,1852,8186,1321,10055,1883,3823,1014,2348,871,1700,646,343,241,222,152,7081,1794,174,176,521,455,2235,766,2047,851,986,460,218,188,491,353,43,47,366,500,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6543362,4567,346819,4751,1185881,1273,665925,3360,880940,3690,832886,2691,834747,2341,777440,1787,589406,1913,429318,1565,5321158,29468,260494,5586,981715,10342,437540,8213,625163,8338,679349,8151,721537,6804,688080,4946,533364,5035,393916,3700,817002,24944,63929,4803,154132,9910,147630,6816,170491,6837,107428,6645,77508,4997,50161,3570,26324,2920,19399,2327,124345,9072,7580,1685,16783,3379,30254,3282,27401,3436,15734,2157,11121,1561,7767,1720,4911,1186,2794,843,236146,10894,12339,2304,28181,3449,41972,3506,46896,4311,24831,3311,21431,2659,26439,3252,22184,2918,11873,2171,44711,4328,2477,1074,5070,1409,8529,1547,10989,2277,5544,1166,3150,960,4993,1159,2623,750,1336,528,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2923642,3216,154471,3794,521420,2750,287248,3943,383853,5773,367589,4364,388763,3602,366756,2321,260847,1930,192695,1494,2475807,16481,118060,5045,437739,6083,196988,5838,292761,7440,315492,5577,351017,4222,340067,3688,242600,2910,181083,2199,264994,12601,22177,2815,53177,5284,50709,4749,53026,5037,30350,3280,24865,2943,15305,2577,8268,1654,7117,1209,102843,7925,7732,2057,15113,2948,25039,2334,22387,3227,10603,2036,6304,1016,6683,1373,6367,1828,2615,844,70621,8082,5885,1787,13520,2879,13328,2062,13114,2475,10166,2280,5691,1346,4370,955,3059,1013,1488,562,9377,2360,617,476,1871,846,1184,402,2565,1079,978,502,886,749,331,232,553,284,392,270,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37873189,9076,2041233,9742,6673619,3473,4011105,5521,5582572,5252,5159912,5354,5207404,4036,4403236,3336,2692906,3512,2101202,2901,32197933,60116,1646579,14131,5794117,22251,2985595,16198,4248659,20944,4378481,14823,4646716,14458,4038475,11182,2508086,7462,1951225,6927,3825262,58143,293208,11039,677717,21318,604494,15256,864865,19127,541934,13345,391716,12239,236844,9673,115168,5903,99316,5170,1073069,24084,61094,4795,113018,7267,256656,9431,262824,9367,140691,6573,102461,5694,73455,4525,36642,3130,26228,2647,485477,17797,28847,3367,51584,4956,102344,6062,133822,8102,61528,4779,41463,3177,32629,3255,17928,2062,15332,2664,291448,14033,11505,1544,37183,4181,62016,5320,72402,5168,37278,3978,25048,2774,21833,2664,15082,2195,9101,1642,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5206012,3835,271218,4283,907752,3528,512807,3487,776660,3880,720347,3596,715100,3153,657185,2688,382712,2200,262231,2091,4186643,26465,205400,6241,758738,9625,296225,7037,524571,7495,584750,6646,624639,6362,594646,5385,356578,3631,241096,2474,523267,23311,37032,3638,88340,7474,103427,6401,121498,7823,73392,5006,47572,4534,28821,3069,11153,1610,12032,1858,255253,11338,15104,2304,29148,3694,57901,3846,68992,4606,30442,2916,23957,2772,17446,2360,7231,1666,5032,1123,206543,11855,11929,1969,26088,3544,48020,3455,53040,4272,24892,2984,17362,2481,14535,2103,6924,1653,3753,871,34306,4249,1753,745,5438,1496,7234,1508,8559,1579,6871,1855,1570,608,1737,624,826,406,318,199,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3562959,2829,157625,2856,594596,1199,345423,2265,439149,2129,448157,2004,556065,1874,477438,1076,293384,1058,251122,1236,3127421,14790,128481,3854,534690,4819,269965,5263,328038,6141,394709,3748,509705,4321,446454,3547,279797,2201,235582,2202,256086,11811,17999,2366,42058,4252,33239,3207,64359,4424,31339,3043,32728,3598,16332,2375,8215,1461,9817,1483,69809,4939,2960,1071,5151,1633,20302,2331,19816,2518,6922,1370,5484,995,5299,1184,1907,806,1968,660,88351,6859,7172,1738,9173,1846,18350,2397,21435,2779,12236,2193,6845,1592,7802,1933,2463,1095,2875,1149,21292,3176,1013,589,3524,1137,3567,997,5501,1488,2951,1023,1303,627,1551,617,1002,410,880,476,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,914025,1666,44511,1689,147453,360,92331,947,119039,1301,111785,1475,130801,1193,121160,962,86005,736,60940,594,791278,8053,35924,1982,131106,2733,65169,2086,90711,3219,99877,2091,119711,2197,110659,2081,80702,1308,57419,851,72316,6212,5950,1610,11311,2320,14596,1785,17565,2273,6608,1497,7240,1665,5787,1373,1641,564,1618,434,9047,1808,254,227,987,493,2445,846,2217,843,857,592,631,367,806,443,349,285,501,292,36790,3896,2194,830,3622,1283,9459,1346,7813,1664,3725,1277,3069,897,3351,988,2573,800,984,459,4594,1249,189,191,427,341,662,441,733,511,718,377,150,143,557,406,740,393,418,367,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,636535,1515,31147,1506,70471,143,81903,458,144746,614,89855,206,76302,311,68150,254,41083,617,32878,598,509958,6417,26691,1671,61216,2110,45759,2994,102644,3088,75660,1877,66652,1350,61442,1496,38060,986,31834,641,68917,5785,2877,1274,5999,2024,16690,2651,22278,3089,7534,1178,6212,1359,4626,1268,2001,682,700,289,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,46571,3601,1156,733,2013,764,16812,2086,15994,2180,4889,1227,2658,791,1777,723,960,490,312,216,11089,2078,423,317,1243,564,2642,1066,3830,1030,1772,735,780,348,305,211,62,102,32,55,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19345059,7799,866248,8302,2954681,3358,1797134,6806,2435386,7907,2409505,7254,2726761,6411,2511061,4047,1984921,4095,1659362,4454,16199361,50810,674350,10868,2476577,17481,1300290,14210,1802363,17951,1992477,14687,2381110,12205,2237541,10211,1804085,9403,1530568,7577,1844378,37626,129836,8001,309464,14217,266028,10162,381757,12101,255221,11043,207660,9909,145913,8233,81288,5378,67211,5081,597741,22637,29279,4316,77769,7488,127814,7550,127994,7998,75919,6659,65158,4715,45030,3578,27345,3198,21433,2764,529406,20819,24657,3253,66773,7427,81724,5720,90243,5791,60499,6573,55530,4700,64797,4671,54014,3964,31169,3342,174173,11757,8126,2091,24098,4045,21278,2800,33029,3655,25389,4214,17303,2940,17780,2663,18189,2790,8981,1513,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
