GEO_ID,C27008_001E,C27008_001M,C27008_002E,C27008_002M,C27008_003E,C27008_003M,C27008_004E,C27008_004M,C27008_005E,C27008_005M,C27008_006E,C27008_006M,C27008_007E,C27008_007M,C27008_008E,C27008_008M,C27008_009E,C27008_009M,C27008_010E,C27008_010M,C27008_011E,C27008_011M,C27008_012E,C27008_012M,C27008_013E,C27008_013M,C27008_014E,C27008_014M,C27008_015E,C27008_015M,C27008_016E,C27008_016M,C27008_017E,C27008_017M,C27008_018E,C27008_018M,C27008_019E,C27008_019M,C27008_020E,C27008_020M,C27008_021E,C27008_021M,NAME,C27008_001MA,C27008_001EA,C27008_002EA,C27008_002MA,C27008_003EA,C27008_003MA,C27008_004MA,C27008_004EA,C27008_005MA,C27008_005EA,C27008_006MA,C27008_006EA,C27008_007EA,C27008_007MA,C27008_008EA,C27008_008MA,C27008_009EA,C27008_009MA,C27008_010MA,C27008_010EA,C27008_011MA,C27008_011EA,C27008_012EA,C27008_012MA,C27008_013EA,C27008_013MA,C27008_014MA,C27008_014EA,C27008_015MA,C27008_015EA,C27008_016MA,C27008_016EA,C27008_017MA,C27008_017EA,C27008_018EA,C27008_018MA,C27008_019EA,C27008_019MA,C27008_020EA,C27008_020MA,C27008_021MA,C27008_021EA,state
0400000US19,3045284,750,1504334,3691,368613,3010,4324,1196,364289,3332,934207,2350,11314,1370,922893,2672,201514,1379,8780,1117,192734,1791,1540950,3674,352651,3173,4360,1435,348291,3629,934645,2397,10866,1515,923779,2716,253654,1437,8011,1137,245643,1938,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,368449,2713,15723,2308,352726,3124,860822,2848,23672,2669,837150,3763,171084,1296,12620,1345,158464,1817,1436378,3551,350485,2730,15531,1917,334954,2951,869547,2618,29207,2441,840340,3906,216346,1852,12521,1283,203825,2149,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,518975,3660,14028,2081,504947,3706,1315811,3308,23500,2332,1292311,4227,270854,1649,20275,2211,250579,2473,2206460,4106,493145,3346,11736,2002,481409,3747,1371368,3652,30849,2674,1340519,4364,341947,2192,17451,1724,324496,2731,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,560191,4134,13717,2094,546474,4333,1359668,3039,27433,2783,1332235,4159,256288,2011,16672,1691,239616,2815,2346763,4938,550786,4471,13005,2036,537781,5188,1465433,2823,27648,2253,1437785,3740,330544,1809,16764,1477,313780,2210,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,132959,1581,2760,850,130199,1787,404804,1749,8761,1330,396043,2306,103542,903,10204,1232,93338,1565,672886,2064,126868,1536,4537,1254,122331,2057,420703,1445,9866,1533,410837,2051,125315,939,8976,1063,116339,1139,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,24356,2541,660325,3356,1790937,3081,54228,3835,1736709,4770,333098,1601,28256,2466,304842,2591,3025323,3574,658437,2167,26883,3154,631554,3420,1931264,2835,60588,3562,1870676,4418,435622,1752,27622,2329,408000,2953,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,5581,1428,706160,2356,2077396,2161,16531,2239,2060865,3107,410397,1522,15073,1693,395324,2442,3414120,2292,677424,1689,4416,1089,673008,1873,2195447,1966,16182,1697,2179265,2538,541249,1493,14711,1624,526538,2262,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,10418,1854,1136699,3102,2993301,3793,29980,2495,2963321,4207,642484,2055,22464,1602,620020,2472,5001549,4686,1092886,2761,9627,1887,1083259,3487,3103460,3883,27985,2266,3075475,4443,805203,1958,16777,1596,788426,2572,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,6123,1313,646966,3480,1679652,2650,17847,2011,1661805,3504,324863,1570,15311,1387,309552,2050,2705077,4152,627147,3131,6339,1397,620808,3633,1677519,2746,17315,1562,1660204,3173,400411,1589,12011,1363,388400,1871,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,9515,2000,365397,5100,854907,3621,27950,2699,826957,4697,172121,1842,17518,1829,154603,2514,1523271,5966,359163,4847,11597,2420,347566,4803,935839,3223,28715,2974,907124,4313,228269,1667,16679,1774,211590,2194,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,17669,2411,694922,4847,1788252,3811,34578,2810,1753674,4044,384950,1563,24110,2375,360840,2895,3044884,4865,681997,3807,16192,2429,665805,4515,1877767,2891,40398,3672,1837369,4153,485120,2001,21310,2090,463810,3024,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,3320,955,109298,1402,308076,1859,7369,1158,300707,2189,75976,747,5799,1088,70177,1425,502720,2261,110425,1669,3557,953,106868,1842,308049,2003,8273,1276,299776,2295,84246,1001,3749,733,80497,1243,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,7392,1553,226261,2512,562421,1713,14516,1808,547905,2387,113349,910,9272,1090,104077,1263,931236,2120,228984,1956,6546,1371,222438,2209,563004,1468,14958,1700,548046,2110,139248,1189,6954,1037,132294,1469,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,9808,1917,326699,2507,862994,2075,22343,2612,840651,2955,176812,807,16801,1593,160011,1877,1380894,2325,324590,1893,8367,1793,316223,2443,856891,1547,22289,2129,834602,2700,199413,1101,15654,1589,183759,2029,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,2076,968,134880,1662,419117,1905,6907,1532,412210,2532,88786,986,7056,798,81730,1206,663799,2133,133686,1291,1498,479,132188,1322,423763,1890,5627,1113,418136,2193,106350,1216,6641,1028,99709,1589,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,10103,1794,1020635,2694,2709556,2147,18378,2193,2691178,3164,531743,1580,14985,1429,516758,2020,4519615,3370,986974,2293,8132,1698,978842,2797,2819281,1844,18745,2224,2800536,3151,713360,1967,13588,1608,699772,2562,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,8025,1576,249845,2880,611782,1831,20135,2485,591647,2881,138575,1130,13808,1596,124767,1930,1043673,2686,249081,2225,9132,1906,239949,3047,631571,1549,21463,2255,610108,2567,163021,1077,12638,1516,150383,1865,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,17013,2566,2146849,4141,6048931,4143,40947,3060,6007984,5071,1159731,2726,28686,2057,1131045,2935,10027545,5101,2067113,3488,16516,2118,2050597,3875,6391044,3547,40985,3431,6350059,5125,1569388,2475,23043,1853,1546345,3010,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,55131,4250,1109316,6830,2879124,5487,79980,5213,2799144,6675,597413,2776,57779,2942,539634,3298,5004336,7224,1116102,6731,54161,3582,1061941,7451,3121078,4214,118189,5214,3002889,5786,767156,2297,57113,3203,710043,4040,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,3858,1248,78159,1763,233881,1813,7055,1501,226826,2298,44000,544,2820,635,41180,740,348283,2069,78413,1564,3727,899,74686,1773,217423,1290,8868,1629,208555,2070,52447,509,2294,613,50153,781,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,16223,2446,1335398,3400,3465095,3632,45217,2709,3419878,4707,733103,2243,30612,2196,702491,2862,5848479,4420,1293331,3169,15152,2275,1278179,3925,3607019,3668,40099,3003,3566920,4722,948129,2723,26210,2106,921919,3795,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,16309,2152,468762,3143,1127344,3140,31234,2416,1096110,3798,236319,1653,22609,1713,213710,2104,1921520,4017,461062,2511,14756,1474,446306,2757,1168390,2823,38312,2591,1130078,4011,292068,1505,24092,1878,267976,2418,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,3407,1027,437835,3242,1207436,2441,13673,1890,1193763,2959,269547,1342,18655,1852,250892,2167,1974867,3282,417017,3122,4128,1421,412889,3533,1233316,2213,16424,2099,1216892,2714,324534,1643,15241,1638,309293,2385,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,13671,1864,1369765,3626,3853909,3598,40452,3325,3813457,5163,871317,2501,35550,2551,835767,3401,6460713,4826,1325407,3465,11436,1566,1313971,4106,3995607,3027,36256,2684,3959351,4122,1139699,2675,29777,2262,1109922,3576,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,2025,811,108701,1415,327071,1517,4011,1057,323060,1791,66864,941,3929,982,62935,1362,531385,1618,101704,1154,3058,1152,98646,1600,341377,1161,5087,1199,336290,1656,88304,885,3823,812,84481,1115,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,20410,2331,526513,4234,1386800,3194,49511,4025,1337289,4435,312314,1521,37616,2143,274698,2619,2432085,4421,529698,3623,20623,2542,509075,4816,1507042,2670,55117,4038,1451925,4361,395345,1782,36649,2872,358696,3023,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,4528,1223,101553,1877,253068,1506,9218,1494,243850,2305,54045,801,4139,798,49906,1004,413845,1983,101183,1652,3268,816,97915,1760,248701,1417,8585,1426,240116,1903,63961,644,3433,721,60528,879,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,22432,2500,742376,4995,1932335,3991,48944,3739,1883391,5559,406531,2135,35610,2839,370921,3311,3290970,5173,724766,4407,25658,3249,699108,5723,2051225,3307,58987,4226,1992238,4745,514979,2121,34476,2903,480503,3397,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,95594,6395,3498612,10642,7904075,7323,176564,7781,7727511,10611,1284407,3334,115444,5426,1168963,6568,13193874,8674,3434576,7912,83170,5997,3351406,9069,8161504,5415,193132,8304,7968372,9824,1597794,3660,109681,4407,1488113,5496,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,8179,1839,451217,2915,849890,1929,15299,2277,834591,3028,128638,892,10911,1271,117727,1611,1436289,2563,434289,2152,9237,1793,425052,2589,851815,1748,16720,2152,835095,2892,150185,936,10409,1390,139776,1523,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,406,274,63402,1168,196359,1108,2435,628,193924,1252,45699,541,3026,630,42673,830,315030,1448,60004,1124,1116,598,58888,1177,201367,950,2751,620,198616,1112,53659,586,2855,649,50804,718,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,87584,5074,860780,6514,2471458,5727,152202,6807,2319256,8103,476101,2235,67546,2991,408555,3782,4158268,6203,913294,4539,85505,4671,827789,6402,2641465,4175,183732,6065,2457733,6972,603509,2952,67346,3075,536163,3687,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,35448,4034,775295,5217,2159053,4250,62512,4495,2096541,6348,424347,2133,41117,2481,383230,3227,3470006,3595,783760,3139,32749,3393,751011,4629,2180146,3036,79301,5375,2100845,5892,506100,1765,41220,2314,464880,2974,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,3012,994,193267,2150,561062,1961,9348,1460,551714,2603,140351,1024,9296,1296,131055,1600,927129,2771,184877,1998,3029,833,181848,2197,571641,1874,9112,1677,562529,2494,170611,1305,6393,1004,164218,1629,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,5511,1348,664190,3440,1769993,3074,17136,1784,1752857,3602,368168,1508,14698,1420,353470,2134,2861404,3419,635080,2552,5198,1058,629882,2869,1774110,2069,15947,1647,1758163,2651,452214,1583,11937,1206,440277,1676,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,3059,1193,69614,1959,182407,1715,4975,1040,177432,1936,35862,799,2584,680,33278,953,282268,2342,66618,1638,2386,1008,64232,1853,176119,1653,5332,1177,170787,1847,39531,827,2090,715,37441,1106,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,2028,959,416436,3414,1034322,1076,6973,1607,1027349,1812,255911,994,6112,1132,249799,1479,1879944,3695,394803,3433,2862,1129,391941,3567,1148896,1138,6639,1587,1142257,1990,336245,1130,5413,1061,330832,1519,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
