GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002EA,B22001_002MA,B22001_003EA,B22001_003MA,B22001_004EA,B22001_004MA,B22001_005EA,B22001_005MA,B22001_006EA,B22001_006MA,B22001_007EA,B22001_007MA,state
0400000US19,1236209,7287,150086,5354,29700,2202,120386,4751,1086123,8394,420630,4306,665493,7945,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,113599,3555,25057,1979,88542,3463,1000130,6972,361827,4369,638303,6748,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,297015,6875,74609,3694,222406,6378,1408608,10898,544515,6560,864093,9273,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,297204,7881,80702,4196,216502,6050,1430945,10783,517664,6565,913281,9845,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,98315,4211,28029,2163,70286,3703,449371,6231,195908,3586,253463,5993,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,239645,7580,69296,4030,170349,6204,1922035,10783,703165,6824,1218870,9107,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,328341,8043,115620,4826,212721,6696,2207980,10976,825350,6451,1382630,10555,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,646039,9757,167787,5604,478252,8562,3186427,14000,1270988,8696,1915439,13917,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,195586,6210,46512,2544,149074,6157,1924368,9497,680706,5943,1243662,9578,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,211825,7552,53562,3901,158263,6374,879177,8642,353203,6405,525974,8320,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,324821,9273,82281,3659,242540,8741,2038032,11539,778295,7113,1259737,9733,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,43452,2783,10390,1424,33062,2530,362836,3631,148721,2995,214115,3947,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,66301,3752,13980,1836,52321,3120,664278,5562,236592,2995,427686,5306,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,118435,5205,33038,2440,85397,4724,884136,6631,325138,4192,558998,6108,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,44416,3103,10961,1343,33455,2920,474830,4923,183893,3472,290937,4741,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,304679,8069,102638,4380,202041,7561,2871460,11931,1104144,9113,1767316,11816,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,125837,5234,33282,2740,92555,4556,627670,7100,257230,4484,370440,6963,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,1140999,15774,431741,8272,709258,12504,6078357,21383,2284111,13554,3794246,19400,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,552763,10612,154228,5448,398535,9265,3204717,15480,1180475,9981,2024242,14878,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,22804,2117,4481,774,18323,1997,275494,3480,91455,2093,184039,3750,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,703718,11624,181006,5511,522712,10350,3861027,17754,1502318,9438,2358709,15254,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,207384,5309,50918,2769,156466,4977,1239893,7182,461504,4599,778389,7478,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,301792,7652,81059,3370,220733,7188,1222007,9025,507043,5824,714964,7986,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,618259,12305,181439,5635,436820,11263,4320635,16888,1772327,10211,2548308,15481,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,64824,4005,20343,2195,44481,3370,341542,5059,133633,3426,207909,4265,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,278940,8577,74999,3980,203941,8088,1516049,11588,613494,7254,902555,9670,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,41495,2466,9786,1244,31709,2118,289911,3805,107417,2406,182494,3718,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,427578,9861,115370,4267,312208,9508,2062671,14922,796434,8071,1266237,14070,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,1280310,20592,326275,9623,954035,17911,7830543,27869,2540085,13872,5290458,22821,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,80598,3704,19098,2112,61500,3347,818877,6011,249384,3409,569493,5561,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,37409,2249,11824,1354,25585,2017,215825,3320,89358,2135,126467,3248,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,304551,7622,87537,4134,217014,6411,2751312,13589,985384,9655,1765928,12518,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,390879,9885,104943,5388,285936,8208,2253678,13313,823712,8006,1429966,11711,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,119413,5318,30114,2624,89299,4924,619240,7067,276414,4267,342826,6548,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,304542,6621,72168,2834,232374,5604,1984882,9628,743430,5639,1241452,9832,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,13168,1654,3479,847,9689,1423,210835,3578,74513,2531,136322,3247,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,472819,9059,215011,6119,257808,7736,780871,10070,333572,7116,447299,7301,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
