GEO_ID,B05003A_001E,B05003A_001M,B05003A_002E,B05003A_002M,B05003A_003E,B05003A_003M,B05003A_004E,B05003A_004M,B05003A_005E,B05003A_005M,B05003A_006E,B05003A_006M,B05003A_007E,B05003A_007M,B05003A_008E,B05003A_008M,B05003A_009E,B05003A_009M,B05003A_010E,B05003A_010M,B05003A_011E,B05003A_011M,B05003A_012E,B05003A_012M,B05003A_013E,B05003A_013M,B05003A_014E,B05003A_014M,B05003A_015E,B05003A_015M,B05003A_016E,B05003A_016M,B05003A_017E,B05003A_017M,B05003A_018E,B05003A_018M,B05003A_019E,B05003A_019M,B05003A_020E,B05003A_020M,B05003A_021E,B05003A_021M,B05003A_022E,B05003A_022M,B05003A_023E,B05003A_023M,NAME,B05003A_001EA,B05003A_001MA,B05003A_002MA,B05003A_002EA,B05003A_003MA,B05003A_003EA,B05003A_004EA,B05003A_004MA,B05003A_005EA,B05003A_005MA,B05003A_006EA,B05003A_006MA,B05003A_007MA,B05003A_007EA,B05003A_008MA,B05003A_008EA,B05003A_009EA,B05003A_009MA,B05003A_010EA,B05003A_010MA,B05003A_011EA,B05003A_011MA,B05003A_012MA,B05003A_012EA,B05003A_013MA,B05003A_013EA,B05003A_014EA,B05003A_014MA,B05003A_015EA,B05003A_015MA,B05003A_016MA,B05003A_016EA,B05003A_017EA,B05003A_017MA,B05003A_018MA,B05003A_018EA,B05003A_019MA,B05003A_019EA,B05003A_020EA,B05003A_020MA,B05003A_021MA,B05003A_021EA,B05003A_022EA,B05003A_022MA,B05003A_023MA,B05003A_023EA,state
0400000US15,358977,4749,198117,2885,27524,1733,27337,1741,187,174,64,104,123,140,170593,1926,161108,1986,9485,1397,5581,1137,3904,989,160860,2857,24974,1752,24662,1728,312,225,96,113,216,197,135886,1708,123256,2128,12630,1570,6366,1100,6264,1349,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1475631,6127,739304,3808,196208,2589,193005,2640,3203,1032,1279,831,1924,659,543096,1958,516514,2586,26582,2543,8617,1406,17965,2228,736327,4115,182467,2762,181321,2859,1146,626,217,202,929,601,553860,2197,526995,3105,26865,2770,11925,1843,14940,2003,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9362416,23316,4622009,13569,1032331,6752,1007555,7086,24776,3615,5886,1200,18890,3363,3589678,9889,3137092,11441,452586,9846,211974,7185,240612,8916,4740407,12780,979598,7426,958637,7604,20961,3131,5678,1254,15283,2602,3760809,7781,3315210,11030,445599,9687,236461,7315,209138,7622,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5529595,10040,2724342,5507,638486,3215,633691,3285,4795,1200,1017,433,3778,1163,2085856,4061,2022275,3989,63581,4187,21923,2484,41658,3591,2805253,6333,604518,3972,600657,4168,3861,916,473,257,3388,913,2200735,3311,2141659,4325,59076,4078,24123,2708,34953,3412,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2823908,6654,1392728,4571,320677,2792,316186,2646,4491,1210,1587,549,2904,1077,1072051,2880,1038782,3134,33269,3121,12701,2078,20568,2724,1431180,3934,305877,2656,302220,2528,3657,1301,1155,778,2502,1025,1125303,2426,1095212,2827,30091,3038,12079,1962,18012,2100,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2476030,7298,1231566,4903,301914,3275,297903,3316,4011,970,440,261,3571,935,929652,2837,874702,3454,54950,3943,16699,2280,38251,3295,1244464,4248,284505,2616,279803,2680,4702,1200,593,429,4109,1185,959959,2541,915199,3151,44760,3090,14899,1871,29861,2772,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3854574,4722,1896827,3794,436062,2789,432842,3158,3220,984,1326,549,1894,806,1460765,2477,1428209,2962,32556,2992,11774,1893,20782,2666,1957747,3853,411157,3234,408104,3189,3053,836,1006,598,2047,680,1546590,1842,1518828,2797,27762,2656,12965,1625,14797,1924,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2907296,7112,1437407,4765,315863,2717,313090,2505,2773,1011,461,391,2312,948,1121544,3394,1071823,4297,49721,5231,17488,2692,32233,4819,1469889,4675,302946,2784,300667,2661,2279,1005,235,197,2044,994,1166943,3080,1127824,2741,39119,3070,20036,2330,19083,2311,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1260470,1767,614864,1598,121068,1435,120483,1507,585,528,84,80,501,510,493796,1054,484272,1723,9524,1295,6074,1275,3450,777,645606,1241,116471,968,115759,1042,712,430,145,129,567,404,529135,858,513155,1777,15980,1899,9826,1533,6154,1212,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3416335,14007,1679452,7801,349285,3773,339779,4059,9506,2019,2439,1079,7067,1639,1330167,5719,1217294,5773,112873,6928,54168,4140,58705,5492,1736883,7102,331828,3258,324969,3132,6859,1300,2172,792,4687,1142,1405055,5035,1281168,5809,123887,6753,68578,4209,55309,4386,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5330381,13584,2582870,7119,520752,3868,507766,3987,12986,2320,3454,877,9532,2032,2062118,5317,1846580,7546,215538,8231,117845,5776,97693,6160,2747511,7827,494349,3743,481572,3760,12777,1975,3128,830,9649,1862,2253162,5482,2028132,8230,225030,8686,130062,6246,94968,4943,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7829056,7600,3864119,5221,842020,3569,827937,4510,14083,2505,4198,1237,9885,2247,3022099,3385,2865124,5723,156975,5792,87934,4086,69041,4273,3964937,4855,798940,3324,787956,3665,10984,1800,3029,700,7955,1646,3165997,3262,3000349,6978,165648,6622,98610,5216,67038,4199,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4596087,7360,2278241,4761,501705,2921,495042,3025,6663,1696,2302,692,4361,1577,1776536,2916,1720146,4039,56390,3753,23155,2562,33235,2688,2317846,4065,478068,2664,472999,2784,5069,1147,2217,747,2852,845,1839778,2303,1782746,3694,57032,3813,27587,2732,29445,2546,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1764640,4613,871488,4288,197618,3137,197075,3094,543,323,245,236,298,206,673870,2166,661321,2165,12549,1959,3260,897,9289,1807,893152,3609,182897,2588,181887,2671,1010,623,569,462,441,425,710255,2231,696363,2202,13892,2540,5306,1328,8586,1953,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5003971,6656,2463673,4340,558229,3130,554272,3495,3957,1240,1371,560,2586,1076,1905444,3037,1857290,4226,48154,3978,22131,2442,26023,2996,2540298,4685,526644,2973,520912,3242,5732,1292,1830,725,3902,1193,2013654,2674,1964628,4083,49026,3639,25146,2768,23880,2523,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,904740,2388,453664,2007,93770,1074,93354,1101,416,227,123,119,293,188,359894,1384,354168,1720,5726,1397,3153,864,2573,1024,451076,1901,90873,1333,90799,1332,74,82,49,71,25,38,360203,1342,352886,1729,7317,1269,4851,1063,2466,658,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1650358,5804,816161,3447,196741,2099,194963,2045,1778,664,556,401,1222,594,619420,2236,586052,2487,33368,3022,8700,1159,24668,2979,834197,3351,190808,2320,188416,2144,2392,766,351,267,2041,690,643389,1844,614073,2062,29316,2063,9426,1375,19890,1988,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1906864,16433,968857,9116,206212,4800,200177,4569,6035,1570,747,310,5288,1596,762645,6043,647713,5469,114932,5904,51117,3602,63815,4828,938007,8738,200714,4970,195288,4996,5426,1433,356,307,5070,1391,737293,6031,626391,5717,110902,5755,49794,3582,61108,4573,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1236757,3396,609409,2077,124026,1257,123469,1280,557,309,393,243,164,162,485383,1500,467134,2639,18249,2326,10826,1796,7423,1867,627348,1963,119647,1132,118748,1238,899,397,518,292,381,256,507701,1422,486845,2746,20856,2546,12929,1600,7927,1846,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6068475,23885,2965868,13123,648720,5677,627222,5756,21498,2305,5755,1104,15743,2113,2317148,9725,1933450,10216,383698,10732,207795,7470,175903,8554,3102607,12884,618181,5589,594896,6107,23285,2791,6711,1458,16574,2548,2484426,9580,2077150,11302,407276,11086,240644,8740,166632,7932,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1569585,12950,774178,6591,180355,3583,173086,3772,7269,1773,105,111,7164,1760,593823,5032,525083,5402,68740,4585,21269,2941,47471,3923,795407,8336,176037,4311,172020,4352,4017,1245,750,530,3267,1191,619370,5481,545261,5938,74109,5262,26559,2661,47550,4637,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12695280,28799,6218601,16177,1270036,8130,1235859,8748,34177,3378,11366,1907,22811,2947,4948565,11288,4236702,16344,711863,15641,394263,10291,317600,12315,6476679,16627,1202649,8148,1170562,7114,32087,3266,10948,2141,21139,2362,5274030,12750,4506736,14187,767294,15007,468800,10490,298494,10443,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6811501,15914,3349080,10383,727170,6376,714711,6286,12459,2383,2538,900,9921,2197,2621910,6640,2460776,4782,161134,6662,48396,4387,112738,5969,3462421,8813,683596,5805,674376,5916,9220,2030,1693,670,7527,1888,2778825,5144,2630337,5346,148488,6529,54392,3812,94096,6027,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,643478,1336,327662,1420,68013,1043,67642,1072,371,312,105,128,266,282,259649,928,256537,1244,3112,776,1011,430,2101,607,315816,1573,66106,1142,65733,1226,373,245,71,67,302,241,249710,817,244755,1254,4955,1045,2131,739,2824,775,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9541274,8254,4679827,5200,1042976,3322,1034789,3509,8187,1867,3224,872,4963,1564,3636851,3821,3532388,6582,104463,5608,56042,3573,48421,4151,4861447,5419,989784,3201,982729,3651,7055,1769,2875,847,4180,1644,3871663,3550,3765978,5751,105685,5866,62167,4106,43518,3940,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2815708,6474,1392548,3955,310526,2607,306773,2396,3753,830,320,240,3433,825,1082022,2580,1031542,2832,50480,2873,15412,1836,35068,2767,1423160,4178,292373,2831,288581,2806,3792,1033,877,558,2915,905,1130787,2108,1084793,2719,45994,2676,16106,1742,29888,2064,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3370391,10721,1667875,6991,354576,4656,348852,4480,5724,1667,827,611,4897,1735,1313299,3708,1210590,4994,102709,5330,34132,3214,68577,4971,1702516,5687,331983,3571,325622,4037,6361,1680,1266,677,5095,1604,1370533,3654,1271624,4351,98909,4228,40627,2970,58282,3757,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10427694,14989,5101917,8541,1041417,4618,1032197,4811,9220,1555,3391,788,5829,1363,4060500,5874,3907321,7189,153179,6943,79522,3946,73657,5570,5325777,8523,987942,4651,979693,4735,8249,1965,2629,765,5620,1739,4337835,5611,4181720,7252,156115,6262,93921,5118,62194,4530,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,846102,6637,406895,3786,77636,2268,76471,2406,1165,776,662,655,503,378,329259,2548,304870,3049,24389,2449,14695,1996,9694,1598,439207,3595,74578,1779,73861,1755,717,441,329,237,388,370,364629,2636,334637,3352,29992,3013,18066,2099,11926,2012,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3209900,7245,1577365,4653,332379,3049,328393,2981,3986,1099,1571,766,2415,866,1244986,3192,1180205,3899,64781,3812,21263,2069,43518,3646,1632535,4688,318970,3112,312541,3053,6429,1531,605,330,5824,1490,1313565,2553,1255344,4150,58221,4078,23969,2591,34252,3195,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,719112,2326,359922,1742,82197,1142,81774,1202,423,433,34,57,389,427,277725,1184,274206,1429,3519,910,1686,660,1833,753,359190,1561,77534,1048,77263,1007,271,202,0,155,271,202,281656,933,277210,1163,4446,1104,2041,779,2405,791,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5060129,9986,2484036,7020,553862,4232,548043,4222,5819,1303,1710,696,4109,1160,1930174,4520,1855511,4125,74663,5720,23192,3186,51471,4883,2576093,5677,517246,3641,512366,3733,4880,1151,1314,529,3566,1046,2058847,3218,1995780,4034,63067,4141,26077,3138,36990,3100,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19840367,43056,9881725,23892,2630283,13354,2532674,15000,97609,6607,9684,1777,87925,6152,7251442,18539,5975253,17914,1276189,18071,360554,9933,915635,19033,9958642,25140,2491122,15109,2401324,15613,89798,7507,10241,2241,79557,6999,7467520,15985,6216670,21649,1250850,19325,407345,11085,843505,15675,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2534534,11587,1271138,6357,389409,3700,385668,3827,3741,1307,845,512,2896,1186,881729,3827,831103,4084,50626,4520,19578,2182,31048,3639,1263396,6624,366674,3746,363021,4121,3653,996,792,491,2861,928,896722,3814,837838,4003,58884,4107,24504,2306,34380,3417,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595148,621,293598,813,58261,552,58134,537,127,118,27,36,100,112,235337,636,228059,1369,7278,1218,3834,866,3444,809,301550,782,54519,666,54119,722,400,323,276,254,124,149,247031,557,238812,1348,8219,1254,5793,995,2426,653,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5726886,11488,2840084,7709,604907,4723,593477,4483,11430,1875,2963,854,8467,1722,2235177,5940,2050176,6676,185001,7444,75675,4466,109326,6948,2886802,6723,575676,3824,563709,3933,11967,1905,2953,806,9014,1756,2311126,4801,2120993,6312,190133,7161,91448,4794,98685,5749,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5439705,17362,2717074,9882,579676,5472,567999,5417,11677,2104,2523,930,9154,1887,2137398,5943,1951504,7529,185894,6904,73766,4204,112128,5678,2722631,8897,552058,5010,540762,5321,11296,2210,2961,1333,8335,1761,2170573,5559,1984861,7394,185712,6949,88387,5150,97325,5406,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1737683,2487,855504,2313,179449,1757,178726,1753,723,422,65,91,658,414,676055,1682,670471,2008,5584,1170,3116,975,2468,660,882179,1949,169973,1654,169011,1675,962,466,153,215,809,444,712206,1078,706500,1215,5706,1088,2871,782,2835,775,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4972949,8691,2468705,5255,532134,3298,526098,3212,6036,1794,1550,553,4486,1615,1936571,3070,1873549,3325,63022,3718,26290,2261,36732,3177,2504244,4815,505466,2601,500596,2791,4870,1092,1606,572,3264,937,1998778,3147,1938801,3770,59977,3798,27123,2780,32854,2987,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,528303,4118,269232,3016,61817,1607,61540,1563,277,222,0,193,277,222,207415,2147,202568,2055,4847,1012,1047,448,3800,993,259071,2454,58458,1412,58284,1432,174,177,80,128,94,121,200613,1421,195328,1696,5285,1110,2706,804,2579,761,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
