GEO_ID,B19037A_001E,B19037A_001M,B19037A_002E,B19037A_002M,B19037A_003E,B19037A_003M,B19037A_004E,B19037A_004M,B19037A_005E,B19037A_005M,B19037A_006E,B19037A_006M,B19037A_007E,B19037A_007M,B19037A_008E,B19037A_008M,B19037A_009E,B19037A_009M,B19037A_010E,B19037A_010M,B19037A_011E,B19037A_011M,B19037A_012E,B19037A_012M,B19037A_013E,B19037A_013M,B19037A_014E,B19037A_014M,B19037A_015E,B19037A_015M,B19037A_016E,B19037A_016M,B19037A_017E,B19037A_017M,B19037A_018E,B19037A_018M,B19037A_019E,B19037A_019M,B19037A_020E,B19037A_020M,B19037A_021E,B19037A_021M,B19037A_022E,B19037A_022M,B19037A_023E,B19037A_023M,B19037A_024E,B19037A_024M,B19037A_025E,B19037A_025M,B19037A_026E,B19037A_026M,B19037A_027E,B19037A_027M,B19037A_028E,B19037A_028M,B19037A_029E,B19037A_029M,B19037A_030E,B19037A_030M,B19037A_031E,B19037A_031M,B19037A_032E,B19037A_032M,B19037A_033E,B19037A_033M,B19037A_034E,B19037A_034M,B19037A_035E,B19037A_035M,B19037A_036E,B19037A_036M,B19037A_037E,B19037A_037M,B19037A_038E,B19037A_038M,B19037A_039E,B19037A_039M,B19037A_040E,B19037A_040M,B19037A_041E,B19037A_041M,B19037A_042E,B19037A_042M,B19037A_043E,B19037A_043M,B19037A_044E,B19037A_044M,B19037A_045E,B19037A_045M,B19037A_046E,B19037A_046M,B19037A_047E,B19037A_047M,B19037A_048E,B19037A_048M,B19037A_049E,B19037A_049M,B19037A_050E,B19037A_050M,B19037A_051E,B19037A_051M,B19037A_052E,B19037A_052M,B19037A_053E,B19037A_053M,B19037A_054E,B19037A_054M,B19037A_055E,B19037A_055M,B19037A_056E,B19037A_056M,B19037A_057E,B19037A_057M,B19037A_058E,B19037A_058M,B19037A_059E,B19037A_059M,B19037A_060E,B19037A_060M,B19037A_061E,B19037A_061M,B19037A_062E,B19037A_062M,B19037A_063E,B19037A_063M,B19037A_064E,B19037A_064M,B19037A_065E,B19037A_065M,B19037A_066E,B19037A_066M,B19037A_067E,B19037A_067M,B19037A_068E,B19037A_068M,B19037A_069E,B19037A_069M,NAME,B19037A_001EA,B19037A_001MA,B19037A_002EA,B19037A_002MA,B19037A_003MA,B19037A_003EA,B19037A_004EA,B19037A_004MA,B19037A_005EA,B19037A_005MA,B19037A_006EA,B19037A_006MA,B19037A_007EA,B19037A_007MA,B19037A_008MA,B19037A_008EA,B19037A_009EA,B19037A_009MA,B19037A_010EA,B19037A_010MA,B19037A_011EA,B19037A_011MA,B19037A_012EA,B19037A_012MA,B19037A_013MA,B19037A_013EA,B19037A_014MA,B19037A_014EA,B19037A_015EA,B19037A_015MA,B19037A_016EA,B19037A_016MA,B19037A_017MA,B19037A_017EA,B19037A_018MA,B19037A_018EA,B19037A_019MA,B19037A_019EA,B19037A_020EA,B19037A_020MA,B19037A_021EA,B19037A_021MA,B19037A_022EA,B19037A_022MA,B19037A_023MA,B19037A_023EA,B19037A_024EA,B19037A_024MA,B19037A_025MA,B19037A_025EA,B19037A_026EA,B19037A_026MA,B19037A_027EA,B19037A_027MA,B19037A_028EA,B19037A_028MA,B19037A_029MA,B19037A_029EA,B19037A_030MA,B19037A_030EA,B19037A_031EA,B19037A_031MA,B19037A_032EA,B19037A_032MA,B19037A_033EA,B19037A_033MA,B19037A_034EA,B19037A_034MA,B19037A_035MA,B19037A_035EA,B19037A_036EA,B19037A_036MA,B19037A_037EA,B19037A_037MA,B19037A_038EA,B19037A_038MA,B19037A_039MA,B19037A_039EA,B19037A_040MA,B19037A_040EA,B19037A_041MA,B19037A_041EA,B19037A_042EA,B19037A_042MA,B19037A_043EA,B19037A_043MA,B19037A_044MA,B19037A_044EA,B19037A_045EA,B19037A_045MA,B19037A_046MA,B19037A_046EA,B19037A_047MA,B19037A_047EA,B19037A_048EA,B19037A_048MA,B19037A_049EA,B19037A_049MA,B19037A_050EA,B19037A_050MA,B19037A_051MA,B19037A_051EA,B19037A_052MA,B19037A_052EA,B19037A_053EA,B19037A_053MA,B19037A_054EA,B19037A_054MA,B19037A_055MA,B19037A_055EA,B19037A_056MA,B19037A_056EA,B19037A_057EA,B19037A_057MA,B19037A_058MA,B19037A_058EA,B19037A_059EA,B19037A_059MA,B19037A_060MA,B19037A_060EA,B19037A_061MA,B19037A_061EA,B19037A_062MA,B19037A_062EA,B19037A_063EA,B19037A_063MA,B19037A_064MA,B19037A_064EA,B19037A_065MA,B19037A_065EA,B19037A_066EA,B19037A_066MA,B19037A_067MA,B19037A_067EA,B19037A_068EA,B19037A_068MA,B19037A_069MA,B19037A_069EA,state
0400000US13,2249924,12824,80926,4269,17433,1871,7127,1518,7131,1708,7182,1243,6103,1366,7315,1634,5557,1366,3989,1067,3877,1186,3690,946,4893,1108,3601,1017,1648,746,750,527,552,364,78,129,727849,10581,39189,3821,20626,2499,26372,2767,34615,3892,33021,3228,35762,3230,36604,3346,38825,4487,33799,3484,68020,4731,82040,4555,108162,5306,69345,3606,33856,2897,34621,3360,32992,2405,892197,7230,59241,4235,33833,2816,33707,3608,35171,3204,33835,2857,37604,3414,33510,2773,35851,2772,34425,3124,69728,4364,93533,4817,117939,4941,87985,4618,57213,3561,60773,4513,67849,3335,548952,6439,35826,3131,43635,2720,46629,3131,41014,3255,37698,2805,34760,2352,32383,2557,28878,2410,25023,2066,42024,3135,48692,2930,53500,3504,31359,2643,15724,1735,15613,1935,16194,1809,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,152035,3024,6972,1481,567,479,460,314,85,110,956,651,526,336,362,257,508,328,467,336,225,190,301,210,934,457,869,455,208,234,280,431,64,108,160,245,53256,2657,2761,1147,918,552,706,379,2333,923,1463,668,2046,693,1352,503,2794,823,2290,688,4890,1320,8487,1763,7307,1375,6974,1331,3578,977,2893,861,2464,801,57075,1937,4706,904,2454,875,2001,712,2005,767,1804,565,1726,546,1673,738,1762,446,942,364,4560,1116,5667,1255,5908,923,6847,1118,4226,916,5493,1141,5301,947,34732,1499,1895,528,1526,554,1963,800,1590,520,1868,694,1782,580,1556,542,1724,705,1354,433,2349,560,3302,811,4153,869,3100,611,2003,636,1846,536,2721,528,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,549927,5365,29342,2702,4482,1203,4003,1284,3535,1075,3250,801,2511,1008,2801,1047,1713,758,1545,664,1187,584,2354,741,1213,817,643,450,105,109,0,193,0,193,0,193,179855,4265,10106,1467,5193,883,6082,1470,9451,1566,11669,1761,11635,1903,10842,1820,10958,1822,10819,1877,17753,2197,25522,3469,25481,2831,12284,2351,4676,998,4552,1056,2832,845,208132,3673,14159,2005,8493,1529,7698,1544,10623,1842,8860,1593,8762,1479,8791,1351,11673,1670,9973,1610,18396,2029,24605,2259,29933,2372,17155,1794,10566,1428,9686,1774,8759,1537,132598,2661,8863,1378,11784,1470,10975,1507,9936,1498,10765,1643,11308,1636,8257,1365,9209,1285,6965,1221,11458,1691,11518,1620,11050,1491,4147,922,2143,588,1873,531,2347,723,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3673301,12359,121439,4056,25255,1946,11072,1801,9731,1521,10986,1760,9307,1506,8802,1522,6251,1008,6767,1506,4467,1069,9686,1583,8902,1679,5519,1325,2513,795,1192,656,724,330,265,216,1172320,9374,51935,3634,34235,3095,32986,2997,44916,3294,43573,3747,48092,2861,51797,4119,55361,3371,48495,3268,93294,4512,145282,5441,177822,5640,130296,5198,71441,4077,70391,4260,72404,3319,1474597,8351,75598,3668,40505,2734,43945,2710,44281,2888,48833,3025,53737,3652,50812,3064,57807,3259,52853,3581,104141,5162,155511,5681,215900,6441,166405,5327,109158,4583,121534,5363,133577,4661,904945,6476,54533,3544,64295,3300,81400,4598,74713,3859,65300,3787,63909,3020,50036,2252,46331,2837,42072,2977,73334,3871,84025,3797,81357,3150,44247,2628,26506,2479,24259,2161,28628,2234,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2158026,9926,92581,4211,17815,2266,8920,1680,9557,1661,10706,1943,7183,1373,6810,983,5402,1246,4268,911,3941,1088,6888,1493,6417,1364,3056,985,1299,592,249,250,70,116,0,190,672964,7540,41922,3701,21884,2394,26599,3138,29716,2742,31757,3717,35896,3308,34076,3027,38362,3315,34335,3011,62450,3957,85620,4793,105090,4404,63837,3915,26942,2392,20012,2090,14466,1822,862665,5411,51239,2927,33128,2908,31735,2693,36695,2944,35757,2741,39946,2946,38435,2568,41059,2902,37908,3379,70607,3705,105707,4651,126363,5173,84225,4529,47909,3189,42272,2752,39680,2634,529816,4697,28132,2207,44824,2820,49194,2871,49350,3093,47248,2883,39136,2823,36035,2420,32123,2219,28970,1903,45182,2338,42940,3204,44371,2835,17854,2102,9873,1624,7008,991,7576,1190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1159986,6871,65416,2904,10700,1651,5702,1272,5364,1096,6063,1151,5473,1194,6403,1433,3840,1025,4181,877,3369,850,5521,1176,4345,858,3731,1131,569,295,64,77,91,112,0,157,354917,5198,18270,2252,10567,1495,10036,1389,14149,1988,12438,1463,18517,1906,18098,2096,18258,1925,16316,1790,36118,2613,46972,3047,60207,2796,33639,2128,17218,2161,14211,1598,9903,1536,441959,4055,21450,2417,14000,1467,13920,1569,16567,1448,16172,1811,20516,2043,19644,1902,22105,2072,17668,2012,36560,2254,54711,2650,69593,3279,49477,3038,26523,1815,21627,1944,21426,1901,297694,2813,17280,1490,26306,2052,27679,2030,26277,2065,23632,1805,20622,1522,18414,1603,17005,1677,13160,1168,25082,1882,26432,1958,24005,1800,11498,1276,7297,1050,6499,957,6506,1125,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,983297,5728,57011,3310,10571,1717,5192,1254,4312,952,6331,1206,6111,1185,5374,1274,2959,755,3422,1014,2551,717,3716,902,3054,904,1982,665,642,551,584,564,142,261,68,90,315686,4312,13949,1825,10257,1619,10761,1778,14215,1806,14960,1743,16003,2083,16866,1943,19222,2169,16008,1866,29420,2832,39752,2614,48312,3205,29406,2187,14678,1826,12790,1745,9087,1394,373200,3942,21306,1774,13569,1835,9820,1679,15255,1605,14601,1683,16622,1755,14061,1584,15675,1948,14856,1515,31864,2361,42901,2521,56319,3286,40275,2500,22098,1900,22958,2003,21020,1976,237400,2626,14843,1638,18793,1657,21013,1695,20418,1766,18461,1670,15608,1600,15894,1375,13545,1465,11960,1512,20202,1843,19007,1548,19087,1848,10540,1339,4862,775,6201,916,6966,1315,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1523738,8797,67815,3448,13090,1898,6157,1341,7040,1264,7418,1242,5882,1583,4451,1083,3975,1180,3910,1143,3095,991,5308,1365,3561,1033,2283,971,918,544,295,235,298,274,134,168,470167,5796,41872,3420,23285,2424,20838,2623,23077,2441,22607,2542,24717,2410,23699,2162,23199,2296,22327,2055,41588,2709,57835,3570,63487,3527,38057,2663,19418,2108,14554,2016,9607,1489,612733,4957,56723,3418,32877,2814,30604,2632,28603,2534,28091,2522,32059,2721,24706,2192,33548,2842,25954,2452,51171,3285,62041,3167,77162,4366,51169,3052,29473,2134,22082,1908,26470,2377,373023,3751,31442,2103,38617,2919,38665,2920,32150,2220,28736,2544,23310,1963,25589,1945,20649,1783,17028,1969,29416,2211,30871,2173,26562,2015,13202,1563,5172,793,4784,890,6830,1091,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140590,8618,48137,3547,10127,1671,4924,1211,3676,1027,3476,990,3477,1238,2811,844,3185,1086,1650,830,2335,747,3380,992,3020,960,3019,1108,1350,613,578,384,718,616,411,344,366145,6443,20771,2466,10595,1860,11388,1728,13194,2034,13620,2149,17138,2486,16972,2475,18897,2343,15163,1758,30362,3325,40193,3130,61608,4554,44101,3534,20587,2368,16331,2137,15225,1863,443476,5690,28731,2493,16379,1960,17629,2317,20612,2473,14532,1820,19989,2555,17247,2087,17509,2008,15146,2394,35601,3102,49303,3755,59855,3530,44279,2991,27863,2596,29083,2439,29718,2338,282832,4052,20982,1668,27193,2580,27751,1982,24429,2059,21763,1879,19275,1815,16960,1676,13379,1732,11549,1234,19333,1757,22633,2146,20610,2017,13795,1445,7317,1175,6365,1038,9498,1360,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,528650,5464,13989,1761,1934,763,818,431,1708,868,1206,505,1154,426,1222,562,624,293,1038,472,987,445,1513,600,1013,646,293,242,67,120,96,130,0,165,316,300,143648,3333,10281,1717,5373,1136,6861,1551,6903,1481,6820,1387,8556,1486,8456,1226,7460,1326,7174,1260,12824,1468,18780,2060,21460,1766,11026,1440,4296,910,4588,1124,2790,939,227261,3404,15307,1688,12042,1493,11577,1532,11856,1410,12384,1717,11425,1717,9933,1499,10759,1461,9840,1301,18700,1815,23106,1951,31316,2134,19122,1945,9730,1390,10205,1732,9959,1455,143752,2422,10231,1291,16170,1742,12788,1333,11540,1424,12773,1308,9505,1099,7211,1153,6662,970,7006,996,12072,1314,11900,1159,11874,1259,6266,1072,2523,560,2447,561,2784,613,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1327378,8664,29016,2467,4136,1207,2008,710,1468,705,1649,723,2053,674,2424,1018,1000,416,1133,499,1463,682,1723,528,2881,716,3774,931,1617,615,1133,620,209,201,345,310,388534,5711,12599,2153,5677,1376,6288,1179,8411,1948,8994,1379,11908,1593,9079,1266,13000,1605,13307,1772,29117,2679,41548,3234,67472,3579,55101,3693,34294,2496,38081,2659,33658,2664,566793,5328,21432,2099,10716,1611,12111,1354,11058,1642,11386,1449,14021,2138,13495,1646,16335,1969,13560,1560,32821,2327,49750,2780,76547,3969,71104,3772,54174,2900,68872,3924,89411,3746,343035,3772,18175,2399,17725,1964,19851,1729,24566,2338,20302,2144,18622,1918,17474,1971,15364,1737,14176,1765,25671,2040,32884,2482,38549,2666,23710,1920,15603,1495,16724,1374,23639,2026,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2119170,10124,51217,4095,9574,1628,4098,1110,4092,1137,3846,1117,3076,1051,3022,910,2382,756,2382,726,2646,869,4490,1319,3129,905,4063,1221,2215,933,786,435,1089,603,327,223,613106,7218,27256,2716,14805,2087,14768,2248,19280,2761,16778,2577,15980,1886,19144,2140,19460,2280,19686,2444,43816,3679,65889,4199,99560,4388,73900,4086,50485,3683,59082,3295,53217,2839,898730,6815,42628,3940,29357,2587,25096,2700,24100,2283,22329,1978,29488,3098,21637,2025,26113,2270,24247,2553,52298,3879,85059,4186,123261,4944,109042,5228,78336,4194,94427,4363,111312,3708,556117,4354,34789,2768,48579,3792,46098,2961,40781,3226,35106,2295,37282,2926,28899,2484,25451,2329,22059,1981,43171,2947,47126,3005,52678,3008,31890,2192,19345,1902,20457,1846,22406,2048,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3132180,10083,117043,4690,22627,2358,12384,1567,11538,1749,10160,1618,11074,1585,8496,1463,7679,1219,7208,1166,5441,1461,5725,985,8129,1533,5028,1059,831,418,384,248,207,182,132,126,892749,8182,53185,3402,33044,2787,36899,3048,40622,2835,39894,2971,46223,2803,42101,2917,43447,2834,40257,2860,80861,3733,113758,4496,132590,5256,83151,3945,45130,3146,35256,2432,26331,1930,1301941,6337,78751,4052,51860,3322,48405,3304,50262,3104,50950,3229,59727,2830,58387,2692,59698,2983,56199,3745,104430,3986,144912,4146,188505,4475,128606,4641,76636,3550,76434,3368,68179,2845,820447,5139,46937,2873,57811,2873,71167,3273,71576,3099,66565,3385,62542,2796,53292,2806,48652,2695,46298,2816,72429,3235,75663,3129,68209,3226,32934,2020,17058,1788,14062,1297,15252,1356,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1890613,6699,74856,3366,12245,1878,6288,1274,6638,1432,6630,1318,5355,1034,6107,1080,3376,786,4414,932,3361,789,6255,1199,5690,1089,5874,1103,1447,448,501,359,654,402,21,28,593114,5091,21338,2005,12383,1830,13253,1579,19021,2176,21424,2262,22797,1970,21884,1968,23775,2005,22679,2105,51003,3164,77670,3627,105065,3422,74258,3389,40940,2591,35611,2370,30013,2044,766863,4228,29763,2392,20048,2048,21972,1511,22514,2193,21837,1726,25318,1894,26656,2085,29631,1944,28730,2010,59974,2988,86967,3461,124990,3951,92714,3135,57533,2923,61564,2828,56652,3073,455780,3459,27107,1942,36399,2326,38892,2060,40459,2407,32694,2291,29993,1883,28380,2266,25300,1666,22863,1561,40054,2363,41650,2671,38762,2541,22665,1619,11591,1143,8788,1009,10183,1021,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,680486,5877,26870,2614,6420,1346,2333,934,1096,445,2096,779,2499,858,2136,759,1898,944,1780,746,1631,879,1731,709,986,518,1785,890,310,328,155,184,14,28,0,208,200524,5039,13153,2182,7980,1748,6966,1590,7651,1576,9383,1807,11816,1897,10279,1511,10929,1773,11156,2002,19802,2357,24637,2422,28716,2316,17798,2638,8193,1499,6486,1276,5579,1083,259995,4338,18918,2227,13407,2126,13110,2007,10284,1802,12991,1946,11272,1947,11823,1952,12534,1515,10374,1496,23529,2623,32129,2697,32119,3206,23028,2534,11620,1524,13439,1837,9418,1480,193097,3158,15477,1659,21388,2026,18200,1806,16421,1787,15173,1866,12194,1695,13064,1499,9375,1166,8264,1411,15554,2055,15434,1817,14251,1320,8307,1374,3376,775,3722,748,2897,835,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2009505,9286,90769,4481,17933,2367,7909,1526,9148,1898,9736,2062,6973,1329,6127,1419,7099,1417,5696,1415,3379,854,6836,1379,4709,1128,3232,1063,803,368,404,237,608,676,177,192,618275,7378,33669,2852,21783,2702,23122,2467,29572,2693,29125,2957,34233,2844,30104,3000,34538,3469,27949,2303,65250,4520,78824,3729,91581,4357,54081,3339,24851,2638,22063,2414,17530,2062,788575,6324,50525,3085,33505,2590,32100,2677,32304,2782,31714,2391,37841,2508,36710,3107,36458,2268,33430,2941,66916,3772,89484,4073,107241,4362,73135,3898,43184,2887,45776,3079,38252,2635,511886,4541,34664,2531,49577,2883,45946,3136,49359,2695,39364,2511,36155,2959,33601,2822,31082,2317,23056,2069,40310,2778,41345,2604,37736,2531,20384,1766,10653,1570,8892,1356,9762,1379,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
