GEO_ID,B05003I_001E,B05003I_001M,B05003I_002E,B05003I_002M,B05003I_003E,B05003I_003M,B05003I_004E,B05003I_004M,B05003I_005E,B05003I_005M,B05003I_006E,B05003I_006M,B05003I_007E,B05003I_007M,B05003I_008E,B05003I_008M,B05003I_009E,B05003I_009M,B05003I_010E,B05003I_010M,B05003I_011E,B05003I_011M,B05003I_012E,B05003I_012M,B05003I_013E,B05003I_013M,B05003I_014E,B05003I_014M,B05003I_015E,B05003I_015M,B05003I_016E,B05003I_016M,B05003I_017E,B05003I_017M,B05003I_018E,B05003I_018M,B05003I_019E,B05003I_019M,B05003I_020E,B05003I_020M,B05003I_021E,B05003I_021M,B05003I_022E,B05003I_022M,B05003I_023E,B05003I_023M,NAME,B05003I_001EA,B05003I_001MA,B05003I_002EA,B05003I_002MA,B05003I_003EA,B05003I_003MA,B05003I_004MA,B05003I_004EA,B05003I_005EA,B05003I_005MA,B05003I_006EA,B05003I_006MA,B05003I_007EA,B05003I_007MA,B05003I_008EA,B05003I_008MA,B05003I_009EA,B05003I_009MA,B05003I_010EA,B05003I_010MA,B05003I_011EA,B05003I_011MA,B05003I_012MA,B05003I_012EA,B05003I_013EA,B05003I_013MA,B05003I_014EA,B05003I_014MA,B05003I_015EA,B05003I_015MA,B05003I_016EA,B05003I_016MA,B05003I_017MA,B05003I_017EA,B05003I_018EA,B05003I_018MA,B05003I_019EA,B05003I_019MA,B05003I_020MA,B05003I_020EA,B05003I_021EA,B05003I_021MA,B05003I_022EA,B05003I_022MA,B05003I_023MA,B05003I_023EA,state
0400000US13,907400,2050,483852,4659,172408,4137,156338,4516,16070,2925,2729,1341,13341,2686,311444,3486,98240,6264,213204,5594,38953,3693,174251,6064,423548,4510,163700,3712,151316,4011,12384,1770,1643,808,10741,1731,259848,2286,97521,5397,162327,5173,38066,3214,124261,5427,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,138064,-555555555,72454,670,26821,568,26693,600,128,135,64,104,64,82,45633,337,39112,1543,6521,1408,3525,948,2996,1223,65610,669,23964,568,23863,572,101,111,56,95,45,59,41646,337,36534,1385,5112,1318,3447,1225,1665,722,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,190250,-555555555,99306,1679,39831,1604,37135,1855,2696,1056,403,434,2293,945,59475,656,31485,2147,27990,2188,8344,1340,19646,2171,90944,1679,36663,1610,35154,1651,1509,710,228,210,1281,733,54281,697,31932,2308,22349,2305,6352,1266,15997,1965,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2118514,1158,1091722,2526,371046,1747,349555,3017,21491,2568,3747,1129,17744,2409,720676,1898,320078,7920,400598,7884,126409,5035,274189,8240,1026792,2374,356796,2012,338403,3200,18393,2281,3249,951,15144,2184,669996,1299,317151,8023,352845,8205,121213,5298,231632,7790,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,420577,1916,216362,3345,82401,2283,77384,2429,5017,1411,807,566,4210,1372,133961,2101,65638,3483,68323,3482,14704,2424,53619,3387,204215,3216,80540,2633,75273,2684,5267,1046,813,466,4454,1077,123675,1812,67434,3098,56241,2991,13921,1935,42320,3149,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,166925,1840,86548,2734,33664,2062,30998,2044,2666,944,594,419,2072,857,52884,1690,24633,2416,28251,2249,8052,1446,20199,2157,80377,2542,32401,2045,28927,2154,3474,1022,690,597,2784,963,47976,1793,25452,2266,22524,1931,5357,1045,17167,2094,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,322424,589,168015,2328,64725,2047,60607,2232,4118,1102,356,271,3762,1071,103290,1344,48726,2863,54564,2869,12865,1771,41699,2872,154409,2354,62937,2105,58256,2342,4681,1165,435,366,4246,1124,91472,1178,48665,2740,42807,2446,10553,1581,32254,2450,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,143091,3096,79984,2538,28538,2028,25730,2124,2808,759,1419,641,1389,581,51446,2373,19655,2398,31791,3042,6766,1579,25025,3055,63107,2615,27839,1952,24511,2052,3328,961,852,497,2476,979,35268,1597,16058,1921,19210,1780,5385,1136,13825,1536,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,218620,2764,118433,2961,31374,2027,27392,2054,3982,1210,722,520,3260,1122,87059,2014,37331,3575,49728,3710,12702,2524,37026,4026,100187,2973,30950,1989,28408,2248,2542,1014,327,282,2215,1007,69237,1898,36516,2712,32721,2265,14090,1617,18631,2015,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18432,509,9729,941,3345,891,3332,891,13,26,13,26,0,165,6384,1058,5059,1171,1325,509,697,481,628,254,8703,868,3313,651,3059,665,254,191,25,55,229,197,5390,901,3271,603,2119,650,938,509,1181,512,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,531749,379,279211,1864,86857,1632,78765,2338,8092,1818,1170,595,6922,1670,192354,1232,59838,3814,132516,3831,36125,3127,96391,4350,252538,1877,83883,1575,76792,1907,7091,1371,1553,619,5538,1462,168655,1159,56322,3617,112333,3358,40684,2579,71649,3638,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,703679,-555555555,348856,946,116951,673,110065,1709,6886,1556,1572,618,5314,1428,231905,867,126494,4294,105411,4334,40557,3601,64854,3874,354823,946,111066,731,101483,2153,9583,2003,2594,1044,6989,1836,243757,664,136954,3688,106803,3753,51286,3646,55517,3969,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,465419,1054,235464,2225,89485,1675,85486,1870,3999,970,1310,594,2689,824,145979,1509,95925,3661,50054,3522,13080,1677,36974,3322,229955,2047,86800,1619,81664,2110,5136,1237,1164,453,3972,1167,143155,1495,99940,3166,43215,2840,14854,1622,28361,2435,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,266850,888,139580,2021,55142,1614,50407,1885,4735,1266,1647,701,3088,1059,84438,1278,35747,2281,48691,2506,11185,1790,37506,2585,127270,1928,52381,1811,46487,2231,5894,1351,1969,710,3925,1250,74889,1346,33708,2301,41181,2245,10573,1525,30608,2096,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,80455,3841,44400,3079,13144,1714,12100,1719,1044,407,327,146,717,407,31256,2308,15009,1859,16247,2452,2482,696,13765,2367,36055,3207,14028,2212,13406,2218,622,297,190,107,432,262,22027,2062,11965,1918,10062,1966,2149,858,7913,1904,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,229748,1928,117722,2312,44283,2260,41060,2350,3223,1061,853,551,2370,919,73439,2009,42242,2821,31197,2509,7675,1588,23522,2788,112026,2538,42100,1871,38625,2167,3475,1081,743,469,2732,1137,69926,1617,42978,2597,26948,2500,8661,1248,18287,2366,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,33181,794,16180,1500,6024,751,5938,748,86,125,0,165,86,125,10156,1293,8532,1343,1624,519,609,305,1015,484,17001,1310,5995,841,5905,835,90,105,15,43,75,95,11006,1253,9841,1261,1165,646,643,468,522,301,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,183182,830,94190,1452,36419,1384,34130,1431,2289,791,532,428,1757,752,57771,990,22648,2005,35123,1841,8318,1496,26805,2195,88992,1411,37083,1300,34625,1282,2458,721,184,198,2274,685,51909,853,22888,1866,29021,1772,7308,1063,21713,1819,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,767054,-555555555,390118,1612,133757,1239,125567,2030,8190,1681,761,385,7429,1596,256361,1002,114119,4871,142242,4813,46582,3453,95660,5110,376936,1612,132298,1239,124489,2221,7809,1588,520,393,7289,1596,244638,1001,112105,4563,132533,4394,46069,3500,86464,5021,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,41805,448,21660,1050,7213,600,7159,602,54,78,54,78,0,185,14447,1066,9277,1366,5170,1181,2198,898,2972,1168,20145,992,7093,674,6979,661,114,129,49,86,65,96,13052,922,7321,1376,5731,1149,2445,761,3286,1156,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1684014,-555555555,849611,1369,253290,1264,232001,3415,21289,3298,3481,932,17808,3198,596321,473,253963,6876,342358,6895,127089,6176,215269,7552,834403,1370,240604,1265,216223,2853,24381,2715,4544,1057,19837,2408,593799,474,265742,6715,328057,6720,149099,5082,178958,5795,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,986553,-555555555,491420,1501,153161,1502,146146,2274,7015,1661,79,121,6936,1658,338259,-555555555,261849,4207,76410,4208,21380,2578,55030,4099,495133,1504,146666,1503,142309,2097,4357,1279,552,498,3805,1242,348467,-555555555,271244,5148,77223,5147,24488,2528,52735,4853,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,35
0400000US36,3606708,387,1784862,2169,513690,1739,473241,4269,40449,3796,7659,1668,32790,3675,1271172,1618,616903,11998,654269,11933,232912,9492,421357,11233,1821846,2204,488169,1797,451724,3810,36445,3518,8655,2083,27790,2895,1333677,1163,663319,11595,670358,11628,306420,8337,363938,9666,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,867205,2102,459081,4309,171530,3864,154658,4091,16872,2696,1550,705,15322,2549,287551,3058,85965,4388,201586,4639,30995,3439,170591,4717,408124,4729,163994,4008,152632,4411,11362,2276,1206,589,10156,2225,244130,2430,83063,4884,161067,5409,31048,3171,130019,5863,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,17631,864,9715,1273,3106,735,3008,724,98,137,68,122,30,53,6609,1068,5280,1051,1329,538,468,333,861,423,7916,1190,2645,859,2645,859,0,149,0,149,0,149,5271,653,4421,642,850,347,540,304,310,197,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,383113,2189,195872,2770,73130,1845,68887,2445,4243,1347,797,455,3446,1192,122742,1957,78902,3315,43840,2933,8533,1692,35307,2602,187241,2250,68992,1923,65299,2172,3693,1021,1480,775,2213,802,118249,1568,85786,2917,32463,2870,8802,1399,23661,2681,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,369656,-555555555,194533,1748,75030,1332,69045,1414,5985,1095,704,339,5281,1122,119503,985,52401,2856,67102,2737,15670,1624,51432,2741,175123,1744,71599,1353,66369,1806,5230,1109,821,431,4409,988,103524,931,52385,2245,51139,2157,12222,1451,38917,2265,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,483761,-555555555,254657,2302,97562,2254,91410,2458,6152,1693,572,535,5580,1727,157095,760,66173,4361,90922,4399,20256,2727,70666,4672,229104,2302,87589,2256,82081,2555,5508,1683,297,285,5211,1697,141515,762,67333,3911,74182,3938,16587,2315,57595,3857,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,808147,1150,414656,2647,146350,1695,139879,2322,6471,1512,1710,710,4761,1348,268306,1879,179925,5443,88381,5240,28411,2734,59970,5107,393491,2477,137618,1743,131945,2219,5673,1738,1575,644,4098,1514,255873,1575,183197,4870,72676,4865,28623,3136,44053,4253,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,142853,-555555555,72457,764,25097,620,23642,901,1455,593,369,334,1086,560,47360,848,19163,2129,28197,2422,10783,1893,17414,2590,70396,764,22422,611,21052,893,1370,657,459,312,911,565,47974,435,21868,2111,26106,2089,12990,1496,13116,1976,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,253360,1236,135117,2413,42906,2237,40082,2256,2824,811,758,521,2066,788,92211,1665,32353,3118,59858,3211,10644,1682,49214,3439,118243,2364,46155,2116,40549,2435,5606,1433,163,158,5443,1397,72088,1401,29329,2531,42759,2269,10890,1592,31869,2357,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27186,770,14425,990,5664,661,5595,667,69,96,7,14,62,92,8761,919,5926,833,2835,745,596,297,2239,785,12761,822,4844,704,4786,713,58,67,0,155,58,67,7917,663,5555,880,2362,619,146,136,2216,616,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,309224,1854,165871,2937,60965,2203,55155,2424,5810,1238,830,466,4980,1241,104906,2184,33596,3164,71310,3336,10260,1878,61050,3437,143353,2952,58449,2372,53538,2577,4911,1201,332,288,4579,1187,84904,1802,34988,3133,49916,2635,10917,1729,38999,2179,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,10154405,1049,5123712,3905,1759220,4051,1656816,7928,102404,6606,7820,1668,94584,6360,3364492,2374,1901517,15718,1462975,15685,365100,10806,1097875,18288,5030693,3660,1691941,3785,1595626,8505,96315,7628,8948,2046,87367,7197,3338752,1909,1965877,18213,1372875,18164,394724,9982,978151,15900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,387569,-555555555,200269,1438,78282,1194,72092,1659,6190,1337,608,411,5582,1310,121987,836,60117,4577,61870,4387,15851,2151,46019,4020,187300,1439,73364,1173,68169,1952,5195,1527,676,481,4519,1443,113936,867,54590,3384,59346,3267,17078,1961,42268,3534,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,9546,296,4547,788,1347,463,1236,475,111,133,76,133,35,50,3200,645,1886,673,1314,399,491,312,823,312,4999,727,1566,618,1320,531,246,271,184,243,62,113,3433,599,2719,649,714,307,409,248,305,213,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,707962,2729,371852,2922,117162,2605,107969,2894,9193,1396,1913,776,7280,1378,254690,2655,94043,5215,160647,4951,46210,3627,114437,5573,336110,3179,108786,2559,99634,2875,9152,1820,1069,602,8083,1746,227324,2230,90610,4300,136714,4428,45189,3152,91525,4627,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,831976,416,431961,1765,163210,1819,153223,2303,9987,1997,1345,674,8642,1833,268751,1031,125875,4502,142876,4458,28386,2868,114490,5338,400015,1804,158935,1802,150445,2543,8490,1713,866,463,7624,1638,241080,1062,123807,4970,117273,4763,29497,3140,87776,3561,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26586,1599,13493,1299,3361,719,2847,716,514,331,0,190,514,331,10132,1236,6411,1240,3721,778,1518,556,2203,610,13093,1296,5399,1008,5019,958,380,302,0,190,380,302,7694,920,5096,856,2598,668,1073,420,1525,589,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,362407,1485,191799,2341,74830,1662,69714,1830,5116,1609,356,257,4760,1593,116969,1830,59405,3093,57564,3013,12177,1420,45387,3388,170608,2151,68153,1635,64239,1988,3914,948,1103,532,2811,846,102455,1234,59052,3286,43403,3400,10701,1383,32702,2994,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51736,1155,27198,1365,9345,830,9086,841,259,239,0,193,259,239,17853,1215,13963,1128,3890,977,498,313,3392,986,24538,1666,8446,826,8410,842,36,57,0,193,36,57,16092,1312,12946,1147,3146,889,1244,589,1902,687,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3582188,3619,1712758,4303,416008,3458,414100,3592,1908,717,370,276,1538,625,1296750,2145,1259832,3594,36918,2788,16239,2232,20679,2163,1869430,4011,392304,3508,390529,3623,1775,610,267,258,1508,633,1477126,2060,1429921,4357,47205,3569,21113,2333,26092,2544,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
