GEO_ID,B07409_001E,B07409_001M,B07409_002E,B07409_002M,B07409_003E,B07409_003M,B07409_004E,B07409_004M,B07409_005E,B07409_005M,B07409_006E,B07409_006M,B07409_007E,B07409_007M,B07409_008E,B07409_008M,B07409_009E,B07409_009M,B07409_010E,B07409_010M,B07409_011E,B07409_011M,B07409_012E,B07409_012M,B07409_013E,B07409_013M,B07409_014E,B07409_014M,B07409_015E,B07409_015M,B07409_016E,B07409_016M,B07409_017E,B07409_017M,B07409_018E,B07409_018M,B07409_019E,B07409_019M,B07409_020E,B07409_020M,B07409_021E,B07409_021M,B07409_022E,B07409_022M,B07409_023E,B07409_023M,B07409_024E,B07409_024M,B07409_025E,B07409_025M,B07409_026E,B07409_026M,B07409_027E,B07409_027M,B07409_028E,B07409_028M,B07409_029E,B07409_029M,B07409_030E,B07409_030M,NAME,B07409_001MA,B07409_001EA,B07409_002EA,B07409_002MA,B07409_003MA,B07409_003EA,B07409_004MA,B07409_004EA,B07409_005MA,B07409_005EA,B07409_006EA,B07409_006MA,B07409_007MA,B07409_007EA,B07409_008MA,B07409_008EA,B07409_009MA,B07409_009EA,B07409_010MA,B07409_010EA,B07409_011MA,B07409_011EA,B07409_012EA,B07409_012MA,B07409_013EA,B07409_013MA,B07409_014MA,B07409_014EA,B07409_015EA,B07409_015MA,B07409_016MA,B07409_016EA,B07409_017EA,B07409_017MA,B07409_018EA,B07409_018MA,B07409_019MA,B07409_019EA,B07409_020MA,B07409_020EA,B07409_021EA,B07409_021MA,B07409_022MA,B07409_022EA,B07409_023MA,B07409_023EA,B07409_024EA,B07409_024MA,B07409_025EA,B07409_025MA,B07409_026EA,B07409_026MA,B07409_027EA,B07409_027MA,B07409_028EA,B07409_028MA,B07409_029EA,B07409_029MA,B07409_030EA,B07409_030MA,state
0400000US13,6430568,15249,926261,18555,1838570,21782,1844848,21583,1139533,16605,681356,12250,5580732,20791,799090,16633,1606922,20267,1581262,21175,993777,15350,599681,11628,458533,17863,78884,5558,141316,9594,138186,7917,66733,5326,33414,3461,237164,10786,33159,3185,59602,4452,78454,6151,43488,3668,22461,2597,154139,8600,15128,2512,30730,3568,46946,4123,35535,4094,25800,2780,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,952065,6362,86222,4787,260541,7338,308569,7966,197928,6161,98805,5096,833225,7166,76096,4429,231558,7383,266458,7194,173557,5650,85556,4542,81184,6584,8484,1900,22217,3069,28512,3068,14096,1988,7875,1823,3603,987,298,320,1067,619,1187,508,289,225,762,497,34053,4129,1344,580,5699,1289,12412,1977,9986,2248,4612,1350,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1023603,5675,107960,5288,279297,8868,367086,9014,185486,7860,83774,4395,886147,8656,94024,5015,239467,7716,315951,8205,160768,7086,75937,4221,74500,5486,7316,1504,22849,2794,27050,3198,13700,3287,3585,1069,29879,4066,4341,1204,9450,2104,10997,1999,3881,1069,1210,658,33077,3679,2279,934,7531,1537,13088,2270,7137,1426,3042,806,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8593989,12946,1042636,15608,2324239,23340,2473174,22267,1695041,18422,1058899,16772,7605130,21247,923165,15628,2082193,23867,2190943,21389,1479597,16504,929232,15783,642325,17370,87832,6091,167560,8448,189700,7347,127986,6226,69247,5097,174537,7740,20123,1770,42509,3413,48704,3650,38418,2888,24783,3078,171997,7477,11516,2215,31977,3380,43827,4066,49040,3573,35637,3135,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4305946,10459,535821,10116,1474687,12444,1269723,14451,655048,11114,370667,8415,3782989,15238,458680,9771,1310956,12356,1107534,14854,575780,10533,330039,8180,318856,11329,50864,4610,104267,5702,101926,5939,42344,3143,19455,2512,122030,6456,18051,2202,40226,3441,35813,3275,18952,2492,8988,1609,82071,6733,8226,2190,19238,2323,24450,3257,17972,2765,12185,1608,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2047968,6029,171070,4972,668651,9542,664064,8701,372531,8903,171652,6299,1806530,8885,146506,4600,598042,9005,583919,8657,327521,7876,150542,5607,139931,6537,15912,2082,44553,2941,47154,3478,22776,2723,9536,1447,56399,4992,5551,1327,16727,2347,19591,2562,10550,1736,3980,1130,45108,4193,3101,854,9329,1886,13400,2253,11684,1942,7594,1539,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1866760,7037,184859,6921,500587,9525,604714,10462,370165,8509,206435,6314,1626757,8550,155902,6430,436498,8776,523715,10434,328810,8284,181832,5782,141490,6795,18878,2125,38103,3673,50548,4116,22735,3017,11226,1822,45082,3980,5708,1302,11807,1773,14462,2053,8764,1300,4341,1097,53431,4516,4371,1127,14179,2675,15989,2078,9856,1238,9036,1699,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2947088,7607,467245,9480,977957,12480,837691,13637,389685,9548,274510,8556,2581053,13023,404688,8557,863319,13017,725334,12527,342370,9766,245342,8766,215924,8974,38190,3483,69679,4462,66839,4465,26139,2957,15077,1987,90785,6893,18270,2897,29623,3343,27189,2943,10494,1724,5209,1201,59326,4221,6097,1364,15336,1927,18329,2509,10682,1795,8882,1484,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3028641,9434,510387,11200,1018087,14717,818111,13210,450682,10070,231374,6775,2683279,12612,450483,10557,908557,14720,720743,12785,400346,9501,203150,6655,198560,7497,36889,4010,65430,4761,55754,4539,26003,2832,14484,2540,91023,5760,18093,2059,30859,3067,23341,3029,12569,2146,6161,1296,55779,5188,4922,1234,13241,2218,18273,3004,11764,2294,7579,1313,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,946246,5081,77578,3614,322055,8171,280428,6518,169906,5064,96279,4922,839360,6529,68001,3650,283898,7635,249125,7166,152150,4811,86186,4775,69456,4005,6736,1117,25596,3273,21623,2497,10106,1519,5395,1071,20159,2603,1731,611,7689,1861,6006,1356,3524,787,1209,468,17271,2297,1110,713,4872,1441,3674,963,4126,862,3489,969,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3996277,11448,432895,11136,1027343,15093,1047605,15436,809620,12987,678814,14072,3542198,13516,381435,9738,918165,15225,921139,15544,715533,12204,605926,13067,256715,10877,33247,3313,65702,4350,70876,4791,48712,4034,38178,3964,91488,6337,11835,2187,24340,2794,26558,3516,16679,2124,12076,1665,105876,7014,6378,1520,19136,3080,29032,3242,28696,2821,22634,2451,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4591531,7458,462640,9669,1186422,15390,1093812,16554,1035635,14285,813022,11895,4064728,15232,401853,8970,1066980,15791,979915,16268,906615,12517,709365,11935,314572,11798,44497,4379,84905,5548,70223,4757,65440,4933,49507,3823,119617,6744,11295,1926,21426,2693,25635,3221,33145,3217,28116,3040,92614,6233,4995,1575,13111,1937,18039,2676,30435,3222,26034,3235,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6632505,10528,699869,13790,1968900,16989,2179187,17546,1086621,13451,697928,12446,5841630,18378,606804,12056,1745279,16920,1914100,17455,956749,12568,618698,10583,489606,13144,66033,4539,145114,7300,171717,7242,68891,4127,37851,3570,201901,8327,19556,2450,58260,4225,66850,3648,37043,2938,20192,2862,99368,7254,7476,1909,20247,2387,26520,2955,23938,3183,21187,2627,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3617829,8870,273145,7811,953023,10740,1182895,12983,810069,11010,398697,7871,3204545,11526,234977,6691,855502,10071,1046013,12703,713125,10433,354928,7140,220527,8793,21501,2487,55626,3886,74163,4272,48824,3955,20413,2025,128966,5881,12070,1878,30185,2752,43652,3172,29905,2792,13154,1921,63791,5263,4597,1438,11710,1673,19067,2334,18215,2398,10202,2023,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1930509,7774,339197,8818,589308,11166,606024,11564,250163,6000,145817,6310,1709243,10208,299919,8349,527226,10308,529607,10987,221955,6166,130536,6022,125434,7569,22676,2598,35340,3783,47295,4758,13315,1900,6808,1231,57242,5597,11457,1611,17320,2605,16726,2987,8020,1744,3719,1292,38590,4295,5145,1510,9422,2263,12396,2113,6873,1568,4754,1261,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4022853,8067,452403,10140,1267038,16212,1215348,15771,683189,11212,404875,9253,3518215,13710,387005,9174,1117945,15898,1055106,14294,598193,10956,359966,8656,284261,10715,39523,2783,84987,4745,95044,5901,44522,3772,20185,2284,141385,7171,20558,2521,48180,3546,42274,3766,19716,2519,10657,1783,78992,5267,5317,1207,15926,2359,22924,2751,20758,2225,14067,2346,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,682359,5015,51114,3270,199634,5468,235065,5628,133794,4967,62752,3613,594818,5980,43444,2562,176704,4539,204462,5438,115447,5084,54761,3080,49943,3672,4867,1144,13143,2227,17481,2483,9899,1529,4553,1385,19049,2551,1263,412,4786,1014,7102,1547,4226,1211,1672,554,18549,2913,1540,678,5001,1633,6020,1430,4222,1033,1766,739,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1210793,5277,117277,4218,328806,6225,409487,7006,238337,7055,116886,4820,1059437,7259,101125,4174,291435,6453,354637,7131,208573,6472,103667,4539,90577,5399,9955,1722,22948,2565,33624,3307,17001,2125,7049,1501,36452,3123,3953,1002,8971,1333,13747,2018,6795,1287,2986,766,24327,2785,2244,864,5452,1550,7479,1276,5968,1317,3184,915,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1839833,8364,271280,7983,527831,10870,630426,13409,273937,9076,136359,5670,1507566,13895,221849,8512,429811,10645,512687,11457,227750,7454,115469,5520,250932,11645,39923,3517,76608,5759,86870,6299,33982,3731,13549,1966,17823,2784,3395,1089,4965,1218,6252,1756,1956,745,1255,677,63512,5052,6113,1411,16447,2567,24617,2801,10249,1546,6086,1205,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,922959,4975,68600,3885,270509,8467,267390,7153,198978,5598,117482,5119,818422,5954,57187,3626,239770,7574,237517,6787,179528,5363,104420,4561,61019,4888,6592,1581,19632,3233,17685,2149,10163,1812,6947,1767,16539,2149,1871,762,5111,1150,5281,1262,3273,943,1003,479,26979,3300,2950,1268,5996,1183,6907,1205,6014,1399,5112,1403,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6070855,9202,697116,13939,1753061,19319,1409551,17305,1367656,17204,843471,15218,5525468,14216,622812,13605,1608344,19924,1286243,16366,1242145,16166,765924,13556,301389,11314,51520,4914,86295,5996,72616,4698,57914,3884,33044,3793,128243,7059,12771,2111,33761,3327,27874,2827,34427,3518,19410,2543,115755,6069,10013,1877,24661,2920,22818,2374,33170,3210,25093,2669,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1367926,7754,214006,7903,358867,8453,430432,9125,209212,7189,155409,5257,1196349,7434,189539,7036,321466,8688,371808,8591,177648,6846,135888,5098,99158,5924,15467,2090,24315,2651,35451,3424,14688,2209,9237,1648,24899,3278,3350,732,5715,1263,8601,1727,3799,1140,3434,1115,47520,5411,5650,2212,7371,1404,14572,2851,13077,2330,6850,1401,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13424227,12926,1924616,26102,3595643,27991,3331282,26427,2583806,21427,1988880,24350,12115355,22385,1743997,25325,3295211,27024,3014086,24370,2289047,22318,1773014,23066,773572,18650,121899,6904,192293,8855,189606,8828,163466,7640,106308,6464,284720,10143,40304,3305,67040,4585,68093,5364,63520,4493,45763,3750,250580,9637,18416,2340,41099,4346,59497,5085,67773,4463,63795,3733,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6519644,14023,932184,16478,1740204,18632,2008534,19396,1197137,17369,641585,10154,5724360,20211,818001,15440,1544910,20084,1754733,18591,1043880,17356,562836,9857,453298,14437,74578,5472,115133,6790,145762,6980,81424,5361,36401,3861,195942,7868,27939,3227,47674,3785,63844,3941,37913,3164,18572,2414,146044,7311,11666,2182,32487,3411,44195,3929,33920,3526,23776,2473,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,466446,4177,38049,2367,129022,4496,173046,5196,93509,4703,32820,2551,411097,4652,33032,2052,115566,4246,151540,4773,81756,3947,29203,2397,26929,3085,2745,700,6743,1347,10304,1919,5918,1284,1219,488,11655,1862,1463,536,2751,661,4933,1294,1580,511,928,410,16765,2609,809,381,3962,1145,6269,1218,4255,1502,1470,553,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7790752,11101,851902,13730,2663794,25905,2233983,22902,1281608,15870,759465,12672,6879586,19551,732818,13685,2374045,24368,1961460,20600,1132862,15914,678401,10697,592684,15103,86076,4628,200990,7562,184918,8455,81668,4955,39032,3161,198182,8947,24075,2732,61047,4412,58943,3891,36195,3483,17922,2101,120300,5965,8933,1645,27712,3103,28662,2738,30883,3158,24110,2895,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2497612,7445,327947,8262,806792,10382,767709,9759,401999,7513,193165,5383,2147246,9695,278512,7074,696100,9291,650532,9102,349453,7040,172649,4706,200085,8735,29262,2734,66204,3955,68894,4953,26894,2775,8831,1729,93687,4695,14880,1855,29531,2478,30163,2900,13710,1912,5403,1429,56594,5277,5293,1206,14957,2605,18120,2759,11942,1943,6282,1300,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2668515,9237,275631,8581,653490,12157,926465,13222,509514,10678,303415,8449,2270581,13051,233263,7823,555558,11368,791384,11766,428078,9577,262298,7794,243955,10572,27653,3664,61322,4790,85075,5503,46975,4833,22930,2589,88629,5544,8959,1900,20909,2912,30574,3245,19748,2760,8439,1670,65350,5038,5756,2204,15701,2686,19432,2368,14713,2200,9748,1478,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
