GEO_ID,B15002_001E,B15002_001M,B15002_002E,B15002_002M,B15002_003E,B15002_003M,B15002_004E,B15002_004M,B15002_005E,B15002_005M,B15002_006E,B15002_006M,B15002_007E,B15002_007M,B15002_008E,B15002_008M,B15002_009E,B15002_009M,B15002_010E,B15002_010M,B15002_011E,B15002_011M,B15002_012E,B15002_012M,B15002_013E,B15002_013M,B15002_014E,B15002_014M,B15002_015E,B15002_015M,B15002_016E,B15002_016M,B15002_017E,B15002_017M,B15002_018E,B15002_018M,B15002_019E,B15002_019M,B15002_020E,B15002_020M,B15002_021E,B15002_021M,B15002_022E,B15002_022M,B15002_023E,B15002_023M,B15002_024E,B15002_024M,B15002_025E,B15002_025M,B15002_026E,B15002_026M,B15002_027E,B15002_027M,B15002_028E,B15002_028M,B15002_029E,B15002_029M,B15002_030E,B15002_030M,B15002_031E,B15002_031M,B15002_032E,B15002_032M,B15002_033E,B15002_033M,B15002_034E,B15002_034M,B15002_035E,B15002_035M,NAME,B15002_001MA,B15002_001EA,B15002_002MA,B15002_002EA,B15002_003EA,B15002_003MA,B15002_004EA,B15002_004MA,B15002_005MA,B15002_005EA,B15002_006MA,B15002_006EA,B15002_007MA,B15002_007EA,B15002_008MA,B15002_008EA,B15002_009MA,B15002_009EA,B15002_010EA,B15002_010MA,B15002_011EA,B15002_011MA,B15002_012MA,B15002_012EA,B15002_013EA,B15002_013MA,B15002_014MA,B15002_014EA,B15002_015MA,B15002_015EA,B15002_016EA,B15002_016MA,B15002_017MA,B15002_017EA,B15002_018MA,B15002_018EA,B15002_019MA,B15002_019EA,B15002_020MA,B15002_020EA,B15002_021MA,B15002_021EA,B15002_022MA,B15002_022EA,B15002_023EA,B15002_023MA,B15002_024EA,B15002_024MA,B15002_025MA,B15002_025EA,B15002_026EA,B15002_026MA,B15002_027EA,B15002_027MA,B15002_028EA,B15002_028MA,B15002_029EA,B15002_029MA,B15002_030EA,B15002_030MA,B15002_031EA,B15002_031MA,B15002_032EA,B15002_032MA,B15002_033EA,B15002_033MA,B15002_034EA,B15002_034MA,B15002_035EA,B15002_035MA,state
0400000US40,2506437,3340,1215289,2773,12753,1613,6301,1030,16625,1745,22409,1762,24975,1990,28442,2132,36582,2722,25615,2233,398081,6474,78112,3160,200508,5937,78539,3323,192469,5921,58795,2914,20008,1731,15075,1758,1291148,2177,11145,1344,5382,1134,11254,1501,23741,2080,21346,2210,30196,2342,36568,2589,19301,1900,411711,6793,95118,3909,214091,6149,101181,3612,210487,5649,77822,3440,13336,1505,8469,1184,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2704043,3877,1317935,3105,14876,2453,8555,1788,17308,2312,17694,2386,15835,2695,22358,2457,25186,2886,23708,2067,323394,7658,103640,4363,232727,6616,102337,5020,256042,7386,98373,4065,30316,2757,25586,2262,1386108,2962,13578,1994,7208,1702,15618,2160,16712,2785,18958,2562,15153,2064,23323,2703,21236,1911,332476,7919,124444,5339,250729,7714,125870,5618,264989,6921,119711,5285,20759,2086,15344,2126,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8809510,4338,4221872,3367,46633,4118,11767,1907,22213,2770,75507,4067,54535,3372,90794,4328,96427,4883,72759,3828,1546864,11767,224117,7126,461443,9413,299786,8510,743127,10011,301755,7030,99901,3815,74244,3813,4587638,3222,43559,3557,14395,2070,21542,2608,77940,4226,58024,3837,92092,4687,108536,5358,65005,4078,1662937,14665,250917,7655,492104,10705,392440,8956,797101,10718,401862,8977,62474,3884,46710,2799,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,719956,1594,343030,1498,4435,1036,4645,2006,3664,1121,6944,1421,6776,1504,9501,1569,7546,1553,5555,1106,93686,4217,17922,2170,43910,3374,24484,2682,68794,3654,28186,2465,9569,1518,7413,1368,376926,1072,7258,1208,5866,1830,3890,1209,7398,1165,6435,1305,8388,1379,8594,1478,4848,1000,98168,4307,20866,1784,50679,3828,35383,3194,73804,3684,34012,2671,6842,1027,4495,1051,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3198816,4319,1517694,3559,18484,2274,10946,1999,21792,2431,32584,2853,33495,3565,47049,4144,42317,2793,30891,2852,453299,10270,84417,4633,223188,7526,120786,4997,256920,7836,92109,4631,26587,2322,22830,2413,1681122,3132,18570,2060,7130,1096,16359,1923,35474,3423,29304,2756,42868,3402,46007,3874,26822,2576,485748,9246,105805,4904,267121,7765,163818,6413,273024,8010,131735,5610,17099,1880,14238,2060,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,550959,1914,271770,1688,1445,593,375,230,1080,522,7287,1169,2372,667,3753,797,4213,1007,3545,863,90368,3316,17217,1989,39940,2349,30052,2585,49000,2610,12889,1539,4679,991,3555,848,279189,1448,1725,550,503,333,758,410,6129,1087,2638,686,3497,838,4390,972,2685,757,82333,3096,17762,1828,47782,3010,32804,2590,55240,3006,16946,1677,2183,581,1814,643,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4370035,5497,2088022,4930,25377,2808,14712,1876,22704,2394,62120,3688,41893,3607,55509,3476,63969,3935,38871,3317,701268,12806,128148,5697,306413,8891,114231,6324,328923,7295,109796,4974,42993,3121,31095,2705,2282013,3562,24714,2530,12884,2085,18338,2036,64767,3654,39933,2877,54220,3919,55203,4077,35337,3038,736490,10134,149223,6413,344265,9387,177073,6818,352552,9228,165146,5174,27770,2440,24098,2502,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16673656,9772,8130223,8414,154360,6379,134455,6787,278151,9691,190325,8800,225045,8933,175103,7267,203883,8145,147699,6145,2086940,21739,476757,10925,1309035,19336,496524,12423,1454509,17486,536541,12010,151871,6016,109025,5919,8543433,5674,164570,6933,134187,5867,274312,8944,189641,7417,228862,8085,173936,8160,201098,8258,142170,5974,2120729,22853,560773,10969,1418812,20307,594138,13330,1590412,20853,587305,12992,99532,5365,62956,4314,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1670449,2313,828744,2237,6813,1243,3848,1140,8618,2027,4755,1117,10653,2024,8100,1577,14974,2296,16152,1994,182100,6423,58853,3650,165045,5286,69782,3754,172477,5183,69033,3316,19665,1532,17876,1748,841705,1993,6421,1399,3496,1158,9547,2484,5419,1564,8644,1616,8293,1401,12672,1774,12877,1515,200099,5542,73674,3459,166581,4237,89538,4199,176025,5193,54263,3454,7230,1386,6926,1130,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,436174,1273,211254,1153,1636,598,523,319,742,340,4626,982,2001,519,3880,731,4662,1007,3728,789,70530,2682,10191,1353,24659,1977,15742,1480,39630,2359,18259,1623,6042,1010,4403,839,224920,849,1114,490,478,378,732,352,4195,841,1969,583,2213,624,3184,708,1588,557,62909,2328,11704,1348,27215,1942,20136,1698,53797,2454,25951,1796,4224,888,3511,684,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5561224,7095,2680508,4594,32330,2906,13646,2328,28028,3356,56692,3754,44220,3401,55663,3791,58425,3649,42901,3392,686376,12621,149830,5195,370532,10652,164729,6050,547448,11040,297825,8033,74582,3482,57281,3925,2880716,5193,30008,2591,14117,2028,29125,3370,57095,3946,34711,3054,54787,4061,55516,3873,39160,3149,694110,11440,178366,6803,419491,10110,241031,7558,624861,9741,316692,8368,55036,3820,36610,3002,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4706104,3749,2314891,3324,24257,2665,14653,2242,26079,2774,28900,3378,27563,2863,35228,3752,40740,3367,46903,3867,546111,10276,165206,6728,386565,9279,205813,7082,481382,8640,190248,6471,54214,3819,41029,2884,2391213,2633,27172,2753,15543,2280,25981,2578,25119,2648,23782,2327,26248,2760,36151,2950,39278,3172,549478,11846,190596,6501,414653,11335,243617,7022,503091,10631,203603,6713,40889,3101,26012,2703,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1294025,2321,630205,1843,5446,1135,2838,841,5749,1308,21850,2331,18483,2131,19399,1734,18863,2666,9876,1694,265229,6278,34254,2727,77394,4988,33823,2559,69741,3868,29274,2435,11275,1780,6711,1178,663820,1696,5521,1048,2163,620,3591,1099,22710,2187,14110,1852,22172,2454,19396,1904,7403,1129,255306,5675,42936,2933,86684,4350,53874,3864,76991,4153,41671,2944,5889,1153,3403,709,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3879291,3548,1900732,2892,17657,1908,4939,1171,11722,1665,28485,1803,20852,1980,27844,2166,39860,2816,39399,2530,631786,9027,123721,4261,273404,7455,174730,5523,331910,7774,114082,4235,37297,2529,23044,2213,1978559,2603,15239,1457,4809,1168,8715,1364,27749,2201,15501,2054,25394,2283,36535,2931,27863,1969,611372,8794,139461,4565,283337,7751,214286,5911,379941,7978,148739,5212,23609,2039,16009,1414,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,383914,2217,193301,2128,673,327,721,604,685,362,1745,568,1488,621,2975,865,3632,949,1413,501,61744,3420,16298,1870,32822,2441,19047,2162,32947,2792,9941,1490,3415,905,3755,866,190613,1487,304,240,51,84,637,342,825,352,1343,604,3116,816,2439,721,2790,802,47355,2779,17272,1982,40322,2497,22214,1824,35278,2341,12997,1579,1610,492,2060,757,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2417418,2932,1115459,2210,31252,2865,61427,4713,54971,3931,57573,3975,54835,3217,22427,2492,31508,2983,15944,1948,327670,8138,21311,2706,119382,6527,96946,4895,155701,6836,36464,3455,17420,2032,10628,1744,1301959,1746,32797,3027,67398,4033,59668,3448,54129,3612,50202,3413,18551,1967,26705,2454,14696,2245,325835,7988,19675,1969,130663,6079,136784,6222,261176,8537,76261,4421,15078,1961,12341,1938,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
