GEO_ID,B24042_001E,B24042_001M,B24042_002E,B24042_002M,B24042_003E,B24042_003M,B24042_004E,B24042_004M,B24042_005E,B24042_005M,B24042_006E,B24042_006M,B24042_007E,B24042_007M,B24042_008E,B24042_008M,B24042_009E,B24042_009M,B24042_010E,B24042_010M,B24042_011E,B24042_011M,B24042_012E,B24042_012M,B24042_013E,B24042_013M,B24042_014E,B24042_014M,B24042_015E,B24042_015M,B24042_016E,B24042_016M,B24042_017E,B24042_017M,B24042_018E,B24042_018M,B24042_019E,B24042_019M,B24042_020E,B24042_020M,B24042_021E,B24042_021M,B24042_022E,B24042_022M,B24042_023E,B24042_023M,B24042_024E,B24042_024M,B24042_025E,B24042_025M,B24042_026E,B24042_026M,B24042_027E,B24042_027M,B24042_028E,B24042_028M,B24042_029E,B24042_029M,B24042_030E,B24042_030M,B24042_031E,B24042_031M,B24042_032E,B24042_032M,B24042_033E,B24042_033M,B24042_034E,B24042_034M,B24042_035E,B24042_035M,B24042_036E,B24042_036M,B24042_037E,B24042_037M,B24042_038E,B24042_038M,B24042_039E,B24042_039M,B24042_040E,B24042_040M,B24042_041E,B24042_041M,B24042_042E,B24042_042M,B24042_043E,B24042_043M,B24042_044E,B24042_044M,B24042_045E,B24042_045M,B24042_046E,B24042_046M,B24042_047E,B24042_047M,B24042_048E,B24042_048M,B24042_049E,B24042_049M,B24042_050E,B24042_050M,B24042_051E,B24042_051M,B24042_052E,B24042_052M,B24042_053E,B24042_053M,B24042_054E,B24042_054M,NAME,B24042_001EA,B24042_001MA,B24042_002EA,B24042_002MA,B24042_003MA,B24042_003EA,B24042_004MA,B24042_004EA,B24042_005EA,B24042_005MA,B24042_006EA,B24042_006MA,B24042_007EA,B24042_007MA,B24042_008MA,B24042_008EA,B24042_009MA,B24042_009EA,B24042_010MA,B24042_010EA,B24042_011EA,B24042_011MA,B24042_012EA,B24042_012MA,B24042_013MA,B24042_013EA,B24042_014EA,B24042_014MA,B24042_015MA,B24042_015EA,B24042_016EA,B24042_016MA,B24042_017EA,B24042_017MA,B24042_018MA,B24042_018EA,B24042_019EA,B24042_019MA,B24042_020MA,B24042_020EA,B24042_021EA,B24042_021MA,B24042_022MA,B24042_022EA,B24042_023MA,B24042_023EA,B24042_024EA,B24042_024MA,B24042_025EA,B24042_025MA,B24042_026EA,B24042_026MA,B24042_027MA,B24042_027EA,B24042_028MA,B24042_028EA,B24042_029EA,B24042_029MA,B24042_030MA,B24042_030EA,B24042_031EA,B24042_031MA,B24042_032EA,B24042_032MA,B24042_033EA,B24042_033MA,B24042_034MA,B24042_034EA,B24042_035EA,B24042_035MA,B24042_036EA,B24042_036MA,B24042_037EA,B24042_037MA,B24042_038EA,B24042_038MA,B24042_039EA,B24042_039MA,B24042_040EA,B24042_040MA,B24042_041MA,B24042_041EA,B24042_042EA,B24042_042MA,B24042_043MA,B24042_043EA,B24042_044EA,B24042_044MA,B24042_045EA,B24042_045MA,B24042_046EA,B24042_046MA,B24042_047EA,B24042_047MA,B24042_048MA,B24042_048EA,B24042_049MA,B24042_049EA,B24042_050EA,B24042_050MA,B24042_051MA,B24042_051EA,B24042_052EA,B24042_052MA,B24042_053EA,B24042_053MA,B24042_054EA,B24042_054MA,state
0400000US01,43245,1758,41003,6515,27489,2963,75444,9532,37903,2355,42318,1579,46328,1875,31957,837,51544,1222,47308,2204,63156,3831,51595,2702,60450,3709,65938,4778,40620,2478,51879,3304,76972,4456,92113,201459,28062,2920,50305,1347,48653,2477,51430,1966,24530,1459,27923,3891,24064,1482,36967,1801,52299,2619,32516,978,37813,11770,23378,9073,41607,3631,33917,3547,29456,2155,30243,3695,25038,818,41525,2439,36169,6568,46213,3563,43205,3497,36902,766,37251,1101,35478,1949,40036,2307,45797,2560,41168,6320,25465,2874,36610,731,41314,681,32847,1512,19112,772,29789,5160,18695,846,26418,1145,42465,2377,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,57532,4522,91250,14438,67144,25313,102180,10410,68095,6180,51756,15787,55703,11612,44082,4851,61230,3367,56470,6826,82860,22543,56375,16579,49710,24390,47031,43252,49819,39037,63841,9712,73974,14031,250001,-333333333,44329,9924,61615,7243,66344,4580,51161,11801,31433,4388,37426,5004,28274,6045,50189,17013,64880,4923,42375,1061,51490,12248,42212,2950,58761,18527,56161,44050,27427,10192,50464,15492,37880,5056,41963,2044,41389,1132,60035,12981,51711,7084,39530,2467,39835,4631,38988,6990,51007,6780,53882,5325,21385,11080,37965,34294,46877,3584,51733,4674,43925,4944,26265,2242,30197,12761,25765,2216,35852,2612,51577,4225,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,***,"250,000+",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,44842,746,45938,8447,35688,2076,62646,3391,38461,2482,56643,2439,50181,3350,32418,1930,50653,1035,45131,3640,69986,7748,53798,4474,56471,2240,62469,6013,44064,3875,46892,3304,76319,3349,71512,70415,27519,2039,49283,3408,44403,1735,52481,3476,27404,1570,34673,4840,24279,1381,37183,3043,56678,1334,37092,326,42397,18478,19651,7083,65051,8474,42214,4673,41351,2343,41970,3485,28245,1575,44808,4764,40639,2102,55272,2493,41466,2061,43706,2253,45581,2026,40426,2456,40449,1388,47801,2533,38327,13385,28783,1996,37974,878,38935,915,37158,726,24641,1477,31457,2267,22491,1418,26269,3782,42017,1179,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,40280,583,38636,3309,31490,2303,66922,12566,33812,2370,37632,1586,50112,4234,35583,1585,50701,1523,47729,2925,62018,4370,55698,5836,50854,2364,56673,8149,40083,8017,40461,4638,60228,10160,32490,139417,26787,1626,47382,2485,44999,2284,50492,3544,24955,2524,25616,10307,24809,2975,34024,2233,42236,2935,31072,392,31938,7890,24632,10752,36278,15552,30647,5649,28555,1862,30442,6437,25327,1292,36084,5504,33120,3745,45467,5876,36682,3155,31648,1065,32337,1669,25717,3732,31848,2269,36858,2296,47328,39972,23018,3683,35682,972,40034,1738,32273,1492,19138,1056,22142,4036,18612,1123,25804,2114,35598,3194,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,50497,153,29045,1185,26747,639,62770,5142,42671,1712,54630,1574,45261,1404,36863,464,51045,464,45941,968,82182,1891,75417,1802,67407,2287,81086,1227,50367,1360,63769,2658,91871,1084,76923,18182,30725,773,58427,1946,60338,722,56532,1444,29853,827,40292,1945,26495,515,35437,739,76331,952,42291,218,20935,1065,20152,1174,65248,11686,45453,2667,40867,716,40829,1124,31114,440,50409,712,45517,1485,71709,1771,61529,1199,50231,675,51390,669,44528,2778,51796,477,61180,599,56611,2988,32181,1192,46943,527,53467,1327,42074,426,25657,521,35376,1439,23176,705,29449,1484,55434,1110,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,51198,394,56969,9807,31215,917,80958,6765,45838,953,57290,3888,56966,6111,37695,1422,50912,1007,46895,1431,69543,6189,71049,2934,62052,2345,70938,4295,48799,5990,66072,1737,85923,2423,96476,7900,34868,4343,51859,1234,49286,3310,57859,5137,31661,931,40898,2855,29882,1743,40630,2665,66039,3198,40711,343,51117,3627,26063,8141,61487,11083,39524,2874,43938,4000,44899,8848,30704,709,46232,2889,44104,5082,51164,1151,53409,4765,45923,1572,46160,1763,44127,6426,47651,2431,56681,2028,52375,49524,31152,1715,41239,606,41725,1026,40950,735,25450,1628,31704,1279,22170,1364,32291,1783,48662,2356,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,61228,550,24215,9031,23712,3008,60919,1072,51085,757,70519,2188,55245,6055,42438,2619,60936,1138,55339,2379,90134,11880,73583,5653,100035,5410,103991,9138,57278,8585,71632,4703,100154,5797,101350,3352,37454,7347,66312,4960,67096,5357,63276,9361,34173,4978,50474,2800,26068,3803,45032,4348,75609,2583,47757,1115,21410,14193,19923,10933,52950,58502,50645,4922,48781,3644,50913,5096,33670,3886,49346,7026,46057,6432,57923,11127,52044,5105,61522,3342,64714,3465,46397,10897,50961,1561,57168,4054,79077,13156,35987,2471,49679,1322,55494,1987,45409,1472,29066,3180,37266,4689,25073,1696,31658,1981,66199,2656,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,50609,842,48859,21579,49656,23640,-666666666,-222222222,43503,5527,57083,7949,50137,7775,40850,2418,52844,5744,51419,7232,61111,10455,41665,5386,62098,5812,66278,14038,55992,22409,65920,5650,76196,6239,52038,119895,44579,9457,50259,3714,47689,3790,52235,8628,30860,4488,41373,2694,29647,5041,37344,4552,56717,2971,41696,1157,33341,39706,33341,39706,-666666666,-222222222,38177,3109,60211,12950,51357,10925,25702,3713,53103,5489,51764,15312,61602,34321,53834,10490,50248,5049,51331,2289,36588,7802,41920,1532,43621,2470,-666666666,-222222222,28648,4184,42910,2773,48031,3067,40989,2787,26536,2822,32556,7793,21100,2871,32148,5471,44157,3454,Delaware,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,70100,3770,102188,599272,-666666666,-222222222,-666666666,-222222222,41901,8563,90740,12684,56283,15075,41146,9878,52465,6722,51533,7522,121347,38752,74931,16893,80763,5486,83120,12758,78260,16647,83299,4608,90357,7785,-666666666,-222222222,31995,6332,55867,6549,55417,8427,56572,13445,34541,7747,49361,11386,30507,6670,60847,4697,93374,4294,61772,1437,-666666666,-222222222,-666666666,-222222222,-666666666,-222222222,50569,11945,62408,32986,81913,11915,38607,4404,60412,26976,61397,25337,-666666666,-222222222,61933,14986,69659,8294,78946,12545,54506,10665,66029,5118,75108,5786,-666666666,-222222222,40855,11768,51161,2699,59616,6249,46519,3484,41295,4477,65561,27542,34628,10593,60709,5476,80299,2300,District of Columbia,null,null,null,null,**,-,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,-,**,**,-,-,**,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,40847,245,30088,2865,27259,2600,50122,14347,34565,1493,46252,956,45923,2038,32442,925,45589,1207,42067,1288,61254,4206,51169,1179,51207,976,59272,3666,41785,1213,44164,2508,70553,1683,65439,20943,29602,1163,47425,1175,43034,1606,52313,1359,27173,590,32128,2062,25296,707,32016,708,52215,1488,34549,519,20457,4620,20153,5903,62348,32871,33233,2223,33212,2689,39241,2567,27262,545,37326,2523,36587,1493,44033,7905,36925,2224,40807,548,41951,540,35496,1597,37738,1135,44139,2450,50565,16207,27374,1641,37344,382,40249,348,35692,458,24381,828,31542,1312,22204,509,23886,1028,39704,1441,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
