GEO_ID,B09002_001E,B09002_001M,B09002_002E,B09002_002M,B09002_003E,B09002_003M,B09002_004E,B09002_004M,B09002_005E,B09002_005M,B09002_006E,B09002_006M,B09002_007E,B09002_007M,B09002_008E,B09002_008M,B09002_009E,B09002_009M,B09002_010E,B09002_010M,B09002_011E,B09002_011M,B09002_012E,B09002_012M,B09002_013E,B09002_013M,B09002_014E,B09002_014M,B09002_015E,B09002_015M,B09002_016E,B09002_016M,B09002_017E,B09002_017M,B09002_018E,B09002_018M,B09002_019E,B09002_019M,B09002_020E,B09002_020M,NAME,B09002_001EA,B09002_001MA,B09002_002EA,B09002_002MA,B09002_003EA,B09002_003MA,B09002_004EA,B09002_004MA,B09002_005EA,B09002_005MA,B09002_006MA,B09002_006EA,B09002_007EA,B09002_007MA,B09002_008EA,B09002_008MA,B09002_009EA,B09002_009MA,B09002_010EA,B09002_010MA,B09002_011MA,B09002_011EA,B09002_012EA,B09002_012MA,B09002_013MA,B09002_013EA,B09002_014MA,B09002_014EA,B09002_015MA,B09002_015EA,B09002_016MA,B09002_016EA,B09002_017MA,B09002_017EA,B09002_018EA,B09002_018MA,B09002_019EA,B09002_019MA,B09002_020EA,B09002_020MA,state
0400000US13,2159059,14923,1390874,22876,201867,6965,153576,6955,75518,5833,488357,13327,471556,10990,768185,18240,153667,12179,29753,4046,17515,3108,9223,1981,46739,5143,50437,4266,614518,17588,79266,6068,67824,4678,34902,3744,210362,9725,222164,9103,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,238847,4739,182946,6801,29974,1996,22264,2084,11120,1531,60942,4018,58646,3403,55901,5009,15468,2831,2480,767,2782,1100,821,519,4016,1094,5369,1244,40433,4801,6245,1628,4282,1126,2331,731,11855,2127,15720,2801,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,393529,4138,299631,8506,45321,3650,35479,2703,17922,2081,102770,5486,98139,4938,93898,8319,31108,6085,3238,953,3138,1124,2502,1079,11639,3595,10591,2677,62790,6334,8189,1712,5700,1490,4355,1175,20879,2954,23667,3145,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2674467,11853,1880235,17847,278088,6442,206670,5649,96995,5254,649653,9744,648829,10445,794232,17946,177374,10013,30126,3412,22336,2443,11599,1968,58664,4597,54649,4896,616858,17404,79440,4526,63835,4820,31828,3329,207256,9319,234499,9220,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1406547,8785,970273,11936,144620,4703,109767,4501,54440,3637,333150,6702,328296,7866,436274,12170,102905,7676,16665,2070,12337,2047,5155,1152,34002,3680,34746,3792,333369,11591,44873,3562,34484,3049,17718,1852,115548,5845,120746,6202,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,664259,4958,478548,7522,73907,3069,52547,2445,27997,2398,165189,4411,158908,4310,185711,7482,51349,4237,8763,1544,6377,1317,3481,962,17690,2394,15038,2002,134362,6595,17926,2338,13960,1815,9115,1583,45951,3845,47410,3127,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,652717,6291,477714,7981,78028,3400,52580,3379,28666,2308,162007,4221,156433,5125,175003,9089,42546,4952,7419,1430,4345,1065,2651,865,14008,2352,14123,2251,132457,9455,20677,2698,14118,2076,8378,1605,45591,4125,43693,4203,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,879014,7842,595421,10442,92092,4112,69037,4018,30199,2597,200828,5767,203265,5932,283593,8895,66492,5103,10967,2075,6600,1480,3234,1045,22480,2614,23211,3013,217101,7539,29472,2863,23959,2828,12877,2039,72644,4728,78149,4721,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,946127,8360,553640,12293,85592,3985,58120,3812,32428,2876,190127,7302,187373,7431,392487,12942,67228,6839,12997,2455,7032,1716,4033,1094,21038,3244,22128,3100,325259,12674,49817,3456,39538,3648,18694,2281,114202,6373,103008,6038,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,231375,3187,158274,6167,21798,2071,16614,1766,6778,1197,55404,3150,57680,3359,73101,6248,22643,3992,3982,1053,1765,747,1895,824,7007,1978,7994,1611,50458,5151,6511,1531,4778,1160,2408,630,16026,2352,20735,2741,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1173941,8599,803304,12957,127117,4709,86697,4384,44019,3316,268519,7174,276952,6934,370637,13249,72664,5926,12584,2220,10050,2101,2565,836,23407,2944,24058,3065,297973,12005,35339,3078,32620,2861,14416,2059,105808,6358,109790,6740,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1256138,7631,886526,14541,137723,5755,96332,4244,50186,3470,296247,8132,306038,7959,369612,12527,70594,6124,10191,2354,8377,1790,4562,1323,22462,2981,25002,2920,299018,11537,37189,3160,27756,3034,16810,2521,96117,5113,121146,6222,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2004349,9158,1344162,12436,188777,4988,137625,4583,74329,4188,461353,7386,482078,8896,660187,12577,143670,8113,25880,3363,16056,2244,8634,1481,46088,4334,47012,4332,516517,11039,67671,3928,52349,3303,29485,3270,170812,5494,196200,6968,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1186850,5538,870139,10019,140490,4458,97246,3495,48809,2563,295169,6208,288425,5809,316711,9104,80864,5239,13363,1983,8361,1607,3268,821,27180,2994,28692,3137,235847,9309,31305,2712,23954,2442,12204,1707,86440,5025,81944,4910,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,609977,8088,352547,9676,46610,3610,42322,3541,17131,2438,124383,5274,122101,5823,257430,10004,36854,4870,6311,1569,4030,1259,2873,1107,10662,2185,12978,2182,220576,10306,27026,2817,27480,3526,12589,1923,78035,5894,75446,4598,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1232615,10972,849997,14506,127681,5005,95843,4392,46692,3678,293207,8084,286574,7955,382618,14859,83173,7031,11837,2058,8500,1683,4535,1060,25927,3245,32374,3868,299445,12810,44963,3917,33344,3779,18381,2069,101653,6575,101104,4899,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,200900,2388,140810,4805,23122,1639,15160,1470,8779,1266,47090,2930,46659,2750,60090,4538,16402,2643,2203,774,1659,526,1285,585,5778,1250,5477,1379,43688,4115,6710,1608,4969,1274,3559,1157,13310,1604,15140,1905,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,425338,3994,309920,7968,49948,2594,35270,2040,17456,1672,109513,4026,97733,3830,115418,7474,29412,3792,4003,1032,3138,1032,2509,902,9694,1861,10068,1600,86006,6688,13437,2095,10621,1396,5072,1302,28788,3349,28088,2812,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,583149,6478,385544,9616,59686,3438,44869,2935,21524,2652,134434,6176,125031,5451,197605,9645,50238,6263,10060,2294,5397,1384,2311,845,16949,3120,15521,2762,147367,9429,17625,2728,13646,1980,8632,1756,55112,5092,52352,3869,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,245683,3140,176489,5355,22641,2006,17096,1705,8724,1273,62407,3498,65621,3588,69194,5410,19155,3467,3235,1192,2573,995,940,674,4568,1298,7839,2171,50039,4812,6238,1437,5076,1267,3176,1056,16663,2429,18886,2312,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1814348,8511,1320453,15130,193485,6375,144725,5318,71462,3937,443756,9228,467025,9859,493895,12270,109442,8886,17440,2519,14744,2429,5119,1160,35354,4273,36785,4265,384453,11291,50768,3604,38378,3072,19627,2316,129077,5980,146603,7064,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,435777,5824,267904,8431,39280,2990,31362,3102,12964,2010,94832,4700,89466,4299,167873,8610,40679,5410,9116,1997,3723,1115,2499,840,13177,2459,12164,2081,127194,8712,17889,2540,12759,1989,6729,1316,45584,4490,44233,4196,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3713796,13954,2531837,23911,407495,8745,280723,6381,139593,6930,857908,13623,846118,12498,1181959,21014,233491,12911,40102,3593,23874,2948,11194,1768,75719,6478,82602,4964,948468,19649,122801,6172,99359,5795,49175,3890,313803,8647,363330,10975,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2003331,11744,1313394,16101,204544,5854,143175,5658,74029,4641,455454,9906,436192,9333,689937,15508,146522,9447,26264,3156,17793,2469,9210,1733,52525,4874,40730,3968,543415,14276,65628,3808,60497,4394,31942,3472,186179,8527,199169,7435,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,147029,2897,111996,4055,19883,1525,13589,1360,6400,1023,37965,2839,34159,3202,35033,3495,13868,2299,2114,662,1019,421,740,458,4050,774,5945,1877,21165,2618,3448,788,2729,1022,1278,609,6546,1474,7164,1186,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2354631,11971,1564133,18771,228474,7095,164351,5296,87400,4377,530236,10050,553672,10540,790498,19169,169827,7798,26711,3189,16069,2367,10768,2300,50763,3864,65516,4863,620671,17185,88881,5015,69569,4546,36420,3265,210467,8566,215334,8318,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,827225,5887,562558,10087,91250,3247,61527,2829,33476,2346,194712,5777,181593,4860,264667,9246,64172,4896,9437,1476,8134,1530,3664,772,21931,2594,21006,2637,200495,7883,30646,2334,22202,2024,12127,1523,69350,4475,66170,3912,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,769404,6508,550139,11507,85796,4726,61143,3517,32205,3131,184860,6307,186135,6653,219265,10031,52546,6469,9494,2303,5805,1627,2329,813,18885,3286,16033,2457,166719,7823,20692,2581,16192,2195,8248,1688,59356,5152,62231,4794,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2411410,12618,1659879,17326,249977,6060,175098,5569,91165,3758,558533,9490,585106,10397,751531,16104,160745,7741,25365,2653,19847,2469,8343,1500,51174,4420,56016,3704,590786,16440,76310,4598,59835,3961,35204,3708,199339,8052,220098,7810,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,190121,3673,117703,5138,16028,1586,12474,1718,6394,1266,40576,2844,42231,2967,72418,5195,14537,3218,2688,1073,1859,737,1648,870,4484,1347,3858,1579,57881,4586,9078,1809,4721,1175,3302,1106,17736,2317,23044,2995,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,916220,9754,578803,14887,84127,4815,66939,4313,31641,3213,200572,7025,195524,7327,337417,15352,61576,6904,12694,2209,7724,2228,3072,1106,17531,3382,20555,2906,275841,12848,38673,3597,30797,3083,14317,2181,96061,6330,95993,6282,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,185451,2397,131907,4081,22832,1651,14373,1541,7659,1061,45617,2578,41426,2384,53544,4106,13825,2340,2499,699,1272,425,853,372,4168,1091,5033,1180,39719,3655,6259,1040,4496,1012,2251,749,13367,1937,13346,2032,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1291880,8880,853410,13829,127906,4880,88252,4068,48289,3545,294635,8837,294328,9774,438470,14042,90718,8064,16047,2486,8809,1819,7147,1609,25402,3206,33313,4342,347752,12978,48971,3491,40687,3860,20614,2651,114667,6369,122813,7925,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6097487,24486,4204653,35021,644324,13695,479078,11125,241966,8613,1452112,22513,1387173,18834,1892834,32535,381013,15260,63069,5970,45948,4379,21187,2840,120683,6816,130126,7768,1511821,30917,193311,10292,164249,7665,85936,4961,534884,15263,533441,15012,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,813570,6246,681489,9874,116361,3845,79125,3296,41077,2898,236042,5468,208884,5778,132081,8934,38837,5979,6893,1824,4784,1288,2986,975,12359,2425,11815,2352,93244,7689,8962,1870,9964,1765,4094,1039,31677,3622,38547,4059,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,113015,2157,78550,3486,11153,1291,8095,1120,4775,923,25843,1722,28684,1984,34465,3166,10245,1809,1253,452,1015,490,297,197,3701,1105,3979,905,24220,3014,2862,686,2255,644,951,403,9175,1571,8977,1326,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1650452,9769,1188268,16780,193865,6242,129244,4864,65457,3542,403771,9638,395931,9733,462184,15563,92738,7132,16147,2676,8906,1799,5341,1395,30852,3094,31492,4052,369446,14103,47626,4028,40595,3596,22728,2929,128481,7104,130016,6712,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1440700,7469,1047137,13686,168085,5479,124513,4512,56688,3543,360808,7572,337043,7807,393563,14595,105361,6633,19051,2370,11546,1989,6422,1400,32505,3870,35837,3449,288202,13505,38349,3564,31240,3604,13874,2132,94711,5985,110028,6748,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,330487,4403,216468,7153,31948,2294,23896,2238,10895,1539,70455,4691,79274,4082,114019,7368,31877,4186,5703,1409,3270,960,1458,591,9967,2227,11479,1849,82142,6530,12815,2052,8567,1494,4413,1053,29471,3452,26876,3077,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1197730,5836,849683,11148,126920,4187,92662,3459,46832,2777,285827,6191,297442,6830,348047,11940,90546,6258,13552,1798,10305,1602,3929,895,32339,3006,30421,2894,257501,10958,34231,3058,29724,2449,16170,2288,84864,5309,92512,4850,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,127095,2922,93843,4325,16250,1545,11425,1538,5588,1057,33054,2994,27526,2390,33252,4203,10100,2679,1225,635,847,569,905,618,3788,1352,3335,1455,23152,3981,2742,803,2901,916,1080,587,7758,2239,8671,1775,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,678019,8882,324563,9709,37100,3102,31391,2796,16355,2075,109450,6178,130267,6548,353456,10549,63954,5610,12863,1873,8335,1770,3226,1081,21297,2985,18233,2665,289502,10679,31229,3398,28739,2355,15189,2043,92447,5093,121898,6481,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
