GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001EA,B19130_001MA,B19130_002EA,B19130_002MA,B19130_003MA,B19130_003EA,B19130_004EA,B19130_004MA,B19130_005MA,B19130_005EA,B19130_006EA,B19130_006MA,B19130_007EA,B19130_007MA,B19130_008EA,B19130_008MA,B19130_009EA,B19130_009MA,B19130_010MA,B19130_010EA,B19130_011MA,B19130_011EA,B19130_012EA,B19130_012MA,B19130_013EA,B19130_013MA,B19130_014EA,B19130_014MA,B19130_015MA,B19130_015EA,B19130_016MA,B19130_016EA,B19130_017EA,B19130_017MA,B19130_018EA,B19130_018MA,B19130_019EA,B19130_019MA,B19130_020EA,B19130_020MA,B19130_021MA,B19130_021EA,B19130_022MA,B19130_022EA,B19130_023EA,B19130_023MA,B19130_024EA,B19130_024MA,B19130_025EA,B19130_025MA,B19130_026MA,B19130_026EA,B19130_027MA,B19130_027EA,B19130_028EA,B19130_028MA,B19130_029EA,B19130_029MA,state
0400000US01,86125858400,1589857841,72494803800,1533855325,546240500,90380362,8302095300,514355133,13773530600,610605409,18938882600,798668790,9350063000,651543234,8027881000,487957024,9739560900,532280354,3816550000,281151283,13631054600,565790351,4212388900,416057264,142553800,39155694,585895800,116343959,795080000,131703203,1245368500,247788060,336532500,72517895,483875300,255684423,414754700,109586116,208328400,55347945,9418665800,390507452,268876900,47776880,1383853300,171278087,2130595600,175850284,2007756700,189424662,841880600,95282353,786247100,111241969,1049964300,113535418,949491100,97801806,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16798534400,617745071,14427735200,667268640,158569500,45581979,2180435400,233583034,2830519000,267315722,4044645800,357180015,1710517500,228784591,1552006400,241475290,1588269700,222555711,362772000,94807654,2370799200,258366613,1016173700,195702785,50310500,28764874,252248400,84793896,233979400,94934817,155957200,54541841,145155000,58775204,64782900,35867018,62111500,54722751,51628700,36934071,1354625500,172799689,57540300,26784495,146933300,35315894,253563600,62723765,449654200,129900330,98130400,35042978,104870600,45231779,121053600,53527883,122879500,58004151,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,119679285700,1783193045,100852521500,1773115947,759079100,99169992,11187643800,438071629,21339727700,707109255,23555410100,973888828,11346740300,654008098,10823277800,673578157,14964962600,775453822,6875680200,386116823,18826764100,658750881,7037428300,519300834,408328900,68808504,1231480300,188384941,1601008300,294576766,2184607300,300783580,565016900,155121574,290578800,69070357,358339600,85458815,398068200,169659490,11789335800,413268405,448969600,73161121,1753891600,132972896,2875711300,211708763,2847995700,230754440,1014413800,123418615,842695100,146489480,1065997000,135034452,939661800,109857327,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,49256887200,952936048,42154201200,900838980,523004000,96532566,5686941500,338680875,8247896100,463138145,10287334600,486745535,4873644700,343145502,4378405100,343543134,5737169600,317327997,2419805700,216318316,7102686000,328966492,2270217300,261249075,92263900,25082941,353517300,73637424,521606900,181316675,673256000,126235868,210159200,75059934,109743500,29670277,173210400,57402130,136460300,38685734,4832468700,241148536,186595300,44189418,632361000,78780815,1185897400,169441505,968984100,99793245,404887700,80063106,449931200,83533010,563557500,102790317,440254500,72248901,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,823373550100,5239453574,690384833400,5317684242,3062964400,425108773,72096891200,1384059091,158660636000,2499348931,190694554400,2650791554,85856455700,1725517751,68172668700,1907669541,79241875300,2046811113,32598787500,863107040,132988716700,1975898550,48919313700,1471647237,1957035100,175305178,8559821600,617087325,11119813000,636372100,12422638600,715033704,5397046300,471696658,3317571200,518023820,3180442800,352563232,2964945000,405132327,84069403000,1448496491,1864455900,157910480,10055300300,384434507,17794177500,593991837,22226159800,747617075,9619727700,592542530,6539732900,422789607,8643183100,515320777,7326665900,365223025,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,119080029200,1759754226,103845051500,1904632652,725758900,127536264,12271378300,504809411,24270819000,829809398,27402892900,926550705,12989053900,641307555,10503869000,548058535,11445936900,657806560,4235342600,199562386,15234977700,782084811,5379800700,430928549,165501800,49964099,899900400,174707053,1348783100,270905253,1581959200,240037982,551110900,129470477,303306300,65833800,365471000,113673419,163768000,51908875,9855177100,612893979,283192800,68590570,1283495300,135341455,2516477000,532513268,2729003200,256369084,1030657100,169848361,734986600,153763906,697134200,97672411,580230800,80096613,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,105361851000,2005324727,91638758300,2073200452,192450100,126729890,7362432600,465087455,19879355200,953719447,27448467700,1033788184,13825922700,844487354,8799721900,609355570,10310006900,586663306,3820401200,359929079,13723092700,698396272,4760155200,527255905,214092100,114749062,484216700,92657756,961311300,230046146,1273863300,269083987,775782100,313537301,289936900,83838571,367234400,108063774,393718300,154050485,8962937500,421303182,104329200,33809265,984915300,109793330,1926329400,186254807,2571644700,260829930,1013954400,183507593,737836300,121101582,901025100,167786593,722903200,131813686,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,20328056300,674174919,17151411000,679655397,108116800,64294117,1542668300,183896566,3587352000,353680451,4552928300,384623825,2026839000,260603981,1893288400,262767040,2510995000,318894908,929223100,96978746,3176645300,239057953,865327200,141101341,48001300,43990421,150865000,52667275,156215500,55491091,210737400,69760320,92394900,47089878,63395100,24612158,76843300,38722009,66874800,32451426,2311318100,207089708,81291100,40525478,331706400,66251717,454381700,99888674,612396100,112704586,283423700,75768439,160133100,48503806,211386000,52207460,176600000,54688529,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,15282699200,943718407,12296703100,919087045,9166700,7578388,1872026400,220853947,3317004200,481795410,2472345100,435510524,1125915800,370491588,1117053800,410345235,1807394300,260230161,575796800,121053602,2985996200,233191305,851875200,172520074,21107800,14425351,185069800,89662577,156007600,57237113,204226700,107008991,59561400,38282498,66696700,37496175,74186200,51835706,85019100,62840043,2134120900,195888494,29461400,13918984,250375100,49827798,426866900,103728864,588727200,130570828,247951100,71527814,185831400,53448765,211208900,61842843,193699000,51256551,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,354905041900,3339028109,298530942400,3219615777,1236189800,164759009,24852960600,1067274381,55549157500,1160896888,72357119700,1771564010,36073494800,988598550,32119209300,1015301775,50248131100,1194672383,26094679600,834955621,56374099400,1237139560,17765155300,780678568,799392600,148024083,2602586300,276878547,3878135400,343467548,4961788400,477209899,1778723200,235068207,1040013300,145397238,1396509500,185157152,1308006600,210764365,38608944200,850741545,981121300,125786506,4706627000,290764801,8278700900,409309072,10163880800,513237371,4030414600,321244487,2881528100,228977262,3935215400,304804123,3631456000,303767469,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
