GEO_ID,B17020I_001E,B17020I_001M,B17020I_002E,B17020I_002M,B17020I_003E,B17020I_003M,B17020I_004E,B17020I_004M,B17020I_005E,B17020I_005M,B17020I_006E,B17020I_006M,B17020I_007E,B17020I_007M,B17020I_008E,B17020I_008M,B17020I_009E,B17020I_009M,B17020I_010E,B17020I_010M,B17020I_011E,B17020I_011M,B17020I_012E,B17020I_012M,B17020I_013E,B17020I_013M,B17020I_014E,B17020I_014M,B17020I_015E,B17020I_015M,B17020I_016E,B17020I_016M,B17020I_017E,B17020I_017M,NAME,B17020I_001MA,B17020I_001EA,B17020I_002MA,B17020I_002EA,B17020I_003EA,B17020I_003MA,B17020I_004MA,B17020I_004EA,B17020I_005EA,B17020I_005MA,B17020I_006EA,B17020I_006MA,B17020I_007EA,B17020I_007MA,B17020I_008EA,B17020I_008MA,B17020I_009EA,B17020I_009MA,B17020I_010EA,B17020I_010MA,B17020I_011EA,B17020I_011MA,B17020I_012EA,B17020I_012MA,B17020I_013EA,B17020I_013MA,B17020I_014EA,B17020I_014MA,B17020I_015EA,B17020I_015MA,B17020I_016EA,B17020I_016MA,B17020I_017EA,B17020I_017MA,state
0400000US20,313702,1439,81855,7554,16995,2449,14097,1892,11113,1942,37071,3924,2280,753,269,156,30,53,231847,7663,28872,2709,27966,2605,26718,2521,131411,3971,12209,1422,3279,682,1392,539,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,136279,3066,42767,5001,10101,2178,6274,1794,5846,1639,19439,2741,604,374,395,296,108,162,93512,4656,11126,1787,11812,1985,8345,1636,56541,2983,4092,804,1232,565,364,249,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,209048,2910,50808,5592,8491,1988,5504,1216,3205,917,31001,3842,2169,762,327,260,111,113,158240,6424,16433,2159,14746,1939,12449,1725,97891,4529,12043,1505,3792,815,886,405,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17263,637,4267,1151,823,454,269,130,856,476,2219,843,88,83,0,165,12,24,12996,1233,934,439,1472,630,1980,724,6767,945,943,471,760,454,140,196,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,523775,1782,68640,8042,11824,2440,9068,1984,6065,1388,38441,4471,2357,758,627,471,258,221,455135,8343,52360,2592,47547,2738,40880,2411,287266,5448,20899,1500,4226,866,1957,619,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,680385,1986,202195,12245,32888,3224,25431,2632,27010,3007,100600,6794,12203,2080,3128,884,935,447,478190,12213,49646,3857,44552,3393,44247,2672,300430,6825,30943,2695,6474,1019,1898,792,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,454492,1804,121482,9562,21739,2689,18394,2691,15693,2161,59205,5185,5333,1176,799,342,319,255,333010,9427,37397,2367,39113,2650,40565,2836,186896,5546,21278,1554,5598,1004,2163,629,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,259576,1742,60784,5480,12035,1888,10597,1959,6542,1219,30159,3005,1311,559,123,132,17,43,198792,5689,24947,2116,27712,2407,22733,2009,113731,3679,7393,1003,1699,592,577,419,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,74169,3227,23626,3664,4930,1569,3719,1088,2823,879,11246,2206,847,465,61,130,0,208,50543,4694,5151,1259,5847,1886,4556,1146,30746,2745,2559,1007,1212,721,472,482,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,222565,2174,57695,6314,10029,1845,11370,2114,5905,1261,28162,3294,1690,618,424,249,115,116,164870,6369,20079,1897,20655,2183,16674,2097,92835,3415,11540,1418,2129,648,958,321,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31889,835,8393,1973,1301,731,672,583,1600,811,4106,955,484,347,218,230,12,25,23496,2144,2359,767,2215,660,3479,909,13496,1230,1308,523,423,270,216,246,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,179876,1058,50493,7257,11394,1793,9312,2227,4999,1292,22877,3529,1295,571,440,304,176,180,129383,7388,14343,2242,16161,1868,16142,2060,75814,3508,4867,987,1658,603,398,233,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,756661,1654,174518,14470,30130,3746,28577,3145,22728,3134,84777,7445,6233,1412,1732,915,341,241,582143,14409,56780,4546,64216,4513,59578,3664,354137,8061,36512,1968,8213,1154,2707,755,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40417,586,7824,2079,1424,800,984,492,565,366,4446,1249,279,212,126,222,0,185,32593,2167,3422,795,4294,1080,3441,662,18401,1451,2531,741,0,185,504,349,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1658731,2302,359677,15848,60088,4956,44689,3997,38043,3413,184979,8560,20812,2641,9328,1700,1738,711,1299054,15898,117999,4730,111248,4838,114805,4820,823599,9286,100250,3704,23250,2148,7903,1320,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,964862,1741,260530,11768,38655,3006,39255,3474,29379,3051,129242,6912,16238,2295,5289,904,2472,904,704332,11854,58952,2991,64055,4239,66462,3612,402838,7099,81272,3783,22768,1627,7985,1315,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3528011,4041,917670,26193,110614,5894,116791,5751,102552,4964,484423,17276,72258,4391,21119,2738,9913,1865,2610341,25765,240021,6705,205455,7745,204777,5892,1648745,16270,232145,6192,61540,3149,17658,2483,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,847380,3113,275598,14760,52872,4441,50424,5139,31454,3650,134619,8039,3983,1089,1851,913,395,256,571782,14611,70554,4191,67081,4518,56577,4869,348325,8429,22941,2176,4870,1300,1434,618,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,16722,930,4128,1465,811,604,369,251,523,571,2072,880,222,324,28,43,103,132,12594,1741,1497,469,1416,555,1135,561,7898,1432,606,409,42,64,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,370247,2956,101310,7867,19573,2417,14951,2247,12882,2075,49670,3889,2780,896,1060,393,394,274,268937,8154,31243,2513,32126,2904,27848,2532,154732,4349,17803,1522,3956,758,1229,524,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,358523,1307,89580,7293,18364,2112,15942,1722,12404,1681,39734,3612,2476,726,572,317,88,91,268943,7420,35455,2257,33288,2015,28556,2348,157521,3937,11183,1097,2248,583,692,323,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,474522,1370,130594,9034,23213,2760,23353,2959,16187,2551,63997,5306,3319,1094,383,275,142,157,343928,9311,37710,3177,41664,3252,40582,2869,204198,5289,15881,1593,2830,914,1063,459,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,776652,2485,258190,12347,47555,4047,34446,3151,33496,3115,128127,7190,11492,1816,2000,759,1074,489,518462,12558,54519,3448,53445,4184,53688,3538,314537,7565,31231,2285,8945,1249,2097,623,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,139344,828,52409,5945,7881,1766,7809,1536,7610,1825,26605,3625,2025,653,320,257,159,220,86935,5975,7719,1847,7494,1713,7858,1743,55989,3825,6060,1042,1219,352,596,300,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,243263,1582,72590,8210,14516,2090,12686,1969,7383,1644,36285,4752,1502,652,184,232,34,56,170673,8430,19858,2464,19805,3002,13765,2011,106478,5065,8674,1493,1663,579,430,286,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,25845,864,6569,1128,2296,668,936,326,345,207,2946,700,46,76,0,155,0,155,19276,1467,2522,710,2021,575,2097,557,11936,1210,534,349,17,28,149,159,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,304380,2199,103302,9218,25574,3030,17609,2453,10438,1935,47488,4925,1856,644,212,204,125,126,201078,9350,22256,2646,21344,2922,20618,2349,127192,5466,7189,1397,1991,566,488,364,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9958776,7123,2542820,49395,424757,13592,403284,13471,329473,11131,1195015,24912,133236,6418,45144,3490,11911,1600,7415956,50726,746287,14907,757086,13294,747966,13774,4416492,25466,566674,9760,140307,4304,41144,2731,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,380181,1377,93073,9333,18027,3022,16720,2480,10914,2176,43706,5137,2552,832,658,390,496,291,287108,9262,34731,2753,34813,2417,33972,2775,164426,5737,15451,1512,2786,739,929,503,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8935,387,1541,540,74,80,47,63,0,151,1127,481,229,298,64,116,0,151,7394,631,590,351,882,385,1084,491,4253,573,487,340,0,151,98,86,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,688146,3501,99863,8759,18495,2542,12969,2308,10241,2029,55002,5235,2101,935,565,312,490,537,588283,9775,64236,2887,61060,3449,54147,3476,370828,6080,31460,2347,4676,874,1876,808,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,815416,2257,216692,13214,39586,3748,35232,3617,30369,3054,102698,6604,6121,1363,1999,815,687,415,598724,13194,73046,4071,71601,3612,65863,3801,350655,6257,29405,2482,6132,986,2022,715,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,23171,1712,6054,1318,1138,469,592,370,687,311,3554,905,0,190,83,143,0,190,17117,1834,1838,586,1671,674,1802,715,9901,1483,1331,657,347,255,227,192,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,354192,2005,100674,8090,18142,2469,19278,2410,12274,1938,46990,4004,3121,1029,624,314,245,223,253518,8071,30870,2655,32018,2421,28227,2449,147686,4301,11721,1202,2035,497,961,396,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,50130,1203,11549,2508,2237,762,2329,938,821,463,5171,1257,787,639,204,183,0,193,38581,2712,3506,1006,4385,1187,4372,1128,22413,1847,2993,654,653,400,259,192,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3549628,4404,1615342,24679,146125,5193,142792,6195,171713,7173,836784,16836,212350,5733,76387,3756,29191,2615,1934286,25813,91866,5190,111748,6963,138442,5979,1110787,16379,340815,7607,102802,4175,37826,2722,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
