GEO_ID,C05009_001E,C05009_001M,C05009_002E,C05009_002M,C05009_003E,C05009_003M,C05009_004E,C05009_004M,C05009_005E,C05009_005M,C05009_006E,C05009_006M,C05009_007E,C05009_007M,C05009_008E,C05009_008M,C05009_009E,C05009_009M,C05009_010E,C05009_010M,C05009_011E,C05009_011M,C05009_012E,C05009_012M,C05009_013E,C05009_013M,C05009_014E,C05009_014M,C05009_015E,C05009_015M,NAME,C05009_001EA,C05009_001MA,C05009_002MA,C05009_002EA,C05009_003EA,C05009_003MA,C05009_004MA,C05009_004EA,C05009_005EA,C05009_005MA,C05009_006MA,C05009_006EA,C05009_007EA,C05009_007MA,C05009_008EA,C05009_008MA,C05009_009EA,C05009_009MA,C05009_010MA,C05009_010EA,C05009_011MA,C05009_011EA,C05009_012EA,C05009_012MA,C05009_013MA,C05009_013EA,C05009_014EA,C05009_014MA,C05009_015EA,C05009_015MA,state
0400000US25,1336067,5188,430563,5634,419704,5327,8522,1745,296870,6577,131356,5860,123490,5607,7866,1740,905504,6675,852541,7376,48838,4409,668432,7866,232947,8320,190239,8063,42708,4294,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2133395,7614,671432,6494,662456,6737,8274,1815,584535,7388,86195,4727,79167,4794,7028,1692,1461963,9327,1418711,10870,41998,3832,1281152,12090,179557,7531,146983,7513,32574,3438,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1233088,4041,403824,4130,397598,4232,5688,1357,328285,5462,75001,4372,70620,4267,4381,1198,829264,4770,796068,5785,31145,3275,695833,7426,131380,6219,107353,5880,24027,3019,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,684715,5204,226869,4004,226433,4073,436,353,216599,4251,10270,1950,9953,1949,317,293,457846,6188,452696,6271,4435,1289,438704,6441,18427,3198,14592,2941,3835,1191,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1316064,5997,433751,5515,430490,5407,2675,864,394728,5897,38437,3563,36442,3478,1995,774,882313,7312,862768,7665,18561,2884,816467,7989,64862,4292,51121,4071,13741,2124,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212834,2068,73445,2162,73287,2148,149,131,71357,2194,2079,777,2044,778,35,61,139389,2365,138132,2484,1078,549,134126,2933,5084,1544,4928,1527,156,124,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,444477,2905,150574,2804,149369,2786,1083,497,125552,3089,24900,2406,24045,2293,855,465,293903,2923,285533,2852,8198,1491,250424,4075,43307,3253,36472,3065,6835,1481,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,629710,3323,206831,3479,204850,3450,1899,677,128739,4292,78010,3844,76204,3851,1806,667,422879,3994,399534,4941,23045,2767,261645,5663,160934,5580,138909,6312,22025,2594,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,258563,2425,77319,2074,76721,2106,396,230,66955,2422,10162,2070,9799,2058,363,233,181244,2947,176129,2873,4336,1274,163436,3497,17029,2178,15484,2053,1545,521,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1951367,5309,624760,5820,609003,6352,14884,2028,384174,7938,239713,7742,225780,7886,13933,1961,1326607,6386,1231708,7200,92966,5390,845512,11390,479162,11252,391593,10012,87569,5616,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,483883,3305,161028,3202,159906,3215,1076,615,128098,4216,32884,3386,32060,3385,824,556,322855,4088,309168,4427,12966,2194,243885,6882,78249,6072,66131,5404,12118,2073,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4047901,8465,1347838,9819,1312946,10509,30875,3531,852792,10859,491029,12387,462761,12387,28268,3441,2700063,10547,2514403,12852,179205,7993,1725958,15331,967650,15016,801477,14914,166173,8629,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2158352,8924,708285,7585,698695,7582,7753,1224,560959,8829,145489,6302,138640,6088,6849,1163,1450067,9700,1400452,9931,47025,4249,1202035,11266,245442,9075,203548,8589,41894,4275,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155436,1782,55400,1965,54914,1789,486,627,52872,1896,2528,830,2042,535,486,627,100036,2358,98747,2380,1289,636,94960,2379,5076,1363,4037,1254,1039,601,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2507239,8614,808575,7340,802282,7708,5891,1911,735001,7817,73172,5157,68437,5210,4735,1867,1698664,10574,1667541,10978,29604,2843,1576097,12295,121048,6871,98714,6583,22334,2933,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,886771,4140,302900,3819,299422,3796,2700,896,259688,3845,42434,2787,39992,2610,2442,873,583871,4355,569022,4822,14007,1914,509252,5458,73777,3593,60843,3727,12934,1903,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,816446,4143,263814,4788,261119,4725,2347,788,201382,5330,62084,3854,59907,3771,2177,793,552632,5263,528887,5887,22626,3451,419515,7310,131998,5865,112196,5520,19802,3224,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2583707,7656,835560,6290,825001,6428,9344,1490,723588,7409,110757,5739,102814,5763,7943,1527,1748147,7661,1698961,8452,46527,4462,1547928,9835,197560,7988,159945,7025,37615,4179,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,202845,2836,64268,2213,63127,2280,988,484,48254,2845,15861,2402,15021,2435,840,463,138577,2857,131712,3370,6537,1640,100919,3968,37330,3222,31993,2989,5337,1451,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1007780,6287,334061,5180,331241,5176,2390,947,297503,5380,36128,3621,34311,3450,1817,750,673719,5986,659166,6510,14102,2498,612802,7287,60466,4981,49694,4593,10772,2064,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,197110,1884,68418,1797,67601,1858,722,398,64123,1907,4200,805,3571,760,629,377,128692,1694,125014,2201,2841,1035,121123,2355,6732,1524,4363,1163,2369,995,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1403402,6547,464089,6556,459548,6563,4253,1459,405929,7181,57872,3851,54774,3553,3098,1226,939313,7815,917492,8136,20911,3116,847153,7646,91250,5826,74601,5328,16649,2890,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6694656,14831,2250326,13664,2211754,13947,36723,4266,1505692,20391,742785,17796,707785,17186,35000,4273,4444330,16081,4191534,18460,246466,10381,2906985,23718,1531015,20908,1294536,20800,236479,10326,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,866837,4105,300376,3533,298501,3918,1745,871,250910,4468,49336,3337,48088,3325,1248,700,566461,4417,548800,4959,17214,3300,472144,6406,93870,5354,78906,4943,14964,3057,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,119176,1294,36227,1415,35652,1222,441,472,33058,1395,3035,982,2613,785,422,470,82949,1732,80306,1826,2038,585,77204,2076,5140,1269,4381,1209,759,357,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1776567,6692,594885,6128,585499,5978,8271,1471,457911,7422,135859,5567,128503,5360,7356,1352,1181682,7880,1132815,8553,47749,4123,933938,9089,246626,7547,203965,7457,42661,3768,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1522782,4994,510456,5293,500864,5370,8637,1770,361371,7369,148130,6471,140260,6398,7870,1749,1012326,6046,959517,8850,50885,5455,725086,10855,285316,8980,240250,7961,45066,5348,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,353026,3073,113442,2311,112950,2343,404,337,109955,2359,3399,854,2995,804,404,337,239584,3288,237085,3452,2453,661,233419,3603,6119,1452,4400,1364,1719,565,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1252861,4342,402115,4062,397925,4098,3685,1162,350762,4278,50848,3560,47677,3355,3171,1131,850746,4942,829405,5370,20555,2733,762678,6557,87282,4469,72489,4467,14793,2437,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133551,2120,45610,1648,45456,1627,154,179,41900,1548,3710,884,3679,888,31,59,87941,2546,86588,2492,1161,603,80876,2682,6873,1821,6337,1742,536,356,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,775685,3972,234072,3280,233653,3277,419,281,225527,3556,8545,1773,8126,1755,419,281,541613,4607,537983,4714,3260,994,520395,5382,20848,3366,17696,3231,3152,995,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
