GEO_ID,B25098_001E,B25098_001M,B25098_002E,B25098_002M,B25098_003E,B25098_003M,B25098_004E,B25098_004M,B25098_005E,B25098_005M,B25098_006E,B25098_006M,B25098_007E,B25098_007M,B25098_008E,B25098_008M,B25098_009E,B25098_009M,B25098_010E,B25098_010M,B25098_011E,B25098_011M,B25098_012E,B25098_012M,B25098_013E,B25098_013M,B25098_014E,B25098_014M,B25098_015E,B25098_015M,B25098_016E,B25098_016M,B25098_017E,B25098_017M,B25098_018E,B25098_018M,B25098_019E,B25098_019M,NAME,B25098_001EA,B25098_001MA,B25098_002EA,B25098_002MA,B25098_003EA,B25098_003MA,B25098_004MA,B25098_004EA,B25098_005EA,B25098_005MA,B25098_006EA,B25098_006MA,B25098_007MA,B25098_007EA,B25098_008EA,B25098_008MA,B25098_009EA,B25098_009MA,B25098_010MA,B25098_010EA,B25098_011EA,B25098_011MA,B25098_012MA,B25098_012EA,B25098_013EA,B25098_013MA,B25098_014EA,B25098_014MA,B25098_015MA,B25098_015EA,B25098_016MA,B25098_016EA,B25098_017EA,B25098_017MA,B25098_018MA,B25098_018EA,B25098_019EA,B25098_019MA,state
0400000US16,408174,6844,271460,6710,6660,1263,21540,2301,25456,2792,42062,2722,68992,4678,47387,3718,38425,3249,20938,2246,136714,5485,9485,1776,25889,2321,20249,2092,25794,2624,24662,2188,13363,1622,9284,1359,7988,1306,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3154027,17254,2070243,16361,45264,3608,128173,4780,126024,5287,220428,6627,405823,10131,343770,8231,437835,9193,362926,7786,1083784,11943,62681,3408,187579,5568,128026,4581,157757,5409,197286,6179,122285,4443,122846,4401,105324,4744,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1712020,11961,1144762,10514,25494,2645,92196,5235,92822,4100,163457,5524,263304,7059,203199,7714,202015,6208,102275,4820,567258,8765,34804,3125,114531,4413,81573,3862,101671,3753,102082,5145,57780,3070,45015,3050,29802,2017,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875362,8231,535434,7123,8924,1169,31940,2399,37474,2682,71057,3566,124370,4722,102477,3760,105835,4114,53357,2988,339928,5730,18332,1909,59234,2778,42810,2037,54836,2807,67227,2790,38132,2490,35247,1979,24110,1832,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735737,7229,444794,6546,9397,1485,25539,1995,28576,2507,52830,3015,100043,4250,82477,3784,89088,4323,56844,3503,290943,5658,15004,1652,54267,2778,37501,2921,47646,2624,55118,2987,30464,1936,28884,1793,22059,2011,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1149308,10177,676847,10651,22066,2486,61722,3628,54966,3551,92989,3956,154150,6007,110514,5012,119342,5073,61098,3741,472461,8654,42617,3351,106476,4472,63026,3362,76430,3238,83319,3617,44207,2997,34223,2504,22163,2114,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140052,11811,615525,10381,16975,2032,51769,3302,46810,3567,74488,4179,122121,5201,100308,4864,122305,5865,80749,4265,524527,10176,49394,3332,121963,5351,68551,3636,71255,3817,85238,4359,50157,3269,45290,3529,32679,2261,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,384237,5646,236223,5794,4279,828,19083,1889,18964,2110,31984,2486,53759,2719,44976,2745,39566,2577,23612,2119,148014,4621,9908,1325,32452,2870,22787,2004,23335,2086,26641,1741,13375,1346,11004,1338,8512,1199,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436907,10973,1064385,10849,18062,2291,42893,2901,44120,2993,81215,4068,173061,6249,166100,4966,257709,7286,281225,6937,372522,6488,20536,2298,53706,3193,35225,2595,46103,2971,62784,2839,45131,3262,53544,3039,55493,3229,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1560809,13055,1096091,12763,17033,1700,44769,3233,45024,3543,78361,4258,178998,6743,175233,6758,270228,8479,286445,6769,464718,8657,22062,2182,69993,3876,50573,2755,58616,3239,80466,3751,51267,3362,64010,3465,67731,3554,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,1668979,13381,42079,2468,131338,5030,130565,4709,219549,5847,367317,7967,281949,6624,303127,7800,193055,5307,1034978,10630,76187,3775,208576,5014,139187,4288,176672,4950,186331,4719,103975,4457,85607,3842,58443,2859,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,1024416,9407,14194,1381,51055,3355,54354,2630,105149,4072,215331,6690,191688,5486,232418,5592,160227,4037,492484,6462,23234,1820,81504,2996,56524,2804,77397,3119,91640,3178,59394,2602,58403,2797,44388,2202,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,380070,7669,14789,1905,46401,3869,36632,2972,52750,3635,85431,4493,57252,3880,56036,4063,30779,2599,353031,7656,37691,2765,90370,3629,48407,3599,55435,3852,58323,4124,27882,2491,20728,2135,14195,1612,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,997093,10336,25115,2470,81346,3787,75654,4034,132954,5266,227531,7516,169097,5341,174038,5475,111358,4807,585319,8584,38358,2471,125960,4366,77959,4164,100733,4390,108237,4526,54160,3050,47490,2722,32422,2477,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,153850,3948,2712,556,11138,1643,12375,1355,21107,1741,37911,2999,26295,2007,27056,2427,15256,1740,117869,3990,8556,1269,24672,1896,14315,1406,17458,1762,22874,1622,11422,1392,10860,1376,7712,1184,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,298441,5991,5461,1027,15807,1664,20528,2185,36879,2570,68858,3292,56573,3011,61554,2794,32781,2045,184011,4006,8110,988,32309,2165,21774,1669,30000,2059,37530,2362,20675,1549,19238,1532,14375,1315,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,380750,6579,9033,1576,29711,2329,30084,2584,47937,3156,86947,4371,61717,3380,71284,3565,44037,2957,163705,5274,11107,1677,27720,2435,21053,2102,23334,2257,30374,2563,17826,1919,17776,1766,14515,1689,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,247501,5767,3293,809,10115,1529,10490,1453,23801,2014,48724,3417,45340,3317,62162,3459,43576,3084,116754,4170,6038,1243,19887,2124,13616,1646,16982,1858,22192,2108,13281,1423,13310,1639,11448,1486,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,1404337,13678,24945,2392,60273,4163,53951,3159,103899,5229,211377,6914,206587,6917,338955,7036,404350,8963,629886,9435,23265,2405,91325,4406,58890,3229,82367,3748,103571,4306,76467,3812,92065,4072,101936,4206,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,290754,8189,12700,1782,29243,2692,22342,2550,37203,2914,59466,3434,44913,3321,52298,3463,32589,3053,220939,5720,21625,1830,52210,3071,27496,1981,34180,2319,36093,3120,21094,2109,15984,1678,12257,1556,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,2425130,15788,44237,3484,123987,4530,119465,5210,214626,6194,413449,7269,387772,8219,558068,8577,563526,10146,1448169,13424,71453,3906,224913,6792,159391,5511,200293,6486,253484,7225,162654,5529,183512,5529,192469,6275,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,1575578,16515,46814,3451,124926,6189,128357,5704,212697,6432,344889,8518,260585,7687,266331,7391,190979,5114,839139,12253,64170,3663,196248,5614,114611,4647,132661,4672,142099,5158,77805,4124,62275,3115,49270,3124,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,102470,3776,972,451,3379,758,5681,1168,11681,1285,21305,2047,23149,2051,22825,2057,13478,1525,90919,3129,4887,730,12868,1245,9104,1169,12050,1363,17232,1523,11813,872,11899,1177,11066,1312,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,1950671,14156,44589,2914,143100,5032,143305,4817,255773,6582,427111,10619,338841,9136,368581,8185,229371,6051,1065124,12451,61515,3027,213561,5237,145309,5019,176114,5679,195500,5765,106959,4448,97820,4268,68346,3621,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,545484,7811,13886,1538,44598,2658,42907,2767,75863,3329,124253,4324,92317,3581,97496,3700,54164,3195,403056,6390,28192,1947,85215,3301,53639,2608,64768,3329,74795,2824,39005,2212,32598,2192,24844,2251,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,625278,9910,14715,1942,45307,2953,37664,2942,76678,4516,134493,5553,112781,4720,125076,4974,78564,4713,301652,7203,18948,1988,60954,3061,42384,3294,45280,2762,52991,2480,31921,2780,29251,2342,19923,2319,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,2078019,14241,43405,3356,133520,5406,130879,5162,239552,6473,434079,9716,359859,8316,426541,8516,310184,7138,1327151,12133,71915,3639,265588,5909,173153,4881,208418,5400,246415,6304,136686,4830,128510,4999,96466,4139,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,169107,5026,2377,745,8153,1397,8828,1471,17698,2042,29753,2617,30113,2690,37843,2662,34342,2172,76302,3770,3569,847,12268,1579,7641,1310,10672,1511,15817,2194,9585,1473,9879,1637,6871,1185,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,732079,10997,23825,2669,65512,3863,65514,4234,101844,4572,158193,6541,120985,6287,125258,4895,70948,4563,491535,9281,45866,3016,112523,4220,70616,3952,76983,4933,84088,4834,45826,2848,32976,2666,22657,2095,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,126067,3111,1910,819,6629,1019,7589,1321,18221,1837,32982,2361,25115,2255,21761,2062,11860,1368,96742,2643,5006,827,17046,1653,11537,1317,16010,1583,19082,1374,11825,1163,8905,1175,7331,1085,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1652976,14369,1003052,13349,32323,3106,89125,4957,85719,4604,145616,6358,228085,7773,161667,6110,157194,5846,103323,4486,649924,10111,43593,3340,144703,5063,88062,4462,102939,4571,116261,4610,60906,3817,53805,3262,39655,2858,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,3334646,25522,78562,5014,217268,7553,205674,6899,366179,10277,638205,12251,534858,12262,700801,12504,593099,11426,2299671,22085,156930,5981,424676,11263,271115,8833,341834,9401,407120,10813,231686,6382,255401,7570,210909,6929,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,442912,6509,6769,1225,23712,2086,26128,2026,52055,2747,104162,5118,86356,3868,91572,4177,52158,2690,179660,4493,9048,1350,27732,2262,18543,1668,24826,2399,34637,2405,24208,1940,23723,1649,16943,1445,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,112832,2870,1724,586,7867,1107,8184,1031,13010,1306,24541,1612,20511,1657,22114,1739,14881,1383,66959,2568,3426,698,13678,1236,8391,882,10372,1112,12421,1346,8468,1176,5230,747,4973,750,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,1413887,17897,26825,2817,70510,3461,72741,4559,142825,5814,248853,7808,217975,6904,305257,8502,328901,6985,591305,9078,34773,2526,108596,4700,66961,3678,84902,4077,106470,4119,61760,2820,63857,3509,63986,3433,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,1136878,13225,26250,2597,56992,3256,62392,3306,114858,5005,223112,6749,195038,7623,253318,8059,204918,6345,501150,10573,28192,2884,81865,4248,56457,3132,75078,4016,92588,4471,59200,3286,60346,3187,47424,2985,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,257534,5965,6822,1384,28101,2829,22271,2510,36277,2922,62510,3368,42444,3289,39136,2691,19973,1763,276732,6429,21136,1822,67408,3992,38722,2793,48517,3342,43370,2772,24364,2058,21185,2279,12030,1644,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,1000484,8902,17364,1781,60700,2745,68303,2902,121879,3812,229895,5268,189367,4750,205886,5555,107090,4309,537442,6519,28135,1965,94362,3867,68682,2650,88566,3701,108722,4103,62164,2774,52042,2208,34769,2187,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,91945,3556,1660,701,5276,1190,5288,1159,8951,1568,19448,2064,18035,1593,22665,2126,10622,1603,62754,2858,3117,811,10188,1473,6898,1241,9201,1415,12190,1568,7767,1301,7368,1056,6025,1020,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,349616,6939,29607,2548,76965,4004,55512,3583,64067,3783,62202,3591,27037,2468,22146,2463,12080,1751,515727,6139,160418,4798,179054,6577,62146,3590,53555,3258,35482,2962,12910,1773,7594,1310,4568,1032,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
