GEO_ID,C06007_001E,C06007_001M,C06007_002E,C06007_002M,C06007_003E,C06007_003M,C06007_004E,C06007_004M,C06007_005E,C06007_005M,C06007_006E,C06007_006M,C06007_007E,C06007_007M,C06007_008E,C06007_008M,C06007_009E,C06007_009M,C06007_010E,C06007_010M,C06007_011E,C06007_011M,C06007_012E,C06007_012M,C06007_013E,C06007_013M,C06007_014E,C06007_014M,C06007_015E,C06007_015M,C06007_016E,C06007_016M,C06007_017E,C06007_017M,C06007_018E,C06007_018M,C06007_019E,C06007_019M,C06007_020E,C06007_020M,C06007_021E,C06007_021M,C06007_022E,C06007_022M,C06007_023E,C06007_023M,C06007_024E,C06007_024M,C06007_025E,C06007_025M,NAME,C06007_001MA,C06007_001EA,C06007_002MA,C06007_002EA,C06007_003MA,C06007_003EA,C06007_004MA,C06007_004EA,C06007_005EA,C06007_005MA,C06007_006MA,C06007_006EA,C06007_007MA,C06007_007EA,C06007_008EA,C06007_008MA,C06007_009EA,C06007_009MA,C06007_010MA,C06007_010EA,C06007_011EA,C06007_011MA,C06007_012EA,C06007_012MA,C06007_013MA,C06007_013EA,C06007_014EA,C06007_014MA,C06007_015EA,C06007_015MA,C06007_016EA,C06007_016MA,C06007_017MA,C06007_017EA,C06007_018EA,C06007_018MA,C06007_019EA,C06007_019MA,C06007_020MA,C06007_020EA,C06007_021EA,C06007_021MA,C06007_022EA,C06007_022MA,C06007_023MA,C06007_023EA,C06007_024MA,C06007_024EA,C06007_025EA,C06007_025MA,state
0400000US13,9335151,3801,8068316,21042,1266835,20498,738550,17568,528285,14368,4926384,30149,4683057,27830,243327,10248,203208,8946,40119,4174,3318041,32332,3117762,33040,200279,11021,173907,10561,26372,3668,126420,8120,89532,6338,36888,4951,27923,4354,8965,1785,964306,18716,177965,7900,786341,15527,333512,10866,452829,12355,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313348,394,983531,12796,329817,12754,157736,9092,172081,9345,684478,10996,605937,12165,78541,6189,58148,6005,20393,2501,345470,7309,316121,7275,29349,3296,22458,2692,6891,1976,38272,3860,23567,2554,14705,2394,7828,1644,6877,1789,245128,9926,37906,2891,207222,10010,69302,4783,137920,7902,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1500897,1466,1336975,7584,163922,7539,102489,6142,61433,4882,663359,14278,615586,14032,47773,4620,39672,4127,8101,1576,728377,13246,690866,12826,37511,3877,32029,3754,5482,1388,14381,2221,12907,2208,1474,633,1153,561,321,193,94780,5718,17616,2204,77164,5413,29635,3666,47529,4387,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12085046,3404,9346306,23585,2738740,23767,1622462,22302,1116278,17569,7922061,30973,7014257,33556,907804,18025,778830,16571,128974,6234,2240766,26591,2089119,26044,151647,7537,127357,6951,24290,3314,126646,6212,49307,3722,77339,5084,48398,4461,28941,2613,1795573,23674,193623,8348,1601950,21815,667877,14956,934073,15788,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6146838,2969,5645211,12659,501627,12520,307674,10895,193953,8693,4123503,19121,3974321,19409,149182,8209,116629,7296,32553,3388,1669714,18992,1589020,20005,80694,4527,68909,4195,11785,1740,42699,3627,28899,2798,13800,2831,10152,2422,3648,973,310922,9862,52971,4212,257951,9113,111984,6917,145967,7102,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2897339,2384,2687597,8924,209742,8714,121194,6210,88548,5845,2030515,13852,1980043,14659,50472,3628,41678,3702,8794,1614,704106,13686,669873,13925,34233,3431,26968,2935,7265,1421,15226,2315,11338,2153,3888,1177,2718,990,1170,648,147492,7128,26343,2798,121149,6982,49830,3673,71319,5238,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2694653,1648,2402216,8828,292437,8589,177752,7692,114685,5422,1531255,13855,1464980,13268,66275,4134,57633,4149,8642,1169,946256,13788,891614,13298,54642,4247,46575,4198,8067,1510,21008,2371,16231,2096,4777,1214,3423,1022,1354,585,196134,7736,29391,3224,166743,7111,70121,5509,96622,5158,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4123458,2572,3917503,8848,205955,8768,122134,6611,83821,6025,2841252,17477,2801416,17071,39836,3860,31067,3527,8769,1493,1105784,16060,1062815,16326,42969,3885,35572,3884,7397,1684,29193,3016,23589,2645,5604,1324,4660,1186,944,565,147229,7022,29683,3181,117546,6415,50835,3711,66711,5579,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4320472,1953,3962762,12401,357710,11844,236719,10195,120991,6854,3324237,16505,3168970,16579,155267,6908,132245,6474,23022,2307,785948,15666,744966,14403,40982,4738,33855,4296,7127,1637,29400,3337,20342,2504,9058,2143,7384,1902,1674,804,180887,7386,28484,3018,152403,7217,63235,5494,89168,6106,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1264125,996,1184952,4724,79173,4678,59698,4404,19475,2616,790576,9207,753987,9721,36589,3176,30887,3158,5702,1070,416167,8968,402098,8801,14069,1930,12108,1667,1961,691,13023,1507,9874,1365,3149,917,2213,705,936,600,44359,3104,18993,1871,25366,2892,14490,2201,10876,2063,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5562102,1310,4617898,16769,944204,16836,595156,16927,349048,10550,2522836,21694,2375674,21639,147162,6734,127210,6242,19952,2502,2119055,17182,2000582,17675,118473,6028,104944,5995,13529,1877,83522,4749,57437,4213,26085,2885,20532,2523,5553,1492,836689,15352,184205,9683,652484,13506,342470,13513,310014,9530,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6328899,1440,4912432,19014,1416467,19151,855715,15788,560752,14618,3822804,25480,3484400,25646,338404,11507,298572,10516,39832,3979,1297307,22983,1182139,20872,115168,5959,99537,5767,15631,2027,168719,7152,46659,3847,122060,6716,65555,4831,56505,3922,1040069,17419,199234,8606,840835,16417,392051,11227,448784,12175,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9325319,1863,8487342,18316,837977,18008,534084,14742,303893,10132,7082579,24325,6825498,26599,257081,10772,218778,10232,38303,3353,1562829,20578,1479804,19805,83025,5143,70837,4922,12188,1578,69184,4438,43960,3349,25224,2847,15118,2181,10106,1949,610727,12575,138080,6472,472647,12293,229351,8694,243296,9953,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5074032,1826,4537827,11655,536205,11393,324698,10476,211507,8022,3379267,19623,3240505,19291,138762,5838,111745,6194,27017,2781,1258616,18555,1188880,18164,69736,4882,59265,4783,10471,1595,37396,2720,26119,2264,11277,2107,8262,1568,3015,1025,398753,9398,82323,4464,316430,8584,145426,7058,171004,6675,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2793325,1896,2690487,7861,102838,7581,67009,5409,35829,3989,1970382,14747,1943680,15253,26702,2977,22414,2823,4288,1174,741400,13826,720509,13106,20891,2881,17382,2395,3509,1339,19083,2949,12391,2213,6692,1888,4042,1375,2650,983,62460,5806,13907,2242,48553,5077,23171,2617,25382,3693,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5669938,2760,5339170,10522,330768,10553,211674,8299,119094,7324,3671561,18421,3593375,18280,78186,5302,63398,4864,14788,1696,1731226,19184,1672371,18843,58855,4371,49036,3889,9819,2586,36601,3586,27991,3054,8610,2007,6813,1705,1797,713,230550,8527,45433,3501,185117,7868,92427,5880,92690,5915,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,954022,1548,918317,3299,35705,3073,29339,2699,6366,1169,499819,7994,485556,7983,14263,1822,13288,1832,975,399,426568,7681,415104,7636,11464,1569,10378,1481,1086,472,8252,1597,7229,1460,1023,589,1006,589,17,27,19383,2375,10428,1586,8955,1689,4667,1123,4288,1024,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1739686,1130,1556320,6880,183366,6673,101035,4607,82331,5091,1102718,9975,1061018,9718,41700,3464,33710,3016,7990,1340,500618,9588,466853,8901,33765,3730,28178,3263,5587,1306,13998,1659,10982,1276,3016,1018,2235,799,781,534,122352,4623,17467,2320,104885,5042,36912,2962,67973,4628,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2612849,907,1820810,13699,792039,13709,488224,13026,303815,10177,570689,12946,442764,10889,127925,7352,111647,7247,16278,2632,1470114,13533,1295776,13632,174338,8407,154070,8083,20268,3154,44492,4894,25295,3040,19197,3634,14112,3101,5085,1356,527554,10825,56975,3770,470579,10922,208395,8795,262184,9660,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1257652,1100,1152468,6228,105184,6075,73989,4907,31195,3768,505878,9109,481814,9402,24064,2709,20382,2374,3682,988,662841,8948,639112,9156,23729,2422,21677,2237,2052,720,14100,2219,8977,1574,5123,1601,3241,1011,1882,1102,74833,4575,22565,2286,52268,3993,28689,2839,23579,3213,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8368158,1706,5821869,26504,2546289,26410,1542842,21879,1003447,20349,4220431,25079,3670396,26553,550035,13805,495443,13319,54592,4317,2018096,24759,1799860,21736,218236,10708,196038,10689,22198,2768,215542,8907,54181,4241,161361,8526,95344,6677,66017,4527,1914089,21931,297432,10686,1616657,21853,756017,16054,860640,19082,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1946891,1358,1245287,14931,701604,14977,510968,15373,190636,8882,968780,12373,598084,13323,370696,12184,317900,12023,52796,3406,743346,11590,608445,9477,134901,6950,118254,6689,16647,1966,24175,2788,16844,2185,7331,1492,5898,1441,1433,676,210590,9564,21914,2780,188676,9387,68916,5155,119760,7630,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18480702,2387,12910762,39102,5569940,39291,3084554,35465,2485386,28988,11408426,38863,9674083,41465,1734343,24889,1468913,22898,265430,10290,2254779,26559,2055383,25261,199396,9563,169050,9316,30346,3423,458912,13144,127033,7136,331879,11627,179989,8683,151890,8781,4358585,34596,1054263,20175,3304322,35469,1266602,22769,2037720,27772,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9240578,3658,8219675,15121,1020903,14509,578947,14226,441956,12316,5122638,32378,4918539,30479,204099,7012,160340,7820,43759,4832,3267293,31519,3097804,30826,169489,7920,145953,6879,23536,2897,106309,6957,70563,5033,35746,4809,25940,3946,9806,1942,744338,13201,132769,6616,611569,11296,246714,9204,364855,9956,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,675918,1110,639760,3185,36158,3050,25689,2531,10469,1727,431108,6082,418677,6243,12431,1725,9943,1592,2488,825,217411,6236,208791,6175,8620,1620,7782,1606,838,383,6314,1654,5592,1581,722,398,722,398,0,149,21085,2329,6700,1527,14385,1943,7242,1456,7143,1639,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10879145,2799,10158752,20095,720393,19581,456017,16037,264376,10426,8087315,28948,7858053,31390,229262,9804,180829,8964,48433,5311,2231552,25979,2146694,25034,84858,5344,72337,5037,12521,1756,87335,6323,46780,4368,40555,3929,23229,2844,17326,2592,472943,14660,107225,6219,365718,14025,179622,9207,186096,8741,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3587881,1439,3234490,8896,353391,8717,210532,6717,142859,4906,2118779,14541,2030239,14258,88540,4892,76132,4426,12408,1473,1218016,14072,1149157,13363,68859,3934,57487,3680,11372,1727,34911,2820,25779,2305,9132,1848,6591,1438,2541,838,216175,6080,29315,2595,186860,6230,70322,4508,116538,4225,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3701662,2380,3151117,12271,550545,12162,331147,9891,219398,9132,1619270,15044,1485089,15923,134181,6582,111776,6033,22405,2969,1652681,15928,1564448,15457,88233,5262,78602,5185,9631,1467,40641,3559,30402,2998,10239,1929,7929,1676,2310,938,389070,9540,71178,4244,317892,10288,132840,6678,185052,7903,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12059233,2027,10786163,20600,1273070,20535,782976,14972,490094,13655,8739409,24178,8380735,27664,358674,13006,289975,11599,68699,4962,2324980,23401,2155296,22962,169684,7410,145267,7327,24417,2588,205218,9358,64507,4155,140711,7857,71961,5093,68750,5409,789626,18394,185625,10501,604001,15601,275773,8771,328228,12379,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,997310,734,784798,5676,212512,5659,136024,5672,76488,4876,561125,9690,503759,9770,57366,3848,52843,3852,4523,1077,278067,8606,251931,8324,26136,3148,23847,3016,2289,886,22953,2900,6788,1576,16165,2407,10744,2119,5421,1204,135165,6105,22320,2890,112845,5864,48590,3810,64255,4722,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4481196,2393,4172800,10653,308396,10122,183670,7131,124726,7437,2507739,18993,2452501,19114,55238,4332,44879,3741,10359,2114,1693714,20943,1629527,20662,64187,4825,55651,4449,8536,1632,50319,4311,37243,3825,13076,2162,9731,1806,3345,1050,229424,8622,53529,4362,175895,7995,73409,5077,102486,6694,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,786260,939,735515,3496,50745,3367,36189,3443,14556,2260,491845,6168,472897,6369,18948,2194,16395,1952,2553,946,266532,6612,254031,6525,12501,1795,10726,1828,1775,742,3887,976,3123,844,764,395,370,261,394,283,23996,3006,5464,1334,18532,2647,8698,2004,9834,1819,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6098770,3058,5704298,11408,394472,11476,232342,9901,162130,6748,3615398,25734,3540664,24841,74734,6247,62510,5896,12224,1840,2128699,27670,2063554,27038,65145,4881,54469,4688,10676,2074,52711,4784,41603,4293,11108,1867,7895,1453,3213,1029,301962,10240,58477,5408,243485,9216,107468,6835,136017,6130,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24521695,4129,16004655,42426,8517040,42605,5082558,39338,3434482,38544,14159331,51704,10349142,53981,3810189,33822,3066673,33510,743516,18973,5672395,43698,5045406,42226,626989,15768,516619,15590,110370,6684,348344,14218,190538,8840,157806,10635,108509,8287,49297,4848,4341625,35955,419569,13382,3922056,35121,1390757,21825,2531299,33154,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2647463,1240,2274601,11785,372862,11821,246854,9051,126008,7312,1588772,12515,1487415,14545,101357,6946,88179,6416,13178,2246,794917,12415,725632,11771,69285,5300,61130,4842,8155,1647,28196,3099,19238,2352,8958,1622,7538,1685,1420,711,235578,9997,42316,3354,193262,9715,90007,6278,103255,7111,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,596324,668,566270,2360,30054,2255,22207,2025,7847,1173,293099,5866,286809,5880,6290,957,5434,877,856,329,271199,5825,263505,5836,7694,1042,7242,1082,452,235,5337,889,4476,773,861,485,764,465,97,116,26689,2286,11480,1652,15209,1752,8767,1335,6442,1128,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
