GEO_ID,B25081_001E,B25081_001M,B25081_002E,B25081_002M,B25081_003E,B25081_003M,B25081_004E,B25081_004M,B25081_005E,B25081_005M,B25081_006E,B25081_006M,B25081_007E,B25081_007M,B25081_008E,B25081_008M,NAME,B25081_001MA,B25081_001EA,B25081_002EA,B25081_002MA,B25081_003EA,B25081_003MA,B25081_004MA,B25081_004EA,B25081_005EA,B25081_005MA,B25081_006MA,B25081_006EA,B25081_007EA,B25081_007MA,B25081_008MA,B25081_008EA,state
0400000US15,252999,3913,171544,4301,36236,2734,5912,1223,30324,2372,1405,521,133903,4388,81455,3246,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,408174,6844,271460,6710,42241,2660,14133,1961,28108,2317,1858,774,227361,6625,136714,5485,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3154027,17254,2070243,16361,361000,6932,75357,4373,285643,5779,11998,1666,1697245,15625,1083784,11943,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1712020,11961,1144762,10514,178001,6037,41440,2979,136561,5276,6440,1269,960321,10836,567258,8765,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875362,8231,535434,7123,78907,3908,22545,2088,56362,3044,2324,607,454203,7227,339928,5730,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735737,7229,444794,6546,51063,3170,14183,1528,36880,2990,2246,738,391485,6460,290943,5658,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1149308,10177,676847,10651,103368,4043,24221,2412,79147,3576,4252,916,569227,9829,472461,8654,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140052,11811,615525,10381,65644,3868,19510,2383,46134,2769,3690,1088,546191,9779,524527,10176,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,384237,5646,236223,5794,44507,2759,6533,1073,37974,2650,1081,486,190635,5587,148014,4621,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436907,10973,1064385,10849,219024,5942,51519,3024,167505,4919,8531,1349,836830,10520,372522,6488,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1560809,13055,1096091,12763,230289,6253,43862,3428,186427,5751,8775,1315,857027,11992,464718,8657,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,1668979,13381,295655,6563,68557,3294,227098,5989,9359,1354,1363965,12468,1034978,10630,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,1024416,9407,205449,5306,56089,3118,149360,4265,8072,1114,810895,9976,492484,6462,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,380070,7669,34091,2959,10326,1389,23765,2700,1877,669,344102,7349,353031,7656,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,997093,10336,130300,5259,35740,2640,94560,4442,4509,1028,862284,10198,585319,8584,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,153850,3948,17132,1784,5610,998,11522,1289,763,436,135955,3811,117869,3990,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,298441,5991,39485,2458,13185,1585,26300,1857,1045,394,257911,6141,184011,4006,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,380750,6579,54208,3185,18862,2133,35346,2613,2388,725,324154,6528,163705,5274,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,247501,5767,46131,2856,7839,1147,38292,2462,1777,530,199593,5545,116754,4170,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,1404337,13678,277861,6531,40240,2824,237621,6246,11996,1778,1114480,14185,629886,9435,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,290754,8189,31362,2537,10987,1870,20375,1900,1123,495,258269,7657,220939,5720,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,2425130,15788,435857,10258,63099,4259,372758,8394,15564,1537,1973709,16026,1448169,13424,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,1575578,16515,274582,7334,52899,3405,221683,6295,9283,1494,1291713,16127,839139,12253,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,102470,3776,12415,1955,3060,902,9355,1888,562,277,89493,3974,90919,3129,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,1950671,14156,382850,8355,85815,3566,297035,7391,11919,1660,1555902,13571,1065124,12451,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,545484,7811,40983,2294,18806,1732,22177,1755,3140,750,501361,7619,403056,6390,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,625278,9910,107867,4081,29373,2625,78494,3700,7234,1422,510177,8739,301652,7203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,2078019,14241,390803,7483,63745,3332,327058,7116,13686,1479,1673530,14696,1327151,12133,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,169107,5026,39898,2658,7605,1343,32293,2409,816,306,128393,5063,76302,3770,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,732079,10997,108924,5208,24138,2459,84786,4340,4354,980,618801,11044,491535,9281,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,126067,3111,15893,1733,4818,1071,11075,1479,883,432,109291,3403,96742,2643,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1652976,14369,1003052,13349,126284,5325,34666,2862,91618,4252,4686,1035,872082,13866,649924,10111,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,3334646,25522,224700,7582,94928,5243,129772,5536,9966,2090,3099980,26180,2299671,22085,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,442912,6509,68041,3213,23505,1910,44536,2568,2375,751,372496,6795,179660,4493,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,112832,2870,22364,1673,2510,613,19854,1522,345,176,90123,2671,66959,2568,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,1413887,17897,276881,7586,64140,3788,212741,6434,10386,1507,1126620,15551,591305,9078,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,1136878,13225,190785,6656,52123,3614,138662,5821,7424,1282,938669,12538,501150,10573,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,257534,5965,29339,2335,6534,1100,22805,2085,1427,554,226768,5961,276732,6429,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,1000484,8902,193872,5247,46151,2479,147721,4790,6372,1102,800240,9297,537442,6519,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,91945,3556,9957,1320,5233,1097,4724,907,541,396,81447,3469,62754,2858,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,349616,6939,11045,1614,7810,1402,3235,714,1358,529,337213,6788,515727,6139,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
