GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002MA,C24050_002EA,C24050_003EA,C24050_003MA,C24050_004EA,C24050_004MA,C24050_005MA,C24050_005EA,C24050_006EA,C24050_006MA,C24050_007MA,C24050_007EA,C24050_008MA,C24050_008EA,C24050_009EA,C24050_009MA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012MA,C24050_012EA,C24050_013MA,C24050_013EA,C24050_014EA,C24050_014MA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017MA,C24050_017EA,C24050_018MA,C24050_018EA,C24050_019MA,C24050_019EA,C24050_020EA,C24050_020MA,C24050_021EA,C24050_021MA,C24050_022MA,C24050_022EA,C24050_023EA,C24050_023MA,C24050_024MA,C24050_024EA,C24050_025MA,C24050_025EA,C24050_026EA,C24050_026MA,C24050_027EA,C24050_027MA,C24050_028EA,C24050_028MA,C24050_029MA,C24050_029EA,C24050_030EA,C24050_030MA,C24050_031EA,C24050_031MA,C24050_032EA,C24050_032MA,C24050_033EA,C24050_033MA,C24050_034EA,C24050_034MA,C24050_035MA,C24050_035EA,C24050_036EA,C24050_036MA,C24050_037EA,C24050_037MA,C24050_038EA,C24050_038MA,C24050_039MA,C24050_039EA,C24050_040EA,C24050_040MA,C24050_041MA,C24050_041EA,C24050_042EA,C24050_042MA,C24050_043EA,C24050_043MA,C24050_044MA,C24050_044EA,C24050_045EA,C24050_045MA,C24050_046MA,C24050_046EA,C24050_047MA,C24050_047EA,C24050_048EA,C24050_048MA,C24050_049MA,C24050_049EA,C24050_050MA,C24050_050EA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053MA,C24050_053EA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056MA,C24050_056EA,C24050_057MA,C24050_057EA,C24050_058EA,C24050_058MA,C24050_059EA,C24050_059MA,C24050_060EA,C24050_060MA,C24050_061EA,C24050_061MA,C24050_062MA,C24050_062EA,C24050_063EA,C24050_063MA,C24050_064EA,C24050_064MA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067MA,C24050_067EA,C24050_068MA,C24050_068EA,C24050_069EA,C24050_069MA,C24050_070EA,C24050_070MA,C24050_071EA,C24050_071MA,C24050_072MA,C24050_072EA,C24050_073EA,C24050_073MA,C24050_074MA,C24050_074EA,C24050_075MA,C24050_075EA,C24050_076EA,C24050_076MA,C24050_077EA,C24050_077MA,C24050_078MA,C24050_078EA,C24050_079EA,C24050_079MA,C24050_080MA,C24050_080EA,C24050_081EA,C24050_081MA,C24050_082EA,C24050_082MA,C24050_083EA,C24050_083MA,C24050_084EA,C24050_084MA,state
0400000US01,2010934,16887,34914,3828,128182,6451,289087,8520,46274,3655,245564,8786,99242,4528,33429,2563,109839,5328,181165,8089,460874,9827,169574,8143,102610,5469,110180,5415,670367,12195,8842,1437,21456,2748,52204,3665,5959,1339,25855,2658,16089,1870,15521,2233,47444,3636,86765,4767,292723,8841,28455,2750,23074,2278,45980,3308,343189,9841,921,469,753,463,8705,1823,647,433,9228,1269,2265,657,423,241,3564,918,41363,3992,97588,5098,109852,6599,38630,3716,29250,2951,480083,10831,2699,856,9033,1672,31222,3079,25807,2710,173641,7531,20466,2364,11413,1750,52965,3280,32975,3169,55431,3569,25353,2815,12775,1539,26303,2668,199764,7516,16846,2695,90635,5389,24155,2621,2792,876,9026,1638,14352,2017,4247,1017,4595,1370,5673,1062,5213,1180,794,504,16974,2623,4462,1219,317531,9293,5606,1298,6305,1314,172801,6149,11069,1820,27814,3131,46070,3252,1825,736,1271,463,14389,2233,9919,1700,5120,1618,11157,2047,4185,1199,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,352822,5552,22040,2397,26590,2580,13174,1880,6687,1413,40145,3583,27869,2479,6506,1125,15201,2201,33271,3287,79891,4475,30891,3814,14674,2001,35883,2598,126448,5363,5661,1137,4538,1050,2848,1002,1413,717,3587,1054,3502,703,3779,929,4999,1016,18880,2300,51947,3470,4978,996,3785,849,16531,1981,57306,3954,1341,515,190,191,469,356,188,226,1506,620,1053,395,11,19,561,381,4195,996,16523,2079,20422,3131,4659,1269,6188,1186,86332,4943,1767,650,2010,830,1301,687,3563,963,28489,2956,5846,1274,2112,714,8765,1840,6905,1596,9460,1585,4020,1350,3209,870,8885,1374,44565,2765,10672,1337,18591,2000,1309,521,292,240,921,400,3720,822,589,324,605,280,1697,574,1305,538,192,189,2268,785,2404,628,38171,3505,2599,991,1261,484,7247,1251,1231,646,5642,1749,13748,1845,15,25,271,205,1594,617,656,408,1279,612,753,359,1875,605,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2791546,16636,44188,4218,187652,6955,209861,7897,65232,4460,341813,9733,134719,6072,49037,3884,215003,7168,331200,10401,619034,12905,305243,9931,137433,6975,151131,6231,980047,15191,9977,1689,34506,3170,88033,4905,11803,1808,37469,2957,20181,2399,20701,2084,91437,4923,151394,6440,382260,9557,50011,3829,23695,2797,58580,3601,562586,12334,2312,1101,623,337,4640,1331,471,320,12723,1953,3790,1027,2324,895,9176,1597,80909,5761,137186,6272,195082,8035,57204,4357,56146,4412,725491,12592,1819,839,14708,2367,30665,2966,35379,3112,243215,8699,35442,3433,17788,2201,104764,4900,70021,4430,80290,4168,44743,3981,19440,2305,27217,2775,262806,7927,25124,2769,129639,6516,11836,1951,3857,1045,13097,2213,11373,1888,6865,1489,5895,1288,10873,1780,7799,1621,5608,1136,24148,3250,6692,1327,260616,9320,4956,1221,8176,1457,74687,4996,13722,2075,35309,3345,63933,4095,1359,585,3731,1233,18003,2751,11499,1634,9799,1786,12946,1983,2496,877,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1241828,12352,36986,3366,81921,4156,169226,5983,29602,2953,168097,6524,68313,4076,20688,2760,58655,4267,89101,5123,301197,8401,102498,6375,60952,5239,54592,3382,396316,9537,13346,1876,8952,1550,24970,2141,4237,1139,22890,2224,12576,1856,10668,1875,20992,2511,32973,3375,190205,6404,19349,2683,15258,2154,19900,2294,212653,8157,284,192,384,239,5873,1224,849,442,7036,1395,1046,430,504,337,3167,1081,21542,2999,67615,4776,65092,5162,21842,2898,17419,2162,296595,7794,2079,664,5668,1123,18157,2028,16787,2103,113377,4555,15232,2183,5479,1139,31497,2925,20882,2071,32703,2923,13720,1904,8687,1485,12327,1695,129309,5530,16888,2143,59757,3966,11067,1737,1526,599,6555,1327,6503,1524,3430,1325,2157,854,4545,1423,4112,906,370,231,9276,1669,3123,990,206955,7729,4389,1322,7160,1564,109159,5017,6203,1227,18239,2315,32956,2988,607,335,842,455,9159,1695,6562,1191,3967,1003,5889,1539,1823,708,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17132696,40053,408168,13031,1043307,18142,1678501,22372,527348,11065,1937264,27144,792378,14802,498423,12889,1082074,19910,2190371,26554,3556495,33545,1753663,24320,915756,17856,748948,14567,6317547,33171,62983,4681,172709,8033,625989,12009,102184,5001,222005,8205,116170,6191,303061,9080,500105,12647,1210027,20724,2209725,25367,330389,12037,163002,6936,299198,8533,3234916,32153,13741,2154,5962,1495,27124,3024,7865,1468,81000,4041,20649,2395,16743,2432,35636,4017,441553,12733,829330,17984,1096465,18437,401319,12138,257529,8402,4094589,35194,17073,2442,68940,4566,238135,8918,261321,8426,1366081,24030,189122,7177,124212,5698,504015,12331,370320,11260,438132,9778,255671,9250,108840,6154,152727,6570,1595941,22592,283017,11726,760796,14586,80341,5153,24240,2712,61203,4811,60807,4565,38746,3459,21747,2410,56036,4284,25932,2739,18743,2438,138313,7913,26020,2665,1889703,21950,31354,4027,34900,3338,706912,14804,131738,6489,206975,8285,405630,10983,15661,2198,20571,2067,112435,6084,53376,3613,52395,4705,104282,6207,13474,2241,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2593798,15783,67102,4294,187884,6619,184678,7813,67897,4471,292836,9801,119096,6121,78468,4127,181062,7085,353353,9393,522895,9857,284910,10058,129649,6567,123968,4942,1040052,14541,30627,2643,38681,3108,72761,4945,13526,1865,31909,2809,21148,2568,45668,3327,82990,4254,209704,6508,349623,8237,56759,3322,31390,3002,55266,3741,462604,10768,2479,693,1329,819,3409,945,657,479,12419,2072,2456,869,2264,898,8956,1754,59200,5038,105124,4666,175764,7918,50432,4021,38115,2916,617145,12960,4575,1029,12640,1608,31590,3326,38809,3020,206520,7587,29344,2570,23651,2729,82184,4953,60525,3257,55527,3884,34664,3012,16443,1911,20673,2349,237072,8030,24649,3124,127094,6383,11386,1859,2674,811,10607,1697,8189,1372,4640,1013,2813,1147,8226,1400,4272,948,5243,2387,20408,2220,6871,1396,236925,8222,4772,1195,8140,1954,65532,4274,12231,1915,31381,3038,57959,4457,2245,834,4119,927,15698,2285,8349,1341,12480,2078,10976,1672,3043,1080,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1771141,10471,7743,1462,98566,5725,193129,7008,44934,3595,199037,7776,60517,4355,37216,3184,157222,7159,212247,8074,456675,10067,155850,7701,83885,5236,64120,4402,715984,12921,1859,661,14188,1823,76871,4877,9507,1604,21639,2112,9185,1232,21579,2379,87432,5384,115836,5215,286537,8106,26681,2584,20073,2026,24597,2928,332069,9415,465,382,424,346,3110,896,37,62,7265,1275,1080,479,735,316,3162,1236,47105,4803,109923,5885,98786,6094,35945,3472,24032,2559,420559,10397,854,496,5340,1028,30257,2817,23256,2578,140896,7075,14191,1978,11375,1936,61820,3963,35339,2957,51379,3404,23282,3027,10847,1752,11723,1776,132592,6564,4145,1088,74439,5232,8417,1819,2409,891,6503,1692,6963,1554,2494,756,3422,1188,4763,1280,3617,898,1997,870,11215,1898,2208,696,169937,7081,420,296,4175,1073,74474,4718,9725,1852,22734,2764,29098,3077,1033,393,1386,524,9204,1488,5219,1190,5104,1557,5805,1647,1560,661,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,430247,5961,2940,982,23196,2440,36879,3178,7150,1281,53037,3678,22036,2753,5045,1029,41306,3386,45536,3430,108663,5479,39242,3322,21534,2212,23683,2824,165955,5578,851,482,4055,1004,14466,1692,1265,427,4541,1014,3121,1059,2248,676,23538,2559,25135,2718,65047,4438,6196,1312,5052,1084,10440,1817,83338,5238,261,345,0,189,424,280,221,252,1902,715,440,351,114,149,1320,630,9725,1760,27619,3332,25852,2697,9035,1683,6425,1086,103454,5079,238,237,1094,445,5056,1064,3124,692,37302,2843,5042,1152,2027,624,14903,1896,8328,1365,13834,2230,5256,1128,2634,948,4616,934,33344,3191,1409,656,17006,2165,3026,873,82,134,2684,1113,1783,716,463,274,432,299,919,493,370,204,370,205,3167,786,1633,557,44156,3348,181,133,1041,607,13907,2300,2458,866,6608,1266,11650,2138,193,138,1113,601,1429,571,1793,683,1568,601,1646,646,569,348,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,333111,4763,277,282,8293,1701,4492,1205,1848,819,18078,1802,7924,1602,10770,1740,16480,2117,79915,3891,67816,4465,30479,3004,29866,2281,56873,3545,205674,5209,194,174,2056,859,3142,1021,480,308,2137,850,1715,699,7735,1542,9977,1570,61947,3608,45076,3317,7793,1453,18884,1810,44538,3147,51533,3994,0,203,192,319,64,105,163,214,693,442,324,249,180,184,914,507,8910,1417,13470,2036,18349,2719,4914,1128,3360,990,56549,4056,0,203,364,226,699,463,739,395,13950,1711,2345,808,2529,834,5273,1168,7358,1599,8310,1579,3228,947,3667,953,8087,1302,8761,1896,83,164,5491,1588,0,203,31,50,47,77,290,276,36,63,274,230,371,324,303,276,355,312,1123,643,357,308,10594,1788,0,203,190,210,587,403,435,312,1251,488,3250,1160,290,246,42,75,1329,576,657,490,754,425,1278,641,531,341,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8459990,34236,87734,6785,575346,16658,436499,12178,246113,9334,1143428,20865,425324,11931,175355,8613,655929,16083,1056064,18614,1770023,25251,1042305,20398,466198,11691,379672,9546,2840400,27495,16658,2385,101887,5626,140033,6062,45125,3435,112909,4167,62001,4345,85472,5836,256583,8495,493049,12013,1127656,21537,177375,8044,83714,5147,137938,6544,1755834,28091,4742,1299,4025,1327,8098,1793,3405,1183,48839,4702,13304,2307,3664,1294,30895,3580,261567,11068,362655,12697,670694,16422,201536,9797,142410,7007,2332493,26889,4593,1232,44569,3891,69420,5348,137039,6753,831659,18106,117810,6187,55432,4918,342292,11663,218066,11401,230097,8583,136395,7033,63667,4894,81454,4939,768599,18651,55070,5428,407265,13835,32601,3133,13072,2005,38493,3810,34347,3767,23456,3290,13937,2047,35287,3374,14945,1979,16397,2246,71525,5239,12204,1931,762664,15916,6671,1466,17600,2803,186347,7876,47472,4060,111528,5838,197862,9269,7331,1769,12222,2117,48095,3730,34670,3775,41444,4288,45756,4071,5666,1366,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
