GEO_ID,B08113_001E,B08113_001M,B08113_002E,B08113_002M,B08113_003E,B08113_003M,B08113_004E,B08113_004M,B08113_005E,B08113_005M,B08113_006E,B08113_006M,B08113_007E,B08113_007M,B08113_008E,B08113_008M,B08113_009E,B08113_009M,B08113_010E,B08113_010M,B08113_011E,B08113_011M,B08113_012E,B08113_012M,B08113_013E,B08113_013M,B08113_014E,B08113_014M,B08113_015E,B08113_015M,B08113_016E,B08113_016M,B08113_017E,B08113_017M,B08113_018E,B08113_018M,B08113_019E,B08113_019M,B08113_020E,B08113_020M,B08113_021E,B08113_021M,B08113_022E,B08113_022M,B08113_023E,B08113_023M,B08113_024E,B08113_024M,B08113_025E,B08113_025M,B08113_026E,B08113_026M,B08113_027E,B08113_027M,B08113_028E,B08113_028M,B08113_029E,B08113_029M,B08113_030E,B08113_030M,B08113_031E,B08113_031M,B08113_032E,B08113_032M,B08113_033E,B08113_033M,B08113_034E,B08113_034M,B08113_035E,B08113_035M,B08113_036E,B08113_036M,B08113_037E,B08113_037M,B08113_038E,B08113_038M,B08113_039E,B08113_039M,B08113_040E,B08113_040M,B08113_041E,B08113_041M,B08113_042E,B08113_042M,B08113_043E,B08113_043M,B08113_044E,B08113_044M,B08113_045E,B08113_045M,B08113_046E,B08113_046M,B08113_047E,B08113_047M,B08113_048E,B08113_048M,B08113_049E,B08113_049M,B08113_050E,B08113_050M,B08113_051E,B08113_051M,B08113_052E,B08113_052M,B08113_053E,B08113_053M,B08113_054E,B08113_054M,B08113_055E,B08113_055M,B08113_056E,B08113_056M,NAME,B08113_001EA,B08113_001MA,B08113_002EA,B08113_002MA,B08113_003EA,B08113_003MA,B08113_004EA,B08113_004MA,B08113_005MA,B08113_005EA,B08113_006EA,B08113_006MA,B08113_007EA,B08113_007MA,B08113_008EA,B08113_008MA,B08113_009EA,B08113_009MA,B08113_010MA,B08113_010EA,B08113_011MA,B08113_011EA,B08113_012EA,B08113_012MA,B08113_013EA,B08113_013MA,B08113_014MA,B08113_014EA,B08113_015EA,B08113_015MA,B08113_016MA,B08113_016EA,B08113_017MA,B08113_017EA,B08113_018EA,B08113_018MA,B08113_019EA,B08113_019MA,B08113_020MA,B08113_020EA,B08113_021MA,B08113_021EA,B08113_022MA,B08113_022EA,B08113_023EA,B08113_023MA,B08113_024EA,B08113_024MA,B08113_025EA,B08113_025MA,B08113_026MA,B08113_026EA,B08113_027EA,B08113_027MA,B08113_028MA,B08113_028EA,B08113_029EA,B08113_029MA,B08113_030EA,B08113_030MA,B08113_031EA,B08113_031MA,B08113_032MA,B08113_032EA,B08113_033EA,B08113_033MA,B08113_034MA,B08113_034EA,B08113_035MA,B08113_035EA,B08113_036EA,B08113_036MA,B08113_037MA,B08113_037EA,B08113_038MA,B08113_038EA,B08113_039EA,B08113_039MA,B08113_040EA,B08113_040MA,B08113_041EA,B08113_041MA,B08113_042EA,B08113_042MA,B08113_043EA,B08113_043MA,B08113_044MA,B08113_044EA,B08113_045EA,B08113_045MA,B08113_046EA,B08113_046MA,B08113_047MA,B08113_047EA,B08113_048EA,B08113_048MA,B08113_049MA,B08113_049EA,B08113_050MA,B08113_050EA,B08113_051EA,B08113_051MA,B08113_052EA,B08113_052MA,B08113_053MA,B08113_053EA,B08113_054EA,B08113_054MA,B08113_055MA,B08113_055EA,B08113_056MA,B08113_056EA,state
0400000US01,1983610,17231,1877434,16481,65904,3798,26548,3057,39356,4333,40272,3226,27772,2954,12500,2059,1713067,16092,1630996,15414,49416,4054,21741,2834,27675,3705,32655,2799,23471,2636,9184,1726,169281,7633,153346,7254,11639,2519,3547,1180,8092,2327,4296,1167,2451,844,1845,898,9592,1522,9040,1485,424,299,154,149,270,262,128,99,63,79,65,86,20806,2495,18626,2306,698,530,202,159,496,499,1482,766,580,364,902,675,20809,2552,17949,1981,2571,1655,170,203,2401,1680,289,179,210,161,79,88,50055,3837,47477,3561,1156,584,734,418,422,382,1422,957,997,844,425,318,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,357776,5366,304035,5644,11367,1690,8848,1454,2519,849,42374,3069,26581,2762,15793,1893,238572,6380,210699,6042,7937,1546,6147,1264,1790,794,19936,2503,12819,2208,7117,1211,46463,3762,38861,3633,1047,555,1038,553,9,15,6555,1496,3863,1108,2692,903,6589,1186,5551,1092,207,209,118,153,89,146,831,493,622,399,209,241,31566,2754,21008,2540,1082,388,662,321,420,235,9476,1166,5624,914,3852,980,19215,2075,15620,2013,328,209,255,185,73,92,3267,517,2402,480,865,321,15371,2129,12296,1880,766,515,628,487,138,204,2309,1030,1251,472,1058,933,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2754451,16364,2016529,17123,564795,11389,340646,9900,224149,8805,173127,7578,128970,6829,44157,3547,2100376,17326,1561823,15876,413904,8999,259375,7997,154529,5838,124649,6566,93802,5837,30847,2711,304044,12325,195409,8495,85759,6570,43526,4381,42233,4456,22876,2845,15900,2572,6976,1552,64986,5490,44279,4392,15529,2414,8859,1906,6670,1526,5178,1552,3637,1344,1541,717,56982,4507,38088,3615,12481,2382,6403,1459,6078,1756,6413,1280,4923,1110,1490,598,77716,5044,54170,4284,18730,2593,10935,1821,7795,2197,4816,1348,3459,979,1357,803,150347,7170,122760,6648,18392,2729,11548,2163,6844,1566,9195,1595,7249,1319,1946,803,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1223214,12038,1131006,12008,67587,3923,29800,2931,37787,3639,24621,2948,17023,2388,7598,1618,1020341,11819,953335,11488,49874,3835,22714,2605,27160,3700,17132,2326,12498,1930,4634,1159,124069,6716,106094,6118,13584,2263,5242,1325,8342,1651,4391,1147,2877,931,1514,605,5803,1288,5181,1113,382,411,146,172,236,374,240,228,167,192,73,126,20212,2476,17373,2118,1072,545,660,430,412,347,1767,876,613,405,1154,711,18200,2229,16875,2094,1224,742,463,409,761,603,101,127,48,86,53,90,34589,3457,32148,3217,1451,685,575,369,876,593,990,565,820,458,170,264,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16745843,39207,9281090,37736,4812138,28938,2517390,27390,2294748,25266,2652615,23664,1651483,21548,1001132,20265,12260080,42986,7002719,32566,3349637,28548,1910711,24064,1438926,19515,1907724,20518,1220466,18753,687258,16269,1825475,24341,769071,16021,733866,14757,304884,8603,428982,13061,322538,10316,168814,6171,153724,8104,889921,17947,410533,12047,315679,11697,112975,6831,202704,10002,163709,6469,98108,5181,65601,3587,457693,13269,256511,9259,131998,7067,60143,4110,71855,5450,69184,5561,39757,3747,29427,3805,434841,11066,243359,7709,135221,8510,52894,4876,82327,6129,56261,4606,38559,3843,17702,2189,877833,17079,598897,11780,145737,8226,75783,5942,69954,4763,133199,6183,85779,5372,47420,3119,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2577184,15140,2171188,15800,277311,8560,159554,7670,117757,5575,128685,6166,85666,4743,43019,3976,1923952,17524,1637539,17420,196358,7987,117585,7117,78773,4834,90055,4897,62482,3960,27573,2890,250316,8641,183587,7539,50344,4393,24198,3004,26146,3569,16385,2182,9225,1345,7160,1748,86249,4528,68306,3931,11194,2214,5582,1529,5612,1561,6749,1407,4045,988,2704,876,75639,4373,65836,4187,5901,1224,3112,935,2789,903,3902,1110,2057,631,1845,824,63408,4119,54835,3783,4901,1601,3164,1330,1737,643,3672,1052,2022,759,1650,862,177620,7065,161085,6631,8613,1437,5913,1359,2700,877,7922,1492,5835,1251,2087,838,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1736156,10689,1358502,12143,200253,5834,109172,5505,91081,5654,177401,6438,114568,5917,62833,4174,1353252,13031,1091460,13606,131113,5897,80274,5437,50839,4193,130679,5689,86166,5347,44513,3313,143902,6763,90260,5322,32889,3756,11975,2136,20914,3335,20753,2533,10911,1467,9842,2062,89137,5194,60058,4352,18295,2365,8281,1786,10014,1931,10784,1822,6866,1329,3918,1492,54686,4012,39114,3447,8800,1995,4204,1208,4596,1415,6772,1313,4819,980,1953,719,20050,2897,12473,1962,5701,1700,2167,1011,3534,1190,1876,776,1236,614,640,383,75129,4216,65137,3791,3455,1039,2271,792,1184,582,6537,1289,4570,1100,1967,750,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,423542,6339,368528,6250,26772,2529,13992,1986,12780,2253,28242,3246,20966,2640,7276,1542,340270,7136,300520,6530,18981,2364,10560,1707,8421,2032,20769,2962,15624,2317,5145,1440,38451,3555,30003,2998,4299,1369,1311,687,2988,1145,4149,1405,2835,1264,1314,548,14919,2159,12052,2029,1597,642,1024,550,573,421,1270,549,867,361,403,351,9098,1507,7794,1484,884,539,456,397,428,363,420,280,304,245,116,132,4958,1311,3950,1120,774,543,404,375,370,395,234,208,126,155,108,152,15846,1986,14209,1923,237,301,237,301,0,189,1400,622,1210,584,190,212,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,330087,4834,265791,5239,30877,2143,19958,2054,10919,1874,33419,3314,24621,2773,8798,1636,106657,5460,87879,4335,9352,1585,6345,1385,3007,1106,9426,1737,6710,1436,2716,976,17512,2064,13343,1881,2054,640,1084,531,970,549,2115,745,1395,635,720,384,127045,5859,103207,5326,12193,1690,6865,1540,5328,1581,11645,1882,8767,1578,2878,852,45003,3716,35088,3151,4017,1058,3032,992,985,500,5898,1322,4420,1211,1478,609,19396,2474,14874,1818,1837,976,1752,945,85,125,2685,755,2232,710,453,272,14474,2265,11400,2007,1424,651,880,482,544,456,1650,789,1097,636,553,429,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8353263,33034,5868691,31710,1880830,18147,1076640,17834,804190,16504,603742,16409,390517,12916,213225,10315,6652563,35087,4777525,32551,1418730,19444,860192,15865,558538,13338,456308,14699,308512,11963,147796,8421,786821,18680,469436,14697,246366,12212,112534,7171,133832,9709,71019,5222,35627,3474,35392,3858,175495,7663,89372,5255,60919,5344,21084,2317,39835,4821,25204,3811,10361,2272,14843,2848,127509,7074,83365,4825,33978,4671,15349,2602,18629,3248,10166,2155,6634,1431,3532,1204,186694,9132,125898,6548,47757,5873,19881,2596,27876,5178,13039,1963,8258,1607,4781,1065,424181,12099,323095,11069,73080,5848,47600,4623,25480,3067,28006,3696,21125,3207,6881,1902,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
