GEO_ID,C08101_001E,C08101_001M,C08101_002E,C08101_002M,C08101_003E,C08101_003M,C08101_004E,C08101_004M,C08101_005E,C08101_005M,C08101_006E,C08101_006M,C08101_007E,C08101_007M,C08101_008E,C08101_008M,C08101_009E,C08101_009M,C08101_010E,C08101_010M,C08101_011E,C08101_011M,C08101_012E,C08101_012M,C08101_013E,C08101_013M,C08101_014E,C08101_014M,C08101_015E,C08101_015M,C08101_016E,C08101_016M,C08101_017E,C08101_017M,C08101_018E,C08101_018M,C08101_019E,C08101_019M,C08101_020E,C08101_020M,C08101_021E,C08101_021M,C08101_022E,C08101_022M,C08101_023E,C08101_023M,C08101_024E,C08101_024M,C08101_025E,C08101_025M,C08101_026E,C08101_026M,C08101_027E,C08101_027M,C08101_028E,C08101_028M,C08101_029E,C08101_029M,C08101_030E,C08101_030M,C08101_031E,C08101_031M,C08101_032E,C08101_032M,C08101_033E,C08101_033M,C08101_034E,C08101_034M,C08101_035E,C08101_035M,C08101_036E,C08101_036M,C08101_037E,C08101_037M,C08101_038E,C08101_038M,C08101_039E,C08101_039M,C08101_040E,C08101_040M,C08101_041E,C08101_041M,C08101_042E,C08101_042M,NAME,C08101_001EA,C08101_001MA,C08101_002EA,C08101_002MA,C08101_003EA,C08101_003MA,C08101_004MA,C08101_004EA,C08101_005EA,C08101_005MA,C08101_006MA,C08101_006EA,C08101_007MA,C08101_007EA,C08101_008EA,C08101_008MA,C08101_009MA,C08101_009EA,C08101_010EA,C08101_010MA,C08101_011EA,C08101_011MA,C08101_012MA,C08101_012EA,C08101_013MA,C08101_013EA,C08101_014MA,C08101_014EA,C08101_015EA,C08101_015MA,C08101_016EA,C08101_016MA,C08101_017MA,C08101_017EA,C08101_018MA,C08101_018EA,C08101_019EA,C08101_019MA,C08101_020MA,C08101_020EA,C08101_021EA,C08101_021MA,C08101_022EA,C08101_022MA,C08101_023MA,C08101_023EA,C08101_024EA,C08101_024MA,C08101_025EA,C08101_025MA,C08101_026MA,C08101_026EA,C08101_027EA,C08101_027MA,C08101_028EA,C08101_028MA,C08101_029EA,C08101_029MA,C08101_030EA,C08101_030MA,C08101_031EA,C08101_031MA,C08101_032MA,C08101_032EA,C08101_033EA,C08101_033MA,C08101_034EA,C08101_034MA,C08101_035MA,C08101_035EA,C08101_036EA,C08101_036MA,C08101_037EA,C08101_037MA,C08101_038MA,C08101_038EA,C08101_039EA,C08101_039MA,C08101_040MA,C08101_040EA,C08101_041MA,C08101_041EA,C08101_042EA,C08101_042MA,state
0400000US13,4291263,25199,128298,6627,408680,9315,1961659,17061,977601,11281,393555,8906,421470,8955,3415734,24136,87454,5732,303381,10536,1565835,16754,797265,10722,318693,8487,343106,8264,442364,14307,23126,2999,54661,5119,215933,9515,85657,4853,34539,2901,28448,3154,89057,6103,4542,1012,16543,3250,39434,3891,15924,2389,6149,1473,6465,1165,135663,8273,8762,1345,23133,2801,58584,5494,24596,3696,9345,1914,11243,1727,208445,8238,4414,1056,10962,1487,81873,5399,54159,4755,24829,2705,32208,2903,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,16776,2035,71553,2730,291134,4580,138218,2668,68136,3229,86629,4143,454338,8020,8057,1350,43434,3186,203623,4966,94697,3451,47502,3137,57025,3236,90503,5183,3189,804,10240,1759,38933,3126,20529,2323,7966,1195,9646,1629,41171,3555,1817,589,5830,1485,14050,2072,7998,1473,4472,910,7004,1290,56815,4435,3095,1030,9936,2061,24662,2542,9405,1533,4200,1150,5517,1082,29619,3070,618,485,2113,788,9866,1807,5589,972,3996,868,7437,1257,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,25897,2336,73931,4361,299773,4925,150537,4228,70718,3957,76049,4043,549285,10106,17812,1889,56306,4031,238329,6444,120044,4368,58397,4144,58397,3565,66598,5047,3966,1067,9012,2249,31234,3302,13028,2147,4116,936,5242,1110,4840,1159,13,22,517,493,2049,730,808,372,893,417,560,255,37804,3237,3272,784,6898,1409,14463,2185,6621,1186,3202,760,3348,812,38378,3045,834,425,1198,640,13698,1877,10036,1523,4110,906,8502,1600,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,191053,5739,574479,7252,2607324,12334,1351180,7759,586615,9190,662612,9566,4397667,27891,126481,4830,391593,7780,1878359,17663,1037297,9349,456355,8663,507582,8860,498666,12106,22193,2073,54957,3553,228714,8301,105448,4978,43143,3183,44211,3212,545633,13684,13161,2127,64680,4845,286783,8886,100537,5116,39680,2942,40792,3266,280349,10287,23556,1941,50325,3918,116488,6577,44912,3294,18751,2211,26317,3239,250948,8615,5662,1059,12924,1656,96980,6175,62986,4082,28686,2420,43710,2553,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,112144,5107,303804,7012,1239632,9394,673115,7314,303930,5873,341974,7095,2469923,17625,78843,4348,234845,6463,1028749,10356,571173,7307,263720,6054,292593,6824,262198,8503,17731,2237,32209,3330,121339,5812,51625,3488,19290,1817,20004,2142,35244,3131,950,393,6520,1511,13742,2094,7810,1246,2595,694,3627,846,108598,6307,11951,1720,24472,2763,38584,3846,16966,1843,7160,1021,9465,1277,98636,5088,2669,597,5758,1080,37218,3639,25541,2570,11165,1544,16285,1725,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,74966,2991,167393,4282,615085,6222,336401,3490,160077,4017,193586,5269,1251333,10978,54425,2770,124455,4382,498971,7145,280157,3789,135081,3890,158244,5219,133035,5212,7508,1053,16252,1907,61957,4028,25306,2150,10097,1230,11915,1391,16983,2166,1079,519,3498,1074,8379,1526,1547,604,1198,434,1282,459,81756,3878,9010,1337,19762,2325,24718,2399,13414,1485,5756,1003,9096,1081,64401,3558,2944,671,3426,760,21060,2211,15977,1755,7945,1005,13049,1433,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,61687,3456,147336,4911,576309,5792,293022,4283,139355,4210,171304,4855,1144913,11247,47104,3093,118620,4958,475407,6942,244966,4442,117595,3723,141221,4701,126485,5642,7237,1281,14876,1649,59241,4295,24767,2431,10292,1381,10072,1346,7063,1247,289,206,1145,640,2463,619,2061,695,463,338,642,336,55146,3305,4770,850,9305,1645,21064,2190,9240,1298,4015,883,6752,1020,55406,3290,2287,813,3390,827,18134,1899,11988,1397,6990,1307,12617,1376,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,69852,3948,196962,5427,797594,9119,420222,5972,175543,5292,206503,5231,1545003,15016,51490,3478,152806,5145,659075,9677,357232,6392,151798,5022,172602,4916,178557,6905,8593,1690,23216,2455,85217,4549,35449,2888,12441,1574,13641,1618,19626,2202,729,341,3118,1035,9170,1571,3124,999,1910,592,1575,435,63729,4375,7294,1286,14439,2109,22460,2653,9893,1313,3459,766,6184,1198,59761,4269,1746,756,3383,1091,21672,2703,14524,1613,5935,1261,12501,1751,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,59451,4198,200356,7296,879560,9335,428676,6580,190559,5993,225835,6415,1639250,15248,43907,3292,155615,6802,726967,10169,361999,7222,159735,5518,191027,5768,191473,9149,8560,1323,23555,3227,93106,5839,35838,3708,16388,2108,14026,1488,26568,3161,1919,806,5392,1430,9642,1803,4570,929,1859,610,3186,969,79773,4292,3946,1131,13990,1835,33374,3036,14087,1793,6459,1354,7917,1477,47373,4325,1119,485,1804,660,16471,2724,12182,1797,6118,1366,9679,1531,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,24194,1833,54884,2569,230585,4021,151540,3175,74397,3065,93571,3492,487205,7070,15140,1695,36989,2595,179457,4354,122408,3347,61021,2702,72190,3100,66835,4209,4204,1080,6772,1380,28859,2763,13136,1702,6363,1072,7501,1319,4314,1047,224,202,709,377,1741,752,686,359,525,320,429,252,34873,2883,4295,984,8822,1526,9356,1757,6059,1160,2169,569,4172,904,35944,3056,331,186,1592,543,11172,1602,9251,1597,4319,954,9279,1146,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,88541,4410,258221,5336,1241363,9041,703522,5941,292971,6987,361972,7690,2180872,17429,51612,3632,174121,5765,920077,11352,535639,7028,224892,6518,274531,6872,266301,8077,14843,1909,26678,2740,118120,7024,59207,3055,21677,1998,25776,2425,268560,7582,9104,1500,31662,2754,120639,5774,56228,3875,23894,2297,27033,2408,105913,6235,9408,1374,18205,2263,40690,4063,19483,2764,7879,1717,10248,1293,124944,5322,3574,875,7555,1165,41837,2956,32965,2769,14629,1605,24384,2357,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,123690,4765,314382,6323,1363679,10526,765486,7130,337420,8409,421656,10657,2388532,22166,68006,3242,190187,6004,952944,12330,590706,8594,261227,7252,325462,10121,247588,9963,18437,2285,29933,2765,103603,6106,53297,4455,19669,2324,22649,2238,328845,7720,8111,1267,42477,3477,172761,6119,54445,4045,25696,2546,25355,1956,213857,7936,25337,2519,44386,3604,85982,4624,27693,2671,13080,1908,17379,1904,147491,6136,3799,806,7399,1037,48389,3551,39345,3610,17748,1958,30811,2327,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,163675,4935,451037,8007,1742145,9667,1016184,8551,452082,6873,449841,7832,3521696,21389,114500,4483,346446,7846,1438047,10763,855457,8635,388791,6702,378455,7779,375096,10048,23334,2511,54265,4193,163199,6790,81154,4270,27239,2307,25905,2490,65409,4764,4223,1073,10989,1885,30293,2931,11440,1966,4910,1246,3554,848,148248,6955,16354,1905,30845,2904,52608,3658,24757,2170,11477,1418,12207,1518,164515,6370,5264,1176,8492,1515,57998,3414,43376,3127,19665,1832,29720,2223,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,118629,3559,266831,5399,1150802,8088,635753,4327,288135,5776,313476,6134,2174125,12204,79106,3245,197714,5686,902982,9601,512516,5290,232342,5299,249465,5662,237915,7936,15723,1739,23605,2723,111217,4931,47542,2607,20044,1813,19784,1678,99296,4191,3841,750,13488,1667,46429,2980,20080,1915,7335,1021,8123,1155,126863,5300,13473,1498,23421,2321,46157,3465,20842,1843,10942,1320,12028,1512,135427,4577,6486,1024,8603,1198,44017,3411,34773,2230,17472,1406,24076,2151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,38120,3188,116892,5752,522462,8380,257329,5519,112431,5074,133847,5707,992657,13068,29101,2655,91392,5430,439555,8679,219509,5588,97338,4968,115762,5429,122009,7131,4950,1270,16122,2999,58138,4809,24222,2749,9511,1502,9066,1620,5269,1352,303,214,1371,748,1983,798,882,466,232,211,498,289,38361,3524,3496,805,6416,1293,14044,2098,8033,1654,3221,1111,3151,647,22785,2576,270,202,1591,719,8742,1689,4683,1024,2129,720,5370,1242,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,112955,4411,291361,6528,1151657,8155,616275,6992,273315,6859,328217,6946,2265099,15458,82162,3868,221441,6352,946437,9056,513111,7666,229814,6808,272134,6215,255440,8197,14282,1687,34996,3547,112103,5298,53733,4106,20558,2149,19768,1966,44846,3511,2333,704,7452,1418,17759,2516,8619,1359,4253,1121,4430,948,94216,5242,8146,1234,19691,2712,35153,3217,14771,1742,6604,1195,9851,1439,114179,4710,6032,1312,7781,1157,40205,3076,26041,2227,12086,1494,22034,2358,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
