GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001EA,B01001G_001MA,B01001G_002MA,B01001G_002EA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005EA,B01001G_005MA,B01001G_006EA,B01001G_006MA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010MA,B01001G_010EA,B01001G_011EA,B01001G_011MA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014MA,B01001G_014EA,B01001G_015MA,B01001G_015EA,B01001G_016EA,B01001G_016MA,B01001G_017EA,B01001G_017MA,B01001G_018MA,B01001G_018EA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022EA,B01001G_022MA,B01001G_023EA,B01001G_023MA,B01001G_024MA,B01001G_024EA,B01001G_025MA,B01001G_025EA,B01001G_026EA,B01001G_026MA,B01001G_027EA,B01001G_027MA,B01001G_028EA,B01001G_028MA,B01001G_029MA,B01001G_029EA,B01001G_030EA,B01001G_030MA,B01001G_031EA,B01001G_031MA,state
0400000US13,210843,11689,102266,6472,18341,2115,15206,2522,13762,2580,7704,1644,3829,1157,7706,1830,6124,1454,4404,1112,10409,1832,8547,1841,3893,1010,1426,609,720,405,195,168,108577,6988,17893,2426,15322,2062,13447,1871,7615,1628,5498,1354,9597,2071,5982,1400,6175,1306,10303,1873,7720,1591,5360,1165,2442,977,798,405,425,342,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,330017,11789,164287,7078,19814,1735,17460,1997,19002,1876,9517,1071,4809,835,15340,1810,11670,1329,11973,1495,18179,2104,15314,1711,12138,1502,6234,1010,1858,600,979,436,165730,6369,17287,1720,17475,2181,17053,2158,9851,1292,5895,1051,13920,1622,13891,1492,11458,1643,18144,2170,15921,1798,12594,1152,7291,1161,3728,922,1222,342,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,38746,4231,20767,2540,2327,860,2749,792,3817,1207,1035,464,870,459,2564,1034,1274,618,1212,582,1533,612,1397,574,1325,443,311,228,279,229,74,88,17979,2634,1483,660,3459,1064,1616,631,1286,627,673,346,1314,581,1348,735,1186,610,1805,726,1519,523,1362,505,624,313,212,170,92,127,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,289362,10691,142389,6555,22325,2266,21074,2240,18653,2687,9286,1417,5766,1025,13874,1611,8287,1378,8224,1439,13809,1829,9258,1345,6847,1269,3140,743,1372,516,474,320,146973,7068,22953,2304,19084,2055,17297,2556,9483,1539,7992,1344,13803,2148,9591,1340,8957,1451,13505,2050,10303,1362,7500,1251,3539,734,1773,597,1193,568,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,142851,6340,70404,4215,13000,1877,12071,1974,9275,1546,5184,1194,3165,911,5620,1437,4126,1203,3083,889,5332,1271,4405,1312,2778,750,1631,693,454,302,280,218,72447,4331,11264,1901,11850,1481,10679,1612,4110,1020,3743,1115,4800,1059,4841,1320,3235,815,5536,1051,5406,1099,2916,822,2739,964,867,388,461,240,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,52836,4662,27268,3038,4667,977,5520,1260,3518,884,1433,501,1325,449,2474,695,1713,656,1370,538,2090,651,1299,454,1067,534,472,332,180,155,140,174,25568,3040,4943,1001,4548,870,3144,810,2249,744,1598,747,1665,608,913,430,914,553,2060,737,1631,589,715,315,843,451,81,89,264,226,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,95568,5350,48883,3498,7245,1262,6686,1216,6005,1036,3687,919,2409,733,4878,1227,3230,779,3066,846,4676,1080,2699,698,2323,666,1146,392,677,340,156,130,46685,3889,7209,1276,6950,1512,6366,1264,2579,671,2301,848,2970,785,2867,800,2693,831,4291,1029,2997,712,2651,823,2002,597,698,319,111,108,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,87729,6717,41784,3890,6512,1404,6341,1449,5314,1285,2173,684,2122,765,4120,1250,2682,880,1652,728,3652,918,2319,737,2645,903,1381,503,727,399,144,229,45945,4223,7097,1612,8192,1757,6002,1356,2573,769,1945,692,2292,765,2697,880,3013,1188,3623,1038,2813,929,3178,764,1470,482,765,342,285,321,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,77921,5951,37408,3672,5770,1448,6170,1446,3578,982,2347,819,846,554,3083,983,2508,946,1966,742,3247,871,2957,972,2534,752,1780,815,569,269,53,63,40513,4049,5890,1417,6565,1467,3950,1058,2493,880,1630,737,3535,1114,3131,850,2069,799,3317,923,2983,896,2809,807,971,356,684,368,486,300,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27834,2229,14392,1659,1836,614,2540,783,1244,637,1147,557,462,297,1877,751,437,254,618,321,944,451,1122,488,895,479,705,336,508,316,57,119,13442,1608,1954,597,1329,514,998,425,931,416,384,215,855,383,1648,702,638,379,824,360,1353,512,1644,525,594,348,266,178,24,45,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,169460,11157,83438,6714,14803,2182,12308,2018,9695,1856,4889,1240,3327,850,6824,1511,4943,1167,5008,1172,7398,1311,7021,1296,3963,801,1902,586,1074,562,283,263,86022,6472,12871,1740,13172,2028,9520,1457,5474,975,3431,1138,5558,1279,5154,1381,5884,1244,7251,1449,7122,1246,5271,1211,3661,1100,818,416,835,383,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,198615,9369,100790,5889,15405,2063,12770,1855,9448,1758,6355,1177,3170,945,9020,1902,8179,1514,8345,1675,11397,1943,8400,1233,5122,1237,2182,627,877,521,120,121,97825,5378,13375,1997,12780,1951,9596,1466,6091,1012,3931,1020,8526,1511,6888,1300,6347,1319,12563,2119,8126,1372,4302,1001,3353,965,1455,640,492,289,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,265849,10600,129599,6649,20222,2483,21255,2307,16477,1881,8847,1306,6794,1376,11687,1808,6232,1000,5813,1244,11720,1622,7649,1091,6778,1126,3926,736,1655,518,544,364,136250,6729,19078,1833,15315,1905,18625,2507,9651,1197,7243,1653,14104,1680,8128,1089,8577,1416,11746,1569,9916,1182,7243,1004,3845,641,2277,617,502,276,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,146761,7938,74289,4974,11957,1817,13393,2202,9794,1601,5808,1061,4006,835,5475,1230,4577,886,3792,952,6298,1088,3902,854,2993,659,1542,453,575,280,177,177,72472,4537,11957,1737,11153,1752,10791,1557,4505,1090,3180,818,5914,1106,3757,1017,4284,1072,6168,1086,4975,1029,3149,836,1702,578,391,220,546,333,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32269,4125,14898,2135,2065,685,2447,976,2329,902,578,419,658,451,685,368,344,288,744,440,1854,670,1280,595,962,462,510,339,236,207,206,261,17371,2795,3919,1081,2829,1151,2527,984,611,382,247,183,819,514,964,539,404,324,1302,552,1297,554,943,507,513,306,656,408,340,278,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,151987,8395,75485,4849,11553,1828,11992,1749,9754,1597,5170,1051,2515,754,5517,1190,5181,1090,3427,1007,6934,1153,6153,1276,4346,936,1661,524,1042,440,240,197,76502,5252,11338,2180,12734,1616,9536,1628,4976,1182,3971,959,5192,1231,5219,1412,4104,1391,4260,1099,6092,1138,4487,930,3137,691,1035,443,421,264,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25896,3181,12487,1797,1067,520,2298,1061,1413,569,1126,408,413,245,1066,596,1546,599,381,279,990,419,637,410,1034,539,274,238,242,200,0,165,13409,1971,1615,589,751,305,2059,607,981,499,1062,593,952,380,1103,781,1097,552,1317,523,832,427,795,366,338,231,392,229,115,142,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42862,4208,20389,2624,3576,730,3559,952,2593,813,2040,689,886,396,1910,736,1566,685,954,512,1107,433,1254,458,396,370,142,119,406,261,0,157,22473,2638,3324,913,3162,932,3249,806,1561,479,532,304,2132,665,1592,486,1375,477,1563,619,2246,890,837,486,431,285,233,205,236,285,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,117408,6972,55018,4218,8272,1456,8136,1507,6047,1235,3337,765,2237,807,4039,1168,2879,758,3719,933,6486,1258,4333,878,3250,837,1561,484,625,280,97,116,62390,4362,11346,1675,9046,1984,7334,1467,4134,1008,2425,883,5189,1240,3320,782,4235,1075,5522,1234,3465,821,3631,813,1907,655,735,386,101,140,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,25389,2901,13106,1639,1929,617,1855,706,998,439,710,388,727,398,567,359,632,436,874,446,1017,662,1750,737,1486,495,209,153,317,266,35,67,12283,2062,2298,926,1567,608,1363,605,404,360,541,255,1402,665,439,325,409,326,1178,470,1254,603,488,370,373,248,179,133,388,304,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,217338,12849,107160,6811,15096,2493,13965,1792,13490,2044,6847,1283,3619,955,10070,2104,8562,1865,6014,1344,9369,1418,9171,1472,6142,1372,2769,803,1775,733,271,193,110178,7685,15617,2012,13080,1978,11921,1831,7525,1593,4490,1167,8348,1569,6845,1614,6363,1023,11829,1635,10588,1808,7394,1342,3259,924,2338,747,581,285,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,69402,6099,34936,4004,5919,1311,4320,1136,3004,921,1865,632,1249,579,3232,999,3142,1102,2559,980,2920,1006,2285,843,2213,750,1614,454,410,265,204,255,34466,3217,5383,1399,3569,1099,4439,997,2162,784,1204,662,3015,858,2624,855,2125,674,2344,630,2593,797,2658,715,1420,437,755,398,175,161,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,564694,20017,274788,10263,42176,3192,32052,2983,28508,2960,14315,1907,8990,1529,24424,2676,20195,2808,19060,2314,30277,3254,23741,2627,18168,2330,9407,1486,2911,640,564,251,289906,12531,41031,3524,32116,2974,27669,2618,16036,2053,10847,1970,24720,2877,21242,2588,21362,2786,29239,2712,26480,2708,20354,2408,11129,1511,4811,1039,2870,836,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,236144,12145,108984,7102,18847,2521,14908,1961,14492,2080,6371,1400,4252,1038,10828,1783,7354,1629,5872,1340,10524,1956,6806,1249,5727,1327,1914,620,684,404,405,290,127160,7246,23083,2679,16753,2166,15981,2333,7370,1482,4441,1256,11679,1958,7216,1524,5581,1183,12270,1847,9372,1688,8860,1515,2127,680,1881,560,546,449,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14787,2126,8493,1514,1494,621,1020,476,927,464,904,576,213,171,1476,711,685,546,345,225,961,672,173,124,195,156,71,56,24,32,5,8,6294,1568,666,421,626,297,993,555,267,242,198,142,811,530,729,554,105,102,731,569,485,235,401,212,98,74,150,167,34,52,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,295959,10226,145217,6474,23618,2075,22144,2697,21697,2570,10667,1816,7693,1467,12865,2079,9387,1707,7828,1785,10273,1663,7522,1061,7085,1001,2775,778,1167,423,496,312,150742,6517,25176,2677,23376,2317,18649,2447,10196,1567,7629,1521,14024,2356,10380,1579,7058,1270,11223,1346,8973,1439,8320,1255,3652,769,1655,541,431,228,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,287445,8038,141182,4529,18618,1586,18756,1804,15305,1679,7484,993,7289,1069,12476,1403,8605,1002,8478,949,15185,1478,11474,1188,9405,863,5027,795,2226,459,854,305,146263,4903,19271,1586,17578,1839,16226,1614,7919,943,6411,1107,12271,1500,9401,1328,9175,1163,14687,1442,12994,1298,9429,1041,7147,931,2288,389,1466,458,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,165780,7176,78877,4896,9846,1304,9661,1749,8460,1401,6447,1195,4220,860,7127,1628,4650,1402,5317,1255,8366,1505,6090,1117,4573,880,2738,679,1158,450,224,193,86903,4814,9678,1869,9747,1678,8938,1550,6860,1198,4437,907,8567,1648,5390,1387,6850,1362,9260,1488,5795,1256,6298,1022,2935,696,1615,683,533,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,263108,10534,127004,6186,20320,2175,19541,2191,14738,1957,8811,1358,6032,995,9265,1739,8271,1528,7382,1343,11812,1810,9374,1344,6900,1312,2835,782,953,437,770,490,136104,7411,22065,2360,21314,2320,17081,2219,9337,1754,6929,1215,10448,1570,7704,1494,6371,1165,11640,1838,10576,1609,7260,1231,3549,713,1468,515,362,250,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
