GEO_ID,B14004_001E,B14004_001M,B14004_002E,B14004_002M,B14004_003E,B14004_003M,B14004_004E,B14004_004M,B14004_005E,B14004_005M,B14004_006E,B14004_006M,B14004_007E,B14004_007M,B14004_008E,B14004_008M,B14004_009E,B14004_009M,B14004_010E,B14004_010M,B14004_011E,B14004_011M,B14004_012E,B14004_012M,B14004_013E,B14004_013M,B14004_014E,B14004_014M,B14004_015E,B14004_015M,B14004_016E,B14004_016M,B14004_017E,B14004_017M,B14004_018E,B14004_018M,B14004_019E,B14004_019M,B14004_020E,B14004_020M,B14004_021E,B14004_021M,B14004_022E,B14004_022M,B14004_023E,B14004_023M,B14004_024E,B14004_024M,B14004_025E,B14004_025M,B14004_026E,B14004_026M,B14004_027E,B14004_027M,B14004_028E,B14004_028M,B14004_029E,B14004_029M,B14004_030E,B14004_030M,B14004_031E,B14004_031M,B14004_032E,B14004_032M,B14004_033E,B14004_033M,NAME,B14004_001MA,B14004_001EA,B14004_002EA,B14004_002MA,B14004_003MA,B14004_003EA,B14004_004MA,B14004_004EA,B14004_005EA,B14004_005MA,B14004_006MA,B14004_006EA,B14004_007MA,B14004_007EA,B14004_008EA,B14004_008MA,B14004_009MA,B14004_009EA,B14004_010MA,B14004_010EA,B14004_011MA,B14004_011EA,B14004_012MA,B14004_012EA,B14004_013EA,B14004_013MA,B14004_014EA,B14004_014MA,B14004_015MA,B14004_015EA,B14004_016MA,B14004_016EA,B14004_017MA,B14004_017EA,B14004_018EA,B14004_018MA,B14004_019EA,B14004_019MA,B14004_020MA,B14004_020EA,B14004_021EA,B14004_021MA,B14004_022MA,B14004_022EA,B14004_023EA,B14004_023MA,B14004_024EA,B14004_024MA,B14004_025EA,B14004_025MA,B14004_026EA,B14004_026MA,B14004_027MA,B14004_027EA,B14004_028MA,B14004_028EA,B14004_029EA,B14004_029MA,B14004_030EA,B14004_030MA,B14004_031EA,B14004_031MA,B14004_032EA,B14004_032MA,B14004_033EA,B14004_033MA,state
0400000US13,7916383,5465,3819234,6029,248776,9285,2157,690,153558,6197,54321,4721,38740,3691,65295,5133,315,353,27798,3510,17174,3237,20008,2271,3505163,9928,209470,4159,344837,7662,595806,8228,2355050,6401,4097149,5196,337513,10211,1043,594,185511,7248,76963,4906,73996,4732,98142,5491,285,228,38613,3677,24204,2577,35040,3359,3661494,11410,201327,4117,279297,7205,578692,7211,2602178,7855,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1145298,580,576976,1172,37748,3438,92,113,20761,2238,10467,1905,6428,1167,11163,1448,0,185,4121,838,3858,1102,3184,761,528065,3907,24700,604,50873,2360,94854,2240,357638,1803,568322,1329,40185,2937,55,66,20473,1915,11234,1604,8423,1423,14667,2302,105,165,6655,1600,4160,907,3747,877,513470,3435,23518,853,34042,2245,79594,2118,376316,1647,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1255359,1802,626569,2254,35197,2881,133,94,18905,2421,9727,1804,6432,987,10257,1431,0,193,5724,1207,3252,728,1281,463,581115,3518,38018,1502,57366,2841,91666,3024,394065,2362,628790,2074,45587,3468,451,350,22923,2060,10940,1816,11273,1544,13208,1656,124,89,7573,1362,1773,748,3738,977,569995,4003,31351,1248,45902,2178,90285,2265,402457,2686,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10384284,2817,5049119,4117,299907,8972,2131,719,195694,6744,63256,4376,38826,2847,133401,6336,450,418,72175,4565,36270,2852,24506,2443,4615811,10873,264832,2101,379514,6366,792166,4817,3179299,5002,5335165,3542,364511,9432,2136,730,205971,6079,82279,5087,74125,4420,165849,6664,529,327,88491,5339,42032,3228,34797,2722,4804805,9934,254226,2202,324470,6413,763707,6776,3462402,5697,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5251594,2933,2552856,4027,157730,5671,394,243,100577,4547,32297,2822,24462,2841,48115,3556,37,60,31401,3264,7585,1247,9092,1676,2347011,6651,134491,2228,209779,4650,377594,3842,1625147,4719,2698738,3803,203237,5551,633,499,112867,4448,47476,3224,42261,3033,58024,3843,17,28,33112,2327,12076,2061,12819,1794,2437477,6676,132662,2252,182732,4522,363454,5371,1758629,5120,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491492,2866,1221528,2870,76049,3794,186,173,49451,3224,16246,1738,10166,1492,27169,2506,234,172,17632,1727,5059,1164,4244,1002,1118310,5143,62635,1759,95070,3586,176483,3203,784122,2717,1269964,3150,94385,3827,390,311,59192,3308,19736,1867,15067,1561,35205,2316,40,53,21626,2171,6491,1237,7048,983,1140374,4603,61057,2313,75709,3076,165735,3327,837873,3072,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2290928,2574,1130809,2750,88303,3235,386,324,57340,3201,17935,1877,12642,1565,13456,2011,0,170,6244,1304,3104,794,4108,1117,1029050,5088,59521,1478,93766,3443,178664,3404,697099,3454,1160119,2665,103280,4588,406,250,60051,2879,23331,2379,19492,2439,18018,2139,6,12,9111,1645,4044,994,4857,918,1038821,5247,57194,1499,74458,3399,160480,3282,746689,3904,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3548465,3263,1729330,3231,102850,4446,710,315,64340,3521,23328,2407,14472,2128,23177,2247,12,24,11856,1793,5971,954,5338,1137,1603303,5893,86171,1837,144181,4228,252583,3628,1120368,3899,1819135,3680,140215,5606,1158,594,76745,3790,34717,3051,27595,2234,32762,2764,129,99,17205,2042,6333,957,9095,1357,1646158,6956,79575,1952,112730,3616,241702,4050,1212151,3896,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691400,2556,1786865,2976,93221,5653,684,380,61593,4417,20336,2479,10608,1686,21576,2160,28,47,11081,1637,5620,1108,4847,1085,1672068,6694,91331,2042,168753,5005,302501,5377,1109483,4399,1904535,2462,130821,5648,1358,603,77107,4229,31295,2805,21061,2268,32796,3171,261,199,18096,2430,8753,1682,5686,1125,1740918,6337,84942,2012,141193,5442,290587,4821,1224196,4150,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1117118,1336,541865,1725,25071,2387,0,165,16539,2028,4460,1019,4072,936,10790,1342,23,40,7486,1200,1291,543,1990,629,506004,2784,25278,794,35243,2388,68406,1481,377077,1916,575253,1212,36133,2343,380,336,18588,1779,9338,1302,7827,1235,13379,1815,0,165,8081,1403,2371,726,2927,602,525741,2707,23470,602,28068,1704,64311,2151,409892,2065,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814206,1775,2306220,2592,173150,5100,1899,672,100117,3655,40468,3382,30666,2880,47759,3394,57,94,23517,2597,11305,1781,12880,1871,2085311,5569,114646,1409,167850,4141,350209,4424,1452606,3884,2507986,2513,213517,6714,1787,715,108137,4722,54089,4298,49504,3303,62627,3634,331,245,25720,2301,15446,1811,21130,2247,2231842,8417,111129,1539,140315,4750,344060,5049,1636338,4709,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5549790,1557,2659685,1971,130030,5638,318,237,80296,4099,29986,2854,19430,2149,130432,6122,1027,464,82667,4546,31816,3403,14922,1775,2399223,7412,126712,1173,182143,5040,388670,4492,1701698,3556,2890105,2081,159025,5473,502,261,93497,4690,33186,2551,31840,2630,175259,6104,1103,357,110491,4473,39288,3583,24377,1871,2555821,7740,120259,1224,145980,4725,386406,4343,1903176,3894,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8059716,2742,3916804,3315,288955,7974,1170,432,184383,5428,61724,4054,41678,2785,52510,3314,165,224,26578,2625,13211,1462,12556,1456,3575339,9459,207299,1722,300235,6748,515085,4759,2552720,4646,4142912,2965,357529,7956,2136,774,206699,5373,77584,3581,71110,4311,68125,4331,118,137,31386,3339,15973,1766,20648,2018,3717258,8986,196945,2081,257307,6233,496946,4634,2766060,5725,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4350698,2252,2145450,2883,120873,4601,380,250,73144,3321,27444,2311,19905,1835,41316,3203,9,16,22238,2240,9195,1532,9874,1493,1983261,5703,109399,1404,162897,4045,337981,3313,1372984,3852,2205248,3106,159816,4929,397,292,91514,3807,37495,2472,30410,2413,60528,3414,137,126,32239,2534,13560,1806,14592,1643,1984904,6230,102590,1381,126421,4059,313397,3839,1442496,3731,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2375554,2600,1139779,3710,75632,4565,538,443,51176,3585,15299,2023,8619,1496,9420,1754,40,66,3969,1119,2922,1072,2489,778,1054727,6965,64574,2783,106251,4165,168100,5031,715802,3562,1235775,3486,114074,5175,143,172,70398,3765,21927,2441,21606,2243,17762,2551,59,90,7204,1571,4594,1262,5905,1248,1103939,6588,56133,2361,84015,3809,162736,4707,801055,3847,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4880485,3218,2366221,3877,136028,5497,1082,492,84039,3980,29112,2672,21795,2896,51014,3953,9,19,26707,2975,14531,2308,9767,1443,2179179,7099,119913,2042,190447,5155,355745,4474,1513074,4488,2514264,3213,176661,6794,507,307,98879,4302,40086,3010,37189,2968,67507,4344,168,129,33327,3055,17890,2375,16122,1865,2270096,7126,113710,1916,164414,4444,339170,4684,1652802,4426,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,829189,1614,412935,1795,24786,2380,91,123,15939,1979,5677,1138,3079,987,5003,1740,34,59,3344,1492,478,338,1147,504,383146,3201,19143,947,32619,2644,58829,1752,272555,1577,416254,1957,30887,2555,287,289,17263,1696,7414,1553,5923,1386,4776,1273,0,165,2788,1029,818,536,1170,557,380591,2904,18565,1002,29947,2129,53301,1860,278778,1970,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478919,1630,728713,1781,56175,3474,225,245,34758,2707,13628,1817,7564,1122,12836,1909,85,128,7456,1688,2379,580,2916,860,659702,3947,37517,1246,53739,3126,113264,2705,455182,2091,750206,1721,64551,3387,180,141,38316,2282,14354,1907,11701,1436,18084,2048,0,157,8743,1394,4938,1161,4403,1111,667571,3335,36148,1030,46544,2599,102186,2408,482693,2461,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2239583,1421,1122350,1636,62158,4105,381,324,32340,2818,18764,2344,10673,1616,11661,1945,0,206,3804,1148,3106,993,4751,1107,1048531,4694,55868,953,96474,3465,182426,2880,713763,2424,1117233,1522,73316,3818,448,372,38781,2911,17965,2058,16122,2290,16912,2264,77,127,5112,1331,4542,995,7181,1285,1027005,4576,54320,1436,79094,3150,171064,2517,722527,3191,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1103721,1201,541785,1783,24290,2600,111,132,18428,2275,3193,957,2558,576,16315,2321,7,16,10295,1641,3003,962,3010,994,501180,3916,26246,641,35629,2653,69695,1700,369610,2587,561936,1716,32543,2680,149,188,19618,2175,6062,1317,6714,1300,19580,2367,45,55,11188,1605,2830,861,5517,1448,509813,3443,24879,747,32558,2054,65299,1969,387077,2242,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7232903,1008,3492050,1876,188599,6509,681,403,129033,5292,35854,3497,23031,2120,80147,4197,330,317,44327,3454,19023,2070,16467,1696,3223304,6490,181414,1577,236286,4497,518438,3897,2287166,3192,3740853,1535,231537,7338,2073,806,139096,5745,45161,3412,45207,3080,93247,5043,465,307,49442,3650,19417,2404,23923,2213,3416069,8198,170498,1560,192553,6175,501811,4454,2551207,4052,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660531,2438,816904,2075,62769,4947,619,309,33720,3587,15456,2070,12974,2068,7842,1866,0,195,2457,1004,2318,937,3067,900,746293,6066,40604,1297,75660,4381,121218,3486,508811,3532,843627,2006,78585,4409,631,490,38506,2765,20618,2250,18830,2235,9618,1735,28,56,3158,1069,2789,868,3643,903,755424,4425,41446,1301,61856,2939,107802,2708,544320,2984,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16147773,2664,7743068,3777,411462,10293,3275,874,273429,6981,85086,5141,49672,3968,266318,7121,3627,1104,163114,5802,62892,4977,36685,2731,7065288,10903,370311,2768,569717,7535,1241486,7316,4883774,6773,8404705,3320,514860,11097,5110,1071,310781,7601,108612,5725,90357,5103,352215,11025,2450,714,207162,7091,82792,5769,59811,3892,7537630,12873,351135,2022,468352,7866,1215127,8193,5503016,7061,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7938624,4795,3823442,5160,246649,7403,1829,658,145299,5932,52903,3647,46618,3610,66683,4382,111,102,33451,3440,16820,2121,16301,2165,3510110,8458,192749,3394,339902,6943,554624,7859,2422835,7716,4115182,4444,337382,9543,3167,947,180436,6604,75170,4796,78609,4241,82808,5115,650,517,39694,3484,19365,2281,23099,2556,3694992,10965,176226,3466,257000,7260,550631,6757,2711135,7318,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587479,1396,299510,1908,26232,2395,20,33,19976,2109,4291,1061,1945,664,2392,793,0,149,1508,718,477,285,407,247,270886,2729,12535,988,29535,1998,50964,1729,177852,1616,287969,1484,27305,1885,32,49,18539,1538,4617,1044,4117,989,3689,918,0,149,2330,693,890,473,469,276,256975,2613,12192,666,22997,1577,40423,1377,181363,1471,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
