GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001MA,B17004_001EA,B17004_002MA,B17004_002EA,B17004_003MA,B17004_003EA,B17004_004EA,B17004_004MA,B17004_005EA,B17004_005MA,B17004_006MA,B17004_006EA,B17004_007MA,B17004_007EA,B17004_008MA,B17004_008EA,B17004_009EA,B17004_009MA,B17004_010EA,B17004_010MA,B17004_011MA,B17004_011EA,B17004_012MA,B17004_012EA,B17004_013EA,B17004_013MA,B17004_014MA,B17004_014EA,B17004_015EA,B17004_015MA,B17004_016EA,B17004_016MA,B17004_017MA,B17004_017EA,B17004_018EA,B17004_018MA,B17004_019EA,B17004_019MA,state
0400000US15,1096917,1838,112254,6979,49730,3927,4249,1278,15625,2167,29856,3374,62524,4305,3842,1029,18882,2483,39800,3773,984663,7278,496617,4344,273793,5362,98853,4877,123971,4579,488046,4516,195755,5226,120242,4577,172049,5166,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1204414,2590,173558,9542,79450,5386,9911,1743,34342,3026,35197,3833,94108,5710,7359,1705,35966,2427,50783,4425,1030856,9678,516153,5179,282640,6151,111563,5510,121950,3679,514703,5952,172825,6081,148580,5767,193298,6809,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9944334,5593,1292630,21276,543323,11629,56391,3967,179390,7376,307542,8379,749307,14555,54025,3998,242162,8293,453120,11180,8651704,22694,4266306,13588,2332079,14332,911100,15210,1023127,11770,4385398,15021,1748597,13697,1148910,13488,1487891,14805,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4986808,4001,699467,15138,284992,8854,30809,2827,104592,5652,149591,7266,414475,10455,31493,2841,146995,6595,235987,8246,4287341,16202,2123663,9695,1168592,12874,437141,10355,517930,9311,2163678,10926,845294,10898,563850,11747,754534,9366,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2360373,3148,276293,9016,116123,5751,11447,1577,50568,3571,54108,3911,160170,5439,15609,1862,65878,3929,78683,4111,2084080,9747,1038819,6682,618004,6923,208232,6104,212583,4695,1045261,5415,458314,7046,276905,6640,310042,5272,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2178799,3011,271507,10491,114087,5648,14973,1777,45635,3746,53479,4227,157420,6938,13499,2300,60498,3880,83423,4918,1907292,10555,953118,5692,567015,6596,192635,6593,193468,4686,954174,7803,401968,7317,249774,5971,302432,6152,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3380338,4274,570980,12548,234895,7318,24648,2515,71012,4748,139235,6036,336085,7445,23034,2803,96037,5653,217014,7568,2809358,12788,1400511,7407,729930,9770,273958,7939,396623,6988,1408847,8740,548217,8886,329370,7170,531260,7375,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3519127,3813,612919,15693,240320,9134,24005,3260,68549,4953,147766,7006,372599,10287,38693,3674,105443,5940,228463,8035,2906208,15716,1435856,9565,803150,10886,267786,7442,364920,7337,1470352,10321,598206,10022,319731,9457,552415,9640,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1070518,2384,140080,6459,60693,3543,4050,912,21575,2443,35068,2542,79387,4404,3727,1041,26556,2617,49104,4263,930438,6297,455349,3831,227607,4333,105505,4298,122237,3550,475089,4757,185435,4692,134686,4719,154968,3920,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4615088,3534,421889,12696,171686,7458,15721,2120,56107,4378,99858,5991,250203,8685,15548,1947,83430,5601,151225,6297,4193199,12777,2025605,8167,1163293,9642,411189,9718,451123,8259,2167594,9028,1001193,10003,518320,11165,648081,11031,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5255647,3568,573205,16175,234831,8971,16719,2535,76689,4951,141423,7076,338374,10921,14228,2686,111001,5845,213145,8413,4682442,16907,2280696,9909,1265496,13483,509767,10635,505433,9756,2401746,11110,959908,12279,711357,11634,730481,9125,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7739230,4557,1178303,17524,507944,10883,46293,2801,177438,6198,284213,8179,670359,12289,44930,3735,237147,7843,388282,9058,6560927,17495,3232734,11574,1589339,12083,698561,11431,944834,11012,3328193,11910,1177505,12639,898623,11539,1252065,9764,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4173617,3684,430702,10532,188354,6967,20001,2195,85748,5273,82605,4419,242348,6588,16548,1985,109100,5733,116700,4655,3742915,11149,1868641,7734,1065748,9724,426649,8452,376244,6434,1874274,7343,796567,8108,560880,8068,516827,7389,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2246508,3764,470753,15078,185349,8291,17857,2340,53224,4588,114268,6265,285404,9915,30311,2968,73966,5407,181127,7733,1775755,15177,876485,8007,454775,7544,154597,6272,267113,7438,899270,10898,360465,8340,189870,6559,348935,8120,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4644749,4476,653784,15955,280216,8151,30766,2984,95430,5188,154020,6069,373568,10602,31545,3075,131597,5576,210426,7629,3990965,16891,1957815,9141,1055848,9789,401916,9130,500051,7624,2033150,11060,840625,10952,505715,9032,686810,9963,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,795900,2190,121524,6196,54562,3197,5438,880,25944,2363,23180,2047,66962,4312,5226,1308,28487,2874,33249,2916,674376,6358,340851,3582,176152,4104,79171,3968,85528,3549,333525,4636,129997,4428,97864,4634,105664,3357,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1409250,2470,166170,6522,69661,4088,9923,1911,30698,2777,29040,2363,96509,4412,9255,1331,40002,3302,47252,2948,1243080,7140,623004,4841,384576,4750,126010,5167,112418,3540,620076,5224,279778,5248,167441,5142,172857,3929,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2175658,2472,301324,12307,136773,7519,15550,2031,49013,3979,72210,5255,164551,7106,13044,1872,48227,3310,103280,5747,1874334,11809,946199,7528,478161,7971,215371,7776,252667,6052,928135,7016,370013,7776,226262,6901,331860,8034,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1050634,1890,87890,6562,37882,4078,3489,1123,15872,2538,18521,2636,50008,3976,2555,903,18766,2172,28687,3231,962744,6921,477613,5078,268319,5348,108414,3651,100880,3432,485131,4195,191967,5058,143512,4733,149652,4097,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6957189,4754,695996,17833,288422,11087,35896,3626,80191,4856,172335,8153,407574,10262,28394,2808,113814,5752,265366,8659,6261193,18252,3050578,11738,1690230,12791,622038,11164,738310,10183,3210615,10739,1245407,12889,836938,13403,1128270,12276,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1597183,3351,305245,10221,131845,5489,19459,2651,43422,3766,68964,4251,173400,6583,14984,2204,49890,3982,108526,5713,1291938,11456,646351,6438,327382,6016,125826,4819,193143,6723,645587,6885,241692,5746,152594,5665,251301,6917,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15455411,6615,2202872,33244,924204,16408,106994,5591,264167,9504,553043,12998,1278668,21581,86128,5239,350013,11131,842527,15355,13252539,34365,6446701,17253,3475224,20982,1326833,17465,1644644,17628,6805838,22414,2792437,17846,1649733,17649,2363668,17729,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7585812,7089,1204749,21417,501227,12172,52829,4725,169005,6867,279393,9411,703522,14130,54889,4270,226219,8228,422414,10707,6381063,21980,3119887,13265,1677533,15219,610959,13654,831395,11761,3261176,14945,1313165,14935,777053,14111,1170958,10649,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,554704,1847,64703,3659,29615,2252,4686,1208,13016,1891,11913,1334,35088,2588,3149,1131,15117,1659,16822,2002,490001,4278,253585,2960,161509,3462,52115,3091,39961,2110,236416,2868,107669,3993,65646,3235,63101,2311,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8948801,5469,1259487,23248,531493,11679,44109,3802,190431,8123,296953,9748,727994,16333,51510,3614,252699,9287,423785,11743,7689314,24385,3770787,13885,2046054,16354,755771,13145,968962,11331,3918527,17441,1534979,13866,1026473,14132,1357075,12390,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2901786,2802,424321,9255,170074,5603,23027,2273,58150,4173,88897,3772,254247,6547,23913,2323,76595,3779,153739,5135,2477465,9652,1237707,6394,716843,8306,215787,6002,305077,6922,1239758,7225,507467,7053,272558,5940,459733,6445,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3108133,3702,477359,13898,214390,8162,20159,2434,88807,5624,105424,5877,262969,8426,13452,2298,106161,5980,143356,6304,2630774,14740,1303281,8887,642224,9668,308190,9526,352867,6507,1327493,8694,450431,9527,393432,9169,483630,6553,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10001943,5674,1226906,25586,515535,13230,42526,3625,160723,7897,312286,10657,711371,16025,43514,3529,219591,7625,448266,12023,8775037,26921,4294564,14250,2304636,14485,883389,13301,1106539,12303,4480473,16598,1748529,15855,1151329,12777,1580615,13763,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,829875,1645,104549,6380,44708,3762,4540,1240,14139,2446,26029,2876,59841,4162,3324,1006,18883,2192,37634,3498,725326,6569,357295,4316,189453,4933,79886,4496,87956,4130,368031,4302,138034,5029,105867,4251,124130,4582,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3684407,4278,594848,14378,239674,8889,27097,3260,80207,5515,132370,6258,355174,9755,33011,3503,106557,5087,215606,8548,3089559,14265,1509222,10141,785849,10428,282128,8440,441245,9279,1580337,10321,620257,9600,360356,10820,599724,9126,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,632200,1848,81201,4564,33793,2622,4243,1178,13162,1760,16388,2249,47408,3532,4349,1160,19151,2456,23908,2541,550999,5054,279536,3198,170751,3949,59784,3087,49001,2289,271463,3440,124884,3477,75991,2993,70588,2575,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5030113,4306,771774,18395,322495,11413,33700,3544,113259,6971,175536,7325,449279,12446,35743,3568,136848,7465,276688,9366,4258339,19083,2091337,12540,1116211,10703,409427,9352,565699,8576,2167002,13897,866678,13097,491179,10221,809145,12809,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19635472,9812,2952522,40498,1227342,22208,213439,8586,419949,12391,593954,14666,1725180,25140,174855,7777,533110,14043,1017215,19071,16682950,40865,8339576,21541,4947091,27256,1587632,25601,1804853,17318,8343374,26374,3475056,27272,1916011,20720,2952307,22264,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2058630,2878,244776,10769,106709,6473,20043,2490,46375,3976,40291,4244,138067,6777,9603,1963,58342,4243,70122,4491,1813854,11065,913555,6925,535191,7027,210395,6059,167969,5984,900299,7397,304123,8536,283029,8597,313147,7076,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,496568,1222,57388,3854,23613,2346,1450,481,9329,1372,12834,1681,33775,2895,2725,1011,11721,1505,19329,2118,439180,3938,218374,2585,113659,3088,54345,2760,50370,2669,220806,2932,93401,2802,64564,3207,62841,2323,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6377424,5108,676729,17909,274734,9318,30683,3334,88563,5637,155488,7415,401995,11853,29054,3151,136075,6938,236866,10245,5700695,18843,2795560,9555,1626314,13467,544441,11366,624805,10209,2905135,13557,1222475,13828,720639,13346,962021,12518,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5443765,5155,704509,18957,310714,10320,25487,2801,124992,5849,160235,7830,393795,12542,21262,2318,139492,7246,233041,9785,4739256,19721,2375784,11408,1279181,12134,515126,10514,581477,9893,2363472,12868,883630,12343,651857,12974,827985,10384,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1467587,2378,241138,8469,100874,4965,7771,1383,29159,2717,63944,4007,140264,5413,7859,1307,38036,2920,94369,4371,1226449,9157,612690,5682,302535,6727,106807,4909,203348,6044,613759,5833,217253,5645,127893,4943,268613,5989,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4457074,3968,541489,11089,226911,7147,23386,2422,92276,4718,111249,4924,314578,7885,23132,2547,131761,5840,159685,5917,3915585,11675,1961141,7014,1081597,8966,429906,7358,449638,6814,1954444,9198,797383,9005,565876,8163,591185,7287,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,446898,1874,45379,4088,19395,2402,2152,755,9156,1571,8087,1702,25984,2794,2190,861,11611,1890,12183,1724,401519,4396,206864,3107,120883,3534,48355,3085,37626,2498,194655,2975,83448,3547,55215,2960,55992,2984,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2877802,2909,1219141,18644,531821,9788,49855,4418,100140,5561,381826,8718,687320,11867,28934,2927,97706,5666,560680,10726,1658661,18855,809661,10145,348468,8113,120503,5765,340690,7319,849000,11715,299319,7522,125297,6731,424384,8185,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
