GEO_ID,B19301D_001E,B19301D_001M,NAME,B19301D_001MA,B19301D_001EA,state
0400000US01,26176,3016,Alabama,null,null,01
0400000US02,24179,2395,Alaska,null,null,02
0400000US04,30161,1905,Arizona,null,null,04
0400000US05,24927,3409,Arkansas,null,null,05
0400000US06,33336,358,California,null,null,06
0400000US08,29833,2092,Colorado,null,null,08
0400000US09,39607,3058,Connecticut,null,null,09
0400000US10,38991,4457,Delaware,null,null,10
0400000US11,46185,5462,District of Columbia,null,null,11
0400000US12,27775,1197,Florida,null,null,12
0400000US13,26739,1262,Georgia,null,null,13
0400000US15,31843,875,Hawaii,null,null,15
0400000US16,23922,3916,Idaho,null,null,16
0400000US17,33636,1180,Illinois,null,null,17
0400000US18,28435,4318,Indiana,null,null,18
0400000US19,25738,2232,Iowa,null,null,19
0400000US20,25370,2820,Kansas,null,null,20
0400000US21,28871,3541,Kentucky,null,null,21
0400000US22,24172,3453,Louisiana,null,null,22
0400000US23,27146,5761,Maine,null,null,23
0400000US24,37973,1645,Maryland,null,null,24
0400000US25,35200,1322,Massachusetts,null,null,25
0400000US26,29796,1500,Michigan,null,null,26
0400000US27,24367,1222,Minnesota,null,null,27
0400000US28,23345,4814,Mississippi,null,null,28
0400000US29,27005,2434,Missouri,null,null,29
0400000US30,24851,4976,Montana,null,null,30
0400000US31,25383,3025,Nebraska,null,null,31
0400000US32,26324,1295,Nevada,null,null,32
0400000US33,28568,3525,New Hampshire,null,null,33
0400000US34,42519,1137,New Jersey,null,null,34
0400000US35,26309,3361,New Mexico,null,null,35
0400000US36,31300,844,New York,null,null,36
0400000US37,27594,1344,North Carolina,null,null,37
0400000US38,18505,5155,North Dakota,null,null,38
0400000US39,33279,1951,Ohio,null,null,39
0400000US40,22056,1995,Oklahoma,null,null,40
0400000US41,27852,1822,Oregon,null,null,41
0400000US42,28563,1331,Pennsylvania,null,null,42
0400000US44,25878,3478,Rhode Island,null,null,44
0400000US45,23768,3017,South Carolina,null,null,45
0400000US46,15459,6252,South Dakota,null,null,46
0400000US47,29456,3163,Tennessee,null,null,47
0400000US48,33008,1083,Texas,null,null,48
0400000US49,25983,2912,Utah,null,null,49
0400000US50,27952,9418,Vermont,null,null,50
0400000US51,36559,1095,Virginia,null,null,51
0400000US53,32030,1166,Washington,null,null,53
0400000US54,29699,6869,West Virginia,null,null,54
0400000US55,25098,1828,Wisconsin,null,null,55
0400000US56,21017,8447,Wyoming,null,null,56
0400000US72,8359,2188,Puerto Rico,null,null,72
