GEO_ID,C24040_001E,C24040_001M,C24040_002E,C24040_002M,C24040_003E,C24040_003M,C24040_004E,C24040_004M,C24040_005E,C24040_005M,C24040_006E,C24040_006M,C24040_007E,C24040_007M,C24040_008E,C24040_008M,C24040_009E,C24040_009M,C24040_010E,C24040_010M,C24040_011E,C24040_011M,C24040_012E,C24040_012M,C24040_013E,C24040_013M,C24040_014E,C24040_014M,C24040_015E,C24040_015M,C24040_016E,C24040_016M,C24040_017E,C24040_017M,C24040_018E,C24040_018M,C24040_019E,C24040_019M,C24040_020E,C24040_020M,C24040_021E,C24040_021M,C24040_022E,C24040_022M,C24040_023E,C24040_023M,C24040_024E,C24040_024M,C24040_025E,C24040_025M,C24040_026E,C24040_026M,C24040_027E,C24040_027M,C24040_028E,C24040_028M,C24040_029E,C24040_029M,C24040_030E,C24040_030M,C24040_031E,C24040_031M,C24040_032E,C24040_032M,C24040_033E,C24040_033M,C24040_034E,C24040_034M,C24040_035E,C24040_035M,C24040_036E,C24040_036M,C24040_037E,C24040_037M,C24040_038E,C24040_038M,C24040_039E,C24040_039M,C24040_040E,C24040_040M,C24040_041E,C24040_041M,C24040_042E,C24040_042M,C24040_043E,C24040_043M,C24040_044E,C24040_044M,C24040_045E,C24040_045M,C24040_046E,C24040_046M,C24040_047E,C24040_047M,C24040_048E,C24040_048M,C24040_049E,C24040_049M,C24040_050E,C24040_050M,C24040_051E,C24040_051M,C24040_052E,C24040_052M,C24040_053E,C24040_053M,C24040_054E,C24040_054M,C24040_055E,C24040_055M,NAME,C24040_001MA,C24040_001EA,C24040_002EA,C24040_002MA,C24040_003EA,C24040_003MA,C24040_004EA,C24040_004MA,C24040_005EA,C24040_005MA,C24040_006EA,C24040_006MA,C24040_007MA,C24040_007EA,C24040_008MA,C24040_008EA,C24040_009EA,C24040_009MA,C24040_010EA,C24040_010MA,C24040_011EA,C24040_011MA,C24040_012MA,C24040_012EA,C24040_013EA,C24040_013MA,C24040_014EA,C24040_014MA,C24040_015EA,C24040_015MA,C24040_016MA,C24040_016EA,C24040_017EA,C24040_017MA,C24040_018MA,C24040_018EA,C24040_019MA,C24040_019EA,C24040_020EA,C24040_020MA,C24040_021EA,C24040_021MA,C24040_022EA,C24040_022MA,C24040_023MA,C24040_023EA,C24040_024EA,C24040_024MA,C24040_025EA,C24040_025MA,C24040_026EA,C24040_026MA,C24040_027EA,C24040_027MA,C24040_028EA,C24040_028MA,C24040_029MA,C24040_029EA,C24040_030EA,C24040_030MA,C24040_031EA,C24040_031MA,C24040_032EA,C24040_032MA,C24040_033EA,C24040_033MA,C24040_034MA,C24040_034EA,C24040_035EA,C24040_035MA,C24040_036EA,C24040_036MA,C24040_037EA,C24040_037MA,C24040_038EA,C24040_038MA,C24040_039EA,C24040_039MA,C24040_040MA,C24040_040EA,C24040_041MA,C24040_041EA,C24040_042EA,C24040_042MA,C24040_043EA,C24040_043MA,C24040_044MA,C24040_044EA,C24040_045EA,C24040_045MA,C24040_046MA,C24040_046EA,C24040_047MA,C24040_047EA,C24040_048EA,C24040_048MA,C24040_049EA,C24040_049MA,C24040_050EA,C24040_050MA,C24040_051MA,C24040_051EA,C24040_052MA,C24040_052EA,C24040_053EA,C24040_053MA,C24040_054EA,C24040_054MA,C24040_055EA,C24040_055MA,state
0400000US13,3099574,25956,1736602,17357,35148,3164,32251,3082,2897,749,171965,7435,276613,9001,77643,4933,170425,7704,157195,7538,128288,7030,28907,3109,56821,4798,107934,5185,72044,4581,35890,3487,221176,8357,137769,6735,1024,575,82383,6380,160552,7053,79262,5855,81290,4662,102866,7018,19424,2012,83442,6937,78404,5840,119860,6814,1362972,17267,4546,1130,3859,1054,687,471,16505,2286,116744,5918,29201,3286,136796,6609,44993,3131,38551,2994,6442,1470,36566,3616,128156,6281,97617,5778,30539,3278,134397,6468,82934,5213,1914,655,49549,3664,478391,9690,197095,6519,281296,9160,89912,5802,12963,2184,76949,5241,52851,4497,93914,5058,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,442243,7730,247836,5661,5439,1509,5315,1497,124,144,27793,3354,10300,1443,7845,1497,22135,2706,21644,2230,17068,1929,4576,1041,5758,1049,14249,1636,7252,1100,6997,1249,27302,2464,13187,1523,0,185,14115,1822,30862,2642,13582,1952,17280,2143,31640,2579,5935,1402,25705,2444,9694,1711,33175,3034,194407,5409,1315,539,1315,539,0,185,2697,732,3098,780,2987,790,21809,2504,7538,1302,6696,1325,842,495,2419,640,20363,2087,13621,1705,6742,1295,15212,1836,9316,1496,112,109,5784,1188,64778,3626,26115,2527,38663,2896,26095,2316,3083,997,23012,2174,6687,1115,19409,2207,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,467330,7641,288692,6243,27588,2686,24552,2555,3036,816,34356,3341,44857,3269,12110,1939,33365,3099,21494,2329,15796,1871,5698,1143,4319,1022,11938,1869,7933,1615,4005,1018,30554,3194,18677,2401,261,238,11616,2365,26819,2682,13798,2069,13021,2005,11976,1930,2683,1027,9293,1797,11061,1850,18255,2498,178638,5892,3351,961,3199,945,152,151,2456,618,15998,2182,2774,799,19561,2318,4218,1035,3758,986,460,292,4365,1058,16183,2101,12082,1968,4101,1101,15658,2190,11117,2051,113,141,4428,1156,61127,3610,22059,2405,39068,3178,12852,2649,2949,1243,9903,2177,6124,1238,13971,1839,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4161719,20778,2370471,14686,44783,2949,36774,2608,8009,1247,184169,7537,478219,13040,112435,5646,215426,7637,213978,7379,184329,7288,29649,2248,52088,3649,176242,6170,133445,4612,42797,3572,296535,7401,196378,6481,3169,946,96988,5616,255869,7251,123424,5308,132445,5434,137323,7107,30571,2624,106752,6726,92712,4428,110692,5117,1791248,13843,6250,1030,5429,1032,821,297,18271,2273,189285,5713,44731,3203,152562,6011,62202,4599,54090,4341,8112,1339,36053,2992,187245,6597,157150,6118,30095,2984,204597,6081,137301,5467,2680,716,64616,4365,626090,10202,220521,5806,405569,9331,109200,6405,22799,2642,86401,6053,75502,4217,79260,3562,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2063876,15336,1192532,12429,28952,2612,23007,2170,5945,1199,108762,6261,355637,8506,45394,3574,109460,5377,97048,5509,80766,5275,16282,1904,18121,1870,49266,3340,32412,2601,16854,1989,99693,5056,55775,3985,495,395,43423,3370,117358,5120,58804,3825,58554,3840,53413,3669,14243,1785,39170,3170,52235,3980,57193,3579,871344,10733,4304,1016,3710,958,594,368,10437,1741,131372,5778,16823,2072,83727,4316,25300,2725,21422,2449,3878,951,13708,1576,71818,3700,58896,3573,12922,1865,66172,4399,40914,3170,725,414,24533,3007,321080,6922,99824,4731,221256,6537,51116,3641,9720,1646,41396,3264,31072,2833,44415,3215,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1094997,9287,624162,6936,41872,2553,40240,2439,1632,469,62536,3309,153819,4771,31151,2505,56952,3366,45628,2673,35912,2534,9716,1281,10371,1483,38475,2829,33051,2570,5424,1107,44868,3218,24612,2324,158,154,20098,2272,59752,3208,31172,2440,28580,2262,27997,2842,9164,1593,18833,2458,24313,2037,26428,2513,470835,6899,6661,1329,6376,1262,285,200,4608,1017,59208,3103,8225,1081,43799,2624,11872,1159,9475,1210,2397,572,9120,1183,58549,2616,53091,2744,5458,1254,32819,2719,19457,1829,106,65,13256,1890,180630,5405,59949,3633,120681,4406,21417,2386,4819,990,16598,2210,15133,1664,18794,2027,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,981843,10670,568887,6505,35213,2423,28122,2037,7091,1202,58981,3832,121073,5183,25797,2928,53531,2992,41326,2948,31090,2634,10236,1397,13428,2088,26288,2436,20817,2198,5471,972,56043,3363,36830,2967,1037,581,18176,2134,58556,3583,29765,2468,28791,2393,24263,2501,6750,1415,17513,2117,22318,2371,32070,2587,412956,7510,3421,747,2641,668,780,306,4139,1023,42081,3389,7733,1511,36869,2824,12171,1482,9541,1402,2630,689,9448,1313,37617,3254,31066,2673,6551,1483,36140,2663,24574,1964,478,253,11088,1533,164248,5253,58353,3232,105895,4278,21633,2356,3889,1095,17744,2099,13409,1673,24047,2005,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1311163,13847,744777,9723,35704,3245,19117,2464,16587,1848,70982,4715,177583,5988,31847,3295,68525,4398,67379,3808,52181,3365,15198,1852,12185,1997,34525,2773,24485,2526,10040,1565,61259,3284,35722,2574,292,234,25245,2262,75960,3870,34152,2730,41808,3224,36733,3046,8941,1290,27792,2791,31548,2628,40547,3154,566386,9075,4202,948,2921,846,1281,444,6506,1206,56071,3842,10590,1523,57633,3863,16839,2340,13046,1914,3793,1141,8861,1512,48536,2998,40123,2869,8413,1642,39689,3380,23044,2602,1092,652,15553,1806,232174,7001,80367,4264,151807,5682,32251,3162,5240,1124,27011,3291,21009,2010,32025,2698,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1441400,15373,812602,10647,67547,4672,15570,2446,51977,4235,106649,6091,119842,5446,35562,3433,72741,4219,73173,4481,54678,4483,18495,2199,14415,2081,29382,2819,18241,2152,11141,1799,75147,5053,46349,3766,329,234,28469,3413,79907,4986,31999,2782,47908,4023,52694,3388,14702,1983,37992,3176,33613,3255,51930,4173,628798,10186,9289,1721,1986,498,7303,1666,11335,2152,24195,2545,12065,2170,65984,4278,14378,2108,10735,1834,3643,979,9219,1638,56150,3886,44710,3275,11440,2079,51373,3290,34219,3040,280,216,16874,2239,256660,7279,89111,4513,167549,7023,48574,3842,13689,2010,34885,3371,26709,2665,42867,4018,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,418266,6615,229362,4627,7998,1220,7108,1111,890,624,27720,2651,39033,2460,10303,1658,27530,2414,13579,1503,9851,1381,3728,914,5394,1251,11581,1493,8683,1367,2898,790,18424,1802,11393,1514,0,165,7031,1228,30868,2343,14252,1573,16616,1586,12338,1940,3709,1053,8629,1584,10258,1635,14336,1883,188904,4556,1208,341,1167,335,41,69,1561,556,11793,1619,2443,809,20977,2277,2800,778,2040,659,760,332,2888,899,19007,2070,16750,1995,2257,624,15917,2158,11146,1780,0,165,4771,1098,81885,3670,24844,2251,57041,3128,10076,1517,1621,724,8455,1318,7631,1515,10718,1536,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2166795,13217,1158841,9250,8675,1573,7603,1532,1072,429,131215,5781,87990,4117,35147,3990,94524,4641,75686,4047,61546,3624,14140,1817,28117,2544,76152,4431,46836,3558,29316,2627,211409,6457,151121,5888,876,511,59412,4434,131676,5300,61626,4216,70050,4096,66956,4834,14754,1901,52202,4449,53724,3215,157570,6613,1007954,10023,2788,1030,2522,991,266,304,16779,1938,32028,2683,14301,2247,68432,4041,21058,2189,17402,2206,3656,857,20382,2389,89429,4133,64311,3894,25118,2619,143466,5775,104440,4549,1010,515,38016,3512,346147,7715,114918,6214,231229,6824,52322,3729,10565,1451,41757,3441,51521,3918,149301,6026,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2246168,19509,1274463,13114,4272,966,3318,873,954,454,111847,5308,192500,7424,45234,3534,112854,5259,71966,3937,56212,4051,15754,1869,37439,2549,112325,4972,87804,3998,24521,2686,202573,6733,152996,5930,978,510,48599,4125,192516,7533,90738,4725,101778,5636,74405,5073,17270,2119,57135,4845,45617,3825,70915,4099,971705,12408,1295,495,1180,484,115,140,9202,1615,79294,4233,18017,2130,74890,4722,18763,1871,15504,1757,3259,750,20761,2114,100437,4867,86684,4665,13753,1986,126958,5631,99171,4205,1748,691,26039,2760,391186,10772,134895,6075,256291,9135,53082,3956,13459,1962,39623,3748,35771,3420,42049,3333,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2841439,18127,1624310,11609,32349,2464,28247,2401,4102,860,123761,5531,493623,8852,60163,3500,143910,5090,100993,4683,75756,3946,25237,2212,28498,2653,81883,4466,55577,3591,26306,2498,164142,5391,99208,4437,1310,507,63624,3368,175625,6201,78422,3879,97203,4439,81916,5133,21664,2520,60252,4202,66326,3450,71121,2943,1217129,13306,5352,1029,4926,977,426,238,11060,1443,166499,5385,19685,1906,119015,4373,34956,2848,27687,2659,7269,1171,18042,2193,107853,4408,86483,4105,21370,2143,109562,4890,72170,3679,736,326,36656,2578,449718,9826,136840,5420,312878,8442,70265,3644,15905,1956,54360,3193,47462,3123,57660,3457,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1889458,13688,1079513,9824,46054,2310,39482,2124,6572,929,90725,3977,232284,6810,47560,2880,106781,4719,78403,3634,63274,3609,15129,1454,23306,1855,78394,4159,62202,3912,16192,1983,123665,4991,82416,4314,1385,485,39864,3156,113722,4466,49707,2960,64015,3262,54933,3579,17831,2507,37102,3209,42491,2739,41195,2704,809945,7904,6211,845,5458,770,753,407,8572,1379,94228,4063,19583,1924,78238,4212,21097,1753,17392,1678,3705,735,17007,1798,89684,4220,76658,3890,13026,1576,78221,4013,54242,3538,1375,411,22604,2242,283282,6814,81663,3425,201619,6088,40616,2630,11083,1477,29533,2468,32393,2331,40813,2526,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,851496,11567,464345,7117,24110,2737,12908,1754,11202,2058,52594,3714,96733,5482,18399,2599,46489,4018,40535,3251,32858,2784,7677,1552,6575,1375,18322,2551,12339,2178,5983,1398,32153,2703,19047,2188,451,465,12655,2114,48460,3749,22948,2509,25512,3009,24556,3248,9979,1891,14577,2510,23591,2963,31828,3111,387151,8289,2762,957,2185,866,577,423,3578,920,37853,2970,7518,1656,40491,4066,11904,1816,9251,1667,2653,904,6012,1413,29956,2996,25671,2720,4285,1042,22844,2653,14405,1940,267,245,8172,1744,158658,6063,57037,4106,101621,5380,27674,2864,8277,1529,19397,2285,13666,2327,24235,2733,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1941118,15284,1074413,9721,32573,3163,28359,2924,4214,923,99276,5441,200769,5726,44982,3175,111428,5554,92733,4793,70960,4304,21773,2252,29131,2595,67662,3978,48467,3512,19195,2096,108662,5678,65221,3636,994,450,42447,3772,119313,5105,56959,3982,62354,3854,60204,3743,14588,1863,45616,3600,47642,3350,60038,3884,866705,10926,4939,976,4121,889,818,375,9311,1699,72276,4775,14205,1969,87471,4873,22292,2316,17532,2133,4760,1091,19377,1857,92978,4492,77871,3844,15107,2348,82707,4457,54764,3993,998,367,26945,2575,328904,8752,105259,4513,223645,8535,50425,4254,10074,1646,40351,3768,34561,2495,47259,3122,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,311452,6319,177524,3966,22877,2020,15977,1533,6900,1452,22545,2022,14117,1754,6708,1201,19941,2102,15673,1896,12771,1844,2902,710,3552,1071,8697,1504,5960,1385,2737,689,14661,1878,10413,1609,26,45,4222,979,18215,2219,8828,1466,9387,1596,8909,1278,2661,793,6248,1263,7394,1177,14235,1710,133928,4395,5241,1102,3962,899,1279,564,2227,675,3038,811,2472,828,15888,1885,3659,926,2600,765,1059,429,2913,948,13638,1771,10675,1492,2963,826,10494,1497,7985,1301,18,33,2491,843,47361,3108,14298,1643,33063,2750,10333,1625,1715,537,8618,1556,4513,1029,12151,1518,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,676597,7136,389274,4832,29875,1867,29066,1818,809,337,45018,2567,65495,3127,16941,1581,35755,2590,38200,2523,29321,2414,8879,1430,7873,1138,24963,1978,20234,1623,4729,1276,34276,2456,21872,2148,274,169,12130,1395,38354,2637,18838,1703,19516,1825,16969,2657,4360,1055,12609,2473,16330,1530,19225,2025,287323,5165,4308,912,4181,890,127,128,4363,1025,25194,1959,4718,787,28548,2348,7409,1074,5707,935,1702,516,5174,877,34224,2415,30753,2186,3471,753,23010,1894,14254,1482,264,173,8492,1164,107882,3873,35136,2451,72746,3222,15990,2081,2434,676,13556,1963,10053,1524,16450,1485,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,865223,11352,485580,7938,17791,2198,4287,1410,13504,1971,44202,4026,30139,2677,13785,1801,44733,3555,38115,3073,32114,2894,6001,1215,11690,1639,23406,2433,11405,1647,12001,2049,57436,4158,26696,2733,238,264,30502,3296,35431,3168,14298,1867,21133,2126,120016,5343,43754,4415,76262,4530,17134,2366,31702,3156,379643,7994,2890,941,540,290,2350,860,4951,1070,12112,1989,6328,1507,38657,3353,12438,2261,9984,2041,2454,816,5126,1051,28180,2389,19160,2233,9020,1525,37861,2741,21053,2153,373,293,16435,2088,98221,4920,34037,2827,64184,4018,93950,5253,33210,3266,60740,4281,17960,2698,20969,2397,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,463976,7804,270405,5247,2766,704,2620,654,146,188,29385,3005,62327,3299,11751,1765,27434,2278,16175,2015,11964,1731,4211,970,7045,1330,14440,1954,10607,1765,3833,1038,35449,2719,23846,2348,46,77,11557,1890,25284,2628,12643,1716,12641,1760,15344,2310,4689,1299,10655,1931,10659,1632,12346,1801,193571,5146,915,527,692,398,223,359,1680,665,22741,2536,3677,838,18002,2033,5518,971,4077,888,1441,539,4306,1278,18396,2229,15594,2141,2802,750,18384,2256,13716,1777,219,202,4449,1196,72664,3891,27394,2402,45270,3367,10890,1378,1953,613,8937,1242,7633,1455,8765,1411,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2974774,18934,1711013,12442,4602,967,3621,937,981,422,155866,6400,198061,6440,81401,4231,168073,6995,152542,6101,129713,5921,22829,2485,61711,3565,168594,6319,131032,5742,37562,3062,256591,7085,180517,6373,2327,733,73747,4597,190164,6503,87085,4235,103079,5041,114351,6069,31144,3089,83207,4880,67902,5016,91155,4542,1263761,12917,1944,668,1403,614,541,332,13711,2065,108521,4798,37621,3242,112562,5080,35470,2908,30219,2799,5251,1070,34195,3163,132481,6060,108198,5327,24283,2505,150821,5565,108006,5040,2232,768,40583,3106,450467,10879,148949,5823,301518,9018,70632,4940,19281,2205,51351,4058,50622,3574,64714,4431,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,593312,9135,339498,6136,26532,2688,10207,1740,16325,1996,39196,3507,27360,2810,11025,1748,33860,3177,26597,3054,18834,2621,7763,1429,6184,1155,10481,1645,5348,1201,5133,1154,43238,3497,30790,2686,41,68,12407,1913,39421,3072,20833,2269,18588,2181,24289,3271,7328,1619,16961,2527,15355,1792,35960,2999,253814,6061,3435,997,1758,633,1677,687,2189,749,9717,1601,3188,874,24438,2910,5701,1230,4047,1176,1654,560,4067,1070,19133,2140,14422,1896,4711,1106,24312,2358,18406,1990,0,195,5906,1400,97859,4171,39395,3104,58464,3676,20291,2386,5949,1178,14342,2119,9528,1483,29956,3393,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
