GEO_ID,B17020H_001E,B17020H_001M,B17020H_002E,B17020H_002M,B17020H_003E,B17020H_003M,B17020H_004E,B17020H_004M,B17020H_005E,B17020H_005M,B17020H_006E,B17020H_006M,B17020H_007E,B17020H_007M,B17020H_008E,B17020H_008M,B17020H_009E,B17020H_009M,B17020H_010E,B17020H_010M,B17020H_011E,B17020H_011M,B17020H_012E,B17020H_012M,B17020H_013E,B17020H_013M,B17020H_014E,B17020H_014M,B17020H_015E,B17020H_015M,B17020H_016E,B17020H_016M,B17020H_017E,B17020H_017M,NAME,B17020H_001MA,B17020H_001EA,B17020H_002MA,B17020H_002EA,B17020H_003EA,B17020H_003MA,B17020H_004EA,B17020H_004MA,B17020H_005EA,B17020H_005MA,B17020H_006MA,B17020H_006EA,B17020H_007MA,B17020H_007EA,B17020H_008EA,B17020H_008MA,B17020H_009MA,B17020H_009EA,B17020H_010EA,B17020H_010MA,B17020H_011EA,B17020H_011MA,B17020H_012EA,B17020H_012MA,B17020H_013EA,B17020H_013MA,B17020H_014MA,B17020H_014EA,B17020H_015MA,B17020H_015EA,B17020H_016EA,B17020H_016MA,B17020H_017EA,B17020H_017MA,state
0400000US13,5335500,6524,670864,17796,55827,4783,54082,4968,53076,4635,406533,12264,71745,4442,22376,2313,7225,1160,4664636,18806,283509,5716,329737,7754,345103,7803,2598890,13663,802043,8908,227632,4673,77722,4230,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309525,1432,34108,3341,1121,506,1406,692,1482,612,22789,2430,5543,1204,1164,537,603,355,275417,3415,15671,860,11655,1177,10385,1240,163909,2821,55959,2129,12637,1044,5201,927,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1318883,1633,183342,13749,17195,2381,17045,4408,17048,2607,107438,7282,17406,2727,4424,1058,2786,887,1135541,13680,84824,3055,91441,4754,92763,4583,598663,7862,190540,4675,57767,1945,19543,1854,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7903192,6076,748920,18021,60756,4268,56704,4850,58193,4163,449156,11020,78150,3974,29729,2758,16232,1823,7154272,19559,418192,5871,459983,6977,503541,7830,4047876,13960,1182564,8109,374791,5045,167325,5318,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5141055,5154,642529,19093,64478,5201,61853,4961,55160,4372,379807,10871,54112,3598,17464,1601,9655,1363,4498526,19676,285435,6451,318858,6131,342989,6321,2499653,11956,737982,7629,219344,5001,94265,4848,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2623109,3142,281838,11129,23773,2655,24911,3102,22084,2192,167568,6859,24968,1971,10946,1241,7588,1149,2341271,11858,160383,3938,166129,3961,172428,3938,1264447,8235,392164,4038,127831,3365,57889,3000,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2173394,2265,235704,11458,25275,3457,19759,2150,15233,1998,137520,6431,23132,2393,8508,1247,6277,1062,1937690,11552,133274,4228,139864,4115,148079,3546,1060833,7577,311608,4120,100905,2842,43127,2630,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3669566,2670,634039,17592,67134,4723,60613,4748,53425,4196,363346,10393,60215,3418,21714,2100,7592,1207,3035527,17924,185349,4880,203172,5553,228199,5966,1696806,12065,522294,5402,146537,3497,53170,3429,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2693750,3515,319318,13655,25390,3632,26392,3619,24074,2701,185470,9252,38056,3667,14370,1667,5566,995,2374432,14323,160126,4699,163538,5341,169323,5149,1332926,10646,389734,5540,116353,2804,42432,2560,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1217515,1927,160366,8364,11988,1968,12286,1901,12761,1922,93328,5350,20657,2169,6494,989,2852,646,1057149,8719,55076,2530,64309,3392,71953,2570,579404,6068,201680,3280,61892,2099,22835,1794,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3083846,4153,212040,10168,14779,2320,13710,2331,14728,2363,123342,7023,27155,2619,10885,1873,7441,1242,2871806,10403,168212,3250,183543,4115,198544,4510,1617635,8607,491055,5214,146006,3141,66811,2848,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4833986,6233,400486,16573,25150,3026,25918,3697,31026,3690,234036,10789,49160,3924,23114,2332,12082,1866,4433500,17464,241158,4429,269474,6811,302032,6812,2531078,12241,747130,8371,231110,4988,111518,4855,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7365591,4116,960154,21604,92636,5813,81936,5152,81859,4377,569229,13489,92608,3940,27772,2339,14114,1574,6405437,21885,357367,6769,415427,7685,464058,6764,3543795,14583,1124598,7646,348446,4633,151746,4793,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4340242,3123,356884,13380,23364,2560,27821,3538,21373,2400,219082,7914,36074,2558,18324,1701,10846,1421,3983358,13777,262434,3951,273311,4692,295507,4299,2237414,11000,637900,6064,196798,3879,79994,3460,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1667689,3449,245787,15249,23289,3373,22498,3293,19630,2796,139586,8774,25443,2370,10687,1452,4654,1116,1421902,15205,86710,3797,99308,3511,103263,4697,769227,9460,256937,4293,79558,2636,26899,2292,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4728222,4163,626291,21827,66142,5358,55281,4843,53657,4075,352856,12505,64430,3963,24037,2182,9888,1292,4101931,22167,256628,6280,279475,6568,297457,6398,2276340,13873,690822,7786,215784,4138,85425,3857,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,865133,1064,122536,8118,11572,2026,9722,1759,8533,1945,73375,4631,12714,1630,4180,831,2440,765,742597,8147,46869,1971,47801,2536,49996,2394,401775,5411,139216,2892,40920,1999,16020,1802,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1470175,1888,143244,6751,14251,2005,9627,1656,10522,1504,84138,4049,13645,1551,7090,1178,3971,786,1326931,6890,92388,2758,101426,3121,96485,2961,725356,5472,213290,3451,70293,1954,27693,1839,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1435809,2801,153761,7641,9906,1865,10841,2029,10707,1861,93001,5110,21864,2437,4968,1283,2474,700,1282048,8160,66420,2609,71220,2780,76048,3085,707376,6082,261442,4555,71507,2561,28035,2464,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1173042,2422,94260,7442,7115,1712,6644,1443,8495,2018,57378,4862,9301,1468,3568,922,1759,572,1078782,7943,58347,2419,69572,3194,79043,3190,612794,6229,186840,3751,52654,1896,19532,1569,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5011453,5716,330915,14788,24372,3275,29457,3812,27116,3561,175987,8861,43768,3742,18901,2525,11314,1494,4680538,15450,254605,4666,299629,6070,345392,6533,2568553,11504,807408,6098,265763,5039,139188,4609,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,806601,1559,101944,7891,5798,1315,8105,2096,5268,1320,60464,5002,15774,2182,5338,1190,1197,519,704657,7656,34587,1561,35017,2165,38350,2503,364363,6050,163334,3313,50607,2045,18399,1902,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10896775,10026,1114585,26787,104549,6424,96175,5436,89112,6032,617091,16693,125958,4729,50130,3203,31570,2696,9782190,28633,541600,8237,586093,8915,641884,8169,5520372,19078,1673975,10419,553493,8237,264773,6950,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6186423,5773,760449,20091,59688,4409,59539,4770,58816,4519,455030,12271,84734,4380,27495,2467,15147,1515,5425974,22181,306162,5251,355758,6437,369402,7418,3006758,15747,984186,8566,298331,4878,105377,4396,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,610644,941,53332,4237,3137,1307,2167,704,1948,631,35448,2998,5154,841,3663,644,1815,555,557312,4269,41908,1668,38708,2237,40937,2097,316083,3595,80677,1926,27395,1393,11604,1222,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9065011,6021,1149533,26745,109570,5954,109212,6307,100765,6768,672025,14566,101982,4504,39971,2938,16008,1928,7915478,27641,478358,6946,520088,8409,590342,8720,4379997,15657,1349035,8767,414158,5328,183500,5175,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2529208,2164,334630,11244,33343,3016,29684,2749,26332,2593,193448,6903,33327,1966,12757,1250,5739,931,2194578,10755,133413,3671,142801,3906,145213,3585,1209681,7379,391585,4129,127894,2647,43991,2658,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2987669,2803,426766,15995,35904,4381,28362,3323,29123,3254,264272,11587,47781,4095,14171,1841,7153,1378,2560903,16040,136395,4917,149712,4569,164318,4480,1395168,12221,507062,6371,142518,3559,65730,3645,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9710832,6096,962787,27444,85742,5864,76607,4904,68672,4889,551419,16321,111604,4529,43362,2933,25381,2016,8748045,27778,483777,6573,536666,6697,601057,8166,4814178,17562,1548760,9275,529277,6690,234330,5562,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,753552,3380,65921,5683,5457,1322,4197,1160,4004,1144,40010,3488,6387,1140,3645,1032,2221,768,687631,6617,32652,2116,36576,2410,45449,2624,389427,4520,124952,2633,35844,1944,22731,1949,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2972084,3145,374469,17143,36603,3863,33560,3797,27478,3193,216451,11100,40803,3680,13713,1461,5861,1058,2597615,17171,147038,4975,163625,5613,176574,5992,1409130,11644,507087,6684,146032,3624,48129,3318,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,682279,1601,66873,4956,5263,1069,6190,1379,4717,1199,38427,3304,5833,987,4188,1191,2255,723,615406,5371,45296,1651,46043,2258,43905,2002,331356,4283,103265,2659,32795,1686,12746,1309,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4754842,3618,676651,19583,68055,4802,60576,4722,59446,4519,388710,12193,67539,4162,24717,2421,7608,1118,4078191,19570,235456,5833,262786,5825,290690,6049,2259802,12670,737959,7232,217575,4131,73923,3832,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11365596,6717,1070030,22655,83508,6330,81392,6356,77859,5195,651505,14421,114066,6400,42978,3177,18722,2308,10295566,22676,635425,8158,684749,11261,716590,10474,5776017,16843,1754133,10403,532066,7436,196586,6415,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2270747,3564,224736,12811,24180,3157,22156,3301,21064,3412,133350,7143,15785,1739,5836,1207,2365,655,2046011,12614,200029,3996,203881,4572,189892,4267,1111767,7828,239772,4517,72417,2165,28253,1938,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,567384,773,67578,4954,6051,1167,5442,1163,5208,967,39029,2900,7571,1513,2719,746,1558,749,499806,4971,27327,1490,30823,1532,34681,1489,278106,3521,93728,2328,25584,1404,9557,1165,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5108538,4906,450581,18274,38011,3561,32458,4442,32127,3411,277540,11596,44683,3556,16291,1994,9471,1245,4657957,19824,283825,4972,310273,6128,321273,7409,2631206,13495,789923,7680,229641,4083,91816,3772,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4854186,3627,543367,18287,35113,3726,41827,3720,43652,4726,339491,11154,56763,4247,18476,2114,8045,1491,4310819,18555,258140,5123,260735,5794,281897,6009,2433770,13095,771909,6969,211929,4166,92439,4073,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1676213,2400,296013,11388,31473,3355,28878,3013,24927,2555,166931,7271,30123,2502,9747,1678,3934,963,1380200,11493,73280,3777,81317,3488,93564,3495,754013,7648,268505,4355,79763,2643,29758,2167,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4624468,3281,465506,12255,36907,3455,31999,3182,32421,2376,277939,7775,48150,2694,23769,1938,14321,1974,4158962,12700,250667,4252,273280,4758,302995,4681,2323490,8690,701242,6410,214481,3807,92807,3457,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,483795,2267,42904,4741,4365,1309,3123,1286,3371,1192,24878,3038,4896,1016,1375,423,896,348,440891,4945,31643,1809,33549,2032,31418,1893,245914,4143,72870,2415,17557,1406,7940,1279,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,21652,3157,6847,1509,442,416,593,499,446,296,3929,1070,901,472,415,274,121,126,14805,3046,1093,768,1090,678,448,266,8920,2135,2494,881,515,312,245,245,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
