GEO_ID,C03002_001E,C03002_001M,C03002_002E,C03002_002M,C03002_003E,C03002_003M,C03002_004E,C03002_004M,C03002_005E,C03002_005M,C03002_006E,C03002_006M,C03002_007E,C03002_007M,C03002_008E,C03002_008M,C03002_009E,C03002_009M,C03002_010E,C03002_010M,C03002_011E,C03002_011M,C03002_012E,C03002_012M,NAME,C03002_001EA,C03002_001MA,C03002_002MA,C03002_002EA,C03002_003MA,C03002_003EA,C03002_004EA,C03002_004MA,C03002_005EA,C03002_005MA,C03002_006MA,C03002_006EA,C03002_007EA,C03002_007MA,C03002_008EA,C03002_008MA,C03002_009MA,C03002_009EA,C03002_010EA,C03002_010MA,C03002_011EA,C03002_011MA,C03002_012MA,C03002_012EA,state
0400000US13,9992167,-555555555,9084767,2050,5454931,5003,3050004,10455,17488,2379,354384,5379,3297,968,28871,5858,175792,10341,9766,3021,166026,9821,907400,2050,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1404054,-555555555,1265990,-555555555,322726,450,27834,1569,1727,587,518976,9986,125836,4771,699,385,268192,10792,2605,1222,265587,10811,138064,-555555555,Hawaii,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,15
0400000US16,1612136,-555555555,1421886,-555555555,1340870,560,8532,1706,16578,1803,24343,1749,1558,530,430,333,29575,3362,1037,944,28538,3351,190250,-555555555,Idaho,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,16
0400000US17,12882135,-555555555,10763621,1158,8073211,3297,1806889,7871,13355,1803,631214,4800,2911,850,19081,3471,216960,7675,10810,2367,206150,7758,2118514,1158,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6570902,-555555555,6150325,1916,5295482,3007,594384,6607,10999,1660,115937,3578,2304,1476,10707,3357,120512,5992,2989,1698,117523,5656,420577,1916,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3090416,-555555555,2923491,1840,2704424,2726,100538,3183,6770,1091,62810,2441,1542,906,3739,2071,43668,4176,1305,856,42363,4074,166925,1840,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2893957,-555555555,2571533,589,2229934,997,165409,4057,19727,1996,72896,2949,1371,628,1967,972,80229,4803,2129,849,78100,4732,322424,589,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4395295,-555555555,4252204,3096,3765523,1913,345918,6570,6309,1241,53042,2404,1900,939,2598,1047,76914,6342,2862,1625,74052,6242,143091,3096,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4625470,-555555555,4406850,2764,2753492,1521,1484931,5704,24664,2367,73672,2536,673,561,4403,1695,65015,5266,1883,738,63132,5133,218620,2764,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328302,-555555555,1309870,509,1247425,1247,13056,1244,8123,1374,13479,1219,265,245,1092,1246,26430,2190,178,189,26252,2169,18432,509,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5928814,-555555555,5397065,379,3152100,2516,1727400,8931,14147,1712,350176,4184,2588,1484,13703,2921,136951,9493,4361,1466,132590,9351,531749,379,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6692824,-555555555,5989145,-555555555,4995261,4686,429760,6252,8690,1537,386018,4897,1329,643,34202,5050,133885,7791,16086,3314,117799,7164,703679,-555555555,Massachusetts,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,25
0400000US26,9895622,-555555555,9430203,1054,7514628,2081,1361251,8217,45590,3138,265437,4441,2091,923,10516,2221,230690,9233,6223,1448,224467,9501,465419,1054,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5420380,-555555555,5153530,888,4438070,2394,289817,5826,54461,2922,232661,3545,1503,566,7872,2302,129146,7197,3200,1234,125946,6914,266850,888,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2991207,-555555555,2910752,3841,1716080,2120,1124524,6862,11651,1689,27784,2398,268,226,2472,2096,27973,3711,566,424,27407,3748,80455,3841,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6044171,-555555555,5814423,1928,4859130,2157,686360,6467,19350,2455,102267,3399,5050,1245,6793,2877,135473,7815,1849,843,133624,7743,229748,1928,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1015165,-555555555,981984,794,883575,384,3050,795,67219,2753,6273,937,491,402,119,134,21257,2839,31,45,21226,2837,33181,794,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1868516,-555555555,1685334,830,1512709,1097,84182,3087,12796,1671,36904,1497,1654,1229,2728,1548,34361,3234,302,257,34059,3223,183182,830,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2790136,-555555555,2023082,-555555555,1453526,2213,225397,4128,23689,1807,211610,3866,17632,1250,4701,2327,86527,5919,2620,1458,83907,5785,767054,-555555555,Nevada,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,32
0400000US33,1323459,-555555555,1281654,448,1209037,2045,13319,1777,2544,867,31115,1789,106,129,2716,2026,22817,2691,738,526,22079,2722,41805,448,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8899339,-555555555,7215325,-555555555,5099422,4698,1135008,7095,8701,1308,796851,5965,1118,596,39904,5145,134321,8944,12487,2845,121834,8614,1684014,-555555555,New Jersey,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,34
0400000US35,2085287,-555555555,1098734,-555555555,819078,878,36617,1786,176373,2896,26093,2002,1220,569,2821,1070,36532,3921,831,572,35701,3935,986553,-555555555,New Mexico,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,35
0400000US36,19651127,-555555555,16044419,387,11185549,7594,2831270,10223,47556,2909,1543550,8881,7171,2828,105872,9513,323451,11996,31481,4990,291970,11185,3606708,387,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9848060,-555555555,8980855,2102,6326195,4067,2090265,11021,104445,3478,236999,4473,5493,2632,22585,5657,194873,10665,6219,1760,188654,10345,867205,2102,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,723393,-555555555,705762,864,632146,452,10370,1899,39862,1853,9096,1178,260,302,266,264,13762,2073,150,140,13612,2068,17631,864,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11570808,-555555555,11187695,2189,9295777,3759,1387905,9046,14859,1924,210648,4692,3047,901,14021,3002,261438,9516,6853,1736,254585,9281,383113,2189,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3850568,-555555555,3480912,-555555555,2596766,1021,273887,4088,277592,6049,69664,2982,5354,2069,2753,1081,254896,7332,2052,713,252844,7279,369656,-555555555,Oklahoma,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,40
0400000US41,3930065,-555555555,3446304,-555555555,3039839,1980,67906,2971,33392,2552,150484,4609,13733,1852,4410,1682,136540,5841,1905,905,134635,5648,483761,-555555555,Oregon,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,41
0400000US42,12773801,-555555555,11965654,1150,9994679,3891,1354237,7606,14036,1779,381204,4704,919,600,17944,3737,202635,8962,8007,2489,194628,8256,808147,1150,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051511,-555555555,908658,-555555555,784547,2681,55745,2884,3658,878,32706,2437,457,464,9724,2936,21821,3506,1890,822,19931,3347,142853,-555555555,Rhode Island,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,44
0400000US45,4774839,-555555555,4521479,1236,3047248,1431,1311413,5498,13777,1636,64514,3094,2939,1377,4466,1334,77122,5834,2898,1427,74224,5689,253360,1236,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,844877,-555555555,817691,770,705020,1070,12696,1908,69313,2984,9105,1240,420,367,122,141,21015,3227,254,208,20761,3199,27186,770,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6495978,-555555555,6186754,1854,4862093,2086,1095847,7055,14023,2438,98505,3215,2319,1007,6743,2043,107224,7202,2461,961,104763,7050,309224,1854,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26448193,-555555555,16293788,1049,11623414,4077,3068699,11437,58957,5101,1078387,10484,17577,2708,33373,5150,413381,13778,25416,4370,387965,13384,10154405,1049,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2900872,-555555555,2513303,-555555555,2306939,2989,30363,2074,30968,2449,62165,2699,27215,1786,5273,2798,50380,4356,1447,699,48933,4312,387569,-555555555,Utah,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,49
0400000US50,626630,-555555555,617084,296,588831,297,6861,950,1571,502,7625,1129,38,65,313,239,11845,1375,195,146,11650,1376,9546,296,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8260405,-555555555,7552443,2729,5246262,2185,1563768,8467,14577,1828,481270,5883,4935,1291,15271,2924,226360,9943,5782,1473,220578,9996,707962,2729,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6971406,-555555555,6139430,416,4941666,2122,249003,6596,80474,4662,532200,8140,40709,2741,8366,2009,287012,11081,3961,1300,283051,10917,831976,416,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1854304,-555555555,1827718,1599,1717430,1686,62059,3014,1632,660,10306,1496,1547,953,2375,1576,32369,2731,208,172,32161,2720,26586,1599,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5742713,-555555555,5380306,1485,4735896,1917,351135,4580,46176,2176,141701,3249,1381,594,4557,1709,99460,5393,2825,858,96635,5489,362407,1485,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,582658,-555555555,530922,1155,493652,2184,7359,1381,11878,1576,5256,1231,185,169,514,778,12078,1908,138,133,11940,1901,51736,1155,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3615086,-555555555,32898,3619,22063,3136,2438,789,142,165,1534,853,51,81,850,521,5820,1360,60,114,5760,1360,3582188,3619,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
