GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001EA,B03002_001MA,B03002_002EA,B03002_002MA,B03002_003MA,B03002_003EA,B03002_004MA,B03002_004EA,B03002_005MA,B03002_005EA,B03002_006EA,B03002_006MA,B03002_007MA,B03002_007EA,B03002_008EA,B03002_008MA,B03002_009EA,B03002_009MA,B03002_010MA,B03002_010EA,B03002_011EA,B03002_011MA,B03002_012EA,B03002_012MA,B03002_013EA,B03002_013MA,B03002_014MA,B03002_014EA,B03002_015MA,B03002_015EA,B03002_016MA,B03002_016EA,B03002_017EA,B03002_017MA,B03002_018MA,B03002_018EA,B03002_019EA,B03002_019MA,B03002_020MA,B03002_020EA,B03002_021MA,B03002_021EA,state
0400000US19,3090416,-555555555,2923491,1840,2704424,2726,100538,3183,6770,1091,62810,2441,1542,906,3739,2071,43668,4176,1305,856,42363,4074,166925,1840,119484,6129,1892,686,860,443,621,696,98,114,34802,5215,9168,2460,5532,1894,3636,1509,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2893957,-555555555,2571533,589,2229934,997,165409,4057,19727,1996,72896,2949,1371,628,1967,972,80229,4803,2129,849,78100,4732,322424,589,246096,7121,2837,906,4511,1702,323,367,45,79,53273,6287,15339,2505,7264,1560,8075,2080,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4395295,-555555555,4252204,3096,3765523,1913,345918,6570,6309,1241,53042,2404,1900,939,2598,1047,76914,6342,2862,1625,74052,6242,143091,3096,89051,4544,4246,1444,1125,729,145,169,230,280,37479,4329,10815,2439,5152,1461,5663,1960,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4625470,-555555555,4406850,2764,2753492,1521,1484931,5704,24664,2367,73672,2536,673,561,4403,1695,65015,5266,1883,738,63132,5133,218620,2764,153804,6948,7984,1982,2748,1358,555,522,0,203,40623,5490,12906,2568,5349,1616,7557,2139,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328302,-555555555,1309870,509,1247425,1247,13056,1244,8123,1374,13479,1219,265,245,1092,1246,26430,2190,178,189,26252,2169,18432,509,13045,1378,561,430,119,139,580,576,4,12,2719,1105,1404,587,290,225,1114,547,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5928814,-555555555,5397065,379,3152100,2516,1727400,8931,14147,1712,350176,4184,2588,1484,13703,2921,136951,9493,4361,1466,132590,9351,531749,379,264235,13665,27564,3934,3083,1193,4254,1800,465,517,199639,13971,32509,6561,12510,2852,19999,5964,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6692824,-555555555,5989145,-555555555,4995261,4686,429760,6252,8690,1537,386018,4897,1329,643,34202,5050,133885,7791,16086,3314,117799,7164,703679,-555555555,335120,12844,44667,6387,5268,1974,2299,993,228,206,251367,13026,64730,7003,15943,2705,48787,6892,Massachusetts,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9895622,-555555555,9430203,1054,7514628,2081,1361251,8217,45590,3138,265437,4441,2091,923,10516,2221,230690,9233,6223,1448,224467,9501,465419,1054,314428,7578,16986,3545,8130,2116,969,557,176,184,89571,7083,35159,3840,16311,2436,18848,2947,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5420380,-555555555,5153530,888,4438070,2394,289817,5826,54461,2922,232661,3545,1503,566,7872,2302,129146,7197,3200,1234,125946,6914,266850,888,158017,6651,4710,1313,4723,1797,1352,747,250,250,80183,6318,17615,2482,7783,1739,9832,2019,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2991207,-555555555,2910752,3841,1716080,2120,1124524,6862,11651,1689,27784,2398,268,226,2472,2096,27973,3711,566,424,27407,3748,80455,3841,48560,4062,3756,1402,1663,889,375,595,0,208,21805,3092,4296,1551,2234,1278,2062,974,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6044171,-555555555,5814423,1928,4859130,2157,686360,6467,19350,2455,102267,3399,5050,1245,6793,2877,135473,7815,1849,843,133624,7743,229748,1928,144841,6204,5928,1826,3447,1203,359,290,441,637,58218,5805,16514,2990,9521,2380,6993,1560,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1015165,-555555555,981984,794,883575,384,3050,795,67219,2753,6273,937,491,402,119,134,21257,2839,31,45,21226,2837,33181,794,21165,2448,171,240,1997,1195,275,283,0,165,4934,1411,4639,1607,1917,955,2722,1321,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1868516,-555555555,1685334,830,1512709,1097,84182,3087,12796,1671,36904,1497,1654,1229,2728,1548,34361,3234,302,257,34059,3223,183182,830,137649,5523,1828,776,1609,696,452,488,0,157,33143,5177,8501,2545,6630,2401,1871,800,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2790136,-555555555,2023082,-555555555,1453526,2213,225397,4128,23689,1807,211610,3866,17632,1250,4701,2327,86527,5919,2620,1458,83907,5785,767054,-555555555,453338,15746,8782,2430,6327,2000,3511,1483,670,443,263545,16119,30881,4323,15382,2895,15499,3227,Nevada,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1323459,-555555555,1281654,448,1209037,2045,13319,1777,2544,867,31115,1789,106,129,2716,2026,22817,2691,738,526,22079,2722,41805,448,27720,2687,2781,1559,538,623,41,87,0,185,8153,2351,2572,1303,437,351,2135,1164,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8899339,-555555555,7215325,-555555555,5099422,4698,1135008,7095,8701,1308,796851,5965,1118,596,39904,5145,134321,8944,12487,2845,121834,8614,1684014,-555555555,969053,24063,80828,9264,7721,2581,5028,1362,515,461,537852,22159,83017,8878,34041,4867,48976,7484,New Jersey,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085287,-555555555,1098734,-555555555,819078,878,36617,1786,176373,2896,26093,2002,1220,569,2821,1070,36532,3921,831,572,35701,3935,986553,-555555555,750507,12910,5116,1768,13019,2894,2181,1784,402,348,182458,11588,32870,4424,18958,3273,13912,2796,New Mexico,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19651127,-555555555,16044419,387,11185549,7594,2831270,10223,47556,2909,1543550,8881,7171,2828,105872,9513,323451,11996,31481,4990,291970,11185,3606708,387,1509731,28144,248312,12311,25675,4807,11430,2677,2791,1393,1567526,30607,241243,14444,121203,8981,120040,11304,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9848060,-555555555,8980855,2102,6326195,4067,2090265,11021,104445,3478,236999,4473,5493,2632,22585,5657,194873,10665,6219,1760,188654,10345,867205,2102,485306,14806,31447,5550,8185,2500,1503,672,1168,608,298325,14064,41271,5123,24615,4186,16656,3145,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,723393,-555555555,705762,864,632146,452,10370,1899,39862,1853,9096,1178,260,302,266,264,13762,2073,150,140,13612,2068,17631,864,11332,1286,457,361,352,269,0,149,111,217,4354,1290,1025,614,885,578,140,139,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11570808,-555555555,11187695,2189,9295777,3759,1387905,9046,14859,1924,210648,4692,3047,901,14021,3002,261438,9516,6853,1736,254585,9281,383113,2189,245497,8012,17243,3221,3414,1577,1899,1452,71,116,80468,6760,34521,4028,13851,2354,20670,3579,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3850568,-555555555,3480912,-555555555,2596766,1021,273887,4088,277592,6049,69664,2982,5354,2069,2753,1081,254896,7332,2052,713,252844,7279,369656,-555555555,218942,6451,3129,1058,12317,2157,1769,1399,132,102,100818,6472,32549,3672,12376,2132,20173,3208,Oklahoma,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3930065,-555555555,3446304,-555555555,3039839,1980,67906,2971,33392,2552,150484,4609,13733,1852,4410,1682,136540,5841,1905,905,134635,5648,483761,-555555555,330552,10491,4749,2002,9810,3025,1787,796,305,257,107318,9110,29240,4360,14350,3073,14890,2954,Oregon,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12773801,-555555555,11965654,1150,9994679,3891,1354237,7606,14036,1779,381204,4704,919,600,17944,3737,202635,8962,8007,2489,194628,8256,808147,1150,433015,14321,54784,8077,8819,2611,3579,1526,1322,875,246155,14679,60473,6240,25498,4270,34975,4820,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051511,-555555555,908658,-555555555,784547,2681,55745,2884,3658,878,32706,2437,457,464,9724,2936,21821,3506,1890,822,19931,3347,142853,-555555555,61555,5600,11796,4547,478,435,534,286,74,95,63335,5962,5081,1697,2715,1117,2366,1068,Rhode Island,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4774839,-555555555,4521479,1236,3047248,1431,1311413,5498,13777,1636,64514,3094,2939,1377,4466,1334,77122,5834,2898,1427,74224,5689,253360,1236,162652,6802,8718,1949,520,338,534,364,198,215,67112,6578,13626,2860,8721,2476,4905,1861,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,844877,-555555555,817691,770,705020,1070,12696,1908,69313,2984,9105,1240,420,367,122,141,21015,3227,254,208,20761,3199,27186,770,14092,2138,305,299,2668,927,0,155,0,155,6599,1611,3522,1044,1283,769,2239,752,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6495978,-555555555,6186754,1854,4862093,2086,1095847,7055,14023,2438,98505,3215,2319,1007,6743,2043,107224,7202,2461,961,104763,7050,309224,1854,198036,10246,6608,2127,2078,1235,241,247,671,712,85591,8924,15999,3322,8914,2218,7085,2603,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26448193,-555555555,16293788,1049,11623414,4077,3068699,11437,58957,5101,1078387,10484,17577,2708,33373,5150,413381,13778,25416,4370,387965,13384,10154405,1049,8216953,43701,74167,7574,59905,8558,11520,2488,2315,929,1556042,40816,233503,12264,115033,9073,118470,10613,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2900872,-555555555,2513303,-555555555,2306939,2989,30363,2074,30968,2449,62165,2699,27215,1786,5273,2798,50380,4356,1447,699,48933,4312,387569,-555555555,227595,11150,2391,1420,2357,866,506,300,298,257,134332,10565,20090,3319,13537,2636,6553,1986,Utah,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626630,-555555555,617084,296,588831,297,6861,950,1571,502,7625,1129,38,65,313,239,11845,1375,195,146,11650,1376,9546,296,6317,610,323,184,8,17,15,33,184,243,1320,490,1379,396,400,261,979,386,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8260405,-555555555,7552443,2729,5246262,2185,1563768,8467,14577,1828,481270,5883,4935,1291,15271,2924,226360,9943,5782,1473,220578,9996,707962,2729,480624,11307,28658,4860,5038,2029,3227,1334,873,616,147391,10890,42151,6005,17926,3538,24225,4542,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6971406,-555555555,6139430,416,4941666,2122,249003,6596,80474,4662,532200,8140,40709,2741,8366,2009,287012,11081,3961,1300,283051,10917,831976,416,498039,16965,10334,3087,14719,2796,3893,1316,1626,1077,247218,13886,56147,6150,23916,4162,32231,4455,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1854304,-555555555,1827718,1599,1717430,1686,62059,3014,1632,660,10306,1496,1547,953,2375,1576,32369,2731,208,172,32161,2720,26586,1599,20253,2093,729,416,210,177,149,161,0,190,3695,1284,1550,639,586,322,964,564,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5742713,-555555555,5380306,1485,4735896,1917,351135,4580,46176,2176,141701,3249,1381,594,4557,1709,99460,5393,2825,858,96635,5489,362407,1485,237053,8063,6764,1651,3477,1032,889,501,131,140,92380,7972,21713,3666,9881,2537,11832,2856,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,582658,-555555555,530922,1155,493652,2184,7359,1381,11878,1576,5256,1231,185,169,514,778,12078,1908,138,133,11940,1901,51736,1155,34651,3272,76,88,1797,966,473,522,0,193,10835,2612,3904,1082,2211,907,1693,863,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3615086,-555555555,32898,3619,22063,3136,2438,789,142,165,1534,853,51,81,850,521,5820,1360,60,114,5760,1360,3582188,3619,2574672,21946,278141,12346,15800,3497,9464,1924,35,58,386053,14522,318023,14384,22425,3123,295598,14657,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
