GEO_ID,B19202A_001E,B19202A_001M,NAME,B19202A_001MA,B19202A_001EA,state
0400000US01,26781,719,Alabama,null,null,01
0400000US02,50210,2566,Alaska,null,null,02
0400000US04,32325,627,Arizona,null,null,04
0400000US05,24505,717,Arkansas,null,null,05
0400000US06,41916,433,California,null,null,06
0400000US08,37903,994,Colorado,null,null,08
0400000US09,40835,947,Connecticut,null,null,09
0400000US10,37162,2054,Delaware,null,null,10
0400000US11,90431,4282,District of Columbia,null,null,11
0400000US12,30963,296,Florida,null,null,12
0400000US13,33281,1023,Georgia,null,null,13
0400000US15,42533,3074,Hawaii,null,null,15
0400000US16,27109,1048,Idaho,null,null,16
0400000US17,35768,435,Illinois,null,null,17
0400000US18,29093,559,Indiana,null,null,18
0400000US19,30710,462,Iowa,null,null,19
0400000US20,30278,651,Kansas,null,null,20
0400000US21,25479,685,Kentucky,null,null,21
0400000US22,31061,714,Louisiana,null,null,22
0400000US23,27166,813,Maine,null,null,23
0400000US24,48799,1546,Maryland,null,null,24
0400000US25,39767,1119,Massachusetts,null,null,25
0400000US26,30689,325,Michigan,null,null,26
0400000US27,35696,632,Minnesota,null,null,27
0400000US28,25887,906,Mississippi,null,null,28
0400000US29,29743,661,Missouri,null,null,29
0400000US30,26549,1134,Montana,null,null,30
0400000US31,31388,806,Nebraska,null,null,31
0400000US32,36233,918,Nevada,null,null,32
0400000US33,36638,1270,New Hampshire,null,null,33
0400000US34,41468,770,New Jersey,null,null,34
0400000US35,29614,1349,New Mexico,null,null,35
0400000US36,39091,807,New York,null,null,36
0400000US37,30766,403,North Carolina,null,null,37
0400000US38,33582,2137,North Dakota,null,null,38
0400000US39,30332,364,Ohio,null,null,39
0400000US40,28841,875,Oklahoma,null,null,40
0400000US41,31671,709,Oregon,null,null,41
0400000US42,31122,345,Pennsylvania,null,null,42
0400000US44,36001,1695,Rhode Island,null,null,44
0400000US45,30538,630,South Carolina,null,null,45
0400000US46,30741,692,South Dakota,null,null,46
0400000US47,27262,602,Tennessee,null,null,47
0400000US48,34707,621,Texas,null,null,48
0400000US49,34674,1679,Utah,null,null,49
0400000US50,30557,1754,Vermont,null,null,50
0400000US51,42009,659,Virginia,null,null,51
0400000US53,37105,658,Washington,null,null,53
0400000US54,23059,966,West Virginia,null,null,54
0400000US55,31466,386,Wisconsin,null,null,55
0400000US56,33537,2082,Wyoming,null,null,56
0400000US72,10978,446,Puerto Rico,null,null,72
