GEO_ID,B14007A_001E,B14007A_001M,B14007A_002E,B14007A_002M,B14007A_003E,B14007A_003M,B14007A_004E,B14007A_004M,B14007A_005E,B14007A_005M,B14007A_006E,B14007A_006M,B14007A_007E,B14007A_007M,B14007A_008E,B14007A_008M,B14007A_009E,B14007A_009M,B14007A_010E,B14007A_010M,B14007A_011E,B14007A_011M,B14007A_012E,B14007A_012M,B14007A_013E,B14007A_013M,B14007A_014E,B14007A_014M,B14007A_015E,B14007A_015M,B14007A_016E,B14007A_016M,B14007A_017E,B14007A_017M,B14007A_018E,B14007A_018M,B14007A_019E,B14007A_019M,NAME,B14007A_001EA,B14007A_001MA,B14007A_002MA,B14007A_002EA,B14007A_003EA,B14007A_003MA,B14007A_004MA,B14007A_004EA,B14007A_005EA,B14007A_005MA,B14007A_006EA,B14007A_006MA,B14007A_007EA,B14007A_007MA,B14007A_008MA,B14007A_008EA,B14007A_009MA,B14007A_009EA,B14007A_010EA,B14007A_010MA,B14007A_011EA,B14007A_011MA,B14007A_012MA,B14007A_012EA,B14007A_013EA,B14007A_013MA,B14007A_014MA,B14007A_014EA,B14007A_015MA,B14007A_015EA,B14007A_016EA,B14007A_016MA,B14007A_017MA,B14007A_017EA,B14007A_018EA,B14007A_018MA,B14007A_019EA,B14007A_019MA,state
0400000US18,5345524,10973,1363391,10285,77886,4096,67483,4306,70039,2760,67973,3932,68568,3860,71557,4516,71139,3703,76610,4456,67848,3406,68975,3932,70628,3951,68412,3565,69854,3639,70069,3561,323258,7804,53092,3732,3982133,11397,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2726713,7365,706769,7802,48334,3005,38691,2504,34207,2286,35062,2602,35064,2024,35370,2379,34196,2312,33673,2538,34887,2359,34123,2104,35595,2254,36787,2216,33459,2128,36698,2861,168516,5444,32107,2633,2019944,6769,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2377788,7313,643778,6766,38187,2479,37195,2896,30938,2539,34943,2041,31610,2303,32445,2203,30631,2543,30319,2522,33613,2772,31343,2603,33972,2317,29760,2429,35126,2458,36229,2699,144356,5202,33111,2863,1734010,7654,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3722936,6088,918063,9169,50367,3121,46203,3399,47935,2856,44211,3194,44828,3261,48024,3573,44677,2589,50752,3733,49064,3308,52830,3150,49360,3481,50004,3020,48435,2350,43843,3059,208415,7627,39115,3350,2804873,8740,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2804853,6773,661455,7880,45610,3365,38294,3019,36066,3135,34545,2686,34680,3310,34922,3062,34814,2895,33210,3149,35079,3427,36726,2717,34965,3069,33320,2437,29544,2263,32344,2532,138572,6508,28764,3024,2143398,8753,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1226824,2337,274676,3714,13643,1674,12708,1806,12858,1885,13023,1379,13823,1541,12559,1681,14320,1745,13246,1460,13513,1550,16719,1904,15308,1584,15465,1589,13670,1468,15572,2018,65527,2833,12722,1740,952148,4001,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3313199,13492,802205,9295,48308,2884,40604,2272,36797,2352,35031,2832,35658,2629,38148,2513,37697,2625,37818,2242,37123,2814,37790,2836,38349,3052,38371,2690,37403,2532,45982,3053,200911,5646,56215,4150,2510994,11357,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5180068,13365,1286108,10146,84572,4282,52022,3164,55597,3086,53391,3480,56003,3716,56252,3727,58597,3756,54279,3611,65429,4727,57760,3555,61140,3354,65596,3959,64119,3432,66594,3646,332408,8179,102349,5926,3893960,13219,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7593384,8059,1912830,12436,104432,3832,93627,5078,84410,3749,94966,4351,90203,4163,92033,3803,95885,3715,93694,3208,96658,3933,97661,3991,94580,3783,100078,3733,99646,3901,105839,3904,476531,8957,92587,3978,5680554,11249,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4442819,7537,1094002,9373,70067,3131,53632,3280,50901,2751,52124,3142,56676,2861,55408,2846,54647,2561,52098,3010,54268,2835,59166,2792,56614,2642,55014,2903,56481,2374,61099,2754,251545,6361,54262,4123,3348817,9120,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1712235,5139,414806,6500,21946,2511,23537,2861,23016,2282,22234,2358,18250,1918,24453,2635,22935,2491,21775,2206,21286,2308,21060,2702,23011,2631,22989,2000,14935,1898,19935,2463,97581,4742,15863,2121,1297429,6092,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4840251,7278,1201207,10580,79514,3571,64058,3910,59193,3203,55561,2698,55878,3551,64521,3467,64857,4296,60621,3369,60359,3194,64591,3656,61793,3520,62129,3470,59497,3151,56108,3283,268553,7879,63974,4294,3639044,11274,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,875416,2769,202243,4863,10808,1733,13326,1728,10436,1567,9981,1398,10434,1405,8781,1175,9119,1201,9826,1300,9760,1263,10665,1713,9571,1421,9686,1329,12251,1405,9348,1452,48926,3316,9325,1620,673173,4744,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1588757,5773,432190,5712,27830,1816,21099,1737,20826,2002,22878,1785,21604,1764,20988,1823,22711,1960,21873,1881,20864,1844,19553,1662,21211,1748,20292,1563,22948,1504,19944,1725,103681,3702,23888,2211,1156567,6277,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1845923,16009,430364,9056,20011,2529,20660,2811,25774,2831,23958,2715,23129,2262,24152,2066,22720,2218,22585,2828,22497,1993,22856,2626,20410,1819,22350,2083,26547,2423,23581,2345,90014,5237,19120,2357,1415559,13353,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1204131,3555,288710,5284,16951,2032,11922,1381,12895,1619,13403,1668,15399,1867,13873,1672,13310,1721,14648,1951,13068,1688,16125,1937,14138,1896,17380,1645,16025,1682,14957,1788,68823,4472,15793,1983,915421,5532,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5885735,22427,1433500,11214,105011,4026,70082,4027,67631,3925,65045,4052,72982,3626,68455,3912,74692,4236,71627,4131,77315,4113,75572,3721,76221,3579,75833,3292,77287,3182,80405,4022,299167,7884,76175,4307,4452235,18204,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1513683,13010,397912,9848,19441,2156,20135,2274,20670,2252,22641,2406,19008,2165,19522,2141,19501,2785,18605,2220,18437,2158,22274,2456,20983,2159,20676,1927,18463,1953,24046,3056,94154,5837,19356,2384,1115771,10261,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12306063,29110,2922980,18089,172112,5467,135212,5978,136686,6123,129198,4962,142075,6084,134855,5590,146595,6116,135190,5175,138305,5339,142046,4834,144526,6236,143140,5018,147054,5469,148462,5522,718844,11557,208680,7207,9383083,24416,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6601833,16412,1592554,14074,92395,4608,85363,5157,80100,3487,76887,3701,75688,4483,84089,4415,76440,4360,80707,4504,82991,3828,81596,4371,85086,4233,80583,4340,74607,4026,76952,3661,382731,11011,76339,3780,5009279,15438,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,620170,1772,151786,3398,9508,1359,8194,1199,6748,1255,6431,1150,6475,881,7489,1122,7289,1207,6285,1098,7651,1141,7678,1363,8580,1528,5706,1038,6886,1194,6200,1083,43547,2698,7119,1662,468384,3612,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9242466,9250,2275724,14963,143062,5585,109065,4446,114100,4988,105039,5287,115107,4993,110224,5159,115022,5004,122570,5235,115168,5281,123091,4985,119089,4729,118749,4553,117432,4515,119161,4547,518420,10401,110425,4929,6966742,14855,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2719119,6622,647823,6532,42692,2829,37178,2234,35948,2355,32097,2210,33578,2033,35401,2817,33076,2331,32578,2397,33625,2588,33625,2165,31364,2241,33381,2059,30826,2200,31257,2210,145463,4675,25734,2591,2071296,7731,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3262621,10368,766361,9997,42995,3304,39935,3198,36932,3040,36286,3383,36847,3057,35982,3178,38038,2671,38852,2906,40342,2942,37162,3064,38377,3035,40876,2989,36430,2620,39876,3274,188415,6930,39016,3581,2496260,11629,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10123371,13953,2315967,12933,137123,5685,106124,4750,110996,4651,112830,4485,108634,4282,115045,4570,109485,4550,113962,4024,115164,4362,122640,4504,121524,4740,120811,4429,124407,4481,122321,4790,547829,10487,127072,5565,7807404,16118,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,823608,6635,195640,4737,9365,1367,7506,1546,7983,1334,9000,1709,7744,1474,8622,1324,8871,1478,8043,1194,9669,1493,7928,1300,9995,1627,9098,1329,10892,1390,10582,1502,57740,2975,12602,1975,627968,6223,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3110912,7657,741845,9411,37185,3224,42440,3519,37157,3417,39886,2970,38201,2975,36414,3281,33422,2695,33572,3021,38473,3161,37430,3728,36005,2378,37228,3073,34973,2543,41467,3658,179509,6657,38483,3485,2369067,9745,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,690261,2485,172024,3385,10165,1399,10424,1172,7580,1019,10765,1437,8083,1090,8718,1287,8127,1215,8591,1156,7953,1080,8371,1093,9936,1256,8625,1028,7044,1122,8007,1120,41055,2214,8580,1359,518237,3537,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4894025,10179,1144161,11999,56979,3125,62231,3590,57483,3953,60997,4201,58873,3694,59486,4237,60066,4203,61247,3302,60038,4251,64677,3889,66939,4064,59746,2523,56782,2949,59199,3786,247112,7452,52306,4306,3749864,12474,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19033643,41403,5319109,31230,327100,8890,304707,9471,297655,8617,291761,7968,291844,9379,291675,8623,288591,8291,295282,10405,292559,9465,285958,8229,289035,8879,266419,6977,265589,8229,282306,9422,1059920,17346,188708,8324,13714534,34648,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2409204,10985,804817,9456,50657,2850,45063,3295,41861,3082,41103,2355,42187,2814,44358,2534,39337,2950,40644,2303,40690,3022,39379,2771,40275,2707,38378,2093,40597,2101,38321,2691,192460,6424,29507,2571,1604387,10922,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578782,1391,133072,2709,7023,1022,7164,1007,5839,847,5190,960,6578,1237,7045,983,5054,738,6476,872,6766,1049,5594,847,6651,873,7012,782,7304,1056,8274,1042,35219,2134,5883,983,445710,2855,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5533978,12096,1367868,11884,78380,4744,65801,4377,66698,3850,64254,3394,64647,2906,64755,3438,67641,4301,67572,3835,67139,3910,66294,3620,69925,3618,70840,3065,61267,2796,70315,3681,333095,8392,89245,4678,4166110,13858,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5258760,16636,1227817,13175,66498,3807,59307,3685,63345,4030,60417,3559,65478,3701,59500,3620,62705,3498,62762,4062,63168,3359,63647,3397,65464,4148,66428,3643,64556,3542,69684,4094,279163,8330,55695,4634,4030943,12336,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1682971,3266,376097,5483,19338,2020,18304,1988,18023,2160,19992,2319,18082,2078,21289,2365,18778,2033,20144,2110,20165,2187,21114,2405,20772,2297,21468,1970,18815,1741,19461,1695,82539,4349,17813,2291,1306874,5751,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4818439,7902,1199151,10557,62306,2636,68648,3597,59993,3598,53809,2847,58413,3280,57584,2732,59333,3051,56247,2850,61025,2685,60239,2824,61328,2925,62219,2768,59424,2482,60834,2909,306221,7463,51528,3363,3619288,9549,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,509973,4311,130346,3965,8316,1410,7323,1143,7656,1458,7130,1104,6538,1210,6590,964,5389,1194,6259,1100,6780,1081,7056,1320,5543,1010,6282,998,6389,888,6348,1431,29523,2828,7224,1614,379627,4124,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2516460,21464,663216,11945,38665,3626,30959,3020,30107,2811,29485,2565,27915,3044,30499,3007,32080,2696,31774,2798,37603,3051,39113,3088,37041,2945,31942,2851,38242,2814,36046,3282,165345,6861,26400,3071,1853244,16599,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
