GEO_ID,C17009_001E,C17009_001M,C17009_002E,C17009_002M,C17009_003E,C17009_003M,C17009_004E,C17009_004M,C17009_005E,C17009_005M,C17009_006E,C17009_006M,C17009_007E,C17009_007M,C17009_008E,C17009_008M,C17009_009E,C17009_009M,NAME,C17009_001EA,C17009_001MA,C17009_002EA,C17009_002MA,C17009_003MA,C17009_003EA,C17009_004MA,C17009_004EA,C17009_005EA,C17009_005MA,C17009_006MA,C17009_006EA,C17009_007MA,C17009_007EA,C17009_008EA,C17009_008MA,C17009_009MA,C17009_009EA,state
0400000US36,3909958,36289,1003787,18190,55197,5002,290057,9018,658533,14524,2906171,30985,1639225,24205,536851,14913,730095,11347,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1839471,23475,538485,13948,26718,3167,194278,7589,317489,9726,1300986,18742,722994,16784,231823,7663,346169,8409,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,167156,6486,42522,2877,4007,1178,20549,2289,17966,1868,124634,5622,75659,4361,23398,2349,25577,1798,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2282715,24158,644508,12084,30268,2552,234665,8838,379575,10226,1638207,18827,865281,14714,282851,9662,490075,8237,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,691608,10337,198259,6307,11672,1497,70546,4363,116041,4737,493349,9421,278599,8475,81148,4343,133602,4248,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,893871,14378,267113,9086,11530,1963,115102,5757,140481,6786,626758,12523,307067,8167,145996,7058,173695,6848,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2493959,22923,652911,15877,28245,2588,209072,8289,415594,12024,1841048,18514,956014,12830,329607,9458,555427,8873,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,207687,8377,50487,3366,1639,638,16844,1937,32004,2764,157200,7561,80052,5089,32954,3531,44194,2799,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,845769,17310,250648,10086,16699,2464,84110,6477,149839,7347,595121,13906,321173,10566,103961,5409,169987,6083,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170170,5381,44741,3447,3660,1071,20351,2256,20730,2573,125429,4982,71884,4269,25756,2588,27789,2200,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1150857,17324,340199,10203,18570,2788,110450,6501,211179,8617,810658,15505,448736,12130,134541,5859,227381,6876,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4090164,38318,1109471,22393,76376,5396,417511,13380,615584,14893,2980693,30952,1856277,25718,515712,14431,608704,11910,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,374263,10447,110489,7179,7033,1653,55449,5046,48007,4260,263774,8743,153480,7384,53063,3320,57231,2799,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,144204,4862,37463,2875,2021,830,14123,1664,21319,2033,106741,4344,55696,3213,25045,2178,26000,2162,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1484839,22241,346926,10933,17899,2245,122425,7005,206602,8345,1137913,19118,674767,15973,201140,8194,262006,7151,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1462658,19758,386098,13080,15718,2139,151428,7148,218952,9557,1076560,16073,580328,11809,230614,8986,265618,7373,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,356168,7874,120093,5680,4436,1060,36032,3553,79625,4535,236075,6738,116523,5191,32142,2869,87410,3569,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1179153,15925,305517,7421,16296,1995,136824,5633,152397,5030,873636,14393,460172,12241,176547,5795,236917,5860,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,112569,5619,23800,2723,1147,498,11619,1887,11034,1740,88769,4736,52477,3636,17451,2598,18841,1796,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,509968,11491,289181,7544,9316,1660,49283,3391,230582,6076,220787,8431,119472,6934,27207,2766,74108,3807,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
